start,end,N,SS,FayH,TajD,FerL,ZngE,bsfs,FulD,btree,Colless,path,iColless,ibtree
0,10001.0,250,149,0.03484173467156273,-1.8806485121764795,1.3060701570819575,-1.9058019904009351,1.0180944770373597e-06,8.44215990573054,-0.005798646126496289,0.03566686099235654,9040020,0.09157328237681912,-3.3361994872798184
0,10001.0,250,143,0.05780794496137565,-2.053042203971889,1.5701709120370184,-2.196426819997741,0.4879570014624269,7.353227210380085,0.2007904758192076,0.03242395230015262,9040021,0.05905107104434568,-1.6217675398590932
0,10001.0,250,202,-0.06822073548249585,-1.692943391323374,0.4375894443238119,-1.122541681998439,-0.3055499327418602,7.605403894003084,-0.1194338806294518,0.0399247327821841,9040022,0.06073973312605259,-1.4582903999028174
0,10001.0,250,130,0.03961916549809395,-2.250071041613975,1.542199365818383,-2.260193852691391,-0.4353883555122821,7.939838431343058,0.4408658724644207,0.029508356004663824,9040023,0.06920924866902325,-2.4612037060394782
0,10001.0,250,144,-0.005814880519343211,-1.7028750045117,0.9061031420902942,-1.5012577371494589,0.4704659965048842,7.7990887306166385,0.1639073382345161,0.0357323359547309,9040024,0.06762432795698924,-2.259930415434801
0,10001.0,250,133,0.035590506134515525,-2.083564851085058,1.420858244215922,-2.0876562808806005,-1.0288060745190005e-05,8.813747647419154,0.19929865896895044,0.038176165070840526,9040025,0.06528735911387486,-1.6472421222078886
0,10001.0,250,147,0.04385306117748956,-1.7134098936184228,1.278951123650966,-1.808128235043992,2.3294395480098173,8.08876145850325,-0.2713562751109259,0.03838664951665338,9040026,0.05245848987347238,-1.464634861178708
0,10001.0,250,158,0.05563160546274195,-1.8406625323152228,1.4395210477532632,-1.9969055929654056,0.9770163542811476,8.62673461369741,0.714326811237978,0.02664712905676761,9040027,0.05605028810895757,-1.7169509799263667
0,10001.0,250,187,0.03141319555955323,-1.5595276547636563,1.1070888389473583,-1.6032748884197874,1.0559322034562229,7.746075907946709,0.7115856414517004,0.028463929029902576,9040028,0.059586983168405626,-1.4523659458708986
0,10001.0,250,172,-0.04229245313077724,-1.5443154302169424,0.5485521390533482,-1.1429686749061316,-0.09368716773217456,5.954913457120724,-0.3572559594072126,0.04349132320372117,9040029,0.06822761188887327,-1.663702671463512
0,10001.0,250,146,-0.10776835964787183,-2.4670722018060793,0.5798442501025822,-1.5822053665084428,-2.2386886047015384,8.16337550764773,-0.6544922978749003,0.04760840099907086,9040030,0.08802144060111414,-2.720357946729746
0,10001.0,250,175,0.005579188239664103,-1.1482304391948612,0.6834149509332295,-1.0731118090018767,0.8738311627435434,7.4054662975783465,0.22797200862428502,0.034301183227533776,9040031,0.06554583182563402,-2.0576032697072844
0,10001.0,250,189,-0.048557460229470266,-1.4308906907740864,0.4382236537245784,-1.0034267758130615,-1.8827457821805136e-05,7.6335544668149184,0.09435013146414932,0.03568047068162837,9040032,0.06656797969868085,-1.7944565322621682
0,10001.0,250,180,0.011654655784774762,-0.5676137547750659,0.4042869732612349,-0.5844315842954053,1.8672131704265988,6.4960006465427185,0.6965737415577585,0.02873561872831395,9040033,0.04976255829770696,-1.174795550541913
0,10001.0,250,137,0.03328744328101827,-2.2225472476711685,1.4823531354612771,-2.2007371468218366,-0.5437941203340381,9.288918318682288,-0.7624652021358793,0.044320849509345436,9040034,0.08209688850277773,-2.779831918363059
0,10001.0,250,164,-0.11367679423572265,-2.209561752545909,0.39034107894861336,-1.3150082714515487,-1.5738139091568992,8.435352422666694,-0.4104019102137917,0.04356051169109856,9040035,0.08105108606468886,-2.6269360345508845
0,10001.0,250,174,0.02606317144070667,-1.9078809654971367,1.2603993358659202,-1.8840547984489344,0.4910453058692626,8.646351001356463,0.4196880230680223,0.03193034033290618,9040036,0.06377744227530467,-1.920811591220161
0,10001.0,250,164,0.022052518825225492,-1.9288811588079235,1.2408992584187395,-1.8766905543415169,0.2661951554929336,8.207732056071812,0.06797963060261893,0.037772408005091886,9040037,0.08041949274726377,-2.708237734383455
0,10001.0,250,172,-0.06358505848817042,-1.2391567336984006,0.21964616979435053,-0.7385746118751915,-0.12759863261506402,6.93279599421069,0.4321137228914581,0.03136351039109478,9040038,0.05538170479470722,-1.4746417256485596
0,10001.0,250,167,0.037926926865583084,-2.055726995041593,1.4301025891689538,-2.087576806366344,0.3376394693263489,8.903784751846354,0.5162520121983035,0.030095636634030594,9040039,0.05137948105787204,-1.1667377077726329
0,10001.0,250,158,0.020976394427818425,-1.7801386300200814,1.1489902982349556,-1.7343799398838866,0.3799203928145424,7.564637380694442,0.025511114861837457,0.035343203677832516,9040040,0.06335515760311718,-1.6198867906444847
0,10001.0,250,154,0.040941497862821065,-1.8812724250600767,1.3525461375199932,-1.944352823800572,1.0855876397264643,7.713813050597914,0.3708068958698796,0.030696044964935533,9040041,0.056105400467275114,-1.819303893920843
0,10001.0,250,143,0.01967089059272885,-1.9038206085927265,1.2058632650628558,-1.834324139299668,0.23910730493379706,9.56335671786783,0.4893272472047409,0.03068633982936355,9040042,0.058349232707957936,-1.7794292852094622
0,10001.0,250,142,0.033744330158773116,-2.072872606867857,1.4035837776620281,-2.070399275450864,1.2973963528551286e-06,8.472018303340024,0.5966713101147133,0.028948050265578437,9040043,0.06792978365073196,-2.2563474764299354
0,10001.0,250,189,-0.004509957180685338,-1.9765185130657816,1.0724591949732492,-1.7643682662070077,-0.2613244715156488,8.922004691763865,-0.14994398419204538,0.038330397775039764,9040044,0.07385879925230877,-2.062584447990857
0,10001.0,250,148,0.038553736042251666,-0.7070215226814003,0.6789253763586437,-0.8685117776075164,5.014114453027418,6.128929653673817,0.2649502400093653,0.03058614385858848,9040045,0.05843478942024661,-1.6497068857009387
0,10001.0,250,180,0.04050606947718318,-0.8483683196846502,0.7762913359789004,-1.012812969989838,2.4649701018678574,6.184168015032506,0.16943203302911816,0.03284792395388002,9040046,0.05682652408264535,-1.5720642405107492
0,10001.0,250,147,-0.018043125280416343,-2.1527359042897887,1.0669074421474205,-1.8347330100725845,-1.1989862419876764,8.721642236164373,-0.4683846730262853,0.039943064233775465,9040047,0.06280822213585525,-1.6484049304737278
0,10001.0,250,144,0.04326737601011408,-1.6991203108897612,1.2659906805484835,-1.7908083381789313,1.0823310920768174,8.703015661975543,0.5485586544406701,0.03143791045073595,9040048,0.07281588152269518,-2.8224020841653217
0,10001.0,250,143,-0.019914614152104642,-2.2267783282042446,1.0939839851880686,-1.8894164847374764,-0.8329344041873405,7.873257682730143,-0.3291660272701321,0.0442475547350693,9040049,0.058675022671330485,-1.2099208010691256
0,10001.0,250,165,0.027518437033339532,-1.5857726750918413,1.089985800866415,-1.5994816320279708,1.1061339201323612,7.914504042110318,-0.11985172597530325,0.039505693022988,9040050,0.06296411452260657,-1.862264142154116
0,10001.0,250,143,0.00932968734025041,-1.8928686415364864,1.1235219398135219,-1.7627511777052502,-0.12380769632639485,8.393288155080198,-0.19845205797483648,0.041695133675619264,9040051,0.0791625282491975,-2.469943810430092
0,10001.0,250,148,0.02643775386967481,-1.8311117065624405,1.2161801198758493,-1.8105633769415101,0.49520472265557297,7.009154601517137,0.27852199767942154,0.0320612790074139,9040052,0.06326306337697843,-1.5747111922018435
0,10001.0,250,139,0.029297487155236036,-2.0041999946597078,1.3318872282150325,-1.9809450293533657,0.28383833637328915,9.650205899582245,0.4886004653188917,0.03202243288253527,9040053,0.07951467930092104,-2.3449166344302363
0,10001.0,250,197,0.01912339590984879,-1.4163933234909551,0.9361267120189101,-1.4005891088180134,1.4406894451885068,7.396157210728597,0.5689618553041667,0.027998093529034502,9040054,0.050497959580256505,-1.2146731469834688
0,10001.0,250,157,0.027240347959498833,-2.5574382316532307,1.6290407883735123,-2.4740050097835096,-1.7776090737599548,9.293301265808802,0.2699572746568446,0.031601377702132234,9040055,0.049522568452176834,-1.1593168075557438
0,10001.0,250,148,0.041213371641508297,-1.7201235722324273,1.2634199201426808,-1.798713671289509,3.725290327367674,8.266618812721878,0.7124298499890872,0.026972781260619843,9040056,0.06035527308474885,-2.0310697751553004
0,10001.0,250,148,0.051367567555550914,-2.1169732172201563,1.5596732946846406,-2.2175551902967374,-1.0860854520253286e-05,8.643858076083303,0.32065553593334084,0.0328060970537498,9040057,0.07817747416464868,-2.829131721317617
0,10001.0,250,155,0.051306051769098485,-2.1817887201053314,1.5971501824545884,-2.278199088098834,6.243506581918139e-06,8.006449035856125,0.2779894694897914,0.03388554216867469,9040058,0.0631691852800195,-1.788130458621364
0,10001.0,250,153,0.028829127278073182,-1.9367597318326717,1.2936934527417352,-1.9216436596676172,0.5537131055677946,8.391509154012487,-0.14629449559668706,0.03907277856947503,9040059,0.07847000906853219,-2.516491408322503
0,10001.0,250,177,0.028774843814619668,-1.7897674083026016,1.2149609716112482,-1.7940874064845538,1.3075989709737337,8.24021119044411,0.08864497129508536,0.03534306345331217,9040060,0.06129862190698278,-1.991113222975364
0,10001.0,250,146,-0.04320702860239629,-2.3160058850966165,0.972109488717552,-1.83151607102656,-1.693175954241832,9.819795441487805,-0.10425731704739807,0.04137034102055478,9040061,0.06700997538541263,-1.8835843005404218
0,10001.0,250,161,0.05605174716722474,-1.4283336380080345,1.213096223471698,-1.627601738007448,0.770831609636439,6.675349735120528,0.7535591803470703,0.0276777533765064,9040062,0.0721622321894378,-2.4598786978278997
0,10001.0,250,168,0.019838144194999182,-1.9740889813781777,1.2502811723862746,-1.9051810169205383,0.08240006361058905,7.277556138783053,0.13936513017226504,0.034604767137046785,9040063,0.06975287132958978,-2.411493409476249
0,10001.0,250,147,0.03917184731380472,-1.623930210078646,1.1945077257576424,-1.6994156198409482,3.509176691397602,7.8356091474388005,0.0538505824205506,0.035048857990861604,9040064,0.06216316880424925,-2.2122323597152747
0,10001.0,250,167,0.03895262159059628,-1.8396384788859732,1.3170066641103026,-1.898281992873336,1.3636893424010896,9.574705320976863,0.5138260274192707,0.03049150005038074,9040065,0.060046638165565484,-1.941332248264972
0,10001.0,250,123,0.011682546859319038,-2.025215117223345,1.2107415156592292,-1.8895281150259648,-0.5779813300428593,8.397829565263867,-0.004101387590514421,0.0373208784960631,9040066,0.07510148119359157,-2.5570515220369354
0,10001.0,250,162,0.04335413081527019,-2.0785133874186363,1.4821518905378284,-2.1394012643256253,0.5625585088313072,8.459221232130947,0.4115158924521055,0.0313113496168296,9040067,0.05746950937390116,-1.715770961233552
0,10001.0,250,142,-0.0192058066653272,-2.3100476180597833,1.145501978919206,-1.9684850968933587,-1.1232156734117824,7.42486016041062,-0.10758195209253596,0.03804481285759312,9040068,0.08451900167289073,-2.657557739182131
0,10001.0,250,190,0.029329085634183762,-2.057473570313575,1.3705541359587,-2.0425703023482216,7.0969145494426695e-06,8.16977452924453,-0.20487556624997874,0.04026990199429667,9040069,0.05975946797944466,-1.4830891481756971
0,10001.0,250,179,-0.06918141175362069,-1.8777664427494931,0.5346677282562864,-1.2832470948335788,-0.7882091456346858,6.862048916367378,-0.7116277130190958,0.04944001813706441,9040070,0.07145170543926857,-1.7897975708748235
0,10001.0,250,137,-0.08503656401579412,-1.641321372248293,0.2883725647525232,-0.972786267557884,-0.4734680393343266,6.714064004729372,0.07376819300730031,0.03384463703157834,9040071,0.07089943351117077,-2.0396465213532298
0,10001.0,250,157,-0.008425075116051,-1.6195597275485802,0.8414636467499612,-1.412790027109403,0.36539137023758894,7.987147480057728,0.3605719272755237,0.03252535540754045,9040072,0.0618419916224036,-1.496564184084212
0,10001.0,250,163,-0.005057573094208793,-1.6042041979800652,0.8583026442950801,-1.4200644130193398,0.3331316772411846,7.81752385440954,0.22001833620635486,0.03387373418404805,9040073,0.08368336871057433,-2.6728130385005118
0,10001.0,250,167,0.025458629344242385,-2.7057996280935788,1.7006461366150307,-2.600622620618856,-2.2178630989277117,10.692906269527716,-0.23841003317359946,0.04001531352872202,9040074,0.05293935599026932,-0.9714610036027024
0,10001.0,250,146,0.03681904226401424,-2.1367625195033204,1.4628004381280886,-2.14777131657269,2.396478564045091e-05,8.800460097586221,0.2730439324894897,0.03219435117519258,9040075,0.058210771779818773,-1.5698834574667275
0,10001.0,250,162,0.0341446651221426,-1.4402954215791282,1.0574802521850355,-1.5071221466574751,2.685387850711612,7.077100224181411,0.32016965417324145,0.0303926220171848,9040076,0.060816466859995824,-1.6842736987716953
0,10001.0,250,174,0.008552885693253234,-1.9230308334507704,1.1385744481141724,-1.7922704168744688,0.09258717689637833,6.497617166510995,0.28674660777119554,0.03508195608856316,9040077,0.06309529844483124,-1.6240653617179748
0,10001.0,250,144,0.012673103844831262,-1.5597983589358275,0.9627168471860972,-1.4825468744011892,1.0720120147826775,7.02429421802329,-0.5828951665215205,0.04759843731860832,9040078,0.06373728400545345,-1.9591723712877516
0,10001.0,250,149,-0.0359880994809429,-2.5043829172624066,1.130602883684996,-2.0452799226807907,-2.119381458704038,9.691434896612103,-0.6105438831064588,0.0407288546977283,9040079,0.0902221790387356,-3.1906732034274388
0,10001.0,250,168,0.034785780273256635,-1.93542073050484,1.339731753735698,-1.9601116065529536,1.9060265220180257,8.278105166669048,0.26772586407070803,0.031770900807531206,9040080,0.062074102863065174,-1.5921345095290496
0,10001.0,250,149,-0.05293636398833287,-2.112931378914785,0.7871167435985352,-1.5906180914828172,-1.0558975149749874,8.192304907554227,-0.3441671452722445,0.04086037499260283,9040081,0.09005076458762168,-3.0204943776051145
0,10001.0,250,154,-0.04800013425236506,-2.1363052166826986,0.8366979652072648,-1.6419831365307864,-0.9298453137088538,8.681716312559423,0.29105583134501306,0.0330414637677846,9040082,0.06799132011918642,-1.8268954951188023
0,10001.0,250,157,0.0008911468834365367,-1.7613663500243837,0.9896050272976774,-1.5967684264605366,-0.3746554602078973,6.799734947556755,-0.3901836172614376,0.04299705023568218,9040083,0.08677672567101248,-2.7777592972059892
0,10001.0,250,160,0.03480064856256451,-1.3993421151407952,1.0391771818058395,-1.473618136886645,2.598711574293359,6.9681760684515055,-0.5511579204759584,0.04449829294368742,9040084,0.06633242648011399,-2.0078676301458573
0,10001.0,250,165,0.03674047735101205,-1.9593221895838389,1.3670845489892072,-1.9927260144545091,0.30195835096520124,7.235670082772209,0.5224177463171518,0.032627367450531075,9040085,0.0618557178020839,-1.6553349593883329
0,10001.0,250,176,-0.003690407012449228,-1.8992355254946327,1.034336273249178,-1.697293993584684,-0.1489379078052432,8.197013611350062,0.5428589861866244,0.03058734595209942,9040086,0.06310641547514335,-1.5616631881800282
0,10001.0,250,164,-0.03517770783454942,-2.1299695835552144,0.9284698193166449,-1.7146747670767135,-0.8885421684637645,8.549162605964135,0.4507599481428961,0.03151442783016616,9040087,0.07721331978036215,-2.3285845236326748
0,10001.0,250,140,0.04103390836861875,-1.60428207020465,1.195782354488674,-1.6907152220641808,1.3350333696113093,7.969218349000207,0.03878904030801975,0.03882322458715316,9040088,0.06046305035811447,-1.9018096499339685
0,10001.0,250,157,0.04845079365223482,-1.9517452981670216,1.4481025894473056,-2.05391381688572,0.7477272500541017,9.055818759308606,0.19406491852521168,0.035770901852292966,9040089,0.0802228267910351,-2.6454424629083313
0,10001.0,250,121,0.03251713644018652,-2.077867154047314,1.3917144589396169,-2.059149820954448,-2.1203316548106814e-06,8.734519081252264,-0.07843238936617884,0.03279181241093405,9040090,0.06536052042270465,-2.1660169843534365
0,10001.0,250,130,0.012847881740859176,-2.1969686558288433,1.3163056125799746,-2.053549089968925,-0.39192448456664425,8.367547848464312,0.12084075089064235,0.035446399727124094,9040091,0.06257692058556807,-1.8415540683860496
0,10001.0,250,161,0.01824103605904103,-1.550985292991204,1.0012010058436045,-1.511501908836039,0.5808192810951819,8.529308460963371,0.06905854774644005,0.035434807176544215,9040092,0.0676901152999093,-2.214809334375132
0,10001.0,250,161,-0.019663857053504312,-1.918571699880756,0.9253584559050928,-1.6162441460232884,-0.1094413086880079,9.10867056278926,-0.01950457597055142,0.036322110424973485,9040093,0.06559816980532099,-2.0106264646575323
0,10001.0,250,151,-0.019626238444264768,-1.8947455650856428,0.9116792915191084,-1.5932188834895993,-0.2672023867250043,9.403078338936751,0.4733693780882729,0.03160951252241143,9040094,0.058822137183971626,-1.54178862528396
0,10001.0,250,161,-0.0021190950981368095,-1.9919259222382,1.0964110605185309,-1.787869980450589,-0.5062200125042994,7.949946359137483,0.007963161549878313,0.032621369066729744,9040095,0.08094000026803544,-2.647813626453945
0,10001.0,250,157,0.04013150629524985,-1.92254162608254,1.370187790137978,-1.9776511080211985,2.5684646900156807,8.818336252808413,0.261842557002799,0.034144850701399464,9040096,0.06169650137552106,-2.016955564503105
0,10001.0,250,139,0.044382139506661394,-2.0005721165871617,1.4409108656700902,-2.0675293101678838,1.1175472504162067,9.249314639198822,0.22025495913285387,0.03100074829892512,9040097,0.05853367386597079,-1.8007708331864525
0,10001.0,250,155,0.025911017904046967,-1.967329959314172,1.289514915155483,-1.93232675214111,6.243506581918139e-06,8.607597195011081,0.241814713892858,0.033759539790186484,9040098,0.05543907378239614,-1.2130190757241508
0,10001.0,250,132,-0.013851259418598764,-2.2779151833997746,1.1657829223202925,-1.9685957439485893,-1.6218327117990303,9.041809526101401,-0.11425393242795492,0.035199210092330964,9040099,0.08609050507781478,-3.117550142005706
0,10001.0,250,145,0.061488710933419975,-1.88859120082044,1.5062482612437154,-2.070835370922293,0.953367027532398,7.982449904718188,0.4577759564310762,0.030508642585984232,9040100,0.060544597745822014,-1.736715246413313
0,10001.0,250,176,0.0008736390037806992,-1.8010038056195892,1.0133951701064066,-1.6358687596511408,-1.193524198146228e-05,6.815806061763937,0.4430656616483713,0.03138893334247808,9040101,0.06217126570799328,-1.6689286660187137
0,10001.0,250,183,-0.04072087233713165,-1.6968544415999811,0.6455495419804027,-1.2914275947116234,-0.5582918343087282,6.853219071851824,-0.41218239505044735,0.04059403999699989,9040102,0.07196139396294858,-2.323216618992529
0,10001.0,250,154,0.0046729321788278365,-1.9920526461951813,1.145978286126457,-1.8271790843215696,2.312074605983035e-05,8.197764681578668,-0.07859901853089123,0.03987932224019861,9040103,0.08989074577881416,-3.0427764904568817
0,10001.0,250,144,-0.053002316159275455,-1.9425032854132611,0.6916387927773603,-1.4357697175305149,-0.721467694641303,9.219545337037776,-0.07504998450456521,0.03616143761967891,9040104,0.10470556059362897,-3.2794954798881855
0,10001.0,250,147,0.03944576772619037,-1.4436898313045503,1.0960489954677088,-1.5384108606161864,1.4442767090651454,8.215337614035478,0.5374851907185635,0.029305177700047494,9040105,0.08076931381439738,-2.8178470237072015
0,10001.0,250,162,0.007041090588611398,-1.8774971159491995,1.1005652178977414,-1.7396269015671917,1.1245900606947838e-05,9.035104985443253,0.432088446610106,0.03037564381326527,9040106,0.07019100243892823,-2.439986685950069
0,10001.0,250,172,0.04997655272826345,-1.5844919589786324,1.2572322817691888,-1.734947874596932,2.4658457064622485,8.236639376997312,0.315420781892326,0.03132586446768843,9040107,0.07254155666045717,-2.556986055894675
0,10001.0,250,153,0.034448393951487466,-1.6339877415061284,1.166357266175335,-1.6818642504093901,1.6743383664022815,8.513264967381055,0.6951544381327335,0.025851950358761124,9040108,0.05562437923737962,-1.44410577913961
0,10001.0,250,173,0.040542980389584336,-1.9418064472989944,1.3869389453477126,-2.0017631559687974,2.3712197857564106,9.252961694387349,0.24248194389513444,0.033750556800778014,9040109,0.08022153128643608,-2.7752515815847207
0,10001.0,250,166,0.03650111694117368,-1.7500183393724709,1.2485700578463943,-1.8022399629964736,0.6701960040336713,7.287287519820946,0.19562125413789253,0.03396752331908278,9040110,0.06267003497862418,-1.7892471828988248
0,10001.0,250,151,0.031119317762302614,-2.0774789429296803,1.3887353903598971,-2.061827368225848,-6.36737590217617e-06,7.799901994397649,-0.3244937881034272,0.04044258091090582,9040111,0.06316664507492338,-1.7373122563907115
0,10001.0,250,154,0.02363312588885863,-1.5879005576433736,1.0607933641337153,-1.5757163400464067,0.7916807969104808,7.7138130505979134,-0.017751229273386578,0.036372225876209564,9040112,0.07230858919549163,-2.3233195570304255
0,10001.0,250,142,0.03492068899637263,-1.8947716134820725,1.3130242388510744,-1.9168169784618798,0.8566433650696917,8.86470260693855,0.030041308321305287,0.0367719015017888,9040113,0.06659433432655354,-2.2060948022958207
0,10001.0,250,170,-0.04976245919030073,-2.034891816819793,0.7671607970263761,-1.5417525550119755,-0.8091286023020885,7.597743752511421,-0.3191123907582016,0.04507882927141696,9040114,0.07020457195350317,-1.6948557981038106
0,10001.0,250,162,0.02162580885326317,-1.6256698577055857,1.0681316524463536,-1.5995386049938918,0.7076454574402923,7.422630476168793,0.4346666735955514,0.033065827056305085,9040115,0.06401204487096443,-1.911462512478689
0,10001.0,250,168,0.04333127710114852,-2.297393562576316,1.6054494289984145,-2.3389711144588783,-0.680419076958545,8.166933052459498,-0.01981916741183271,0.03636319471434123,9040116,0.07783175713607117,-2.4534262759701058
0,10001.0,250,180,0.009555313916962424,-1.2637076776315763,0.7779367531801104,-1.202238454749689,0.969112109214751,7.223610120066562,0.07090512969929698,0.03416209641433117,9040117,0.06108636365146275,-2.0031629000024824
0,10001.0,250,160,-0.002747271170362933,-1.2076134884172112,0.6537980812798181,-1.0750026817201852,0.8794863409541009,6.851599520165287,0.15062430366912902,0.033948698017877976,9040118,0.0756770974415747,-2.39009690868283
0,10001.0,250,155,-0.06011971141487405,-2.1560238479988993,0.7580077493632456,-1.5873267297671383,-1.0049841744975556,7.645760140363149,0.03579668063373261,0.035141403485748623,9040119,0.05787828734292005,-1.2353464460449284
0,10001.0,250,157,0.03613456878966868,-1.199896664977536,0.9372821363828884,-1.3007657090033258,2.2632866534398253,7.5121824670573405,0.6644658061697009,0.026063276646253703,9040120,0.061871140475882026,-2.1458822961920863
0,10001.0,250,139,0.02944560518866089,-1.929160878740227,1.291185389049335,-1.9141929022449664,0.2440073223552901,8.581162538559774,0.2263350710829349,0.03387978653830245,9040121,0.07127809977638462,-2.1737147015806864
0,10001.0,250,171,0.036668921046569096,-1.8898957340605544,1.328783680465566,-1.930975595782888,0.38086005031014064,7.864374728377617,0.3482033529425625,0.033264340181430894,9040122,0.10143029876803683,-3.1159816021359203
0,10001.0,250,145,0.051838563672193215,-1.4888372171780402,1.2122497664881289,-1.6525971974486873,3.1685756998527475,7.341105255078506,-0.1000586749555932,0.039857587030148266,9040123,0.05763761651830055,-1.6180523293461069
0,10001.0,250,158,0.03936144605034833,-1.7595431381158526,1.2737039137310544,-1.8260283734229488,0.23713072120705114,7.800658988028434,0.16878133849442914,0.034846840085592634,9040124,0.06490593711250532,-1.8882634336964763
0,10001.0,250,179,-0.017642918431505852,-2.2651954260901648,1.1352799184510136,-1.9450335436025743,-1.3234913247547833,8.847747113008904,0.0590326309208269,0.031026471477307086,9040125,0.059917087705661363,-1.7407631925606368
0,10001.0,250,173,0.0070856064330097205,-1.2871065660989849,0.7721140481326596,-1.2076591906788543,0.6052359290260511,6.984085454517587,0.08009454317010815,0.039606004663816564,9040126,0.06382303407177095,-1.7337011010730674
0,10001.0,250,158,-0.049858212519566056,-1.938403914089729,0.7125349685813492,-1.4525824199366768,-1.3334055122863218,7.328615773360447,-0.3856361615802129,0.03865169188218087,9040127,0.06669381057255136,-2.13061431629505
0,10001.0,250,170,0.014925234180991391,-1.451916382268731,0.9222542114753064,-1.4035746358545973,0.2119027665774757,7.048251589793626,0.7050011155567172,0.025752345244355032,9040128,0.059033025770945186,-1.7702246455282629
