start,end,N,SS,bsfs,FayH,TajD,ZngE,FerL,FulD,Colless,btree,path,iColless,ibtree
0,10001,250,27,0.35303265103415016,0.13114135460248028,0.2119354044065254,-0.4632912094097827,0.6894673835920471,-0.8729350895890777,0.034845475090325456,0.1288271234756858,2000000,0.06423759554346417,-1.4357917569366083
0,10001,250,40,0.3751162872471967,0.08824825062119389,0.3736183806267575,-0.1416326757340955,0.3766745499724969,-1.1039178915046988,0.032845090037569635,0.2390351623857183,2000001,0.04321722373364425,-0.26407919699242016
0,10001,250,55,0.08117048392757632,-0.21493260256432706,0.5315025759423437,1.6476628098027848,-1.755779495805588,-1.6174449469784478,0.046780172800382665,-0.5228897340012024,2000002,0.061606226394411386,-1.1214375090081126
0,10001,250,41,-0.237150762061956,-0.06994803508135247,-0.5772283811909715,-0.12960450387291955,-0.1490370587450216,0.9624483246107572,0.04305123720689208,-0.2417118052862693,2000003,0.0523245053948513,-0.5765146197060479
0,10001,250,32,-0.3109824047603253,-0.08133305635805166,-0.7878460458271973,-0.2603508736363061,-0.09433916479006436,-0.12936796267962125,0.04641533877445265,-0.3689013025167608,2000004,0.06931489398454031,-1.4197570002719286
0,10001,250,25,0.2979663399560209,0.02872743496249375,0.6814591379106121,0.43463780066692337,-0.18482551463983565,0.5904455113797494,0.033985943775100405,0.2082270389833853,2000005,0.06864015200587295,-1.6876097360638391
0,10001,250,39,0.21724366049941746,0.038735756830688466,0.0973420856305149,-0.11900315571126807,0.20020261139638496,0.268276691147226,0.03597705616682526,0.050522249820604014,2000006,0.057252470291724075,-0.9808609919416298
0,10001,250,27,0.6848332303161684,0.1414765827038814,1.058704856528642,0.2014939849761836,0.3064814500367258,0.9638696679238768,0.026686099235652287,0.4730323438327327,2000007,0.0714110923982669,-1.8972300134593405
0,10001,250,42,4.967141530112327e-06,-0.03253445258781233,0.26157351624596004,0.3987977068941801,-0.3550442943809353,-1.1915683460804989,0.03366301691750316,0.1613358461137962,2000008,0.07331908278274388,-1.6395909399648634
0,10001,250,21,-5.196424950553218e-07,0.13896182321897893,-0.5449495125647681,-1.0965949557286827,1.0872352303894357,1.1834217993038445,0.03152529472729629,0.22493875103634112,2000009,0.06942285270112708,-1.4641262418694052
0,10001,250,39,1.6930682345796668,0.06841712978272849,1.4078596528449523,0.8554669392229146,-0.30908887168754084,0.268276691147226,0.033309957924263674,0.08969785287156669,2000010,0.05582905097090872,-1.0362591552477964
0,10001,250,36,0.16361163468563591,0.06595212032825094,-0.18318414577898,-0.4982817567061561,0.5222130656919739,0.5217789922356247,0.035635972803999764,0.005017554397465297,2000011,0.051755408731700994,-0.684488133105979
0,10001,250,39,-0.3937198792371697,-0.017650909336188757,-0.8626907008794343,-0.6513667240583568,0.3475583951868025,1.5936124704483077,0.0371826866038006,-0.06738884713389239,2000012,0.08434949475320637,-2.2111498628737327
0,10001,250,56,0.3482075771335105,0.01910873052803368,0.2976263439941859,0.155606848011525,-0.03119717359422348,0.5774319276174191,0.031086712441162487,0.3553824141880449,2000013,0.050302592859918935,-0.6609721134453073
0,10001,250,35,1.0488054388468666,0.10150984921827357,1.0872213629611511,0.4098617027321328,0.06997661347235118,-0.8457761464846307,0.030998995983935743,0.2575656805745607,2000014,0.053671675951116285,-0.8666560263460233
0,10001,250,43,0.31167576481219683,0.13629148531618987,-0.08255154237518393,-0.7964062709829992,0.9454053002722298,0.7891274930930122,0.0303839595522456,0.29311878103767536,2000015,0.051681107732638336,-0.6802213932494111
0,10001,250,34,0.6778032555176623,0.12072546088885418,0.5419292546627282,-0.15411423751482753,0.4806469393383782,-1.2857192844056242,0.0322158198009429,0.24943890895575155,2000016,0.03901987879834752,-0.09227987698171798
0,10001,250,39,1.4048395660218949e-05,0.10189685882008384,-0.6845457009757356,-1.1240688580217204,1.0309948552716754,-0.6152804950534944,0.033815069117569437,0.19863945442881584,2000017,0.05415209223992745,-0.9343214009573452
0,10001,250,55,0.13042141392790224,-0.04299510302863315,0.4698423780218823,0.6480591781502273,-0.5488250548088746,-0.9724529589850468,0.03481763867614671,0.16597183460487644,2000018,0.04898003926375478,-0.5951816500334219
0,10001,250,50,0.6817550382936899,0.13710564260370658,0.5924353554508032,-0.22799468099837686,0.6039977804857948,-0.42115004148078106,0.0322737956434031,0.2252840750646054,2000019,0.05159845336681715,-0.8132559680032776
0,10001,250,49,0.6326154006523863,-0.010482049043159048,1.260600801584937,1.1556362850332462,-0.7528227721037303,-1.0878327471550782,0.03250996818816484,0.2166157523391009,2000020,0.06119408509614496,-1.1018167083105124
0,10001,250,26,-0.249316078578977,0.09048461722516422,-1.1634750767500224,-1.4204751887299298,1.1603505943828296,-0.1656517367507786,0.03554155176774687,-0.010678225185114718,2000021,0.07156583322537463,-1.5442301688456332
0,10001,250,45,0.8949051211659139,0.12199123396630915,0.77455305913018,0.019368477401066626,0.39375232073527816,-0.9218027515357816,0.03438206520149275,0.14331137885904702,2000022,0.046932353068186716,-0.5393573203389412
0,10001,250,40,0.4559584168697282,0.08105323354180452,0.6922012146814661,0.17125634584522628,0.15860234693363578,1.486778570925818,0.03208892919347641,0.2666970353635872,2000023,0.04526316409332344,-0.4744155355717629
0,10001,250,34,0.4525121193053404,0.03574087846380426,0.5072856931520208,0.25129025390584897,-0.042529542734865186,1.2126144783857746,0.0334027642829382,0.10902742468500293,2000024,0.05494738811878338,-0.8211650062021555
0,10001,250,26,-0.5124506323329351,0.01670626281711588,-0.7833354442262719,-0.7415024725104176,0.5131761398693845,3.630459507236732,0.03503751074679952,0.020128265829740404,2000025,0.058297706956859686,-1.1568426275858508
0,10001,250,55,0.6100231862869299,0.0217203668275168,0.7219850290711901,0.5130389373254212,-0.2442126630510628,-1.6174449469784478,0.04015061783231235,-0.15357709245359494,2000026,0.05086151055836248,-0.6419709977432536
0,10001,250,36,6.764132657544725e-06,-0.019035270498059368,0.3366148167907727,0.3874562956398722,-0.3023215293150344,-0.4277613258665292,0.039045826770579765,-0.0817674362139248,2000027,0.04490218940277239,-0.3523982957267822
0,10001,250,37,-0.3725320815552042,-0.15449399357454313,-0.9055911114401864,0.023739080058792533,-0.5139767847767278,-0.4933004654389256,0.03818314733588731,-0.10407479335040526,2000028,0.0706050006477523,-1.2041858538634205
0,10001,250,43,-0.25020034204714897,-0.14510783151393605,0.66320444187251,1.3463784162961807,-1.3163258028686564,-2.0413155879620573,0.03770525650991061,-0.1214614853188259,2000029,0.05578226886038778,-0.8703157924459498
0,10001,250,38,-0.2774994829517682,0.10738500446877727,-1.3072923510947694,-1.6859195047239408,1.3970612362148287,-0.10348350060033157,0.0299295654604837,0.35991138573690995,2000030,0.044036360495746434,-0.25190923306697405
0,10001,250,45,0.2679542737799641,-0.017911828408268174,0.35275115693359704,0.4021909976296966,-0.3094469196496723,-0.9218027515357812,0.03703940184701943,0.04916635373629257,2000031,0.08314149899847527,-2.021320518525122
0,10001,250,47,-0.4184148394811713,-0.007752683877393722,-0.5395375366142333,-0.42765218416477857,0.2396685533349393,-1.0080498858402038,0.036389208171050715,-0.05446569824789271,2000032,0.05192382432957636,-0.9228293167887742
0,10001,250,28,-0.4414963559518485,0.02511820516946724,-1.4206043147552931,-1.3267624649291352,0.904390774425781,0.8365328700383681,0.0373249269479351,0.04769581103507658,2000033,0.07957636999611349,-1.9830262849950004
0,10001,250,45,2.6374772849561844e-07,-0.025523648063598515,0.11418748911618146,0.23580523795435554,-0.2313973371572598,0.6299017907174052,0.030878155829574414,0.2353850980341544,2000034,0.050346547480243566,-0.6347315109861082
0,10001,250,42,0.5440363693687078,0.0840538375410147,0.5989650046483502,0.07288350483746132,0.2315817374358509,-1.191568346080499,0.027916161223584462,0.4785527377440788,2000035,0.048512598782225684,-0.5491177836797536
0,10001,250,42,-0.4316643594749279,0.023245705998992467,-0.6941810120115017,-0.7239551830104634,0.5265474523057458,1.2870068657186595,0.03795504599041328,-0.2102148649142116,2000036,0.05469188582286134,-0.8813384402869103
0,10001,250,38,-0.055591205454205816,0.023435909051029373,-0.4264597963768694,-0.4894841510916163,0.38049661284492975,1.2532697663662953,0.0371105389299132,-0.005300518525323811,2000037,0.04225111590055235,-0.3124700876721367
0,10001,250,37,-0.3948484324576548,0.07937337738844585,-1.234268702454981,-1.4736211505172097,1.1732151816065917,1.822876409297417,0.03477104900540578,0.16458871676683642,2000038,0.08528306775489054,-2.0563758812011668
0,10001,250,48,0.20644218877407366,-0.13569151665892487,0.9025585907754974,1.5191527388995172,-1.3986776093846465,-1.4143617479761603,0.03456487239279701,0.19865920268496332,2000039,0.07076693872263247,-1.6247008970509893
0,10001,250,37,-5.446361233749771e-07,0.1365910023252587,-0.5035548967108509,-1.142474176447517,1.1520930375173537,1.8228764092974168,0.033863742812440825,0.07737121590814595,2000040,0.05487001770522952,-0.9058105291392614
0,10001,250,50,-0.1973707596738306,-0.1145187908626782,-0.06779767675122464,0.5630120769633851,-0.7358065336869675,1.6919713275868749,0.03938333981085634,-0.1179633352276492,2000041,0.06691779525048082,-1.2717448848542685
0,10001,250,51,-0.3359552404793548,-0.18506223257437066,0.01837020516710926,1.0240861263599663,-1.2614768061997204,-1.5076720617645416,0.034292851630927636,0.09742745672536032,2000042,0.05678936945940444,-0.9488214210325092
0,10001,250,55,0.3036703813811675,0.09924359098317503,-0.17457973753232736,-0.6987393584804027,0.7722133023835724,-0.6499569649883469,0.03384606976292266,0.14431637350607782,2000043,0.05182018396165306,-0.6662020289775459
0,10001,250,50,0.06776589693154694,0.029964375318548512,0.2873538113929602,0.08791441422504137,0.0464870872722721,-0.7733369363253901,0.034516800775383494,0.0753210702991671,2000044,0.03818094960487109,-0.12094397731580055
0,10001,250,31,-4.147572142515903e-06,-0.004864749812066419,-0.1622099999656909,-0.11366272766469936,0.0555488043829588,0.4982199799958677,0.028520087022171,0.4896508082297977,2000045,0.05906961178045515,-0.9418937824326268
0,10001,250,47,0.15952014994833308,-0.014375735173849862,0.14557059765155156,0.2040979743326055,-0.17486302194576256,-1.0080498858402038,0.03457758929455965,0.17557017413402404,2000046,0.060553062690645275,-1.0646094308866891
0,10001,250,50,0.5398523364930279,0.04291320118392004,1.1402514623425914,0.7616892813812377,-0.32814499658673874,-0.4211500414807813,0.025833287065311943,0.601548237285965,2000047,0.04630133436973702,-0.3500244927286608
0,10001,250,37,-0.6513112310563787,-0.11947647201731358,-0.39083056804095184,0.2844973253407242,-0.5630441703862162,-0.03006509049165674,0.035572011548498136,-0.120480851825709,2000048,0.046547480243554866,-0.4910605062264267
0,10001,250,32,-0.5913346214081915,0.0738991750398219,-1.539661470028678,-1.6878227931621044,1.2841558993999382,0.3979736129788976,0.037155295263367145,-0.00014518145163470043,2000049,0.06938236818240706,-1.6041413223313754
0,10001,250,37,-5.446361233749771e-07,-0.02213111304721613,-0.016774514111644098,0.10052678419089507,-0.1340488858176496,-0.493300465438926,0.033442236688690244,0.08786543375981178,2000050,0.05453714499575362,-0.7768530659300531
0,10001,250,58,0.0774397001757807,-0.06611177896699247,-0.2272835534280935,0.1663836158381625,-0.33018742799175105,-1.3835811411032275,0.03197872133696076,0.28497995356619216,2000051,0.060700867988081365,-1.1081996895672557
0,10001,250,37,0.1509858154676229,-0.08336496090397583,0.5844715156753361,0.9355930666275116,-0.8514056241246666,-0.030065090491656895,0.039299671805501576,-0.06284966462852322,2000052,0.06871768599323981,-1.3159960345944959
0,10001,250,50,0.9605658629225892,0.1463220957035051,1.335812782940162,0.3705049720616145,0.2635106370622681,-1.1255238311700002,0.031381894300461594,0.3196828924055857,2000053,0.04553266830763916,-0.4171952692529189
0,10001,250,53,0.2030397044922657,-0.06694332519094445,0.4573573262922779,0.7664977685217729,-0.7031340229556197,0.43802403426624137,0.040479755835486166,-0.1274523013043844,2000054,0.06537548041628882,-1.4102206994218098
0,10001,250,40,-0.1278538108844708,-0.019781743160042636,-0.05047897708656687,0.0604726731329305,-0.1022949624626262,-0.24035240402785926,0.032709331951461765,0.18143002294900015,2000055,0.06369718505357838,-1.3922370136374582
0,10001,250,44,-7.506147172558728e-06,0.05731900527931157,-0.675990911066065,-0.8922237593985627,0.7444568403127824,-0.08407018666124827,0.036957738789258406,0.09568010001334848,2000056,0.0639933003905021,-1.2860480302713813
0,10001,250,51,-0.2963649886502077,0.01887670395402484,0.13500938768074947,0.01507112397193346,0.05447303441179535,-0.12440113178281215,0.031377632772175285,0.2191966631475096,2000057,0.04395647104547222,-0.4474427693181423
0,10001,250,37,-0.4637864293014109,-0.15626310281167308,-0.4009510517345787,0.4668681226544682,-0.7953638705460214,0.8964056594028804,0.03086874751508816,0.262123582173587,2000058,0.05744753206373882,-0.8841174453816533
0,10001,250,37,-0.4069552855094948,0.1011201157267591,-1.216394142284325,-1.5712055245184235,1.3041915828173165,1.3596410343501493,0.03430981992486073,0.13774070188217402,2000059,0.08416731441896619,-2.253857652836749
0,10001,250,31,-4.147572142515903e-06,0.07121993724865197,-0.6251905840711957,-0.8909576159956786,0.7783083477160908,0.4982199799958682,0.027659023189532325,0.505096671094158,2000060,0.06726259878222568,-1.8351745812517255
0,10001,250,32,-0.10806829414963283,-0.013257659309469714,-0.5003114633211503,-0.3597318300589883,0.18222227394000812,-0.12936796267962125,0.031239421787044107,0.2964349293069716,2000061,0.05855680787666798,-0.9421744337327754
0,10001,250,35,-1.8897367100878533e-05,0.038641620995626506,-0.20519803894543864,-0.3747563843004445,0.3569681614254301,0.6149183952983689,0.035914099006679384,-0.007073508377112802,2000062,0.055107526881720416,-0.9800239898743074
0,10001,250,27,1.285605415232281e-05,0.017270620826044632,-0.2466018796376724,-0.2929400033483787,0.2354268534989956,-0.8729350895890774,0.03259970161603752,0.22400385325334407,2000063,0.0559496048710973,-0.8942744763347213
0,10001,250,35,-0.3202142765290633,-0.07227839091788532,-0.8473874079336653,-0.3546379718124297,-0.010740281086030048,0.6149183952983688,0.034193224510947015,0.1747313700952365,2000064,0.07152264973873991,-1.51653949604846
0,10001,250,40,-0.19356641811991548,-0.06419048148802048,-0.940110963374152,-0.4739836938709825,0.08476980832580568,-0.2403524040278599,0.0421115200841316,-0.24183570176067115,2000065,0.057543958826508375,-0.8201656634925083
0,10001,250,39,-0.957306699014076,-0.15812934817168992,-0.5168756440988022,0.38276480525955053,-0.7532034653808486,2.9189482497493886,0.03606859198580925,-0.2663575541431701,2000066,0.05912359113874854,-1.2200683276303779
0,10001,250,48,0.08110592706455966,-0.02274969830500881,-0.019442175413871755,0.10598455293759763,-0.14214783828485386,0.4139326065583208,0.039237595543464183,-0.03197088645254593,2000067,0.0563405696518794,-0.8307513213869996
