start,end,N,SS,ZngE,bsfs,TajD,FulD,FayH,FerL,Colless,btree,path,iColless,ibtree
0,10001,250,43,-1.3605931781392375,-0.16780276981834705,-1.2628609221996623,5.6413156320445585,0.05009614670980477,1.0111213735500242,0.04059043497442254,-0.3083613011566119,2010021,0.07906626506024096,-2.515554231954324
0,10001,250,32,-0.7084686407785821,0.11048045974209443,-0.7025226024531799,2.507339915612969,0.0215422689813218,0.5091429030693522,0.03524146212642131,0.015963004368053337,2010022,0.07741611607721208,-1.9570717722934623
0,10001,250,40,-1.2225220230081155,0.07937629280561165,-1.1421228610229508,1.4867785709258177,0.04495974912962729,0.9071518455191036,0.04093882067065123,-0.1721309201127747,2010023,0.05224584975848092,-0.8475148944094768
0,10001,250,42,-0.5172078477850559,0.7052275154570641,-0.2493779616862702,0.047719259819079936,0.05686810790728719,0.5087996785766136,0.032696972539769754,0.17535016657070887,2010024,0.06810035842293909,-1.4634577250445726
0,10001,250,40,-0.2254689685974545,0.12663349440256308,-0.4521860585462749,0.6232130834489797,-0.03135296999468084,0.0376480428885539,0.036626793914007284,-0.016329487253023252,2010025,0.059868506283197315,-1.1103887127387335
0,10001,250,36,-0.32309881474492697,-0.6078537088062074,-1.334515128430105,4.794710423695318,-0.15914235995316595,-0.3109276646705875,0.03669840652934317,-0.10875719585498823,2010026,0.051925443710325175,-1.1837243555245809
0,10001,250,45,-1.185913732930062,0.12916771943924554,-0.9660606055883204,4.121237010787074,0.06482780234335278,0.9524028468824076,0.030924588230564067,0.32763365185853915,2010027,0.052084682817290666,-1.0122478562916044
0,10001,250,51,-0.9636249180078053,0.3133232333891713,-0.8234473735632177,1.2588697981989174,0.04489941057492527,0.7500055671719165,0.033845057649954664,0.0529569955404959,2010028,0.06124960672181815,-1.1052153719860964
0,10001,250,31,0.1942870371633257,-0.6864411327448233,-1.254829540956446,1.5829631528878731,-0.2509090536402873,-0.9077669620359796,0.034315757654273006,0.040242133047558165,2010029,0.06765772768493328,-1.4745612014858434
0,10001,250,60,-0.21728626308259866,0.20696622363652512,-0.20858763481342388,0.9413859705329128,0.006101789028305825,0.15578241225071182,0.04025780541520922,-0.15197510630496472,2010030,0.0643509521958803,-1.5653381748443869
0,10001,250,42,-0.611967043096701,0.6634558493463746,-0.06173621419274139,1.7001027343518524,0.10538804692513573,0.7275270685658153,0.0280834126271493,0.3551976147168833,2010031,0.06730551237206893,-1.7670902049017019
0,10001,250,32,-1.286685114510551,-0.4373320663547324,-1.87004414393522,0.9253151886374154,-0.0609898004925734,0.6089790527883232,0.033168052020778216,0.26212354623600354,2010032,0.05033035367275554,-0.563814156445593
0,10001,250,55,0.2055558678840556,0.8113504615146057,0.7657408710839793,0.6400270109984535,0.08460049869641753,0.16114682057628232,0.026112235370849352,0.5728071512747657,2010033,0.04786006194867447,-0.4622602302737674
0,10001,250,51,-0.5185425792140453,-0.0832866916402745,-0.5802250126939,0.9130520657034848,0.0021801364068433963,0.32926514888305386,0.05359703552809681,-0.768219279448757,2010034,0.05607473883805015,-0.8533810579788036
0,10001,250,55,0.09209348063631924,1.2715287040981604,0.7126287597513821,1.9300109869852557,0.09677116624855348,0.2730792727126372,0.036421949169714425,0.04137910592634552,2010035,0.053295619755005685,-0.9310161240893252
0,10001,250,42,-0.19990811802939573,-0.15502264121914222,-0.9267755533061752,1.2870068657186586,-0.11361485095013807,-0.2500068869486249,0.03107134908534053,0.3031962948578393,2010036,0.07961523513408472,-1.9604680845658249
0,10001,250,47,-1.7771226258210464,-0.12667625302539445,-1.5591330900796931,2.347064816895815,0.07807618064548913,1.3649856395846254,0.03241760350841839,0.16881584818344172,2010037,0.0640071807969204,-1.1217698408923018
0,10001,250,37,-1.6063998889123037,-0.3001057217839372,-1.7006890531528909,2.7493471591919554,0.02771932996895809,1.0889097222168664,0.052380299185356236,-0.5645487282788779,2010038,0.07212721855162586,-1.7143512055264516
0,10001,250,51,-0.9284549239341836,-0.7734616103847536,-1.5668027275425556,1.950505263189781,-0.08072560639784046,0.3033915916181494,0.049671497048100234,-0.7017209892125129,2010039,0.08447229779332383,-2.40187565859677
0,10001,250,47,0.34477636014233193,-0.1887564358110789,-0.5835298125737138,1.6014837718433668,-0.15823753924003778,-0.7435923954912727,0.03248385246053338,0.2891515818916747,2010040,0.046686746987951805,-0.4493863662469825
0,10001,250,66,0.008869744577314233,-0.8357672921248522,-1.5383141188515588,2.225975453332039,-0.2432731379161529,-0.8523363608842358,0.0393457001502085,-0.06925389103058907,2010041,0.06333545324994995,-0.9458422832003592
0,10001,250,51,-0.2396081434577381,0.16760070004740446,-0.4807850542735268,0.2214166007126205,-0.03308677605679988,0.036862633703559966,0.04619616987875602,-0.300660672012257,2010042,0.055022959220394116,-0.9123835763225026
0,10001,250,40,-1.026404980774187,0.17140244669505986,-0.8734811635934092,3.213909545879494,0.05176769250537862,0.8074797800359157,0.026887435891573892,0.5893020610480982,2010043,0.0732381137453038,-1.6160055709741912
0,10001,250,51,-0.29175675536000445,-0.7611553126237709,-1.5067276599247952,1.60468753069435,-0.18798333037438955,-0.4545241595195037,0.0360319927945268,0.009947346925950144,2010044,0.05521548559830721,-0.8593394081233791
0,10001,250,39,-0.980269503353254,-0.10615376006366167,-1.226063351866176,2.477169656649028,-0.014674829598985945,0.5617882246422553,0.02960767802392365,0.3310574432171743,2010045,0.06469657431569596,-1.1634960790696915
0,10001,250,45,-0.7530402118234838,0.5904802370020792,-0.2063859448701175,0.24197565515410896,0.10717587600731504,0.8243394092637089,0.029878097196277306,0.3859700522540125,2010046,0.04599041326596709,-0.4205217943034823
0,10001,250,33,-1.3964733926685309,-0.13056858489961168,-1.3090010098043523,4.4081642832477055,0.054543232592052564,1.0424021629488758,0.02770899265263821,0.4753731326977676,2010047,0.04682169538368528,-0.43397403088888414
0,10001,250,28,-1.5728236359037733,-0.0951957748195697,-1.3647299597844202,3.802237676430584,0.08456876575151011,1.2406779418005474,0.04108137619602837,-0.22143717886950656,2010048,0.05912359113874855,-1.2653768247100268
0,10001,250,41,-0.5649354817992184,0.7881601580885975,0.23621004336266865,0.962448324610758,0.14565660108533587,0.8293137576190206,0.03153052809191132,0.2719510904027081,2010049,0.0424828345640627,-0.29959120314528825
0,10001,250,31,-0.4123368971665792,0.6895348926616423,0.15613816108754708,0.498219979995868,0.10833355581488938,0.5965391436765412,0.0358864299703558,0.08420485810181895,2010050,0.059548678585308976,-1.3539256013126133
0,10001,250,47,-1.1362544237989576,-0.4675296117406175,-1.4688249602853882,3.0926458619482635,-0.026298774949362558,0.6177168971856837,0.03252343400657782,0.17127899138439945,2010051,0.06667800233190828,-1.1837015899281909
0,10001,250,34,-1.6864057898336562,-0.1423712215795507,-1.6041735613694352,1.7122812309440545,0.06117343686594345,1.2447012032589415,0.0368282195915309,-0.042910289631200194,2010052,0.06986008550330354,-1.6707666794956388
0,10001,250,46,-0.9827689804459072,0.4517668458455656,-0.5139317311043813,3.5967026362948773,0.09980833563743756,0.9434624579496572,0.028014242192495268,0.4761018133584631,2010053,0.04378307273760053,-0.5287382505119373
0,10001,250,47,-0.9773399509398218,-8.4800947576614e-06,-0.9492777382406477,3.838226907000714,0.02810928196264613,0.7010646095069515,0.026341252105194973,0.5590747535297929,2010054,0.0461577492766766,-0.4059908780704085
0,10001,250,33,0.014265755261570538,-3.188535051081303e-06,-0.5132357251626414,3.895035888533225,-0.08894265769272211,-0.2908692523689846,0.031461329187718615,0.3044515616240359,2010055,0.060934984176336686,-1.2091151858535198
0,10001,250,51,-0.5282446465446995,0.4566942560750845,-0.4497197890508047,4.025411658162375,0.024882766016014985,0.4120533048801151,0.033759672119563294,0.1944913899550288,2010056,0.05323444314893985,-0.7520833933884675
0,10001,250,37,-1.2096634175631067,0.10531591125770316,-1.0740822818748217,2.7493471591919554,0.05507399675254676,0.9304896607439466,0.03450799164399533,0.04200107619244153,2010057,0.05498954342716488,-1.1638508863245889
0,10001,250,38,-1.2527004289642625,0.19918182293355235,-0.8817186275479362,3.9667763002995504,0.09458782777042556,1.086081752987639,0.02434738955823294,0.7191258926828578,2010058,0.0664140432698536,-1.5818112997827205
0,10001,250,43,0.3080493951457969,0.935396574814942,0.6905897500302336,3.215221562568785,0.05457838896780436,-0.01104160891200192,0.03117847735026125,0.30830806635855823,2010059,0.055021159908451,-1.0998931881934668
0,10001,250,58,-0.4765462717671074,0.22190030201848124,-0.6116903666081176,2.3001202321197556,-0.010928937242390187,0.2580739703586737,0.03709461501921665,-0.0206201851390742,2010060,0.05247873213283241,-0.9182966319725804
0,10001,250,31,-1.6830934568484903,-4.147572142515903e-06,-1.5337435847365175,1.0405915664418708,0.07486407710787261,1.2831704167733513,0.03160642570281124,0.2278497296465901,2010061,0.06441086928358596,-1.504150051230539
0,10001,250,37,-1.93274763147374,-0.4861773654981275,-1.919827291248428,4.13905328403376,0.0542707521685574,1.377724987569748,0.03650361815927304,-0.1372054287595581,2010062,0.06986008550330353,-1.193309849316672
0,10001,250,32,-1.1421309960775583,-0.21707192091452615,-1.4314314945971405,2.5073399156129703,-0.015632847196093036,0.6619849364263123,0.037835053826636204,0.04249035670435735,2010063,0.06447564451353803,-1.2941672605739591
0,10001,250,36,-1.665622295195469,-0.3012091698391035,-1.777267855710958,1.946089469388856,0.02698985518849141,1.1232163344375072,0.038210072339305186,-0.039554739448707465,2010064,0.06488858660448245,-1.479864880630499
0,10001,250,47,-0.2635274007200972,0.7062532455883935,-0.1574407253810894,2.71985533942204,0.023490167915935483,0.2422703378009393,0.0294481150408084,0.27645838349918944,2010065,0.06264690096792701,-1.403547055086559
0,10001,250,32,-0.8331465679270377,0.3176421569630783,-0.5411772586782057,1.9799983399544523,0.07335105475829344,0.7501630325937892,0.038183798515447696,-0.08685397766061652,2010066,0.05787666796217127,-1.177834580693821
0,10001,250,51,-1.3893031221402563,0.36631508635897597,-0.7455508876989453,1.2588697981989163,0.1355353756064885,1.320723481506088,0.027856947503274745,0.4647812926815956,2010067,0.0715072270649418,-1.5510296278814848
0,10001,250,37,-1.6063998889123037,-0.2608386606879345,-1.6231185222540905,3.6758179090864913,0.04056138755102117,1.130405619311894,0.03606166601891436,0.09022289684956604,2010068,0.05994947532063737,-0.9404432322385072
0,10001,250,67,-1.6099163844053883,0.2405081629395935,-1.067384957528683,2.687344574151941,0.11868259598491593,1.4115795300882126,0.03975535971260806,-0.033732088625156774,2010069,0.053383622466405205,-0.8089065065353054
0,10001,250,27,-0.9057888544229418,-0.4524284146675623,-1.0958302404043845,2.8006744254368314,-0.0040920174295107775,0.5523432052386765,0.03747486960986119,-0.122332271659533,2010070,0.06621108088267047,-1.6208693947228583
0,10001,250,58,-0.2589891885875465,-0.06778707087441717,-0.8074936420099805,2.607095346555005,-0.08129277052155222,-0.1184543595832552,0.03905739636652306,-0.11716541645711695,2010071,0.07543399404067883,-1.9466418251399749
0,10001,250,47,-0.091587151397098,0.2455759026392071,-0.3220075295420637,1.228693249317142,-0.03500313559014892,-0.06023564712653811,0.03833123304557428,0.05053387772124512,2010072,0.05024398669948612,-0.5595185678372252
0,10001,250,48,-0.8276016694625844,-0.7242143279888655,-1.5658884344647428,4.070521315627284,-0.09922080004876424,0.1810304320040285,0.03905668757981234,-0.1271812443550564,2010073,0.08148400051820184,-2.1663613307865384
0,10001,250,47,-0.5435815946931646,0.32470999359471875,-0.2960768795414443,2.7198553394220406,0.05308499409460915,0.5152311832077934,0.03460784182335572,0.1467326708420962,2010074,0.048945783132530125,-0.5865413340060822
0,10001,250,38,-1.1854498143156484,1.0087056481167398e-05,-1.140224623506204,4.8712784782773015,0.039029470312776524,0.863973561731484,0.03084072079408263,0.0521964238384946,2010075,0.06289674828345641,-1.2034432601474834
0,10001,250,46,-0.284675100156943,-0.3826570586245667,-0.9965412897719094,2.4560813054104886,-0.10826506092674153,-0.18437549597334496,0.04187826575117674,-0.17194530408860847,2010076,0.054840329058168165,-0.8474917369767736
0,10001,250,53,-0.5090507287957072,0.7802781877591899,-0.22684605562525414,3.108012783286199,0.05674557049355241,0.5087119478871157,0.027976198453435543,0.5024580044877751,2010077,0.05213326423975472,-0.7490258715361051
0,10001,250,61,-0.6950707171722302,0.3907786479780623,-0.5033502923373153,4.393572642030023,0.04531060409982637,0.5874535093632376,0.03043661321302038,0.3169604128015833,2010078,0.05002267133048322,-0.7343831409001145
0,10001,250,56,-0.2743037775993182,0.8795503980953374,0.23069106071592602,1.528882997202977,0.08646092779885367,0.4658418391514446,0.034949737922920984,0.16536992082163954,2010079,0.04656161302099895,-0.5927146935414379
0,10001,250,45,-1.108808136982953,-0.20127771774578654,-1.4071809177486978,2.5695324685338883,-0.021109358598053757,0.6186432273052838,0.03739984375429382,-0.009779242973440613,2010080,0.052079284881461324,-0.9204150139619092
0,10001,250,40,0.024542833334348323,0.5106243208898871,0.0947387501890566,1.4867785709258174,0.010883601784645943,0.020334815227111357,0.04141681935113727,-0.19383799049929368,2010081,0.06979531027335148,-1.6592882815320034
0,10001,250,44,-0.5942948213680198,0.4525696199231101,-0.42023149214768396,3.08366236958014,0.04306058740159233,0.5120565052931727,0.03852608012695945,-0.17454890143682855,2010082,0.05630182018396165,-0.8347671608131615
0,10001,250,48,-1.169064027518541,-0.5929571065547917,-1.6693537413266561,5.8988156701617624,-0.052698859982386895,0.5491725803024744,0.03440055431893753,-0.10521815540077377,2010083,0.0583041844798549,-0.9707305277061496
0,10001,250,40,0.28653124853234474,0.4775893773288554,0.021228171584401573,1.4867785709258186,-0.05098899128982444,-0.34491099275831105,0.037155341797296716,-0.0631219699382735,2010084,0.07363555604908112,-1.9711390449836743
0,10001,250,25,-1.369158213911163,0.12464931787574557,-1.0255931142310906,1.8995024086870944,0.10514799010543836,1.170487438945913,0.026204279483525505,0.6638160685894747,2010085,0.06128816340631343,-1.1085076806891117
0,10001,250,39,0.5235045991903907,0.4732480326559535,0.05129775611991004,1.151833877347947,-0.09148291575222657,-0.6235955220924068,0.036128384505764985,0.0566176777233614,2010086,0.045572613032776266,-0.38666946795809903
0,10001,250,39,-1.3198807452298449,0.14812957253790765,-1.1145577252831576,2.035391063548667,0.06850122622742183,1.0439632601667728,0.03795046705174425,-0.13342025772282176,2010087,0.07550092844496263,-2.386101938388973
0,10001,250,40,-0.24043973518019696,0.4513020750556174,-0.16938049986831746,3.213909545879495,0.017910127957745776,0.2080697754734056,0.029845582171328888,0.33462079264627564,2010088,0.048589519367793765,-0.6355653416293848
0,10001,250,33,-0.7923741071004602,0.15411894994507874,-0.8102814252739828,2.355650704389783,0.019612542238863058,0.5555305784828836,0.035309813656290094,0.0008418482460507697,2010089,0.08713563933151962,-2.6555139941822983
0,10001,250,47,-0.24138358073152924,-8.4800947576614e-06,-0.6543630061550824,1.9742742943695912,-0.060872495414566026,-0.05375707436418446,0.04434757941666554,-0.36366451447926296,2010090,0.04330224122295634,-0.4203272900088463
0,10001,250,45,-1.3928813852091448,2.6374772849561844e-07,-1.1643173457780505,2.5695324685338883,0.07133200724267649,1.1026192153575536,0.0412528249197507,-0.17542539925592535,2010091,0.06433394869801788,-1.1528063378589084
0,10001,250,58,0.1804544719642037,0.7666131757526475,0.46461123220969,2.9140704609902537,0.041093805250945546,0.029153468376519543,0.033001934898804375,0.24259137945164214,2010092,0.04964558695611941,-0.7058381953483741
0,10001,250,33,-1.1763205918055313,0.11520354078231235,-1.1362766341762849,0.8162655202463408,0.04029868300886026,0.8601685474943258,0.03392323465162095,0.19110000170533187,2010093,0.10188064084294167,-2.676202302165711
0,10001,250,46,-1.3397789686545216,0.17261835103831752,-1.106566203584768,2.0758741951156923,0.0703738710376862,1.0670241864462626,0.023185065065601668,0.7474708307890591,2010094,0.07404348577104115,-1.9030535218541011
0,10001,250,43,0.36714129065842055,0.7092450161771818,0.3097936624025289,2.4065235394101934,-0.01856384753879722,-0.2895182783463367,0.037177280550774516,-0.17685581423596086,2010095,0.07712300816167897,-2.008414906477484
0,10001,250,35,-0.9179535214768442,-0.6518150721625389,-1.3676214928764812,4.023205659458698,-0.04948546498792318,0.4128272574321197,0.03991672334499288,-0.17820876291689278,2010096,0.08110938377164573,-2.65199060530696
0,10001,250,37,-1.8271645382920991,-0.08633653758581626,-1.5898995228361852,2.2861117842446856,0.0885638752359315,1.4228513775802272,0.05119476794832277,-0.6869345387937196,2010097,0.06532581940665888,-1.3230535959600491
0,10001,250,40,-1.5578671944615516,-6.075476972112264e-06,-1.257070710488543,3.2139095458794955,0.08984663732680508,1.2624565098795686,0.03926766975737049,-0.08133638885979565,2010098,0.0609372975774064,-1.0364926839910973
0,10001,250,39,0.4699622862819192,-1.2037910595242298,-1.651505008077909,2.9189482497493877,-0.36151192763780143,-1.4700350901838477,0.0435516947680909,-0.3576195066666816,2010099,0.06469426091462625,-1.4600442764396906
0,10001,250,57,-0.17309095878502154,-1.3105215734690506e-06,-0.43167918799430655,2.388756279403668,-0.03722926902926644,-0.02019034095084429,0.03976467785815479,-0.06700443429366056,2010100,0.05552532711491126,-0.7150045551410109
0,10001,250,49,-0.04640161141236263,0.21912910596189727,-0.19458348799059413,1.78253512312105,-0.022740779435105468,-0.04769395811598187,0.03486943164362518,0.026919550976701,2010101,0.06441307753006159,-1.633976833857176
0,10001,250,34,-1.7877569126888249,-0.17482645911436134,-1.5597533877363818,4.210614993735453,0.08839921344547648,1.394550486042502,0.04209070451459361,-0.21502315909159825,2010102,0.05241935483870968,-0.7674995678580462
0,10001,250,50,-0.10829475038637858,0.8523815709644942,0.2588054568325442,-0.7733369363253905,0.061495111554294615,0.2746532509038964,0.02695096291729767,0.5731802195354768,2010103,0.04820356695599603,-0.5618230604973617
0,10001,250,32,-1.304754379314675,0.24923069984983776,-0.767345377343766,2.5073399156129703,0.12838004718924476,1.2173944128069816,0.032457974277532824,0.3146525084366937,2010104,0.05780109686056052,-1.0742394628961494
0,10001,250,38,-0.0015262029435310724,1.0087056481167398e-05,-0.5208476863068849,3.5145252113106733,-0.08567585089428709,-0.2770575628454834,0.038146721784498704,0.008726841926550873,2010105,0.0795532359854163,-2.1847668671312293
0,10001,250,47,-0.7011934899059139,-0.4289615230970577,-1.3129775617597264,4.2110174295269385,-0.08188675630378896,0.1615114657443482,0.03851504327602268,-0.13434812383623015,2010106,0.06545536986656303,-1.3994340038502284
0,10001,250,27,-1.1883225620369773,0.13721251567126255,-0.9488465172650346,2.1884061729325133,0.07894268450663144,0.9821530400713409,0.03324236637996586,0.2428983987053002,2010107,0.05065422982251587,-0.530521031020783
0,10001,250,36,-1.3512753339192445,0.09025947556981408,-1.1012256565416814,2.895629787491011,0.07846665802593701,1.0932252566833058,0.0304144618174933,0.33176424378608765,2010108,0.06738937316084614,-1.614653507738933
0,10001,250,42,-1.3556831517547645,-0.1924909017813277,-1.325829480444945,3.3524862088846237,0.03930054378013513,0.9720836803378008,0.0297844604223345,0.3001624911775016,2010109,0.06852409638554217,-1.5840718019305111
0,10001,250,30,1.262820518444013,1.845752741049085,1.615918636704576,0.6043570842115794,0.022160498621892368,-0.7177619024602762,0.027062011486807445,0.4031929088569468,2010110,0.05519209454304674,-1.0385049102117698
0,10001,250,45,-0.7259856167543227,-0.3233365284302117,-1.233452326467837,4.509163146350371,-0.06443569055016793,0.2366917387208716,0.036944354111640765,0.11440629123559892,2010111,0.05393463253937408,-0.7741861401813963
0,10001,250,35,-0.7318582059627071,0.3207720594205064,-0.44048914044967535,3.5363074788643662,0.06883755580494498,0.6759042342466501,0.037636313755972636,-0.06379962903712895,2010112,0.05497257848598695,-0.8177368627494097
0,10001,250,28,-0.5865620571611679,-0.14607498693176368,-0.9535808436532583,3.8022376764305847,-0.044749772969191436,0.2280041389932193,0.0439222327096404,-0.2823708989998411,2010113,0.0895949388953664,-2.798930394133744
0,10001,250,40,-0.2434338884967453,0.3697185420997228,0.13631474642950764,0.6232130834489793,0.06865321360055313,0.3758852157221256,0.0317221967047074,0.18503033884356465,2010114,0.07037180981992487,-1.4043257471041666
0,10001,250,34,-1.3187932425284663,-0.11485528072518315,-1.1807451191051077,5.709615251410292,0.060169449443270864,1.0126687806853671,0.036795106694057333,-0.0469130205748642,2010115,0.05985231247570929,-1.3977830651211556
0,10001,250,50,-0.458756402899858,1.039478553085799,0.0006369044542436777,1.6919713275868744,0.08454351279992649,0.5699754210606691,0.03576174009520297,-0.056026059318761284,2010116,0.0666036580338951,-1.5071250155273956
0,10001,250,50,-0.9844488816700776,-1.5603521086836525e-05,-0.9715007624912908,2.7485320121207018,0.025188973357533003,0.6961480550231324,0.037405381896248605,0.002786063920957643,2010117,0.0522682126354882,-0.5387959599406363
0,10001,250,36,-1.1711807206880744,0.18285641350796628,-0.9259305989412,2.420859628439933,0.07274645030905945,0.9627640684525309,0.033629140216781116,0.12647792030490912,2010118,0.06810035842293906,-1.8610310059401125
0,10001,250,27,-0.5546991736378531,0.3007100689136737,-0.3322112430079145,3.4129426779411487,0.05594459649898305,0.5167848154018979,0.0296554883126978,0.31997832439710583,2010119,0.09093794532970592,-2.5555019275308792
0,10001,250,41,-1.4312001550464994,-0.07848701784821538,-1.3628436112953763,1.3846798834759249,0.04794520532752555,1.047088717115312,0.034822238261802974,0.1279251946203511,2010120,0.07236832635200299,-1.5881116713490733
0,10001,250,35,-1.2867910837571153,-0.3127821031075889,-1.4884191716089932,4.510103840053033,0.002069714454298932,0.8074635905170381,0.03585201019130284,0.07299449823515372,2010121,0.06403841171136157,-1.310680993555391
0,10001,250,57,-0.6919336581100276,-0.23657763877516716,-0.9838504167351712,4.572613135014982,-0.03100104030695673,0.32301562561511243,0.035894383987563165,0.07425194048813973,2010122,0.06973800910839388,-1.5608210129271132
0,10001,250,40,0.4362389143597714,-0.3248762534748096,-0.7100487939875517,1.0549958271873991,-0.1994750178136528,-0.9236121430728766,0.04516400670319155,-0.36942284040501705,2010123,0.06318823681824069,-1.3204032556672711
0,10001,250,32,-1.875743147124994,-0.3620640988528568,-1.8544568588073211,4.089364642588524,0.05796942935790093,1.3509533954247142,0.029304314030314808,0.3316437416240087,2010124,0.05646780671071382,-1.1466445626496764
0,10001,250,30,-1.007241706716305,0.2781995838053801,-0.6532832507736847,0.6043570842115797,0.09033680015934002,0.9091505967087632,0.03774651957706758,-0.027171753055520786,2010125,0.03841171136157533,-0.00268079262628685
0,10001,250,50,-0.5476058359314444,0.6634983136745178,-0.2099850027148344,2.0441582224314834,0.06707368233828154,0.5662121840426496,0.03445857161364352,0.04346046703705556,2010126,0.053328521459108325,-0.8297048648849821
0,10001,250,43,-1.1382950950203206,-0.658849430804958,-1.4664579570420953,4.428268597306672,-0.02486607484962006,0.6252046950101092,0.04239032743878742,-0.24503215656190466,2010127,0.06716381655654878,-1.8335278069265293
0,10001,250,42,-1.0958132373394949,0.2339861102910635,-0.9085926990081034,2.9393903402514314,0.058398172091073175,0.8734714524534468,0.034694005739477944,0.1120341970792618,2010128,0.04957248348231636,-0.7595451330941518
0,10001,250,52,-0.8409803843326688,5.194758406141622e-06,-1.0203419262784292,2.1998593561073205,-0.009295333798614164,0.4904828877366453,0.029952066329835464,0.3153296721870382,2010129,0.04947208187589067,-0.5646458526381885
