start,end,N,SS,TajD,ZngE,FulD,FerL,bsfs,FayH,btree,Colless,path,iColless,ibtree
0,10001.0,250,85,1.0680060465556145,0.7671177637530691,-0.6284017610061401,-0.3613773103948975,1.1574997626770789,0.03186784572270393,-0.42640273720806204,0.04236300038865139,8020018,0.06965496394178866,-1.8831111788965504
0,10001.0,250,56,0.6299591593573236,-0.028640562964550618,-0.3740191419681385,0.3781848212146966,1.3374040064098445,0.10539785803545634,0.5591943933961088,0.02984371503609746,8020019,0.0461897216658196,-0.9029625921378308
0,10001.0,250,59,-0.12480006206278095,-0.288991126810987,-0.5048760732443726,0.29047628942619724,0.5853432304625229,0.032337284510920404,0.33682981405012685,0.030877735211198094,8020020,0.04766531564044196,-1.0107195182445297
0,10001.0,250,49,-1.7692281078459298,-1.3677640639314643,1.0649431555520177,0.7409596926885962,-1.5127685571045633,-0.03219539479639788,-1.0032562357879162,0.05021325998784218,8020021,0.08501748931208708,-2.35572702527641
0,10001.0,250,55,0.9210984593245102,0.2373253363134217,-0.6499569649883468,0.2061698668869406,1.1517371741179954,0.1035711595106636,0.24037896881930815,0.030490827264175912,8020022,0.059023570563087276,-1.5584519009024402
0,10001.0,250,67,-1.2316776993341974,0.28856170753334515,0.5412480098054361,-1.0316514977167153,-1.989387341483696,-0.244615958086493,-1.2135394068364251,0.05392328941154838,8020023,0.06920055588924612,-2.0522827403743578
0,10001.0,250,89,0.13495028865263214,-0.18611895355164554,0.904744513587586,0.3048352764723749,0.6125983402053051,0.0530383661322792,0.2625480222603576,0.03499742988603738,8020024,0.06273660952051935,-1.679764398467857
0,10001.0,250,61,-0.4311104669581597,-0.7954420301345516,-0.2925590550937995,0.7513446490728259,-4.314955515598111e-06,0.07475342691221601,0.35408982941517897,0.031959705881198314,8020025,0.04648972233018093,-0.7523515580488462
0,10001.0,250,81,0.5769351278493674,0.3833890017064153,-0.5107601692080789,-0.15734214408785313,0.6307902665481104,0.02256357950729837,0.17363250152567478,0.035498368281112164,8020026,0.046351659740699776,-0.7678123257494929
0,10001.0,250,88,0.5197278361847557,1.0638576525159371,0.3265865364607779,-1.0303972337249183,0.1327195758599015,-0.10410545289292772,-0.2930971520047701,0.036723330911303,8020027,0.061101034964229674,-1.6863366538050868
0,10001.0,250,73,-0.844488823057466,-1.1076024846635937,0.7508406857562717,0.9090666500402644,-0.5166986717295394,0.06340438886944312,0.3501088361694675,0.0324613867657008,8020028,0.05252299520663298,-0.7415850513597328
0,10001.0,250,71,1.053732207988886,0.5912886496674946,1.1080639899815168,-0.1551201398479191,2.9897063784463866,0.06025150442854527,-0.7984592100622487,0.04623871831411668,8020029,0.04818413438701041,-0.8261105528328987
0,10001.0,250,47,0.35277625354564585,0.10249691791446952,0.483112204264694,0.06331028240449789,0.4300244968366257,0.037947143789099365,0.4212594229142978,0.031250698008943444,8020030,0.1087723327326903,-3.0319586354394974
0,10001.0,250,67,0.16899937280091695,-0.2031783593666174,-0.26353820182450205,0.3443313274382837,3.4263729131769622,0.06264607814600333,-0.23668498241457125,0.04008550330353673,8020031,0.05252682283385743,-1.266567841682553
0,10001.0,250,70,-0.19421501656303897,-0.3831184956455312,0.3928238017719626,0.3683857809580159,0.1743652326442694,0.037410234944036,-0.06360000362993644,0.03660082123726322,8020032,0.05310685557479184,-1.0409717239719958
0,10001.0,250,67,0.18966740316759487,-0.17654640216507173,0.5412480098054372,0.32262784563502817,0.4151990640690863,0.06115534227649574,0.300507140090684,0.03354326396495071,8020033,0.04410240582824658,-0.42272531293647897
0,10001.0,250,61,-1.1683669575966222,-0.3556708135470614,0.293207407046678,-0.1962589622671141,-0.9677061110424836,-0.12073014476923608,0.015909245553561078,0.03951468958270357,8020034,0.09368117631817592,-2.7607762234034516
0,10001.0,250,43,-0.6170197411023737,-1.0820170992940126,3.215221562568785,1.0126182590935529,-0.4892920703526182,0.10292650352222307,0.7194755083001894,0.02695532864596215,8020035,0.05310273351470398,-1.2443495306587482
0,10001.0,250,57,-1.0358019030582166,-0.6578571248916478,-0.7310392286124934,0.2524617922351928,-0.9050268880487572,-0.04542212818187528,0.07499461451238655,0.03464478260436285,8020036,0.053219328928617686,-0.8281887318944386
0,10001.0,250,83,0.041309853790130684,0.9520786974146512,0.30571846165028776,-1.1561924248576272,-0.22094607708588526,-0.15940165042640814,0.1579386977807965,0.03514844031750365,8020037,0.05296763089223252,-0.7806410283114705
0,10001.0,250,66,-0.35667202054440417,-0.6072029825943899,1.1376818482658624,0.5576699204422204,1.4156143640642713e-05,0.052082085315224534,0.32321420487481395,0.033626441248866434,8020038,0.044677469181938684,-0.4850692570839872
0,10001.0,250,48,0.4403892741015283,0.05866579919950634,0.04827373565142545,0.16530546406935756,1.9580982425899118,0.06012555523394712,-0.060283071354315335,0.04032650641667355,8020039,0.05119834175411322,-0.8543045415236602
0,10001.0,250,51,-0.2059863401270358,1.9081870118658268,-1.1618543292691093,-2.4807320560551744,-0.6982829038912179,-0.3833370892222415,0.10193151029755493,0.036034220514075406,8020040,0.061931597357170624,-1.7370321442068164
0,10001.0,250,51,0.4544838641521924,-0.05526886417530915,-0.8160365967736767,0.3149792834658394,1.7054461549532682,0.08300548760761135,0.3709062939315461,0.03295979617394309,8020041,0.05323714211685451,-1.0539637078963018
0,10001.0,250,63,-0.059871971813337414,0.9717558359374374,1.8964627946501047,-1.2376740086852782,-0.5232431785390782,-0.1833494268976528,-0.16869397791663218,0.03913383522141133,8020042,0.052108433734939764,-0.901337300259053
0,10001.0,250,51,-0.13830050474190606,-0.8374980427093007,-0.12440113178281198,0.9648115013921396,0.8635802034438225,0.13158120663329215,0.31761775836033695,0.033690480396659964,8020043,0.05044139692410194,-0.9032266307415852
0,10001.0,250,47,-0.8436148309402026,-1.136254423798958,1.6014837718433663,0.9555605517259986,-0.6701898585747135,0.07467180848375936,-0.445633101545138,0.042567631228727226,8020044,0.050148173338515366,-1.3707438785608428
0,10001.0,250,51,-0.4399091205273197,0.8482361559918598,-1.5076720617645416,-1.2915722823758673,-0.3523594976440706,-0.2262461492402475,-0.5124783322068142,0.04671508615105584,8020045,0.05960130845964502,-1.0445063698149597
0,10001.0,250,49,1.573309513299718,0.7750537535567368,-1.0878327471550784,-0.11094747239468657,1.822690650051992,0.1100689332469017,0.5983557318301769,0.029765297750140345,8020046,0.04123483180031956,-0.3185425749348399
0,10001.0,250,47,0.7096370926996652,0.3929717330586276,-1.7536309308926523,-0.10467309026971452,2.0678858012596417,0.04166100432916818,0.0010687195560522373,0.033484167083078865,8020047,0.05553936174806754,-1.3414946034640354
0,10001.0,250,55,-0.8711296392968948,-0.7713552863189538,-0.6499569649883468,0.4837030984418945,-0.7033782741983416,0.001492037356540685,-0.22821868383885066,0.04084438110866406,8020048,0.06742291747635704,-2.209588518857081
0,10001.0,250,63,-1.1955181725944175,0.486202271787595,-0.6612269439215185,-1.2557690179051846,-1.1142678134097903,-0.275470323050802,-0.7124432511722294,0.04473975305689259,8020049,0.07098285615580603,-1.954227139458873
0,10001.0,250,59,-0.12526599613344172,0.2866584925533873,1.005769546475591,-0.4238455539282423,-0.33335418535013395,-0.07152951977551092,-0.30781083251809155,0.041136738276800186,8020050,0.05705309718135214,-1.1659394912153205
0,10001.0,250,45,-0.1050453052471404,-0.4432650982815888,1.4057540618439983,0.4941027443963814,0.5047481907273916,0.06575350956643862,0.5498427760529728,0.031621647881849985,8020051,0.041990542816426994,-0.2776692228697386
0,10001.0,250,43,0.2156988867922854,-0.07604792568625565,0.3847784815137161,0.21065833175215065,0.7244185828955949,0.04943587306273402,0.2730917963150464,0.032298163468004126,8020052,0.04081919074146046,-0.21262090044114135
0,10001.0,250,67,-0.3163890617946736,0.6842365002420195,1.3460342214353758,-1.0212949470778736,-1.1033280015291729,-0.17130205501586468,-0.4567925845797856,0.042139525845316765,8020053,0.06145729872896604,-1.967725591721569
0,10001.0,250,62,0.2648598346022607,0.7571664043415643,0.5299740207269269,-0.7944045071983985,-0.27389477555056485,-0.09394880388978548,-0.0003668521347452769,0.03546184738955823,8020054,0.061108951936779364,-1.6217111465782126
0,10001.0,250,57,0.02574046825731604,0.05005537164501291,-0.7310392286124929,-0.04809437386960149,-1.3105215734690506e-06,-0.0049736673130101215,-0.038178434815287716,0.03493876249414532,8020055,0.047095190799038435,-0.8413335802378291
0,10001.0,250,55,-1.212897683055326,-1.512264675046672,1.2850189989918546,1.217369239004552,-0.8209400542195214,0.08177156946067561,-0.01567677845383485,0.03553083300945719,8020056,0.06096968519238244,-1.598345402728078
0,10001.0,250,70,0.6731298127135156,0.2769565235768965,-0.8943969174224436,0.025590657853911188,0.6016418370118156,0.05632374795359427,0.24561169173894315,0.03440187549204261,8020057,0.05078917821824935,-1.123551075737247
0,10001.0,250,44,-0.7284684082327143,-0.9460164843207444,0.7078629523990989,0.7830233934307107,-0.8404794574533301,0.05886973228167373,-0.9284134447439496,0.0536446862719696,8020058,0.05831713952584532,-1.7659863700580467
0,10001.0,250,31,-0.7987320661407776,-1.070904165322898,1.0405915664418706,0.9104242919195904,-0.6982645653157549,0.07760602700194638,0.7165770133474086,0.02653355356911517,8020059,0.061986296440241236,-1.5335984967487946
0,10001.0,250,60,-0.11044630966607456,-0.2256874832935815,-0.5457847914978805,0.2197112496687561,0.1979081058359053,0.023140233614283686,0.19398926776940328,0.035059593211555905,8020060,0.05275762548401492,-1.0064646206285843
0,10001.0,250,51,1.0678784143725242,0.4031538171981002,-0.12440113178281224,0.0783350069172774,4.071340359221946,0.09717993656648373,0.6402433224727576,0.0285061617437492,8020061,0.04061995783721396,-0.3203880087774193
0,10001.0,250,56,-1.1509025036646494,-0.4741843022339701,2.7974844233170564,-0.03761515707745259,-1.9933709822693217,-0.09703150799425958,0.12654526429526888,0.03523772509392408,8020062,0.05696981474284232,-1.8657680776285648
0,10001.0,250,47,0.919525642635394,1.0963636621072608,-0.6352593633139793,-0.8649895876026271,0.5954223751276512,-0.05500769064504064,0.5710206086201239,0.029752440848437738,8020063,0.06989247311827956,-1.8158440361349315
0,10001.0,250,74,-0.10489200620431308,1.8295463215877683,-1.0089546103087743,-2.3242989177082207,-0.9887860681189958,-0.3383619061557906,-0.203936374359627,0.042723150667184864,8020064,0.06872153626914608,-1.9816295412498288
0,10001.0,250,57,-0.6860139389032288,-1.0810656826037819,0.8288585253955878,0.9679124677378872,-1.3105215734690506e-06,0.08675578720247976,0.7384577071662585,0.027443645549941702,8020065,0.04200210982177558,-0.1616911047537612
0,10001.0,250,41,-0.1163482211625312,-0.1882349386104684,0.11798520688042187,0.1715131025567332,-2.7071232306732053e-06,0.01660205442466794,-0.05222654516958313,0.03845894330008205,8020066,0.045844668998574936,-0.6436404882799124
0,10001.0,250,52,-0.8186319019374692,-1.3357532678192299,1.1808324923494264,1.2141051992974368,5.194758406141622e-06,0.1135910050595023,-0.13237562140000358,0.0382821609016712,8020067,0.04921837889191174,-0.9106604680679052
0,10001.0,250,56,0.5915342920651454,0.7809313943545699,-0.3740191419681385,-0.6472570803833702,0.575605674815219,-0.047595163756254215,0.2325372597044067,0.032415684242345734,8020068,0.04603719537648803,-0.6038776955168913
0,10001.0,250,58,0.2277102764270497,-0.37372078469219067,1.0722197743787616,0.5876376380605812,1.1337968396262772,0.1036387395410629,-0.21282180314639915,0.041919801446874086,8020069,0.04855551237206892,-0.7026082526071329
0,10001.0,250,69,0.1238172345566471,0.42305064216138494,1.4847566254193467,-0.4565154708189019,-0.20575412494259696,-0.055585544240052416,0.1885480079100965,0.032999278218866245,8020070,0.048424111191309016,-1.1489733464893122
0,10001.0,250,60,0.21974621300348374,-0.44726966635825577,0.6439518181267541,0.6745750877378293,1.569474218292489,0.11525366322692422,0.3649988401704352,0.030555771472988737,8020071,0.04786426813243759,-0.735360964032408
0,10001.0,250,74,-0.6473279988004298,0.10838009989738254,0.4569082904136626,-0.4895542701128091,-0.8535492539155383,-0.12001439093862094,-0.7860883383021878,0.048077101030851534,8020072,0.07127019243226007,-2.0774438024218305
0,10001.0,250,69,1.3472256706264505,1.0917745394409153,-0.34190496782024976,-0.6152898107548777,0.8158563861094069,0.0175269260839139,0.00034035670239435095,0.0378743713858366,8020073,0.05347555094931698,-0.8628703060863264
0,10001.0,250,48,0.4356782955558681,0.17760212616281726,1.5109092192790097,0.01503830583787959,3.6723827353565817,0.03735313374101919,-0.09157188629878404,0.032384016352146945,8020074,0.051690633501748934,-0.9944783040756944
0,10001.0,250,69,0.002785970024200391,2.3125198256104738,-0.86380828017442,-2.8646067351680067,-0.7441086473262003,-0.4094282578879937,-0.3275898912340485,0.04266614846482706,8020075,0.04732190410387068,-0.4203582037549429
0,10001.0,250,45,-0.7863121484929346,-0.7746838878788128,1.4057540618439974,0.5384018829132653,-0.7886648160202347,0.017172071107723574,-0.11876531699515926,0.038860819622576336,8020076,0.05660995235421976,-1.4206103628486737
0,10001.0,250,60,0.06823397247658748,0.39180220221366224,-0.2483506390917216,-0.4487645203728023,-0.7097910471537966,-0.05971165992615628,-0.5616079186068067,0.04411619312564349,8020077,0.061112190698276975,-1.4756459075885258
0,10001.0,250,57,-0.6139955269350488,-0.6622540969198258,1.1408380761972028,0.4874884874856144,-0.3438665036164816,0.022371950410505118,0.4516844026707597,0.0318489578006423,8020078,0.04765297750140346,-0.35116808417867085
0,10001.0,250,54,-0.09917478211072156,-0.2675611776512836,-0.2793068957810529,0.27819699439297235,0.17578640852926292,0.032940440550559946,-0.08716678658907016,0.038597102536955384,8020079,0.048133884511653666,-1.0038374855282504
0,10001.0,250,47,0.08134882152992537,3.2964173068538214,0.1103216817384698,-4.050758168407871,-0.7711129587353727,-0.5987516911536837,-0.5689154592815151,0.0471485158620798,8020080,0.0662578629931914,-1.5010026337407814
0,10001.0,250,72,0.1955508953372425,0.6980724235961312,-0.4517636362606429,-0.7577627660940294,-0.14236857658462826,-0.09264790395035148,-0.2854809653115289,0.0394129513445487,8020081,0.06477846871356394,-1.8690990538770396
0,10001.0,250,56,-0.7652171014169069,-0.5110337844291851,-0.056868785439619006,0.21789041853597754,-0.9178653669678716,-0.02899859258758088,-0.16066884856746266,0.035814629485684674,8020082,0.0585208216378057,-1.5977382237523652
0,10001.0,250,74,0.4507465641643077,1.0159041076977675,0.7012187738674023,-1.0112770116674914,0.1874711174461141,-0.1085164898996281,-0.8632930394361722,0.05123426256345028,8020083,0.06367993970014957,-1.5471683996772692
0,10001.0,250,75,0.756951606064533,0.8362786723277318,-0.5533239085139714,-0.6204416037341387,0.414077368833439,-0.029063034369649555,0.23898199794641076,0.036195771640150615,8020084,0.0638683767327374,-1.7807818911341784
0,10001.0,250,68,1.041354582839513,0.5598860852944967,-1.6260440627684738,-0.12389900867120547,1.942465471488011,0.06389597502238631,0.4225134579314661,0.029362843077378638,8020085,0.04528377439376274,-0.8387395112247208
0,10001.0,250,36,0.15607250024367064,0.2728506326745821,0.5217789922356248,-0.2561613487716116,0.8287526866928363,-0.026853056598273785,-0.06140452215519114,0.03805891769844354,8020086,0.049404067884441,-0.8317168182063088
0,10001.0,250,52,-0.6165835661343778,-0.20075619533921485,0.5014812498441632,-0.08525722063197587,-0.7508520358070799,-0.061916494393249234,0.12099385777235898,0.03477350261260094,8020087,0.10075324338829976,-2.7844663734634474
0,10001.0,250,78,-0.3185551766237157,0.12628643119416536,-1.1124010286691592,-0.3315219100561873,-0.2848909622137541,-0.0716288984553514,0.1639310162891718,0.03749791793903725,8020088,0.04836118668221272,-0.516287550850438
0,10001.0,250,41,-1.0501412927925335,-0.10175504737258408,0.9624483246107572,-0.437782964037326,-1.2026990122516072,-0.15263852445493944,-0.5139542104141471,0.043800200803212855,8020089,0.058573001684155974,-1.1590161925455074
0,10001.0,250,73,-1.0940065252239113,-1.1577677833363993,0.9983071000547964,0.8343344240534001,-0.6999084306368211,0.033304117524283805,-0.3021965750754069,0.04345955249569707,8020090,0.061832005441119324,-1.3421865135267592
0,10001.0,250,61,1.5317294308292897,1.0578056143553178,-1.4640919793747555,-0.4763220060944613,3.0341727948823656,0.05203121611437042,0.19675420348503084,0.03196952030997891,8020091,0.045133940781045316,-0.5022709043827338
0,10001.0,250,71,-0.6443298173193347,0.5633092955985538,-1.178204664169863,-1.0512577840139412,-0.9010291278222512,-0.20028795455363047,-0.10746065486470437,0.04390484715008616,8020092,0.05698061061450103,-0.9892186845450368
0,10001.0,250,49,0.04757642305715981,1.0601766401744517,2.858923074474599,-1.2908208022106678,-2.0909227681629274,-0.1880166546347244,-0.17772791817540126,0.03400277125331621,8020093,0.06915565487757483,-2.597500457520101
0,10001.0,250,51,0.33292268146199044,0.14726179135209672,2.2963229956852147,-0.0023632691051744307,0.4411712964479986,0.02633619028724392,0.06153988763206055,0.03671521724378312,8020094,0.0456783144307435,-0.7800734059552027
0,10001.0,250,55,-0.4756485278154475,-0.568257613145506,0.9625230049951552,0.4466382163089895,-0.25148378446641706,0.02755977851716377,-0.8673503001325316,0.04890205985231248,8020095,0.053544824459126825,-1.0777283664912922
0,10001.0,250,53,-0.765711977686495,-1.0975850538447651,1.7730184087762195,0.9467045793140314,-0.2539543891352975,0.07815537269425989,0.2352700628755725,0.0318844502433698,8020096,0.05652718400483656,-1.2068086861975018
0,10001.0,250,46,0.4572729760794932,0.1877990849815951,0.17483864364171026,0.013573888552788441,2.356738686410829,0.03903377689635258,-0.21846832399610025,0.035425232338522177,8020097,0.05042751651768364,-1.0532668160602072
0,10001.0,250,76,1.2444760708556644,0.6982938705321505,-0.8237285078272153,-0.1815034861697938,1.5490182106715806,0.07114503988038265,0.3498349209765154,0.029822824323407306,8020098,0.040322580645161296,-0.19489582607360206
0,10001.0,250,42,0.27005442419958603,-0.08791997811563355,1.7001027343518522,0.25455532386398744,2.755216463296178,0.06068676667758595,0.3976503898533703,0.03262332484058097,8020099,0.05062646900967927,-1.1742961624681236
0,10001.0,250,60,-0.5347952565495406,-0.5722378169966265,0.9413859705329132,0.41818762559401945,-0.35831219484509963,0.018368864393933527,-0.484290074367474,0.0502366000504565,8020100,0.05215620546702941,-0.8617037539198076
0,10001.0,250,50,-0.7419484561230151,-1.0720642947984471,-0.06896314663617184,0.9292787495742941,-0.16937991971163213,0.07817994443330689,-0.16567182616660786,0.03950479336701645,8020101,0.0482373040549294,-0.6706486861507981
0,10001.0,250,38,-0.8368204471471129,-1.0400008105407386,0.3487675883885444,0.8455378269959871,-0.18062542169439205,0.06122787127228613,0.29242632690468395,0.03488146132918772,8020102,0.048217061795569366,-0.5926260163480411
0,10001.0,250,58,0.01144199339617003,-0.44082794467792585,0.4582695455082645,0.553112380869495,0.7617248903357221,0.08145859751091572,0.659805143177327,0.027991895899008218,8020103,0.04600037868595973,-0.7049315860735751
0,10001.0,250,62,0.846943262658881,0.40941219890484015,-1.7777844950934465,-0.045439978484311,1.3506413039912,0.06026297244681865,0.38856214124874416,0.03206475093924084,8020104,0.04224154683249125,-0.3487277364906415
0,10001.0,250,47,0.6984024739003207,0.6222253988226263,-1.0080498858402038,-0.3955163498048232,0.9514688262628638,-0.0027080233104668835,0.7568260051346672,0.02663557455628968,8020105,0.0521505376344086,-0.9934987693658174
0,10001.0,250,50,0.15591596495071194,-0.1095287702895952,-0.06896314663617191,0.22045405717368835,0.7847455005377358,0.04519914321853096,0.12927717611426098,0.03430118322753379,8020106,0.055487181701717264,-1.0717597004567596
0,10001.0,250,81,2.091565601595997,1.6945105254281407,-1.4079250326217,-0.9476459479766384,2.849461996390348,0.02863864727360225,0.43087861119317467,0.032234785917865015,8020107,0.04946398497214665,-0.9706203080304696
0,10001.0,250,53,-0.6140373156186743,-0.8431787818614076,0.4380240342662422,0.7132610144285031,-0.6466515662614432,0.055916317591412336,-0.10715544211774083,0.0381709164850144,8020108,0.06743101438010105,-2.0874538357658063
0,10001.0,250,44,-1.0798704510780948,-1.326703460693105,1.499796091459445,1.0667223863042474,-0.9344604212912492,0.07309093271133628,0.18056928048746526,0.03461664494791309,8020109,0.0689435159994818,-2.2344449573835106
0,10001.0,250,39,-1.0589610425787688,-1.5386393379701715,2.4771696566490284,1.3458515917241791,-0.5963658791710754,0.11940760741511705,-0.09092899369131142,0.03700392969728376,8020110,0.05258129291358984,-0.8200187267632937
0,10001.0,250,60,-0.6024334551272366,1.5805748620677438,1.2388201229390712,-2.288904264217933,-1.3564290256303762,-0.3797411210485133,-0.2885174167762844,0.037523164185493736,8020111,0.053034719523254316,-0.9829883874877676
0,10001.0,250,59,-0.7282623392467213,-0.9541862425209312,1.6100277943635766,0.7867905421780611,-1.069246165355213,0.056681739497933786,-0.15531137407919032,0.03683030229929729,8020112,0.059560823940925,-1.6598808947090695
0,10001.0,250,65,-0.7847220679974983,-0.969625833997938,-0.7326443908444589,0.7731577281310352,-0.12040475820792275,0.049514129441474534,-0.17568655432081715,0.04018714152798879,8020113,0.05886718918685496,-1.5005223754346213
0,10001.0,250,63,0.7563335035999004,0.7033442383639221,-0.9454146926516992,-0.4591099346638102,0.7280618715994234,-0.006649561593455869,1.0139903759547462,0.025564624087748844,8020114,0.04629539664032475,-0.5956930821448884
0,10001.0,250,65,0.2894276850436281,-0.09186660540908416,-1.0086392318777202,0.2721131386226412,1.2373338600681645,0.06190730600101885,0.13861047886246375,0.033850455585784006,8020115,0.05229266210953872,-1.2375409582544423
0,10001.0,250,59,0.34833657277346264,0.12675582050772788,-1.109134321132358,0.03257610254245377,0.4563395752416469,0.032324983118809734,-0.10252682827205224,0.036717839098328806,8020116,0.05193677937556677,-0.8130280344314841
0,10001.0,250,71,-0.056368036524812995,-0.14068735516834524,0.6000042890589876,0.14344327935489398,0.2469222955445292,0.01604988399979335,0.41964610921745377,0.02791294209094441,8020117,0.0570534827481971,-1.3688571296437149
0,10001.0,250,61,-0.13147092552941705,-0.4508683474907066,0.5860906381169174,0.4874566602529933,1.7502000498628627,0.06020895197277577,0.7332643171237171,0.027897001751747526,8020118,0.05301558138713211,-1.0448359779045315
0,10001.0,250,53,-0.16318451665765796,0.1556882399350016,0.1042754406387477,-0.2818296523571993,-0.11465031333874473,-0.054514811653497884,0.1731712258404162,0.0321214292654489,8020119,0.06831046269445026,-1.985132318020565
0,10001.0,250,40,-1.3931048176403162,-1.351270615619703,1.9185613146642382,0.9325296863234896,-1.247823440845017,0.028242718940742283,-0.09312654108260887,0.03821613999422005,8020120,0.059087964762274924,-0.9892975711763288
0,10001.0,250,66,-0.11212501736905196,-0.3044692794145541,0.04938824319968467,0.3161231164394337,0.2882145695304401,0.036598370589106685,0.2100352125282992,0.03219005052467936,8020121,0.05284579176922745,-1.1215609518261398
0,10001.0,250,45,-0.9219149229484744,-0.8937241061831218,1.405754061843998,0.6131638225562688,-0.999759185612738,0.017414614484951282,-0.5953570383990842,0.043488470009068525,8020122,0.04635315455369866,-1.1407678007891036
0,10001.0,250,65,0.8551173519903545,0.4056606188133287,-1.0086392318777195,-0.03547736123470916,1.4161613319759954,0.06214440255910151,0.6898852872350629,0.02779782725371532,8020123,0.03471142635056355,0.04063700343846575
0,10001.0,250,71,0.8864846675663242,0.8963538649998177,-0.4161151127860693,-0.6248402343851447,0.9058149074033549,-0.019809063381522676,0.20694098221765855,0.035308283826550435,8020124,0.042698443543760296,-0.32797931297466604
0,10001.0,250,65,0.6341530003852842,0.029338455108752937,-0.4566495498111984,0.3102911037455862,1.154763521557738,0.09450947742302064,0.6216616763339885,0.02927217555083858,8020125,0.04001637046720607,-0.1704294444071319
0,10001.0,250,96,0.3854027659061495,1.7026551007398223,-1.0944250393384771,-1.894023780110592,-0.0977334605993569,-0.2337264617954616,0.15223647602603155,0.03290697351618455,8020126,0.05246793626117373,-0.9300046042637092
