#/home/enes/bim/BIM.py trees/r8030049.trees,trees/r8030050.trees,trees/r8030051.trees,trees/r8030052.trees,trees/r8030053.trees,trees/r8030054.trees,trees/r8030055.trees 250 --stats=all --eta=etas/BC.json --out=outs/968984349.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,TajD,FulD,ZngE,FayH,Colless,btree,path
0,2501.0,250,5,4.412274868850414e-06,0.3550279964670895,-0.38595827360047336,2.6707576555551764,-0.4269598243979544,0.04897528829270902,0.03429848425961912,-0.07133441690318394,r8030049.trees
0,2501.0,250,4,5.056170714293956e-07,0.14947274548766898,-0.2794307403637771,3.5253392814715427,-0.22259353791787512,0.005562091096355571,0.04144400181370644,-0.45442329052809943,r8030050.trees
0,2501.0,250,5,0.4900221247245618,0.05958489482548027,0.5229876474021959,0.40820632868312895,0.15079579843621294,0.08903507512478613,0.032506369564278624,0.1420425177475724,r8030051.trees
0,2501.0,250,9,1.1085547122109732e-08,0.30799389215759104,-0.2196101017699647,-0.7089587510095279,-0.3309306410945547,0.044501641861992104,0.03030185257157663,0.10739524581296411,r8030052.trees
0,2501.0,250,4,-0.7183928423740575,0.810592447675396,-1.4101026705001838,0.9029723794226859,-1.1677684213010877,0.046247757449327014,0.030731219810116037,0.13685325333363155,r8030053.trees
0,2501.0,250,5,4.412274868850414e-06,0.2893044251273247,-0.26892349010604766,2.670757655555177,-0.33066722059225967,0.046176700390268534,0.03335114652157015,0.1483960064421231,r8030054.trees
0,2501.0,250,6,-0.5273857408625005,0.9381290060893346,-1.392440608900235,0.03295822379415015,-1.2757781939915283,0.07004707848197533,0.02160793712484346,1.4300015825149435,r8030055.trees
