#/home/enes/bim/BIM.py trees/r8070063.trees,trees/r8070064.trees,trees/r8070065.trees,trees/r8070066.trees,trees/r8070067.trees,trees/r8070068.trees,trees/r8070069.trees 250 --stats=all --eta=etas/BC.json --out=outs/385762711.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FulD,TajD,FerL,ZngE,Colless,btree,path
0,2501.0,250,4,5.056170714293956e-07,0.15841659455916474,0.9029723794226858,-0.053127848832749715,0.515760175179856,-0.4273814293175712,0.0354482445912683,0.015270656078370245,r8070063.trees
0,2501.0,250,9,0.4683991973676853,0.20295285599768373,2.274582229907494,0.5048271982551081,0.6601175811738864,-0.32622567033059124,0.027478577906094422,0.8324119383992986,r8070064.trees
0,2501.0,250,7,0.3020003904717902,-0.25185877991360717,-0.2641278187844843,1.3567583895968052,-1.6825034577955835,1.8582100460323148,0.031790757500046264,0.29066986126712807,r8070065.trees
0,2501.0,250,8,1.408211413497659,-0.055108492111325215,1.120547557355928,2.454915737242073,-1.441006285407576,2.100246500811237,0.03556564969555642,-0.01017618504403407,r8070066.trees
0,2501.0,250,4,0.6295134149839547,0.0213728500461812,0.9029723794226862,0.8886494116042664,-0.3543818116199375,0.6123109424039627,0.03159231909717724,0.2655850626639426,r8070067.trees
0,2501.0,250,10,1.623664607212357,0.13901354707212513,-0.8809206284569866,1.1260202061841362,0.08736607370820669,0.37584872059029334,0.032329317269076306,0.49804500740852253,r8070068.trees
0,2501.0,250,13,3.232017323420242,0.13831941990253957,-2.3970717900180203,1.9305120423121487,-0.27275891029250854,0.9947364743349392,0.03073044867642613,0.40268071783637643,r8070069.trees
