#/home/enes/bim/BIM.py trees/r8120021.trees,trees/r8120022.trees,trees/r8120023.trees,trees/r8120024.trees,trees/r8120025.trees,trees/r8120026.trees,trees/r8120027.trees 250 --stats=all --eta=etas/BC.json --out=outs/916225342.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,bsfs,ZngE,FayH,FulD,FerL,Colless,btree,path
0,2501.0,250,10,2.184598137762599,3.417961609871696,1.5404096229118185,0.050638082121659975,-0.8809206284569866,-0.8507041168547479,0.03585848771429805,-0.3741360279500632,r8120021.trees
0,2501.0,250,8,0.5927598533743214,0.7444333940321173,-0.32852719425913834,0.2324619958539467,-2.133690217292945,0.7048314134587703,0.031365091703218405,0.3961044550444797,r8120022.trees
0,2501.0,250,9,1.3716117547191136,3.312006513768926,0.8641319329521508,0.05982881067431715,-2.2007292414680384,-0.4097557060390961,0.02895452778857365,0.04213328660693013,r8120023.trees
0,2501.0,250,7,-0.2185931030537743,1.690525703800356e-05,-0.543110132354381,0.11634885781934998,1.5276143141084952,0.578434316660303,0.025391890141210002,0.674214255658179,r8120024.trees
0,2501.0,250,10,3.38686741828995,3.4620457321820046,2.648055894668757,0.008323031801841749,-2.2591619954936997,-1.645731487121267,0.034779671682120185,-0.02872216847746546,r8120025.trees
0,2501.0,250,9,0.6952945373420844,2.594567480698701,0.3136503535684319,0.0652620277567552,-0.7089587510095279,-0.05114147610181408,0.03110020728073585,0.2789127169136677,r8120026.trees
0,2501.0,250,11,0.4880573089088564,2.1561408107926505,0.4590357000025611,-0.01839883390234078,-2.3105962099881507,-0.3326981928081589,0.028403938333981082,0.6689321394215356,r8120027.trees
