#/home/enes/bim/BIM.py trees/ir8100052.trees,trees/ir8100053.trees,trees/ir8100054.trees,trees/ir8100055.trees,trees/ir8100056.trees,trees/ir8100057.trees 250 --stats=all --eta=etas/BC.json --out=outs/483873821.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,FayH,TajD,FulD,bsfs,btree,Colless,path
0,2501.0,250,11,-0.5243198062452302,0.6704939109202964,0.14171380903384342,0.023227618164506223,-1.029123745469293,0.6912954107978092,-2.523797200891491,0.07674245368571059,ir8100052.trees
0,2501.0,250,13,0.4853671271356873,-0.017301533829375004,0.11307109335899909,1.1711067351055218,-1.2721674407506367,3.540171327402594,-1.2114928499839948,0.05041672064602496,ir8100053.trees
0,2501.0,250,10,1.028177947830546,-1.092896864322016,-0.19169455518150988,0.40242688317218667,-0.8809206284569867,1.331586504129518e-05,0.09379449598897285,0.03914043269853608,ir8100054.trees
0,2501.0,250,9,0.8453120498962974,-0.23290030999498826,0.13346264374097683,1.6815165897811133,-0.7089587510095279,1.6081115262663424,-1.3231711895140987,0.051334369737012574,ir8100055.trees
0,2501.0,250,9,0.09722169842611535,0.2897777389888368,0.15661195387821264,0.8339033809856506,0.7828117394489833,0.7954474729746983,-2.2114120320952537,0.06676706827309238,ir8100056.trees
0,2501.0,250,6,-1.202136988211391,0.9338524389759977,0.09230655605837534,-1.2087955445637206,0.03295822379415004,-3.1178367348751664e-06,-0.585860202725995,0.051366757351988604,ir8100057.trees
