#/home/enes/bim/BIM.py trees/r8120070.trees,trees/r8120071.trees,trees/r8120072.trees,trees/r8120073.trees,trees/r8120074.trees,trees/r8120075.trees,trees/r8120076.trees 250 --stats=all --eta=etas/BC.json --out=outs/790001989.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,TajD,ZngE,FayH,bsfs,FerL,Colless,btree,path
0,2501.0,250,10,0.49732073857972664,0.6494697293311528,-0.06195612990652067,0.1554515348807626,0.7796146242646844,0.4009370783857516,0.04015601576814169,-0.4659948661050807,r8120070.trees
0,2501.0,250,14,-1.3732426659144188,2.2028803344862484,1.263915319531702,0.12532471410236326,2.6472966558257545,-0.4669254294241126,0.025936002072807357,0.9277507045151783,r8120071.trees
0,2501.0,250,6,-1.9642299758823034,1.4897345674810423,1.148244829604665,-0.002811035347386797,1.3912239981705348,-0.7301350331299796,0.04200210982177558,-0.7250176277380301,r8120072.trees
0,2501.0,250,3,1.5999106058689658,0.5004555576891497,0.1823825471378653,0.09079128881160926,1.7886284734303187e-05,0.00282215011693954,0.031837025521440604,0.13797604344981734,r8120073.trees
0,2501.0,250,9,0.7828117394489831,1.1211860257987694,0.5300790087107488,0.09841099423637685,1.3963451672594145,-0.11306218401224769,0.038518127810782295,-0.23130954684936852,r8120074.trees
0,2501.0,250,6,-1.9642299758823034,1.5272079139424417,1.025509486637769,0.04759148216040883,2.5229697117264007,-0.5570890131236516,0.02380489700738438,0.8935471309358934,r8120075.trees
0,2501.0,250,21,0.42372630868204914,2.3467505213605833,1.8116318175918835,0.03031128888189799,4.404678037069049,-1.0443617638441478,0.02995134660505823,0.6214861396115171,r8120076.trees
