start,end,N,SS,FulD,ZngE,FayH,bsfs,FerL,TajD,Colless,btree,path,iColless,ibtree
0,50001.0,250,305,0.18627411788571147,0.38334333795990705,-0.04110078273593189,-0.4011290864051011,-0.39226380483858986,0.14329938691078697,0.03740400890211777,-0.1294296457296316,9100016,0.046235432614046654,-0.6051477653718668
0,50001.0,250,358,-0.0360921366002944,1.3096980342982347,-0.1950857891994037,-0.532635982973642,-1.5500189854409447,0.11577843057539318,0.04440626115099905,-0.414678249668442,9100017,0.056598924313278114,-1.0839945519863845
0,50001.0,250,339,-0.6459909375543261,0.06894855067942014,-0.018321320864857885,0.16678225141939312,-0.11215678072402883,-0.04815146484627022,0.02980591986330309,0.4218774147193264,9100018,0.04311893400005075,-0.44702658408331575
0,50001.0,250,334,-0.15572946585156838,0.1356353560228739,0.020525733252849662,0.4458144819328374,-0.005659377847711761,0.2870596359406301,0.034744998878282606,0.20202159721900784,9100019,0.04426205771854018,-0.5056641572306207
0,50001.0,250,320,-0.08590398411526863,0.13934766465256,0.012691912718956174,0.3541840600505744,-0.03776830289196943,0.23827219752388554,0.03337056915570453,0.13949889819168704,9100020,0.045958673403290594,-0.5406602285242009
0,50001.0,250,348,0.3786035513229026,-0.1746044163913753,0.0628560164177308,1.0385856762141603,0.3467216766312753,0.2332384380853759,0.028520352558440407,0.5449224264406937,9100021,0.03855941312218032,-0.060589566201707176
0,50001.0,250,379,0.09382783470457982,-0.4482352178361811,0.0504985262252137,0.06322179491420367,0.4687859912865421,-0.14899728804496076,0.033786421248984976,0.2728710153322895,9100022,0.044689290407185014,-0.4128338045833746
0,50001.0,250,259,1.2043889598036468,-0.7152394196965509,-0.02114058154072497,-1.0045546498678757,0.3614939069184693,-0.9275774289894186,0.0378006200428956,-0.25207068373309915,9100023,0.05057171851769597,-0.973516914186068
0,50001.0,250,337,0.04270246244260459,0.3319059577655577,-0.004809181987692432,-0.08621439898106725,-0.22296342494289512,0.3310342366757044,0.03871383463560549,-0.3204115717948767,9100024,0.045649331195750736,-0.6866931624192523
0,50001.0,250,291,-0.43488778985727794,0.5418620369620599,0.006744608758642321,0.6912448869027633,-0.3087055282871085,0.6397318074151406,0.030431573492612187,0.5274242724222354,9100025,0.03784824990615896,-0.038293824232398084
0,50001.0,250,347,0.8252197174082913,-0.24579847149566506,0.08428169718247634,0.973168860708954,0.4720891195310191,0.29992717024775123,0.02966858544158856,0.62833609927593,9100026,0.035885853993618884,0.15632092357826322
0,50001.0,250,281,-0.6759111554312092,0.16449694179606178,-0.05403827160121076,-0.24054606776316725,-0.3058987062630208,-0.18311458348315746,0.034180283305817696,0.11700341527240647,9100027,0.043755667832620825,-0.4128777101080217
0,50001.0,250,312,0.4156490003482874,-0.04582156830173014,-0.0644941263111261,-0.4416159312118543,-0.21638469042094194,-0.4849540459089226,0.04346058067395028,-0.30322012078760263,9100028,0.048922467951869664,-0.8385555142378868
0,50001.0,250,259,0.6220550913609146,-0.6476315414759001,0.0033096991584208274,-0.7058652666403941,0.4120607432179685,-0.6890544119513697,0.037583474233299316,-0.02790289378025411,9100029,0.045931035971844336,-0.5445612002485855
0,50001.0,250,278,0.5045685227221001,-0.6658466558409757,0.050800629081817886,-0.1263391164657456,0.6028743275160996,-0.38892752073100106,0.03331614111064681,0.1291147332164975,9100030,0.04191800343219985,-0.5108691061032398
0,50001.0,250,268,1.3423412959822143,-0.4672076972521216,-0.07872906242880913,-1.363732388827719,-0.00919619978123304,-1.0422072997627887,0.04607801910975474,-0.5506201764203801,9100031,0.0586863583365721,-1.3089237139578374
0,50001.0,250,356,-0.07205985231198389,0.4993730969046477,-0.05870486920931633,0.052340988222930984,-0.5313131134230149,0.15011185407000427,0.037995266354826765,-0.06300550483735684,9100032,0.05052706080488939,-0.7420456580348929
0,50001.0,250,297,0.08378006256348322,0.1542254057885897,-0.054817120976885264,-0.3910389937092811,-0.30280742227300034,-0.20008450404549774,0.0381305046093231,-0.0438276813837919,9100033,0.040696094335265325,-0.27777844935967033
0,50001.0,250,304,1.44062681696887,0.44739622941562257,-0.04790362403633522,-0.17174262053953954,-0.4575482317596903,0.1677137050361945,0.04096366490630455,-0.3861360129756127,9100034,0.049746063591768974,-0.8990693631379214
0,50001.0,250,350,0.034053120981957355,0.5182418118175688,-0.02075092898701791,0.4317423204755009,-0.398511178825942,0.4272345752476941,0.034517896310208206,0.1602868727472612,9100035,0.04554289868125858,-0.5593842206243256
0,50001.0,250,261,0.738174590204207,0.11234681063064038,0.06849757767080232,0.5863118266286349,0.18926491950943872,0.5836486628742319,0.030953799332708944,0.4826300683148408,9100036,0.04384344296306311,-0.4135684948837421
0,50001.0,250,309,-0.529271917576665,0.7196538747422826,-0.036032238780863014,0.3574076545192515,-0.5805189638340804,0.5459762980816367,0.03327564836503818,0.1802009035982071,9100037,0.04130245876995504,-0.3178176295084772
0,50001.0,250,351,-0.8382541078826177,0.005717101970962309,-0.08989539328781246,-0.9295992907203284,-0.34547232379322257,-0.6007849824516839,0.033014668423877416,0.051705847522120416,9100038,0.04859501726539772,-0.9355247231142536
0,50001.0,250,336,-0.004274285752640144,-0.21854578605508235,0.01038461206622815,0.13560600644734372,0.17424033460154614,-0.16926947097350153,0.03727401487308837,0.010855176682323862,9100039,0.0465029551340344,-0.4680229902921774
0,50001.0,250,309,0.38852676659767343,-0.035842966149325466,-0.02450374247565603,-0.20109575896654028,-0.07082052726489396,-0.20443359860405774,0.03709745603807422,-0.124979718323927,9100040,0.050929224664488286,-0.9813018868846424
0,50001.0,250,351,0.9424392701662799,-0.2543946976762832,0.010154341268940641,-0.2540188960155028,0.19550184366651815,-0.20992614495100967,0.039691417124043,-0.41365980768211136,9100041,0.04965967530870125,-0.95957596365222
0,50001.0,250,258,0.9286766776005866,0.17358012632652586,-0.06506441196098743,-0.25827020319318605,-0.3526288045854545,-0.2464522867974,0.040291498982402016,-0.09581817884036484,9100042,0.06608197107058911,-1.6684634884634266
0,50001.0,250,332,-0.4229963413756208,-0.10819354352946067,-0.028735439045870295,-0.2472652172382219,-0.042441425713072176,-0.3123909352411041,0.035765830584401026,0.13477293689887535,9100043,0.04236859824802995,-0.4838337284521718
0,50001.0,250,301,-0.2096372727755662,-0.17004405686868698,0.01759137532313261,0.05592267737453457,0.17155373558961706,-0.06793061656769755,0.034501576521950045,0.0933796385055554,9100044,0.043693591570583404,-0.5558070547945824
0,50001.0,250,322,1.3053926554582038,-0.1545098674551361,0.0189547132610894,0.04111947115435498,0.16724968007264512,-0.041457088229088584,0.03251450344018585,0.1041086817079168,9100045,0.04617117117117115,-0.6305808968476451
0,50001.0,250,343,-0.012325790850833384,0.1156895461362597,-0.013128628172906926,0.12765626670387645,-0.1212573289503153,0.03805230082317464,0.03427507808409022,0.1515744862319443,9100046,0.047522200237901734,-0.7092011674842215
0,50001.0,250,306,0.6697682342597064,-0.5029933697698548,0.06428205056477312,0.5220499698771084,0.5539656939237794,-0.11822508121580687,0.035041938308655436,0.110039754362504,9100047,0.04311831155766034,-0.3013633256049125
0,50001.0,250,345,0.6283881203756916,0.8001967555604459,-0.15048021930419336,-1.355524270603846,-1.0656461068814551,-0.13975715045476308,0.03604793367016452,-0.17664388264985315,9100048,0.04774051511135877,-0.8825752478774866
0,50001.0,250,275,0.6809819316253919,0.06198480506029309,-0.02066438580297952,-0.07470999875925266,-0.11636404824400035,-0.07096123799221038,0.03843128894973246,-0.13741882780485373,9100049,0.05440068906839213,-1.0152586675597468
0,50001.0,250,246,0.4346438152985532,-0.7816286861272512,0.07475833551376873,0.3404951277931354,0.7639959782784805,-0.3572593253596127,0.04188494848495555,-0.2020479236377364,9100050,0.05060535396718842,-0.8633931750154001
0,50001.0,250,315,-0.15811775700366518,-0.1797051072757162,0.08791927756636908,1.2688357158414694,0.4444198603498675,0.39578836301808,0.028385918157227494,0.6572748005165483,9100051,0.04152609063570687,-0.2709517521757938
0,50001.0,250,299,0.18891216802019306,-0.6325895824503501,0.042011264516212565,-0.17361928932035225,0.5493810860943945,-0.4106428596702977,0.03609821957024807,-0.08127051829404021,9100052,0.04548439686564847,-0.5030132352478822
0,50001.0,250,339,-0.3667671325688335,0.2733389881352568,-0.01197053219014148,0.057004442061211524,-0.21406527329918912,0.21853978895641984,0.03299165393018743,0.3804413028943883,9100053,0.04071734289562386,-0.2556308016677581
0,50001.0,250,285,0.28383530379698496,-0.8691289614392431,0.0731856912192328,0.26963343226955433,0.8130997369676569,-0.4609242633022049,0.03575640322199613,0.06994145508647118,9100054,0.048662391501489835,-0.6439007364933825
0,50001.0,250,372,-1.2216625376039705,0.06915102300217331,-0.08174570616715053,-0.2699174054991512,-0.3539769231479131,-0.4767964069774002,0.03630992561076225,0.037594144921530036,9100055,0.04639870394412242,-0.6058493076220643
0,50001.0,250,347,0.06118046528718741,-0.09906308862000443,0.03581747491944591,0.3803938513968631,0.19729850664620244,0.1333674899798454,0.030700023947206227,0.3627795867316074,9100056,0.0419550804278773,-0.33453120061066804
0,50001.0,250,307,1.7043727507638124,-0.9667810405898298,0.032095473970723404,-1.2611727982697272,0.7179993657850879,-0.8434817942853219,0.036896949599278986,-0.21064010260572194,9100057,0.04431616408708838,-0.6808517838809616
0,50001.0,250,265,0.4670426427717895,-0.0911165945078846,-0.03854746081484999,-0.6825585485967208,-0.08936769373922321,-0.35914035244462217,0.042266351632849884,-0.4960996119094778,9100058,0.051818523058320964,-1.0900220485935976
0,50001.0,250,333,-0.544734385336991,-0.034688023605674086,0.05381664654945971,0.7364030696893873,0.2258565667136972,0.32513641356134504,0.03366727527422292,0.2803910535051588,9100059,0.040394422263835376,-0.1841696924605894
0,50001.0,250,348,-0.220010617916078,0.6526306792582339,0.01436862837092061,0.7990956661296061,-0.3478144254904645,0.811534256800147,0.03541965552372772,0.22256313449256768,9100060,0.03739417425417296,0.003853881965829861
0,50001.0,250,260,1.1879507662264384,-0.4603353843480511,0.05366033214791911,0.9551828814127324,0.4865562312901992,-0.14501582930160728,0.03126020666035337,0.4685896094252796,9100061,0.03805208264982847,-0.12846347636193126
0,50001.0,250,244,0.7721784768915673,-0.21430724456184344,0.03054447352350988,0.22386117881786735,0.24730565502425286,-0.030578865293365187,0.03777073786518918,-0.00467009921460915,9100062,0.0474781871983582,-0.5238129969611617
0,50001.0,250,247,0.4204155354424903,-0.13024955501213478,0.008130178459239504,-0.16024168789221158,0.11100764337532107,-0.08856569587496539,0.03892198154038139,-0.27110149389610083,9100063,0.04812915255492013,-0.8187287039627493
0,50001.0,250,319,0.8722848781113909,-0.3549019541520686,-0.029686152835205464,-0.4775881065021885,0.10621642144382057,-0.5890600001701329,0.03368064723805341,0.2560989026456387,9100064,0.04562731211584691,-0.5027453653928663
0,50001.0,250,289,0.04105521626275409,0.08265271112472569,-0.0006500044186661849,0.3061413742906978,-0.05344518900131826,0.08628563035499218,0.03997094368256435,-0.13335753561771907,9100065,0.0483598724021847,-0.8191952449842497
0,50001.0,250,263,1.9998179009823005,-0.29145308692934224,-0.10384760136547147,-1.6740713817905974,-0.21230009490913526,-1.0179489904369121,0.04846009743017129,-0.7022384241598967,9100066,0.05955493528365662,-1.2547993959994488
0,50001.0,250,288,0.4454105166328609,-0.09645958373385613,0.03574124799271016,0.7348543467108629,0.1947990465578857,0.13478641972764488,0.032026653770956766,0.303175668666093,9100067,0.03816563226634506,-0.03485966520078833
0,50001.0,250,319,-0.07644985854269827,0.0012965416707809525,0.012046350044611336,0.4735418088041967,0.04492084894970202,0.08264990865046003,0.04117009597135896,-0.35357299334183284,9100068,0.04596931674612032,-0.4665929692373837
0,50001.0,250,343,1.2021223089124755,0.08653443333275453,0.020772500657648855,0.3199538396354479,0.02560959569161126,0.2349782304458385,0.03570925658152545,-0.09832697980649534,9100069,0.0464282811194176,-0.6824477742840108
0,50001.0,250,369,0.2318886591191703,0.2428307976214685,0.025578858117637653,0.6442047068790702,-0.05233186995218495,0.43856633143370977,0.03394416375178131,0.15922698716508987,9100070,0.04080475581193932,-0.2688710395824828
0,50001.0,250,384,0.05215100033375029,0.3778044085791597,0.03413876874948464,0.4955696104329628,-0.1028440353157715,0.6440853451347549,0.03715538220100799,0.05623805363182381,9100071,0.04259828688568315,-0.3782675136612627
0,50001.0,250,241,0.11689093714728375,-0.9163280307090304,0.030612658472460724,-0.4364753144097939,0.6807064948740764,-0.8019388717309069,0.03823651221599634,-0.11173975226771428,9100072,0.054386396392019684,-1.0801979074342591
0,50001.0,250,276,0.2570548560649432,-0.11985884930272822,0.056638285598997376,1.3097996253506872,0.2880937983761943,0.2494378258449906,0.033218504516600134,0.16189198741439387,9100073,0.04652885736494365,-0.5866186164642632
0,50001.0,250,326,-0.025346739773174285,0.2828288292654641,0.04334582756415482,0.9641213097329367,-0.009829634434561304,0.6022255529544124,0.0309497811302264,0.4651009297935579,9100074,0.035214057221441615,0.22042609936186372
0,50001.0,250,267,0.6523862301202371,-0.16736968539243052,-0.056932829152837164,-0.6114468523867603,-0.11180770557809723,-0.5664797760589146,0.031036002255272782,0.4221864083846919,9100075,0.04784512104698825,-0.6884628157198679
0,50001.0,250,237,1.83871715911304,0.02257083444978537,-0.214877887684053,-2.8336891920727822,-0.8226817331667337,-1.4162590578140497,0.0416081890285155,-0.2582616345437341,9100076,0.053175349956702866,-0.9336811940335472
0,50001.0,250,333,-0.1468741708965829,-0.3937676030481225,-0.007508934481038065,-0.4310110162532267,0.2143129490716446,-0.4819551022056232,0.03591158084432095,0.0027408125080339513,9100077,0.04350859659837506,-0.4053161151945634
0,50001.0,250,327,-0.3819484055903821,0.5066762792934266,0.02810611251522146,0.9699748831470834,-0.20574511643736446,0.7446487230342714,0.027265132636809068,0.7708677161596768,9100078,0.035413640981583366,0.09859687635708338
0,50001.0,250,219,1.2959808365911596,-0.2797557257969024,-0.06690403832555633,-1.6721855680710875,-0.07848758556936587,-0.7558511962559941,0.03694725693595801,-0.13468315685840165,9100079,0.047615191950598094,-0.813847027098638
0,50001.0,250,336,-0.5113036555212127,-0.5701554155732911,0.05775129578232986,0.2605143051937108,0.5710759542330239,-0.23469775355590006,0.034427616814813905,0.20418669232828465,9100080,0.038712352917983285,-0.12417902599978
0,50001.0,250,260,0.17271774197239256,0.3595990425058154,-0.046987379438035055,-0.09000079364994322,-0.399217775006118,0.07921844995555002,0.037943135706196285,-0.06970251197125517,9100081,0.053351292583363186,-0.9523162690102084
0,50001.0,250,350,-0.18239713440191585,0.5172492761218476,0.05591236836417168,1.6300800367609931,-0.10630347431916697,0.9438170148699924,0.030697705934092913,0.4340701240919733,9100082,0.03731448216153364,0.032715585185011116
0,50001.0,250,254,-0.6406895557187569,0.3387826472719517,-0.10254691597054648,-0.4502317386187005,-0.5958273704466198,-0.31652831074064136,0.03729218702013107,0.010404713379014382,9100083,0.04978951952387863,-0.7221396916543276
0,50001.0,250,338,-0.6386957404180029,-0.29854175441029146,0.0032047988528673787,-0.11755060297764558,0.1962905203850015,-0.3053124252808729,0.036244277537667215,-0.008622524050875184,9100084,0.04719431652972267,-0.6937059721948039
0,50001.0,250,319,-0.13574577958357995,-0.06911731595374816,0.04273660082199391,0.3610728637659702,0.20482998833886887,0.21243986876847154,0.031457701774841314,0.2931628036561483,9100085,0.03806996618286269,-0.1814127349918218
0,50001.0,250,312,0.23382847875033985,-0.036049998562864866,0.08470494353423648,2.1251827538471355,0.3435468365086219,0.5314572327607786,0.030733793876095032,0.2767748405522489,9100086,0.03954349834645212,-0.32609463984320697
0,50001.0,250,267,0.5817384828724689,-0.3614488724960895,0.09064156418180444,0.7590102960859303,0.5653898349430135,0.21249760629317194,0.030080276612568187,0.5641571729703293,9100087,0.03951193769384942,-0.17827168632163526
0,50001.0,250,361,-0.16657444817509687,0.3995711558262647,-0.01804900661590957,0.12416770353516528,-0.31508975597847505,0.3153851108589451,0.03485911638552208,0.1920324435722027,9100088,0.04025313091407867,-0.1540089752039933
0,50001.0,250,300,-0.13700535068381334,0.2045355179149728,-0.12052282947525153,-0.6802783056067019,-0.5828865137844115,-0.5876175979153099,0.039239634763666376,-0.2440944014061487,9100089,0.0531168183612168,-0.8653830381674581
0,50001.0,250,299,1.3265443950977382,-0.009660164258248838,0.039074497399516864,0.9326422108977608,0.15402024546990534,0.2526114504180911,0.032917281458119084,0.2079495169059308,9100090,0.04159762990842829,-0.3156559650953199
0,50001.0,250,299,0.5049211199861785,0.12460184337884432,0.002373047705053209,0.7300408743233082,-0.06786441367606484,0.15260946573426248,0.03924803155273423,-0.2063321078017812,9100091,0.04543982381137453,-0.6095530219687111
0,50001.0,250,276,0.3938186666193313,-0.03202588046302855,-0.026032159063084124,-0.6841331563405704,-0.07867248306591193,-0.21025335329311728,0.03735863287067144,-0.16539492260752225,9100092,0.04661922186616215,-0.5673801937680656
0,50001.0,250,320,0.9190214774541196,0.06654852971512025,-0.051492597248507896,-0.22072033108768385,-0.2364926997732392,-0.2743162315331588,0.03655084855551242,0.1333281524262375,9100093,0.05232255185617018,-0.7584056453575566
0,50001.0,250,324,-0.006357626355612011,0.11085619159738556,-0.014141643822939238,0.16669197389882276,-0.1220623216931716,0.02607083609602306,0.03542424100428252,0.057047551196592584,9100094,0.0392786766761443,-0.21970556402463348
0,50001.0,250,337,0.21121753710815092,-0.2961494038427477,0.059308787606892586,0.7149081880004646,0.4080285035170824,0.07592903314854657,0.03317444350456854,0.15269862086764982,9100095,0.042006101572640966,-0.2648374847653745
0,50001.0,250,332,-0.48000235670823904,0.33805707455743744,-0.0247690472516302,0.14270162219047705,-0.3025826774438635,0.20315773103785897,0.032609766644953284,0.25487581582664953,9100096,0.04517672442058157,-0.420197579642151
0,50001.0,250,325,0.39163517998462144,-0.3858304905402151,0.049855691636982086,0.6765201957210588,0.4272616338234791,-0.08641799060534316,0.03552495210042205,0.1691558898004983,9100097,0.042647929406478505,-0.400670051093966
0,50001.0,250,293,1.868030703349801,0.15444790792598667,-0.16351356339032092,-1.4531184820487535,-0.7145289722375363,-0.931651803168268,0.04503150852256951,-0.528034039315169,9100098,0.06931534381252606,-1.9648137622020023
0,50001.0,250,289,0.5638894908538725,-0.7584215512217009,-0.01866922480023194,-0.8078755606475184,0.3971544849384289,-0.9575918439829624,0.04509137774680482,-0.4564032757739908,9100099,0.05181787056058336,-0.7397550086029003
0,50001.0,250,303,0.2703153410557757,0.003429531588729147,0.03210278983143574,0.5215923503456042,0.11957065799669302,0.22005060389411332,0.03253757407003181,0.2151746177571527,9100100,0.041280110956158605,-0.3519331859329119
0,50001.0,250,304,0.2592475036202317,-0.2819427913990212,0.030617166799134662,0.2834463028110316,0.2899666260435482,-0.10280043292667608,0.033055377458054924,0.330618603140074,9100101,0.03995309744574082,-0.23979006680442266
0,50001.0,250,246,0.8174823211741735,-0.6241013703626513,0.05405688432719828,0.23723344684091635,0.5887888262200952,-0.3230775355498665,0.041030557848562986,-0.20685666531404626,9100102,0.0590268544466491,-1.2936320743267176
0,50001.0,250,353,0.11469817496765172,0.969178666823266,-0.10019127908467676,0.0763326895036287,-0.9788128977454924,0.3843188410931211,0.034209418318435034,0.2194932153983849,9100103,0.04897048381357196,-0.6666238948025376
0,50001.0,250,301,0.4810328923465612,-0.7898610448118323,0.044493788407091284,-0.3366126536228891,0.6558191772331079,-0.566272213474435,0.0324908034237475,0.3201014149418885,9100104,0.03989877685407246,-0.1937931106048353
0,50001.0,250,369,-0.4871631078636213,-0.08195946259202004,0.022149882617505254,0.5985210035355545,0.1348838905701432,0.0599944456600072,0.035673439726648534,-0.030670292344134643,9100105,0.04494924670217875,-0.5483762631716336
0,50001.0,250,249,1.3002391129735176,-1.0975508144403543,0.0288726204590857,-1.1424396124234368,0.7860464263714095,-1.0121945535080301,0.0361972768054174,-0.09688918323122793,9100106,0.046577676931635455,-0.7015641263363923
0,50001.0,250,307,0.4727872875422737,-0.1636216759771336,-0.016360993884492366,-0.17617762628746353,0.03888294766502581,-0.2896145646807125,0.03465432187152686,0.0728569953404552,9100107,0.04724308263229818,-0.5847209113320102
0,50001.0,250,381,-0.1717857229088105,-0.30153977020624284,0.07880625698328103,0.8046808315018208,0.4862195213298126,0.2028976828919404,0.03194949887526647,0.2557861145219025,9100108,0.04384298738280129,-0.33702177477104833
0,50001.0,250,298,0.7706261916806032,-0.7354934280556574,-0.014565016818612353,-0.6767114440006374,0.3984813619574648,-0.9045942281126772,0.0363394100595932,0.02970096009678846,9100109,0.0449442933022412,-0.5972881794908875
0,50001.0,250,298,0.3267517294087205,0.13472035747365402,0.009935450273243746,0.14518801223210692,-0.04545382579935095,0.2146457969454513,0.031178899063997907,0.5794447679175958,9100110,0.04303354397278481,-0.4852938179740978
0,50001.0,250,265,1.2499325953530205,-0.3860606975694379,-0.05853561269040775,-0.6081589080681771,0.017107487829093368,-0.8173359152289211,0.03776659220148364,0.0558377581081855,9100111,0.05650041024312302,-1.1595181834649522
0,50001.0,250,348,-0.2744300878468949,-0.4183433285024215,0.008310747529850162,0.01726013571051455,0.2895876950637193,-0.4019001561127933,0.0395862207197628,-0.1377955751571391,9100112,0.04831376632519122,-0.6887957080313551
0,50001.0,250,339,-0.3109223715717349,0.20370697537475144,-0.027469752905531417,0.10804445309523836,-0.23003356416432744,0.03767632590255576,0.0362976834022306,-0.054943385575590066,9100113,0.04402320302716242,-0.5453357773718215
0,50001.0,250,317,0.41995192930328573,-0.5834844335226739,0.07023115094608551,0.7996238936236951,0.6263821148327389,-0.16586959190519446,0.02976848479488751,0.4303808979527524,9100114,0.039708486063164745,-0.2016452426905434
0,50001.0,250,304,0.3214253622175277,0.7521606297435405,-0.07744275916501055,0.08883959148542134,-0.7575045761279798,0.3027969756658883,0.036264639408259726,-0.04918359112399405,9100115,0.05078470564284788,-0.7451048317737857
0,50001.0,250,300,0.17796622265928852,0.23568468238378096,-0.12143799345272994,-0.5574749911815184,-0.605567763562205,-0.559628895022062,0.03973988520702728,-0.13703808536379433,9100116,0.058064196251353485,-1.1299019171019482
0,50001.0,250,325,-0.19053077268952354,-0.0904701292733317,-0.0013499093759807331,-0.2417040111509088,0.050670372823604426,-0.1082195210290214,0.035445653582070226,0.07883710775965305,9100117,0.04625167336010708,-0.6974599719308499
0,50001.0,250,301,0.04151551454157084,0.8915794000313356,-0.09009912798701927,0.03402622155522873,-0.8913982126815778,0.37056802904777214,0.03191416243649803,0.2627469741809219,9100118,0.040707720114816034,-0.16878711099906452
0,50001.0,250,323,-0.1139200857945353,-0.04493563286492643,0.0025201288123451976,0.09588845907576886,0.03728137341191489,-0.03223546471901447,0.034371717401762376,0.20442333054133474,9100119,0.04135493587252236,-0.2812699688524177
0,50001.0,250,315,0.7424520350792452,-0.613581160971179,0.06534161212302328,0.40760189837410105,0.6263548907244387,-0.2319051653175557,0.0320615305797972,0.29635073555059416,9100120,0.041475174893120866,-0.3530070951763131
0,50001.0,250,309,0.08259387187289377,-0.11677304317065235,-0.14586155476045562,-1.3376104426892623,-0.4811409654163334,-1.1110466881054069,0.04378192806097976,-0.5037758722403523,9100121,0.06418727017250139,-1.4049719711725908
0,50001.0,250,283,0.44111647762910416,-0.16672338937281234,-0.09427164493761032,-1.090041054337114,-0.2538465588363997,-0.8173270856475224,0.046942339249471006,-0.5819966207076688,9100122,0.052999004413588964,-1.0597757434813395
0,50001.0,250,263,0.20722502892072295,-0.4779078705334456,-0.011234679735503905,-0.3424245206783194,0.25242619290458823,-0.6002889616161599,0.03644720009068534,0.1217362604069872,9100123,0.05111911058869626,-0.8267822140069325
0,50001.0,250,314,0.15239015359736316,-0.2394520755129215,0.06535139506294746,0.7232775925539658,0.3956236972916175,0.1781351314979468,0.034173104931946745,0.04923515546453591,9100124,0.04199089485572023,-0.41807584839715534
0,50001.0,250,332,0.26107584261579964,-0.32682499388959885,0.05666630751426131,1.0101345475096857,0.4168334925997023,0.024363057213424383,0.034861983462838524,0.170260870308741,9100125,0.04248741622666908,-0.3029884473808263
0,50001.0,250,287,-0.06869601494257922,0.4931425934771274,-0.01857340199418952,4.450962776469142e-06,-0.3745014830722572,0.4159465336136713,0.039275758572299584,-0.2309387701322005,9100126,0.051704513908167216,-0.8653316257444772
