#/home/enes/bim/BIM.py trees/r8000049.trees,trees/r8000050.trees,trees/r8000051.trees,trees/r8000052.trees,trees/r8000053.trees,trees/r8000054.trees,trees/r8000055.trees 250 --stats=all --eta=etas/BC.json --out=outs/790015950.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FayH,FerL,TajD,bsfs,Colless,btree,path
0,2501.0,250,4,0.9029723794226858,-0.7188103516940617,0.17031328940414747,0.7186019076906501,-0.4038720548802804,5.056170714293956e-07,0.029944149357285774,0.5212768994586736,r8000049.trees
0,2501.0,250,4,-1.7193945226261713,0.9588750663111407,-0.14662290140115147,-0.8338331565599392,0.8023745936862574,0.48531048194707105,0.027989839542501806,0.3900164786052401,r8000050.trees
0,2501.0,250,11,0.2523487190495646,-0.8602996042132257,0.1764747687135217,0.9652523873843007,-0.2315435179139738,0.39440642463973363,0.03486673968601679,0.07016342483345678,r8000051.trees
0,2501.0,250,6,0.032958223794149984,-0.8339309593107032,0.16640675527379212,0.8419372356560176,-0.4366136073779715,-3.1178367348751664e-06,0.026474561841837396,0.6771411846070955,r8000052.trees
0,2501.0,250,6,0.032958223794150206,1.7619215444391438,0.042034784380690735,-1.0324697342728402,2.467891576826194,1.5944410926330321,0.029802003713779848,0.40843333980708957,r8000053.trees
0,2501.0,250,6,0.032958223794150095,-0.9137089322391857,0.14019221633653398,0.8425880176080474,-0.6438078466311528,-3.1178367348751664e-06,0.04106749578961005,-0.19374083127909553,r8000054.trees
0,2501.0,250,9,3.766352720366005,0.6288833947539805,-0.04853955805944603,-0.5045555044543812,0.5806978066533673,1.1085547122109732e-08,0.03125044982798578,0.4808791260637648,r8000055.trees
