#/home/enes/bim/BIM.py trees/ir8040012.trees,trees/ir8040013.trees,trees/ir8040014.trees,trees/ir8040015.trees,trees/ir8040016.trees,trees/ir8040017.trees,trees/ir8040018.trees 250 --stats=all --eta=etas/BC.json --out=outs/395779484.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FulD,bsfs,FerL,FayH,btree,Colless,path
0,2501.0,250,10,1.0341374483816885,1.0194218508206097,-0.8809206284569867,0.4694506293264621,-0.7676974363778784,-0.054402362413856556,-2.1302550707417898,0.07228915662650603,ir8040012.trees
0,2501.0,250,3,0.206350573777191,0.10776762224985185,-1.5479634052244726,1.7886284734303187e-05,-0.04011340167356317,0.021610067145255214,-2.399990273225982,0.0698276978883275,ir8040013.trees
0,2501.0,250,8,-0.30012980431247005,-0.7766028445027297,2.7476664446803647,9.120471661981977e-07,0.831073763342452,0.15962294541115163,-1.8447982100122668,0.055058945459256374,ir8040014.trees
0,2501.0,250,8,-0.8250422781317365,-0.9038970633219318,2.7476664446803647,-0.6896248845421916,0.7338004404950866,0.0767685255324722,-2.3410236095803896,0.07031351211296799,ir8040015.trees
0,2501.0,250,11,0.5407572207027245,0.06569349750344447,-2.3105962099881503,2.4507038138214954,0.1879484173797973,0.0952460564339781,-1.300029971076716,0.048451872004145614,ir8040016.trees
0,2501.0,250,12,0.9500121788431523,0.22817350405666922,-2.3562512718864066,1.4883731742917936,0.19120837125859605,0.13503925607329623,-0.6132979263736841,0.03841171136157533,ir8040017.trees
0,2501.0,250,9,-0.49342487484593184,-0.9472818111737611,-0.7089587510095275,1.1085547122109732e-08,0.9484492019412156,0.15720389970820586,-1.0024941625062576,0.05272703718098199,ir8040018.trees
