#/home/enes/bim/BIM.py trees/ir8010005.trees,trees/ir8010006.trees,trees/ir8010007.trees,trees/ir8010008.trees,trees/ir8010009.trees,trees/ir8010010.trees,trees/ir8010011.trees 250 --stats=all --eta=etas/BC.json --out=outs/212814152.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FulD,TajD,bsfs,ZngE,FerL,Colless,btree,path
0,2501.0,250,8,0.1372920259990842,-0.5065713299685084,1.2752872170018825,1.3891786763399139,0.5268899562058996,-0.037843093661816346,0.0583948698017878,-1.882615431429185,ir8010005.trees
0,2501.0,250,6,0.12126675742796479,0.032958223794150206,-0.9106129401011831,-3.1178367348751664e-06,-1.0609913437994607,0.8996708916860658,0.03990154165047286,-0.10655490220798942,ir8010006.trees
0,2501.0,250,3,0.09869564223051136,1.5999106058689658,-0.9692602697553431,1.7886284734303187e-05,-0.9181875949603345,0.7105967527603788,0.03552921362870838,0.09849935705922956,ir8010007.trees
0,2501.0,250,8,0.10386752752286733,-0.5065713299685084,-1.0923341294053057,-0.34497526249937854,-1.2043114197352487,0.981076360379038,0.043949993522477006,-0.3280854363108356,ir8010008.trees
0,2501.0,250,10,-0.11888694289676237,-0.8809206284569866,0.4444051262549434,0.20428830525430366,0.7917633285622666,-0.7747009185725307,0.06823260785075787,-1.7704075770062073,ir8010009.trees
0,2501.0,250,8,0.06687295716639508,-0.5065713299685085,0.6739458977764047,0.8783440483710674,0.29776036233133596,-0.04433482425542847,0.038023059981862936,-0.2068082471520186,ir8010010.trees
0,2501.0,250,8,-0.6187725255543367,-2.133690217292945,1.367555966756987,9.120471661981977e-07,3.1695179388925347,-3.321812026560803,0.05635445005829771,-1.2800187090729909,ir8010011.trees
