#/home/enes/bim/BIM.py trees/ir8070082.trees,trees/ir8070083.trees,trees/ir8070084.trees,trees/ir8070085.trees,trees/ir8070086.trees,trees/ir8070087.trees 250 --stats=all --eta=etas/BC.json --out=outs/706913325.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,TajD,ZngE,FerL,FulD,bsfs,Colless,btree,path
0,2501.0,250,6,0.039158376118248434,2.352327369673832,1.6821435715106619,-0.9875657795828031,-1.9642299758823034,3.2842211917080197,0.046654359372975775,-1.5352558750475476,ir8070082.trees
0,2501.0,250,7,0.11811842219683058,0.5155462518308576,0.018309631573990084,0.2280245717961612,3.3193564470014745,1.690525703800356e-05,0.07986785853089778,-2.612720330047232,ir8070083.trees
0,2501.0,250,8,0.060355778968881856,-1.51744997813534,-1.3876150948349,1.0033483847081104,2.7476664446803647,-1.2917473238903767,0.04317269076305221,-0.4089134269391868,ir8070084.trees
0,2501.0,250,6,0.0923392425159031,0.05862489945264272,-0.23252777877291356,0.32186948713413466,4.027334623147056,-3.1178367348751664e-06,0.06529343179168287,-1.9532439389444294,ir8070085.trees
0,2501.0,250,5,-0.001319334296864825,-0.35077514614003746,-0.26188678930247794,0.16321253640881306,2.6707576555551764,4.412274868850414e-06,0.06803018525715766,-1.9304037211030738,ir8070086.trees
0,2501.0,250,11,0.12518053131322837,0.8700493258022207,0.21319682344061316,0.16731202879560686,-1.029123745469293,0.9953845248526804,0.05084855551237207,-1.2918278718539362,ir8070087.trees
