start,end,N,SS,ZngE,FerL,bsfs,TajD,FayH,FulD,btree,Colless,path,iColless,ibtree
0,10001,250,38,0.11889931631096448,-0.13351719678543714,0.3119094261951751,0.026866524116750883,-0.018356370024209884,1.7055208553551713,0.3455540725679549,0.029958543852830682,2030000,0.06432180334240185,-1.357247303673969
0,10001,250,53,-0.2745749020829353,0.5313548968312549,1.0613855301156203,0.3510081358795072,0.10624374475559134,0.43802403426624187,0.7067712537549432,0.024682713054665826,2030001,0.051341843802007035,-0.8789525525680589
0,10001,250,76,1.013059149766885,-0.4403453234197634,1.7395584430426676,1.4831392006220327,0.053040636183348186,1.0821474843419172,0.2297671414118385,0.030825696124769632,2030002,0.059966621705036464,-1.266118035183395
0,10001,250,48,0.08040684821430494,0.051558352580703536,0.4564169858068545,0.27999279010178996,0.030248350318312908,0.7795914774652168,0.5434444437139269,0.02731925877582149,2030003,0.0619790991924688,-1.3313958596564799
0,10001,250,39,-1.2449215071579849,0.9460533253220392,1.4048395660218949e-05,-1.123286844472129,0.05275650297094851,3.802505435950109,0.002013036593498181,0.037431249926391776,2030004,0.04645193677937557,-0.6012265219990386
0,10001,250,57,0.4589737702655686,-0.25707730506251664,0.6718858863689896,0.5739424150024399,0.008068676678084263,1.1408380761972028,0.2931974409993152,0.032135214942082,2030005,0.06802694649566005,-1.5864081632643685
0,10001,250,43,0.3516648418336858,-0.6382156672735698,0.08727704145939033,-0.3735529193832551,-0.12697146883638333,2.002174527830899,0.08932680848159376,0.032273358667645496,2030006,0.061201796433043985,-1.0662102532020905
0,10001,250,44,0.7974195234135457,-0.4026461467985528,1.570079392968364,1.0916165771341244,0.02799579148264477,-0.4800367561914221,0.4560248969283285,0.027724915233793904,2030007,0.06226788875933844,-1.1927953770921496
0,10001,250,46,0.3988198586811108,0.013158388745193482,1.2560519431477273,0.9420691073652626,0.07819802220530311,0.5550457539365069,0.4972281693634992,0.0273575692347554,2030008,0.05125340069957248,-0.9879200932189884
0,10001,250,54,-1.0459643516602397,0.9812078402732574,0.4484392572860423,-0.5834510958987748,0.09754351771035556,2.0168716828477504,0.02586187095663896,0.03610643290005902,2030009,0.047453253875717916,-0.8358363383682786
0,10001,250,42,-0.12668510347039744,-0.716467783041857,-0.87444896437049,-1.6247449873801023,-0.2414033842826564,2.939390340251431,-0.0009700016355187712,0.0345632530120482,2030010,0.06329349656691281,-1.5252014734299708
0,10001,250,56,-0.7712134617469163,0.7035566315341618,0.6730356353199918,-0.4658577335630477,0.06582220222260421,3.748935492902613,0.11350027735302345,0.03462397979012825,2030011,0.05085738849827463,-1.0529213747813655
0,10001,250,39,0.8845327662303706,-0.4799536946334488,0.9497728598072396,1.1566171507897085,0.021519345792081916,1.5936124704483068,0.3701215949847285,0.028948208253944174,2030012,0.05494235004534266,-1.01439069054087
0,10001,250,66,0.5873417888699939,-0.2019614079325478,1.7701329422339729,0.9620338828024102,0.04656650980164558,1.6818286507989506,0.6887684807510713,0.0241190568726519,2030013,0.0392156862745098,-0.13886030266514673
0,10001,250,57,1.3955288122674858,-0.7276216756147171,2.346055828849689,1.8443732630635368,0.04030198923224645,-0.41905967781087705,0.32333364534772285,0.030280457116834882,2030014,0.06271861640108822,-1.1124736286750538
0,10001,250,44,-0.5005023779139598,0.3239614264954395,0.08198435828146937,-0.5529709358899436,0.0039119673179589375,3.08366236958014,0.08773606251090277,0.035099816539832594,2030015,0.05530005325963351,-1.0299834429590968
0,10001,250,42,-0.18698640957780774,0.16523818905900986,1.015857517392649,-0.12493822307406738,0.014880199271777196,0.4608151284522731,-0.08488692819181662,0.03992760973081942,2030016,0.05013242935901311,-0.7126944663051334
0,10001,250,51,1.1465747264094754,-0.792374035760676,1.3857142526336483,1.164307397515588,-0.02384257021405704,0.2214166007126208,0.06408751147931731,0.034849073714211684,2030017,0.06396194095377927,-1.4692108880193808
0,10001,250,55,0.4086535410575036,-0.4743292037266786,0.21009501059738844,0.06033204321926097,-0.06469566405053209,0.3175310170017538,-0.27297404939936115,0.04257783823465909,2030018,0.06614476338533859,-1.546298260135665
0,10001,250,49,0.6155356628058567,-0.3526372911571815,1.0752193352222892,0.760764854375407,0.00878696892542242,0.7061471717675022,0.4336293504909685,0.028209612644124887,2030019,0.055261368052856585,-0.8362326772282612
0,10001,250,50,0.558075997350519,-0.1972346065739024,1.2787373070954084,0.9151799916484832,0.04424697022478205,2.0441582224314843,0.4785755166237602,0.027850404550754337,2030020,0.050910839387325976,-0.8839860208673773
0,10001,250,40,0.8599116086513886,-0.5246185726093213,0.7962720391570709,1.0147377220523337,0.003069266779435724,2.3503440584026567,-0.03339504765404794,0.03736721077859827,2030021,0.0534503605821134,-0.9059917593911506
0,10001,250,44,0.6319034467299112,-0.5384689765347598,-7.506147172558728e-06,0.4579428477108975,-0.043978617786990734,1.89576266098962,-0.6140243799035592,0.04531276470646856,2030022,0.05011609714291409,-1.1015347571486236
0,10001,250,64,0.10886111107407108,0.04620490155588717,0.8485471921458437,0.3315998866026863,0.03276407704009817,0.9827298813922392,-0.015573152479818109,0.035674495215886594,2030023,0.06591468513349585,-1.5918041151046831
0,10001,250,54,0.08531492789944352,0.18229362636728347,1.1839769654714054,0.5305077317890545,0.06908547888028319,1.0327951491496925,0.5857808468019519,0.02679286210183996,2030024,0.041791454242015504,-0.29521699336103513
0,10001,250,51,0.6614713598767673,-0.2095083176547837,2.3575874918115307,1.1285090124842534,0.05947640105989783,0.22141660071262048,0.15188267099058952,0.0338729469850729,2030025,0.05676199421341279,-1.2072128147402494
0,10001,250,39,-0.3576488932461701,0.3379690817080337,0.32474454659229995,-0.1992776425176403,0.035470011561764166,1.1518338773479466,-0.3451191668439873,0.04425011875458827,2030026,0.06490747937988513,-1.766499626992605
0,10001,250,49,0.8114791443581186,-0.3472341008469274,1.4321967866095289,1.2203234307466042,0.046557211461334805,1.0649431555520172,0.5124512240725263,0.02727612960803788,2030027,0.06941254755090745,-1.920338148778565
0,10001,250,60,1.7307466733390635,-1.0277034468097084,3.912667696530189,2.052399285458048,0.013246748133304198,1.5362542753452306,-0.24770735732316385,0.0394006903188792,2030028,0.05168343625397647,-1.2241273421201708
0,10001,250,44,-0.04257456575590265,0.2277130224653096,1.342699196916382,0.32435104219647665,0.06069338723645161,1.4997960914594453,0.4878094067575561,0.0276952211121526,2030029,0.05157727684933281,-0.8749515052640845
0,10001,250,45,0.2398634272147297,-0.06624202714553534,0.6257864883358563,0.4297007460409961,0.024884950503565508,1.0178279262807013,0.011388649956289468,0.03488286948636059,2030030,0.059164075657468576,-0.9668479199019712
0,10001,250,43,0.4628138833931442,-0.05606009189400172,0.8312083268857391,0.9642349734810376,0.07005672696355937,1.5978255162516015,0.2058182060914098,0.03223863194714341,2030031,0.05850822645420393,-1.187103274316462
0,10001,250,45,0.4495365390007283,-0.7940750577150151,-0.4293539964704462,-0.4365990741870542,-0.15476288661939647,0.6299017907174053,-0.08291824054975322,0.03716932245109469,2030032,0.053382263545497126,-1.078901582809503
0,10001,250,61,0.4048747021983625,-0.3296685162468957,0.14369318419247676,0.316148750575971,-0.022766816629800526,2.3433900245383508,0.3996236792105155,0.02885262529267345,2030033,0.06055134516560867,-1.4624893183028498
0,10001,250,73,1.4147439363234509,-1.1267660295430573,0.9963837444002186,1.1413486505654713,-0.07120430253403509,0.7508406857562719,0.33358875655763154,0.030984768567356987,2030034,0.0575188619300551,-0.96844606667891
0,10001,250,41,-1.1497740683062658,0.8468888346849806,-0.07262120279477854,-1.0842589593160965,0.04025265362513796,3.4958376778017635,-0.22485952815996865,0.04252008032128513,2030035,0.08407824847778209,-2.382168374365519
0,10001,250,53,-0.05416762497292956,-0.0461276133867545,0.7235506547201384,-0.2088316737041554,-0.02347265446140304,1.1055212215212316,0.04723066959103939,0.035781117300744195,2030036,0.08090966014596017,-2.030189513297437
0,10001,250,41,-0.6426208078264701,0.4867273217546788,0.4872387876092093,-0.5810810322019822,0.026577499646124398,3.0736061189365955,0.3106109570598549,0.02956989247311828,2030037,0.047199550891739,-0.6386033083052589
0,10001,250,41,0.17820527849921072,0.19119485621832255,0.7867141721134123,0.7681336306610491,0.0919952791059784,-0.7264779108499139,0.436390416168192,0.02972203894347081,2030038,0.05969268780189885,-1.2076464910719846
0,10001,250,43,-0.028211629318893813,0.1906112571364867,1.285299665460668,0.2888909295629761,0.05236477924076585,1.5978255162516024,0.10695661909484452,0.03517777355130888,2030039,0.05318929677654902,-0.9080903868219178
0,10001,250,45,0.33320178020333563,-0.4109201170446227,0.11763203040238245,0.00573019653234825,-0.0613028385943097,1.7936801974072958,0.20296085834894664,0.03232087686032497,2030040,0.05402254178002332,-0.979356416502256
0,10001,250,46,0.20903387981928234,-0.1088732452218566,0.8445324060267858,0.27934215620627223,0.006286205334265238,0.9352528642313028,-0.2278738515927841,0.03965738886065353,2030041,0.06315261044176708,-1.6223344116380596
0,10001,250,57,-0.15330458465822036,0.27621977138694,0.9782553290784975,0.15803984467596732,0.05285715582328282,1.1408380761972023,0.1182862055454597,0.033940369774026986,2030042,0.043591416356670916,-0.4292771238779931
0,10001,250,54,0.7022715176695048,-0.5248505905561335,0.3641113714969934,0.6383108789183447,-0.026154629093737773,0.3767441266843195,0.30877990734820543,0.031208876252037,2030043,0.05385412618214794,-1.0594603334271822
0,10001,250,51,-0.4955001693037415,0.4783452613081417,1.01324014092229,-0.2524286894228078,0.050499368796424984,3.3337761931715115,0.4460988965414397,0.027582912294338645,2030044,0.049219209343577784,-0.5853876989801523
0,10001,250,49,-0.8992581753481707,0.6588698833213721,0.30428779811975737,-0.845949498070725,0.029873468858316637,1.7825351231210502,0.19380439016255246,0.03291661268730837,2030045,0.05539901541650473,-1.1101442831253852
0,10001,250,44,1.2650024400448148,-1.1100698595371736,0.2627636683290471,0.8571662025197773,-0.09772474805285987,1.1038295219292722,-0.40279520500056415,0.04445237815477966,2030046,0.04758666000407158,-0.6166919865158791
0,10001,250,55,-0.06221536602060189,-0.03834233382996123,0.13328130736606347,-0.21257468725074996,-0.02254890969586126,0.962523004995154,0.11970825570633875,0.034299293949993516,2030047,0.044668998574944926,-0.6960239906183124
0,10001,250,51,-0.01767335326902421,-0.03623498373688355,0.5559328885036356,-0.10732412439821844,-0.013960710095456366,1.9505052631897812,-0.2976733376801273,0.04343873188606963,2030048,0.05859279411553023,-0.8924697764738302
0,10001,250,31,-0.29175415792669,0.4273334808988032,0.7256261520001123,0.12036341837353448,0.07832542030748832,-1.6712663657881428,0.4705847755515384,0.028762978180001106,2030049,0.04953145917001337,-0.6780956530778752
0,10001,250,58,0.14148902423055082,-0.09026696852245544,0.5161384454470512,0.15656108845802552,-0.0007290129909753408,2.9140704609902537,0.1784697232662134,0.03402704520077236,2030050,0.05243770782052943,-1.0328594421338837
0,10001,250,64,1.2011381692339815,-0.5668269185280932,3.646642168383816,1.6882916518474762,0.0512427444956084,1.5427923665474057,0.7452313142232164,0.024297458651811547,2030051,0.04452757265621626,-0.6528607092984368
0,10001,250,60,0.8160638228682989,-0.2112743600476764,2.684169898213572,1.4689887653440432,0.08554901733293191,2.131122580157548,0.454321367740553,0.027206448885525127,2030052,0.044832079742118384,-0.6055736470570174
0,10001,250,50,0.4790987235446644,-0.15379189650269193,1.0084543602241036,0.8143385584965099,0.04258975310589083,2.044158222431484,0.006907189759103539,0.03496052521280568,2030053,0.055591868942043834,-0.9790350043893464
0,10001,250,54,0.8983137985310196,-0.8296323185260241,0.3482302773400226,0.5251433949145986,-0.07993672445568714,0.7047696379170046,0.1766008371270913,0.03433154661657382,2030054,0.06250428659609976,-1.2598621928710187
0,10001,250,66,2.2938343195333983,-1.652829468488911,0.9947047726309834,2.1772863338122104,-0.0663627013984402,-1.0389053618664916,0.22302263798001615,0.03258913791366182,2030055,0.05570978229353667,-0.8460190115627976
0,10001,250,54,-0.3309866214594206,0.37686548459848457,0.7012520792489615,-0.062446463824909225,0.05035892585598059,3.000948216545808,0.13841202262166594,0.033517325831744806,2030056,0.05801547202635425,-1.265725537289543
0,10001,250,51,0.4371110528553897,0.0029306919832451303,1.215750555410134,1.006547847838395,0.08111389866637958,0.5672343332080524,0.2740359201009253,0.03040734366035571,2030057,0.059726000777302765,-1.248166054539023
0,10001,250,63,0.5193767389034228,-0.0948512660107786,3.3205059729856847,1.0056243663655269,0.06557158594689662,2.7490260408406484,-0.01829866943369797,0.03746707259144103,2030058,0.059024628981877325,-1.2232717984430104
0,10001,250,48,0.012625930697579406,0.26147237908316884,0.910364061826896,0.5124754695034467,0.08026587412624561,1.51090921927901,0.40138289738660826,0.027762483626261318,2030059,0.04723085891954916,-0.7329652244705352
0,10001,250,45,-0.6488800208072136,0.4461260176614471,0.19827138160152816,-0.6675974033928418,0.012927562006238213,2.1816063329705915,0.3695852596028425,0.029872514250550587,2030060,0.05281340415425142,-0.7223858043987258
0,10001,250,44,-0.41222713701602093,0.4752520151354767,1.1369985937985525,-0.06870223112735449,0.06607751138865303,0.3118963828689251,-0.09062487088382366,0.037798007580362815,2030061,0.05084207798937687,-0.7211348548967267
0,10001,250,50,0.6432233706724557,-0.9297358211253384,-0.1122343544229976,-0.2419505602388835,-0.15725027964321106,1.6919713275868746,0.1519969401681435,0.03583437693426033,2030062,0.07047545018784816,-1.4908543497541156
0,10001,250,46,-0.060382579683873026,0.1997903499406532,1.1593797028678958,0.2311031882205966,0.04864099636947492,0.9352528642313028,0.5886637603594023,0.025143585093060413,2030063,0.05005505894545925,-0.7847226299588484
0,10001,250,43,-0.319450257202538,0.15442719677820774,-0.07001029931645206,-0.450603328625883,-0.013340913689532323,2.002174527830898,-0.13455059267629152,0.03899866585754448,2030064,0.06318234816097232,-1.3861644072811805
0,10001,250,50,-0.458756402899858,0.4395982584428942,0.9168452502727144,-0.24006091489144385,0.0458896503514023,2.748532012120702,0.17269768975194405,0.032887648153589966,2030065,0.06331084707493569,-1.2864477760809565
0,10001,250,47,-0.6569058499287778,0.5754152472608658,0.458946016117785,-0.4452050657574772,0.0500365335679693,3.0926458619482653,0.13004388849637705,0.03569797014884666,2030066,0.05007530120481928,-0.728079996885898
0,10001,250,43,0.7104370645888998,-0.14658669331616486,1.7870592477144722,1.3677135791558896,0.08922582534550476,-1.2326175648034658,0.026776126241774775,0.036761967223733635,2030067,0.04537799291005665,-0.40999121108597936
0,10001,250,50,-0.18480398438580029,0.35862124299977444,0.6272030112898697,0.2384380219499645,0.07230699955583278,3.452905801809921,0.4121255955985623,0.028807434037224168,2030068,0.06440682083171395,-1.4016686536409046
0,10001,250,53,-0.2640234898808605,0.269831746931195,0.3929983724422372,-0.10663222484106633,0.031192930447029463,2.106767002403715,0.062149825440636665,0.03512229231234284,2030069,0.04354141130277936,-0.505311289215268
0,10001,250,46,1.4180900108900922,-0.8474406413089833,2.705389874494027,1.693468296713167,0.010022346240479487,0.9352528642313028,0.2929990886938304,0.02934816187828236,2030070,0.05486461976940018,-0.9632813334763736
0,10001,250,57,0.13909405521561766,-0.04296090466597485,0.6702630443540536,0.238147172226378,0.01264432323941302,3.0127153810069003,0.4184595779997909,0.028413464103091687,2030071,0.04656645013232654,-0.4117156864562232
0,10001,250,41,-0.6719360251952446,0.8018394874151203,0.7594874750876791,-0.06249250104382517,0.11702272070121755,1.3846798834759244,0.15322575503009012,0.03363037403068495,2030072,0.06634063134257458,-1.4676265338017611
0,10001,250,55,0.4801348450235775,-0.4258874697614581,0.5661319445039621,0.312640475341788,-0.037502292937297566,0.6400270109984542,0.4246346606690256,0.027144419973802014,2030073,0.049497108669281226,-0.7383026675065412
0,10001,250,60,0.4810651669553556,-0.36513601430947495,1.12478382655246,0.4246867056140053,-0.01938179765680888,3.0234250373760245,-0.1497397195640064,0.041369780196053016,2030074,0.05959860949173036,-1.0574070676499818
0,10001,250,45,0.3548454562586645,-0.2855459578303491,0.672400960752338,0.2880033248291367,-0.01956920815265764,1.4057540618439974,-0.12724918330807508,0.03921677493383672,2030075,0.04778468713563933,-0.4888516582567865
0,10001,250,67,0.25051605438828073,-0.3799716796946628,0.15295429495926127,-0.1268947683660706,-0.06445335865567857,1.3460342214353758,0.025169521491783888,0.03878416893379971,2030076,0.06362694178473426,-1.387014545790253
0,10001,250,68,0.5824103099895186,-0.3309340859628857,0.8438212885183298,0.7141632927518071,0.008596050369063725,-0.03870646667871649,-0.07131750377358738,0.03878349419182103,2030077,0.05844453081141771,-1.0455050244010884
0,10001,250,49,0.7210436913339979,-0.6561518359985568,0.21149697290136205,0.4420733277020983,-0.06195758924873618,1.782535123121051,0.321854182814874,0.028903492758914438,2030078,0.059728650673073536,-1.2278931098021515
0,10001,250,54,-0.7161520438579264,0.7102029670879634,0.664259155521276,-0.3288084484319745,0.07806037024711092,2.01687168284775,-0.2409635934924008,0.04067961554358755,2030079,0.06930655172007677,-1.736568279040744
0,10001,250,60,0.16286895146437805,0.04286751701649367,2.8717106206969207,0.4491408099033988,0.0417479688373729,1.5362542753452304,-0.037160242545462165,0.036091678542125485,2030080,0.08280541520922399,-2.5371702452830003
0,10001,250,64,0.6401319850974032,-0.3800652157340769,1.1099883680321023,0.7570314476154929,0.004836412963286719,0.9827298813922388,0.14201927009569015,0.0333393125853289,2030081,0.049555995241964926,-0.6079224007408767
0,10001,250,60,0.2311288656786139,0.16233160121847728,1.051502763710799,0.8235399314173225,0.0886966696512998,1.5362542753452308,0.4612853359158709,0.027335147039772002,2030082,0.03859308200544112,-0.09632621874412624
0,10001,250,35,0.7619339212723917,-0.5569273833128283,0.8422460810089656,0.7336198698156315,-0.025837543666260784,-0.3588779658902974,0.07130243673365595,0.03314136310638447,2030083,0.05638359891177613,-1.1866091440748423
0,10001,250,55,0.3700763293932733,0.06399864371707017,1.7310448096701647,0.9626162568488408,0.08604632250651667,1.6075149929885546,0.640670469504715,0.0253302491965782,2030084,0.0418002655784428,-0.4582353942623722
0,10001,250,48,2.2788105691813088,-1.3830352372411474,1.6155848138387765,2.676071666111944,0.009570249311928994,0.0482737356514248,0.3127260634084583,0.031415986526752177,2030085,0.05533424018655267,-1.0878842063775782
0,10001,250,55,-0.8292211038152993,0.5325954007965134,-0.07899544518462845,-0.9132898384799496,0.0052980530027605536,0.9625230049951544,0.008815721288529641,0.0370774996129285,2030086,0.04917912117678927,-0.6487746811608928
0,10001,250,51,-0.4385005237361485,0.480555595459962,0.7765170005328993,-0.11780142951446575,0.06161735200844829,1.6046875306943498,0.24466311383753275,0.031907468584013464,2030087,0.06139072418707087,-1.421936013024325
0,10001,250,62,1.4343182882418135,-0.8035101513960639,1.9478123812439567,1.7866829201352132,0.02482190879666292,0.5299740207269266,0.08781465811576787,0.03464260266873949,2030088,0.0617226972405752,-1.2374667768319767
0,10001,250,54,1.1474028142138857,-1.7660068816240235,-0.6760805553047962,-0.6295274825689534,-0.3095412795019085,0.7047696379170049,-0.23517983483865376,0.03810793786938633,2030089,0.05521683508226455,-0.8838666120693364
0,10001,250,51,0.297643834977236,0.05153997519670978,0.9586787466074188,0.7767915461428748,0.06988548370825799,1.2588697981989174,0.2431599554395837,0.033087418799622466,2030090,0.04460363447926603,-0.3649123465394271
0,10001,250,40,0.4212681477770289,-0.6526470987096161,-0.06204570053962299,-0.23993622788931704,-0.11946916017580997,-0.24035240402785996,-0.32928925805912285,0.046478339726366884,2030091,0.04993810366915692,-0.6274212393744878
0,10001,250,45,0.5550494597704572,-0.3664394522354403,1.1688415775306251,0.5991917506201211,-0.006496120120082772,1.0178279262807015,0.4447917765165267,0.029248329724427667,2030092,0.05967597990528423,-1.2029935998585577
0,10001,250,44,0.32018150230906445,-0.024796770384501638,1.8506583961783425,0.6922787259677905,0.05251795447999832,1.103829521929272,0.191544224118848,0.034154645146049094,2030093,0.07298225158699315,-1.9048491469605815
0,10001,250,45,0.41166010590390345,-0.16766143897239738,2.2651483924706453,0.6374048118775373,0.02648169440364805,2.957458604097185,-0.2939311435068428,0.04031658293868425,2030094,0.06492502267133049,-1.5334975067587702
0,10001,250,51,0.3037076270588949,0.1550522723829087,1.5505527215723809,0.981637860488844,0.10161145566797587,0.22141660071262054,-0.06890311372831731,0.03607664331598622,2030095,0.07343155613656974,-2.2738595808299373
0,10001,250,43,0.8159583065757273,-0.18279873284348205,1.7476439326790347,1.544042226036718,0.09810989191730944,-1.2326175648034663,0.36795440526100864,0.02986138100790257,2030096,0.06252968864706136,-1.2867853652188035
0,10001,250,51,0.15332558343375552,0.0841770345120068,1.2441356008165956,0.5064592971678914,0.0530428612710756,2.2963229956852147,-0.06067471454414417,0.03517699831584402,2030097,0.0503249557369262,-0.7143536695862069
0,10001,250,54,0.4508761222117978,-0.5812293135932025,-0.05539640949729868,-0.03985090732425421,-0.08852827464011757,-0.6073324070137395,-0.012855381884246602,0.03565001067915953,2030098,0.0565422982251587,-1.0882374235519874
0,10001,250,54,0.8694840513455029,-0.6339154821665319,1.0255553444260703,0.819570662619259,-0.02771153231698291,2.016871682847749,0.22559289174882896,0.0332151743793863,2030099,0.05862158310662004,-1.2568227871488309
0,10001,250,72,0.13573527435031427,0.2472171199914729,1.655356272088614,0.7575088979999974,0.09437162099652427,0.8017618724238539,0.16756417446810487,0.0305037353715939,2030100,0.05101049358725224,-0.8057970381532142
0,10001,250,38,-0.09380030211255998,-0.17639642785027074,-0.0914876065878166,-0.5472199184840675,-0.0723414613810121,2.6100230333329217,0.19024258752122972,0.03431467806710715,2030101,0.07577082523642957,-1.9855312388425324
0,10001,250,55,0.8103103919144901,-0.4487369192088361,0.8855786091097116,1.02439042925714,0.015838042559031196,0.6400270109984539,0.5472599887535194,0.026622619510299258,2030102,0.054854392101513015,-1.0679271017523806
0,10001,250,51,1.0895750808418825,-0.6263098843488493,2.8290972265644965,1.3401105776368798,0.014804978605949646,1.604687530694349,-0.2206118704310144,0.04042344493180092,2030103,0.05323264383699674,-0.891904723668769
0,10001,250,51,0.1327086903561153,-0.19288564119967733,0.4715232908456446,-0.05188218110015549,-0.032680672216309416,2.2963229956852143,0.4158494513891638,0.029826834218594805,2030104,0.04965252715932856,-0.6311853088938074
0,10001,250,32,0.16789070222143346,0.02201631177600389,0.7211630954801479,0.4349934151576558,0.0401383914494281,-0.1293679626796211,0.5257782471053692,0.027596946927494908,2030105,0.07370341581379282,-1.9886884207795648
0,10001,250,49,-0.053937899164372805,0.24600000757026566,1.5329940970441494,0.3307514701789796,0.06316677112703407,0.7061471717675017,0.3430325070222027,0.02984016153602173,2030106,0.04434944077384809,-0.5431543701491619
0,10001,250,24,-0.4717698101699554,0.4896045861095554,0.5007633816591497,-0.1897285150734897,0.06546078094086663,0.7227061423521212,0.15276538579721888,0.03411322710195621,2030107,0.057952239063782024,-1.145403686168008
0,10001,250,55,1.1177934613558551,-0.9595294059554612,-0.06288915369983296,0.7866707315779016,-0.07793914607363203,0.9625230049951544,-0.0819644458339492,0.03646078371209797,2030108,0.06046178850298555,-1.2520376500549186
0,10001,250,45,-0.055031659039126817,0.281683366426895,0.8860949251927875,0.3954261477181343,0.0744042233542278,1.0178279262807015,0.10413515569279344,0.03418568601435777,2030109,0.048132622656524716,-0.7475860713536276
0,10001,250,55,0.862503090048449,-0.5395602423018651,0.8913322091191833,0.9764589764626428,-0.0012873773651567453,0.9625230049951548,0.14437241641889087,0.034724286138862866,2030110,0.05542600509565143,-1.0774658981850358
0,10001,250,53,0.8427024122034241,-0.28402991834714403,2.9370580436900555,1.4036592423154115,0.07033915009185693,-0.2294731529887473,0.4404336467065309,0.02761404039095449,2030111,0.05104288120222827,-0.9198902628241122
0,10001,250,46,1.6888336450706016,-2.2522916574318472,-0.6120926757437036,-0.2855631551377556,-0.3606463211268391,0.1748386436417104,-0.18674028231931147,0.04062855837611908,2030112,0.06498806285048027,-1.4111468187081635
