start,end,N,SS,FulD,TajD,FerL,bsfs,FayH,ZngE,btree,Colless,path,iColless,ibtree
0,2501.0,250,14,2.8689971750578738,-1.2507799350834596,0.8975407094842046,-1.1970704644522645,0.05055327094939693,-1.2219361929604369,-0.990519219308174,0.04535345683810511,8010000,0.05645161290322581,-1.356677478460084
0,2501.0,250,16,0.3592984541263138,-0.12641727060149058,0.8941928611678078,0.4110601569776003,0.15365271710174208,-0.7654777198981042,-0.01357195857408215,0.035853089778468704,8010001,0.08210260396424407,-2.69180422465769
0,2501.0,250,17,-2.5248832887197503,-0.6066844511813907,-0.7978588409447017,-0.4615772713378261,-0.20214545766492004,0.3884516813370262,-0.06876812335854526,0.03744008291229434,8010002,0.07420002591009199,-2.295536960859217
0,2501.0,250,16,-2.4972680128673685,0.1885316105519224,-0.8581671363075037,0.14571098135210964,-0.14109283389386326,0.7620885563995918,-0.08491222971713071,0.04011745908364641,8010003,0.053083300945718365,-0.8167714424305665
0,2501.0,250,17,-0.7127076431669839,-0.20701602647787384,0.12112627611415434,2.7626589002131874e-06,0.0027019550232241017,-0.18164908290040868,-0.02635023129657512,0.033218897093751344,8010004,0.07277497085114652,-2.292691436466954
0,2501.0,250,15,1.5464560379341799,0.8618728705048323,-0.4963247933936576,0.3591781278279198,-0.010760138468535569,0.7464885296440344,-0.5257240871586019,0.045299477479811716,8010005,0.05428164269983159,-0.9323685432538036
0,2501.0,250,15,1.5464560379341799,-0.2596172317601696,-0.0944191034041572,-0.6458329639682425,-0.042767831470561735,-0.03024103301467575,-0.3977958449372176,0.04296217126570799,8010006,0.0632853996631688,-1.7639812836547657
0,2501.0,250,15,0.5430819992150969,0.827701738583797,-0.7930590545117794,1.906697164536879,-0.07001527888282108,0.9693476446684745,-0.18162572740275448,0.03885704106749579,8010007,0.037234961350779465,-0.051887930900698535
0,2501.0,250,17,-2.5248832887197503,-0.8159652658943038,0.7053221209537615,2.7626589002131874e-06,0.052176058896049496,-0.8980060641411642,-0.6935476317078282,0.04659282290452131,8010008,0.03763440860215054,0.07109001588633393
0,2501.0,250,19,-0.9208730202678008,-0.4458079743182353,0.6802704519510906,2.210032626821489e-06,0.07965865968879675,-0.7280615734724203,-0.1316731965323709,0.03866361503361115,8010009,0.03531869413136417,-0.1341855676532587
0,2501.0,250,16,-0.5928903682049141,-0.6652720149080688,0.9706702935974838,1.2794872113393594e-06,0.11675008703020888,-1.0466248873148585,0.20022359306429813,0.031218716508261787,8010010,0.06572526665802997,-1.642788073804586
0,2501.0,250,11,2.81529364808728,0.2043012213437492,0.29767963332447417,1.749454741305179e-05,0.08307715326694158,-0.1555614914023085,-0.06250402421413502,0.037763959062054674,8010011,0.03572353931856458,0.26405304056344603
0,2501.0,250,12,0.03953603075383266,-0.3173111960747665,0.8360897054279759,4.72985831489979e-06,0.1365707740799139,-0.7928981929707356,0.007622189619891739,0.036934836118668234,8010012,0.06127736753465475,-1.670117727151469
0,2501.0,250,18,1.7714610200418692,-1.038537890764611,0.5832925916267424,-0.6468477928048729,0.00866004636125863,-0.8936824767294272,-0.4339859165091111,0.04390141210001295,8010013,0.0387679751263117,-0.014005656521598948
0,2501.0,250,18,0.907125804763018,0.44148169585391617,-0.3710330613637648,0.3731016020208461,-0.02577468128161076,0.4782553012723038,0.07735822445405001,0.033720905125879864,8010014,0.04806322062443322,-1.091267054728988
0,2501.0,250,15,0.5430819992150969,-1.367406644339851,1.1565310463460818,-0.8373213386018373,0.08668853491989513,-1.4788252806735362,-0.0850050631864193,0.03773619824921808,8010015,0.07105842725741676,-1.5976559851081091
0,2501.0,250,13,0.9776412577841304,0.10392036963829902,0.7218227827431106,0.4636459639076908,0.15241017161818288,-0.5333715672628154,0.3339951406598292,0.030366627801528694,8010016,0.06513149371680269,-2.4015628897088233
0,2501.0,250,10,-0.8809206284569867,-0.8101598347373185,0.484340182383073,1.331586504129518e-05,0.0174783667838677,-0.7055292601368369,0.06015923032085652,0.038740214313475095,8010017,0.0583948698017878,-1.0863455269184237
0,2501.0,250,15,-1.4636660782230697,0.14208698981343645,-2.309065522111273,-0.2991037130584657,-0.42187676539308894,1.9001121838881951,0.0937480558409963,0.03749190309625598,8010018,0.04475968389687783,-0.18371733901876205
0,2501.0,250,8,-2.133690217292945,-0.9244729648366706,0.9800756588250824,9.120471661981978e-07,0.12286797719429382,-1.1381184259492636,-0.0052185962260631645,0.036352784409527515,8010019,0.05188495919160513,-0.5734334472542201
0,2501.0,250,8,-2.133690217292945,0.1151057080415221,0.5666063039418203,0.693482985171955,0.14546245895993715,-0.4049037255506597,0.8005799319501985,0.02380489700738438,8010020,0.06986008550330353,-1.877184932739936
0,2501.0,250,14,-0.3126827056713456,-1.0755703185189651,1.0556529557151737,-0.6458495597139581,0.09809757712803706,-1.2771007202834248,-0.4978378053272517,0.04535561601243685,8010021,0.06654035496826012,-1.7624246918321291
0,2501.0,250,10,-2.2591619954937,0.2546174154398639,0.1770238599171043,1.5333303184434288,0.06520338777488299,-0.040065887381679766,-0.3293657848056804,0.0370874177714442,8010022,0.051917346806581166,-1.1741586942179942
0,2501.0,250,11,-1.029123745469293,-0.4660581253966859,0.8170493412247859,1.749454741305179e-05,0.12131249739515487,-0.8357157165570308,0.3408573242462209,0.03022412229563415,8010023,0.06301010493587253,-1.3957522480332643
0,2501.0,250,16,1.3114872764575405,-0.04225754529279342,0.7142063700689859,0.4564121291541027,0.1282894072442804,-0.5874178472008268,0.5105573639101264,0.03120546702940795,8010024,0.07646715895841431,-2.2036081761392907
0,2501.0,250,14,-1.3732426659144188,0.4639708902746903,0.6091268155717524,1.045839925105037,0.1625506676379213,-0.2979303603003909,0.2654437551047329,0.030046453093479912,8010025,0.0622975774063998,-1.7476728788275278
0,2501.0,250,18,0.042790589484166495,-0.09158750229846396,0.5418026600833198,0.34098590851138577,0.08878858920564438,-0.4706683285122269,0.17989200291485086,0.033278274387874084,8010026,0.043982381137453036,-0.4034488404324157
0,2501.0,250,17,0.19338017960939966,1.4462703873732543,-0.4425310832126947,4.032873681144138,0.05468190428049125,0.946613162553782,0.37409200965747946,0.03207021634926804,8010027,0.04242777561860344,-0.3990270536524726
0,2501.0,250,9,-0.7089587510095278,0.6085921175110977,-0.8224025047383133,1.1085547122109732e-08,-0.11638077836117175,0.8923617575359312,0.030923606326524657,0.03410955650559227,8010028,0.08861251457442673,-3.3712529678383816
0,2501.0,250,13,-1.2721674407506367,0.4194357100111267,0.29685186836670857,0.8017720897260592,0.10014498540760793,-0.06766244982349992,0.2250225909833471,0.03546443839875632,8010029,0.05237077341624562,-1.0531730175303768
0,2501.0,250,9,0.7828117394489833,1.2515032615756907,-1.1797612650813898,1.3174263331038212,-0.1252176839660709,1.4287284246277596,0.2356902484897045,0.033210260396424406,8010030,0.10085503303536728,-3.0598722252883417
0,2501.0,250,25,1.2449739600334222,-1.741841755552989,-2.7750419338486583,-2.4593335887177146,-0.6134415653373189,1.491273211167322,-0.7424047694066341,0.040727425832361705,8010031,0.06195750744915144,-1.8810857414047335
0,2501.0,250,10,-0.8809206284569866,0.30956994673279764,0.6833668131788992,0.6855798674024018,0.17979640290114976,-0.4209561073139079,0.35309444790502026,0.03383210260396425,8010032,0.07309884700090688,-3.0173718083102434
0,2501.0,250,19,2.3844582762964617,0.2337628304862256,-0.3714596933483229,2.210032626821489e-06,-0.04438222505779366,0.39356074424097937,0.029154514703467593,0.033916310402901925,8010033,0.04705272703718098,-0.8065098337451937
0,2501.0,250,10,1.8755621056164395,-0.3373732298907008,0.02023835757833209,-0.464661439174302,-0.031684268791102144,-0.1495171000058832,-0.1192663730133465,0.03920289452741843,8010034,0.06542298225158699,-2.011480978665556
0,2501.0,250,14,-1.3732426659144188,-1.1241601499505036,0.14028993405467666,-0.6815770338182596,-0.08281310121286514,-0.5668574309999564,-0.046640060740129816,0.032868031264844326,8010035,0.059107397331260525,-0.9424974915847832
0,2501.0,250,13,3.2274499563188974,-1.0155627538494827,0.9277337006457288,-1.0821350396405165,0.08159695508803659,-1.1482531363819122,-0.48635772364183893,0.037083819147557984,8010036,0.05042751651768364,-1.3335257733759591
0,2501.0,250,15,-1.4636660782230697,0.5097490271336342,0.18269717832442767,3.29704622090838,0.08346545196849049,0.06152448493656443,0.17611219796730293,0.03099494753206374,8010037,0.043205078378028235,-0.42412370250359177
0,2501.0,250,15,-1.4636660782230697,-1.5805249020096297,-4.4768358141866065,-1.7666892763429656,-0.9963665085351884,2.9291969209128155,-0.28276847004771144,0.037768585864194106,8010038,0.0398367664205208,-0.1634800639107293
0,2501.0,250,15,-0.4602920395039864,0.7983983811156637,0.2805241877761053,1.6785622097659696,0.1296671064295872,0.1008525640585242,0.23517966304992646,0.03237322048048826,8010039,0.054071123202487366,-1.016403387988903
0,2501.0,250,13,-0.14726309148325345,1.365186618015268,-0.2296956779719431,2.817628871189391,0.09056902556820133,0.7327750957753241,-0.06901808533128087,0.03751025607807575,8010040,0.05618603446042233,-1.4962507660234667
0,2501.0,250,12,-2.356251271886407,0.3244903952317177,0.6266063297474932,0.8151487461135994,0.15943415003584868,-0.3690571111857753,0.19450354466957487,0.030498337435764564,8010041,0.06527723798419485,-1.9582703141624045
0,2501.0,250,14,2.8689971750578738,-1.3778426850190877,0.9843796493579406,-1.1565987835749083,0.05485369405096535,-1.3426085964794727,-0.3578189905134645,0.033530435104473184,8010042,0.0709936520274647,-1.697298604669759
0,2501.0,250,13,3.2274499563188983,-1.0067442265813304,0.6308567266834261,-1.257099902054637,0.02404054782505677,-0.9081218727022652,-0.2685494732128561,0.0384764865915274,8010043,0.036079803083300936,-0.19874890333185105
0,2501.0,250,9,-0.7089587510095278,-1.4942171515130536,1.0756306406447804,-0.4015485133233527,0.07521940225414155,-1.441303741389919,0.469154563165672,0.031059722762015806,8010044,0.039869154035496825,-0.1528456582795397
0,2501.0,250,14,-2.4338026261574925,1.2065502706305875,-1.3877191276670342,-0.4558945845120127,-0.149210036220672,1.5949024834696293,-0.09355521554604916,0.033291229433864485,8010045,0.0769367793755668,-2.556739273660228
0,2501.0,250,16,-0.5928903682049141,0.3572487625248293,0.2964292212805124,0.9216730257269063,0.08876578584774203,-0.0907245180978948,-0.7234937605318555,0.039313166645074935,8010046,0.05766075052899771,-1.4341710814309265
0,2501.0,250,15,-0.4602920395039864,1.4862697140694885,-0.3382801168878317,2.187168962514817,0.07907710056542414,0.8743047867904047,0.05839571895153475,0.03636245863218269,8010047,0.04733449928747247,-0.9890728256638116
0,2501.0,250,12,0.0395360307538329,-0.5295644807986366,0.5116265870536878,4.72985831489979e-06,0.04952429145889084,-0.6195086595132518,0.3561398245571131,0.03416430699757556,8010048,0.04420909444228527,-0.5706657927346416
