#/home/enes/bim/BIM.py trees/ir8120088.trees,trees/ir8120089.trees,trees/ir8120090.trees,trees/ir8120091.trees,trees/ir8120092.trees,trees/ir8120093.trees 250 --stats=all --eta=etas/BC.json --out=outs/987626903.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,FerL,TajD,bsfs,FayH,ZngE,btree,Colless,path
0,2501.0,250,6,-1.9642299758823034,0.14123101102079558,0.24605579844878464,0.8494264686084715,0.06857618789322645,-0.01774092858084586,-2.4854893580488193,0.07648335276590232,ir8120088.trees
0,2501.0,250,12,-2.3562512718864066,-0.2047469486829227,1.17288774943897,2.4756686000718977,0.07773235270322595,0.6327490821241315,-1.6918583633703077,0.059123591138748544,ir8120089.trees
0,2501.0,250,4,-1.7193945226261713,-1.0668997825724402,2.5636783715924865,2.5760496338709764,0.047277774319022504,1.8016560039945053,0.7044777394355327,0.02710843373493976,ir8120090.trees
0,2501.0,250,4,6.1477061835204,0.8129849194565336,-1.573553009133912,-1.1944410583864944,0.02204236101148326,-1.2307800801933018,0.13513734751753248,0.035043399404067886,ir8120091.trees
0,2501.0,250,7,-0.2641278187844841,0.5367676061803387,-0.3041361973342231,1.690525703800356e-05,0.09580532137453603,-0.5431101323543809,-1.5824804901482599,0.06798160383469361,ir8120092.trees
0,2501.0,250,9,0.7828117394489831,-0.06379092446607255,0.8374500803043312,2.428240676228717,0.07811570863660848,0.37951994426391966,-0.4476442249208924,0.03637129161808524,ir8120093.trees
