start,end,N,SS,bsfs,ZngE,TajD,FulD,FerL,FayH,btree,Colless,path,iColless,ibtree
0,2501.0,250,13,-7.123906620505881e-06,-0.6752673139826071,-1.0702087097078694,6.602163004121048,0.3065858390311959,-0.046096887755461724,-0.06621881410559638,0.0385466597573088,4010037,0.09049099624303664,-3.3128463065945697
0,2501.0,250,15,-3.1232848154354443e-06,-1.5771454784784362,-1.6060243032827797,3.5532041153723477,1.158141232259126,0.06405257542272247,-0.11432019389343075,0.03284987457160018,4010038,0.06069439046508615,-1.407783431306972
0,2501.0,250,17,2.7626589002131874e-06,-1.503924677440637,-1.69270894327764,4.723819293491316,1.0137432065321763,0.026344061476435088,0.5801822778115038,0.02695238431732796,4010039,0.06147169322451095,-1.096191374625752
0,2501.0,250,19,0.3192769917969545,-1.5041474314501508,-1.264388535498684,2.384458276296461,1.2279582425126694,0.10172829689182923,0.2036653379358626,0.03597859178650084,4010040,0.055188495919160516,-0.8198627760149866
0,2501.0,250,20,8.838931126173458e-06,-1.5480744663432913,-1.6805563533362362,6.112392255826454,1.0644337095250545,0.03380990984517152,0.3335286351396348,0.030685465877848313,4010041,0.07478300297966058,-2.4024974826095087
0,2501.0,250,18,-1.2138415987711182,-1.310980217538287,-2.151274021727617,6.093137096436125,0.5322170552094946,-0.10341718471979892,-0.17852000339407914,0.037530768234227234,4010042,0.03821738567171914,-0.12973377740348913
0,2501.0,250,13,0.5438055768340061,-1.3010639405416875,-1.3293433019728376,2.102545607051514,0.9609351240379208,0.0569237612675836,0.4565435399082015,0.030273587016688464,4010043,0.06292913589843244,-1.213103741907448
0,2501.0,250,32,-0.3601029452621292,-1.5812141308177723,-1.7869740798242568,5.144047793905561,1.0199637004997908,0.011173660322408362,0.2889859352662075,0.03310284147342057,4010044,0.07669387226324652,-2.0628292396445453
0,2501.0,250,21,-5.196424950553218e-07,-1.7437134785879709,-1.7084490898322495,2.7028127805474353,1.291240629936352,0.06970017729873931,-0.3878859990926528,0.04288120222826791,4010045,0.050200803212851405,-1.0227941170973658
0,2501.0,250,16,1.2794872113393594e-06,-1.5058319274288898,-1.4200785952575743,5.120242565782451,1.1597038489501643,0.08023016808135344,0.24915955680226184,0.035130596829003366,4010046,0.06540678844409897,-1.7539569869208542
0,2501.0,250,16,0.4129227011725246,-1.340267484394579,-1.19317467573209,4.168053743451224,1.0684036313156369,0.08482270155348642,0.34174049753618657,0.02872241654791208,4010047,0.09055577147298872,-2.9264685371072643
0,2501.0,250,19,-0.42494694949256295,-1.9155003597068991,-2.0802345655663124,4.037123924578592,1.3208471455389958,0.0435173207376396,-0.02709724333876177,0.038087835211815003,4010048,0.03423370902966706,0.5206005766203203
0,2501.0,250,16,-0.8492307553123611,-1.9088095340595703,-2.1821049848302185,6.072431388113677,1.2746078259182878,0.029294796844969467,0.23743737175008506,0.035694750327474774,4010049,0.03578831454851665,0.23660565590378274
0,2501.0,250,27,-0.5278239975777155,-2.0172266012869797,-2.1073072291760964,4.025210930445467,1.4056098311937328,0.04835095221436853,-0.15194908728493886,0.039701818024787325,4010050,0.029213628708381918,0.5095383317394675
0,2501.0,250,15,-1.6132030622533169,-0.276041527526926,-2.0796168495581866,5.559952192810514,-0.7139627791506142,-0.334593199774473,-0.6793716059856337,0.048478370961853284,4010051,0.0639655395776655,-2.7919280983123835
0,2501.0,250,13,1.0667410754531392,-0.8790150528623076,-1.0764973316122073,3.2274499563188974,0.5590846728158171,0.002976311841977724,0.14128122168367352,0.035591497503662285,4010052,0.06726907630522089,-2.1666836791698896
0,2501.0,250,20,1.4244761271085316,-1.0604322493654872,-0.9468010653520814,0.5712694743094278,0.8350739999321848,0.06020690245131445,0.2515274376111443,0.03175200803212852,4010053,0.035156756056483995,-0.5657714579636797
0,2501.0,250,16,0.31752960262083885,-1.3496390566418042,-1.0855811628601568,3.215864921119996,1.135192252719122,0.10739106048472576,0.4369418049716073,0.03236910776747543,4010054,0.048127995854385285,-1.1658214512432037
0,2501.0,250,13,-0.4863354125257592,-1.7667730579810033,-2.007574788506226,4.352354305586282,1.202622493219584,0.03703854736683388,0.9374477257591942,0.025312720415713037,4010055,0.059560823940925,-1.2755436136541352
0,2501.0,250,19,0.7042194715570849,-1.4136497872336669,-1.23770694551437,1.5581254521553956,1.1285520235428408,0.08656817622396018,-0.21341328766285927,0.034695968625234073,4010056,0.05628967482834564,-1.0392749715632148
0,2501.0,250,14,1.551339111253063e-05,-1.5736100546444844,-1.5667842104664076,2.8689971750578738,1.1781717866384054,0.07369300887672164,-0.17637165215645814,0.04175303363993608,4010057,0.04265448892343568,-0.4940135358344049
0,2501.0,250,17,-0.6753986803654998,-1.274093479292561,-1.9848986132280515,3.817731470714933,0.5759625477169273,-0.08076448623854976,-0.30161163972842986,0.04101268597965061,4010058,0.05891307164140432,-1.27500883274066
0,2501.0,250,25,-0.4200113987675464,-1.7957913399081862,-1.760999198660571,6.481201549262799,1.3170158105236598,0.06534500599669953,0.025890704662091545,0.04050719005052468,4010059,0.06062961523513408,-1.6430711887295544
0,2501.0,250,24,0.4073373749063146,-1.6434079848640062,-1.5137280531879735,3.4345255467323668,1.2590156707103708,0.07823921509297037,0.3016255991570663,0.035158001733983084,4010060,0.06098587899987045,-1.4140106155595822
0,2501.0,250,20,8.838931126173458e-06,-1.4294587919432848,-1.3270180961434963,5.320803287038308,1.0993801196710802,0.07196246150574415,0.17808322515041178,0.03343697370125663,4010061,0.0639655395776655,-1.805365282880051
0,2501.0,250,15,-3.1232848154354443e-06,-1.8295006528443458,-2.042866764284621,4.556578154091429,1.2517784722431888,0.03971829913961733,0.4786828854789073,0.026626667962171262,4010062,0.041294209094442286,-0.4419559794189863
0,2501.0,250,16,-1.543004202296952,-0.346880826188715,-2.03446600469944,5.12024256578245,-0.6063989208692441,-0.3051367378416436,-0.2312950786226585,0.031934188366368695,4010063,0.06837025521440601,-2.8487306232318605
0,2501.0,250,11,-0.7744833671869048,-1.6838598406957508,-1.9459786952643272,6.6597110416438525,1.1425564485831976,0.035137493954888965,0.4051129162070961,0.03436325948957118,4010064,0.030800621842207537,0.5081449091866659
0,2501.0,250,21,-5.196424950553218e-07,-1.7386380391929956,-1.819016819069735,4.222203761791024,1.2274294764184746,0.048738377406454564,0.4505352682355519,0.032529310791553315,4010065,0.06458090426221014,-1.3786739515940356
0,2501.0,250,20,-1.020931664263095,-2.0225371639433165,-2.2894122541487096,6.112392255826454,1.3420540028767325,0.02717147649678769,0.12906561056521182,0.03321026039642441,4010066,0.05499417022930432,-0.6328500220751315
0,2501.0,250,17,-0.4652466870934036,-1.1039586962478816,-1.5573416058989995,5.629907116267701,0.5824948025706937,-0.03957056711431441,-0.09766838454967584,0.04036380124603988,4010067,0.05298613810079026,-1.1069894502342503
0,2501.0,250,17,2.7626589002131874e-06,-1.3158809698649383,-1.4922779501912014,3.817731470714933,0.8812296155055372,0.020951046409919228,0.3135381612744176,0.03126484432353069,4010068,0.06480761756704237,-1.4666984784304151
0,2501.0,250,24,0.3426458401376241,-0.9422521961094767,-1.0660491438046225,3.4345255467323668,0.6181115764198198,0.010054408668182208,-0.12639055969865912,0.04113689782170155,4010069,0.1016107440514747,-3.1626824776129445
0,2501.0,250,21,-5.196424950553218e-07,-1.4468002739819448,-1.469471465778338,4.981899252412821,1.0443815372317036,0.048501570462064734,-0.10236759630294508,0.035248520965582765,4010070,0.07928488146132917,-2.2947037732940228
0,2501.0,250,15,-0.7099297637353973,-1.8360553326980065,-2.0606615424170847,6.563326231529598,1.2509240878811654,0.03784643173322464,-0.21017066351326202,0.0413242833083486,4010071,0.03378028242000259,0.1352804752730492
0,2501.0,250,19,0.6545341157309774,-1.3286368487272722,-1.3650086609121663,4.037123924578592,0.9564262793086796,0.04444053321420855,-0.3752507814682502,0.04030264980517605,4010072,0.08088267046681348,-2.4110914810707125
0,2501.0,250,15,0.4648932193833578,-1.364118383234486,-1.1375251898786207,1.5464560379341803,1.1299301178438537,0.10377087456233977,-0.03430504603548425,0.03509198082653193,4010073,0.06257287213369607,-1.4421462542458183
0,2501.0,250,18,7.942844380620404e-07,-1.905486588005704,-2.100899593437952,3.5001314505995715,1.3021271159259602,0.039447898015697605,0.06978596008922472,0.03503645920085873,4010074,0.04074361963984972,-0.3602318693727959
0,2501.0,250,22,-9.194991986519129e-07,0.029525117310059582,-0.8247446445835421,3.939179521449304,-0.466662331300555,-0.15328533929273674,-0.4693415963047527,0.04487535395036368,4010075,0.039048667789437316,-0.0677946138138535
0,2501.0,250,25,-1.0170167011851308,-2.0875818716781707,-2.2929073940098395,6.4812015492628,1.4020483906409962,0.033072514548031916,0.7166542792220602,0.026102393444746727,4010076,0.05551237206892085,-0.950768249240835
0,2501.0,250,17,0.34121722418444456,-1.4830309321544484,-1.3028801228825058,2.9116436479385497,1.187752311229425,0.09452484589311452,0.6780510510280082,0.026284348864994023,4010077,0.05891307164140432,-1.4204381401541426
0,2501.0,250,19,2.210032626821489e-06,-0.8322709819641299,-1.1296000455978268,4.863456748719657,0.4572273193667524,-0.02240976811545264,0.3942446095308329,0.029866007810042013,4010078,0.07403808783521182,-1.513994655882355
0,2501.0,250,29,-0.557152111131487,-1.9493434363722288,-1.9816616261479008,5.893579000991641,1.3819638187947223,0.053939509461743286,1.0413512168043508,0.02608128365998557,4010079,0.07866951677678456,-1.7297430400722402
0,2501.0,250,18,7.942844380620404e-07,-1.5167708842385468,-1.4844098977209883,4.364466665878424,1.1333060151630676,0.06615741229715953,0.010126626980536669,0.038161443427669625,4010080,0.06375502008032129,-1.6824492564552662
0,2501.0,250,13,-7.123906620505881e-06,-1.6758142459811367,-1.8051462178958928,4.352354305586282,1.1907700598964086,0.05483890514639146,0.3115704263471914,0.033397028976119535,4010081,0.041326596709418316,-0.16518243111008996
0,2501.0,250,17,2.7626589002131874e-06,-1.6292871491577687,-1.7367251613672103,3.8177314707149312,1.1480953956069009,0.04670677897000712,0.28085077426122995,0.035490348490737136,4010082,0.05502655784428034,-0.8450634222497364
0,2501.0,250,20,8.838931126173458e-06,-1.9276446244233112,-2.075168222885373,2.946036380673867,1.3344609692124132,0.04526120737113362,-0.22465300785884867,0.04549488275683379,4010083,0.02798289933929265,0.4989398529707579
0,2501.0,250,21,-5.196424950553218e-07,-1.8020810316301812,-1.8607787141525904,3.4625082711692303,1.2850117479527978,0.054939211098440036,0.2782143983262724,0.03477890054843028,4010084,0.05162585827179686,-1.1538977199259353
0,2501.0,250,15,-3.1232848154354443e-06,-1.2494114857954361,-1.496483259634026,5.559952192810514,0.8032102517124112,0.007636227300251028,-0.5800202171922988,0.04712397979012825,4010085,0.0578118927322192,-1.6648232858757124
0,2501.0,250,18,-0.352601342482818,-0.010497532140812643,-1.1598086340617273,2.6357962353207207,-0.5843914576075795,-0.21216599940578196,0.5072347917131604,0.031186781866921788,4010086,0.0581033812670035,-1.9348168014748044
0,2501.0,250,11,0.4220496437347335,-0.9053700649162496,-0.8763351730731651,2.81529364808728,0.6993477835814248,0.05422093563034009,-0.19582361152276526,0.043277050855752765,4010087,0.0818003195578011,-2.126245584690228
0,2501.0,250,10,-0.9070029838186549,0.2532633624511857,-1.5857388722842432,3.2538034726531526,-1.1071901345872024,-0.4070908350169009,0.26279341661388883,0.0331703156712873,4010088,0.08106620028501102,-2.464467646228625
0,2501.0,250,17,2.7626589002131874e-06,-1.4233345170510516,-1.8123853140224977,3.8177314707149317,0.8513935040910787,-0.01443584841037076,0.2472729368959985,0.0322395573075713,4010089,0.0699248607332556,-1.6166714950380623
0,2501.0,250,18,7.942844380620404e-07,-1.5282036990552277,-1.4458098672233946,5.228801881157276,1.1674994415040263,0.07586529344946011,-0.3158916007587613,0.0422901282549553,4010090,0.054735069309496065,-1.233679257403136
0,2501.0,250,21,-5.196424950553218e-07,-0.7971440314251688,-1.3954667516396944,4.222203761791024,0.2709345376933401,-0.07853219926172289,0.529356063584298,0.03143218033424019,4010091,0.09193764304529947,-2.3493832563934482
0,2501.0,250,18,-0.8829611255452715,-0.7336230692958922,-1.85408155670226,4.364466665878424,-0.037167874295725496,-0.17814218736724274,0.13454573286473712,0.03538886729714557,4010092,0.09554346417929784,-3.2739191255243494
0,2501.0,250,19,0.25424651595132075,-0.8295286291090849,-1.2101757924658791,1.5581254521553949,0.4121549343680104,-0.037764249304704664,-1.1242347996893265,0.04903947587585363,4010093,0.08717126570799327,-2.570626928520058
0,2501.0,250,19,2.210032626821489e-06,-1.9182427125619443,-2.084508929732954,4.037123924578592,1.322068284736831,0.043342396268394964,-0.4782113072044676,0.04159032443136601,4010094,0.03138359891177614,0.3437437296410335
0,2501.0,250,18,0.8136709925655022,-1.1680700323297737,-1.1847181501454265,4.364466665878424,0.8513461631431454,0.04325914024586006,0.4513995281287169,0.03145131847036239,4010095,0.09000518201839616,-2.5852460165218267
0,2501.0,250,27,0.9628751180746972,-1.400222842747504,-1.0717132644181904,0.9638696679238768,1.1816987229385314,0.10101107701205272,-0.18462539267549544,0.03979628190180076,4010096,0.06072677808006219,-1.4149489748617208
0,2501.0,250,17,2.7626589002131874e-06,-1.644211252933618,-1.6611814537333245,4.723819293491316,1.2055702695490813,0.06424769666109915,-0.13626192517348112,0.036938074880165817,4010097,0.048127995854385285,-1.1797858381192696
0,2501.0,250,14,1.551339111253063e-05,-0.8254411528264618,-1.0547509727933906,6.0506770557870935,0.499804182840845,-0.006843397752960251,0.3327539941917104,0.03042411581811115,4010098,0.05612773675346548,-1.0460628253212032
0,2501.0,250,16,0.5079866453345278,-1.402744632709413,-1.284890726795512,3.215864921119996,1.0997396566378252,0.08193497217328159,1.3213596884122767,0.023802198039469702,4010099,0.0571317528177225,-1.2767579355558385
0,2501.0,250,20,-1.0827819189970442,-1.9671831825566464,-2.1762627176944616,7.695570193402747,1.3314949404372884,0.03558015873807388,0.4392169531495793,0.033831177243536355,4010100,0.045796087576110894,-0.23648921972384
0,2501.0,250,27,2.5101831216189314,-0.9037114006904856,-0.8424052798577776,6.47428394046274,0.6832697977213406,0.039196505261781416,0.3801360059328093,0.030551237206892082,4010101,0.06980610614501015,-2.5368192533462044
0,2501.0,250,24,0.3959937830410725,-1.695937571643661,-1.5712970386159009,3.4345255467323668,1.294449751194396,0.07912681890233805,0.22850335618261144,0.031499654532106916,4010102,0.051723021116724964,-1.1035484993208842
0,2501.0,250,16,-1.0910721021530223,-1.1091020356296926,-2.0778460448621923,2.263676098788768,0.3262000105726213,-0.13650030042173025,-0.5539121038630369,0.03937362352636352,4010103,0.049245368571058434,-1.2782400228583322
0,2501.0,250,19,0.856656720524088,-1.1339297960190782,-1.1576356267156729,3.2107911004375254,0.8200565884403398,0.03927054334542243,0.5957344549068707,0.026157047545018783,4010104,0.08619963725871227,-2.6468552578271614
0,2501.0,250,15,-0.6313244031104044,-1.4034464623564462,-1.8012188351524678,5.559952192810514,0.8409510378579445,-0.014541062699990994,-0.16781366982670248,0.04459369737012566,4010105,0.09324394351599948,-2.8126694882474945
0,2501.0,250,18,7.942844380620404e-07,-1.7111287361221252,-1.7147326696253349,5.228801881157274,1.2578616510310119,0.06721551997830974,0.31973875392276035,0.033208101222092674,4010106,0.044921621971757995,-0.26652038777652515
0,2501.0,250,20,0.4535895899532261,-1.044616826112153,-1.1127740648801598,3.7376253494620153,0.7292724579359564,0.02666437394934171,0.11201908589853714,0.03203494983518304,4010107,0.03446042233449929,0.18983681404634367
0,2501.0,250,23,6.669880563534684e-06,-1.7830682766688586,-1.8229047935915768,2.974253044243328,1.2744638487963722,0.05455051860886663,-0.4524020713798899,0.04282182493414519,4010108,0.044727296281901814,-0.8621858956997861
0,2501.0,250,16,1.3749212636188601,-0.20630724248033805,-0.1276715594919511,1.311487276457541,0.19310799093497588,0.023670103072281345,1.3909221443185869,0.0225579738308071,4010109,0.04652480891307164,-0.9107032070510696
0,2501.0,250,19,-0.4638593691640807,-1.7646709526794253,-1.8197107421672356,5.689789572860723,1.2668288868662263,0.057793101033216325,0.566747705331954,0.02938802355825287,4010110,0.05340717709547869,-0.8657673405804289
0,2501.0,250,19,-0.7452080458123246,-1.9566356525325743,-2.1795537975377743,4.863456748719657,1.3209706315252938,0.034450402415125585,0.08497197201855203,0.04043362389650769,4010111,0.046476227490607584,-0.17315850828573273
0,2501.0,250,19,2.210032626821489e-06,-0.9858427418466492,-1.3265924811039054,4.037123924578592,0.5475092960156788,-0.024450553589973483,0.2015337983949077,0.03335384548948482,4010112,0.08709029667055318,-2.8803039550767737
0,2501.0,250,10,-0.5133428443531607,-1.6074072521602731,-1.822951370379526,6.01028620672658,1.1148297681330908,0.04469846397216379,1.0017863835096408,0.025397288077039337,4010113,0.04346417929783651,-0.2214753422967748
0,2501.0,250,26,-0.834859937888775,-1.9045377561293302,-1.9626200162205707,6.793885543892987,1.3440421528770747,0.05147277851503964,-0.3968484204575008,0.036792330612773684,4010114,0.05680787666796217,-1.3113452043387357
0,2501.0,250,16,-0.4132906298464476,-1.7838552374299017,-1.9113009541386197,5.120242565782451,1.256638916292977,0.051631209641252604,0.051551942972515086,0.035197240575204035,4010115,0.047545018784816685,-0.5668506061923909
0,2501.0,250,15,-1.120048109282638,-1.881938091673626,-2.171621010409729,8.570074308967763,1.2518770550541916,0.027359015668269492,0.918160038280612,0.02746469749967612,4010116,0.03902707604611996,-0.12835787056541104
0,2501.0,250,23,6.669880563534684e-06,-1.7429063432728502,-1.6726971040265033,6.489980475220107,1.3027746288998632,0.07262747042446234,-0.279475065515487,0.041753708381914764,4010117,0.052673057822688614,-0.9936687075142432
0,2501.0,250,20,8.838931126173458e-06,-1.3372021562988352,-1.4462714511522554,4.529214318250162,0.9222225165204059,0.030177211596194818,0.5468535567649545,0.02899616900782855,4010118,0.03178844409897655,0.4141483282606042
0,2501.0,250,17,0.721095177525277,-1.3009568660890891,-1.2297817606980397,2.005555825162166,0.9973303556639024,0.06666638220608201,-0.12544237757545382,0.04031718270933195,4010119,0.0575204041974349,-1.642690580127385
0,2501.0,250,13,-0.8321573169047847,-1.8359017551009016,-2.1649710436406666,5.477258654853665,1.2098362238245979,0.02280401247041868,0.3152726949144408,0.032238133676143775,4010120,0.037796346677030704,-0.05032347320221068
0,2501.0,250,22,-9.194991986519129e-07,-1.1645348282036625,-1.393506972799331,6.8604216775081195,0.7286559975552118,0.0004265127559566608,0.4106521486015336,0.032368182407047544,4010121,0.09091203523772508,-2.4348846388083882
0,2501.0,250,23,-1.0760165317861596,-2.0642018104409163,-2.2933175954886336,6.489980475220107,1.3798120497066957,0.030783562508255823,0.12798749421344394,0.033136128744368165,4010122,0.05570669775877704,-0.6659832162566689
0,2501.0,250,25,2.282730896660844e-06,-1.7869492025818232,-1.8167261187869082,4.517616203301785,1.2767395430141504,0.05378503919395868,0.5232215550796708,0.030504814958759768,4010123,0.048565228656561724,-1.2952448754474712
0,2501.0,250,15,-3.1232848154354443e-06,-1.160923307771026,-1.381171807858985,5.559952192810514,0.7510763751604845,0.008888271062142836,-0.6848351451675536,0.04583141951972111,4010124,0.07708252364295892,-2.489803991414296
0,2501.0,250,21,0.4298564450885369,-0.4164860768020581,-0.4761680862973876,1.94311728992564,0.2730150603925312,0.004411625667706801,-0.6341871302679364,0.051768744808455835,4010125,0.10595068445826317,-3.0488469845931694
0,2501.0,250,18,7.942844380620404e-07,-1.5796513657302926,-1.6945717903870237,5.228801881157276,1.1037194019107237,0.041410020026374235,-0.09247320374581687,0.032928950826346864,4010126,0.07970592045601763,-2.658252644105869
0,2501.0,250,19,2.210032626821489e-06,-1.6412650742024006,-1.5428328297827478,4.037123924578592,1.255564220782827,0.08113579965130707,-0.2309521600998136,0.041087738048970084,4010127,0.03381267003497862,0.11405929031845476
