#/home/enes/bim/BIM.py trees/r8090084.trees,trees/r8090085.trees,trees/r8090086.trees,trees/r8090087.trees,trees/r8090088.trees,trees/r8090089.trees,trees/r8090090.trees 250 --stats=all --eta=etas/BC.json --out=outs/519533902.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FerL,bsfs,ZngE,FulD,FayH,Colless,btree,path
0,2501.0,250,7,0.09410547576950791,0.25407327572340666,1.690525703800356e-05,-0.16512454871943813,-0.2641278187844842,0.07393461164661165,0.03090858055879432,0.2505136488228563,r8090084.trees
0,2501.0,250,9,1.6733208386528107,-0.27840516075854715,1.5039893748900686,0.8782468452440411,-2.200729241468039,0.12240594127360299,0.026112514574426735,0.7444202447437228,r8090085.trees
0,2501.0,250,8,1.0263968387672917,0.1414877566099422,0.9712521158384929,0.2875768248257997,-0.5065713299685084,0.15063786517560943,0.027526528400994007,0.5114228135085895,r8090086.trees
0,2501.0,250,16,-0.03185612522556051,0.578656929864116,1.2794872113393596e-06,-0.47495898023412536,3.215864921119996,0.10416700920883444,0.04008341056533827,-0.3300403768845331,r8090087.trees
0,2501.0,250,6,0.5589325747258093,0.4008000410302874,0.7325246197878825,-0.10365566865767309,-1.9642299758823034,0.17686642168267316,0.029882972751219934,0.4953986575826232,r8090088.trees
0,2501.0,250,9,-0.6510612810505276,0.6751121519876984,-0.8472285522759556,-0.7920177759629685,2.2745822299074945,0.07883450000160028,0.03137550200803212,0.17647101398103196,r8090089.trees
0,2501.0,250,8,1.3719995042806041,-0.2726230736284196,1.7507984844317013,0.7509277813276953,2.747666444680365,0.09356463551944569,0.039952436474006627,-0.2724980928377524,r8090090.trees
