#/home/enes/bim/BIM.py trees/ir8010012.trees,trees/ir8010013.trees,trees/ir8010014.trees,trees/ir8010015.trees,trees/ir8010016.trees,trees/ir8010017.trees,trees/ir8010018.trees 250 --stats=all --eta=etas/BC.json --out=outs/995831175.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FerL,FayH,bsfs,TajD,btree,Colless,path
0,2501.0,250,4,0.9029723794226859,-0.4037520572329908,0.5711458969131945,0.20384033851273542,5.056170714293956e-07,0.12708878742371643,-0.7042670682619635,0.04926156237854644,ir8010012.trees
0,2501.0,250,11,-2.3105962099881507,0.5860524528929006,-0.9882227559281135,-0.25761790502142645,-0.4561549014112919,-0.5033186099071941,-2.9687787724236356,0.09087964762274905,ir8010013.trees
0,2501.0,250,6,2.0301464234706033,-0.15888657299277612,0.39723623510250666,0.1566008180154661,-3.1178367348751664e-06,0.40717835489497173,-2.0698462989790567,0.06535820702163492,ir8010014.trees
0,2501.0,250,17,-2.5248832887197503,1.3943362758292537,-0.6830137287216145,0.0691831225704561,1.4369740511619784,2.0696005869327045,-0.887377729717049,0.04902405320205553,ir8010015.trees
0,2501.0,250,5,-1.854344998188919,0.5153320842720562,-0.37638146172829257,-0.029145294012559074,0.5065634100965156,0.5748173372354418,0.4302093728972173,0.03245239020598523,ir8010016.trees
0,2501.0,250,3,4.747784616962403,-1.0487637135143584,0.7206213529581613,0.042930066275137936,-0.796672571266482,-1.3017971291441053,-0.1959293358286941,0.040031092110376996,ir8010017.trees
0,2501.0,250,9,0.7828117394489836,0.657113219337761,-0.24507599624822568,0.07517712040914203,0.5632088689862703,1.1775977163134574,-1.2855326892650647,0.05852442026169192,ir8010018.trees
