start,end,N,SS,FerL,ZngE,bsfs,FulD,TajD,FayH,btree,Colless,path,iColless,ibtree
0,25001.0,250,154,-0.2827966019277807,-0.20605626171694505,-0.7223208509823105,-0.6343525838201122,-0.9631675915684016,-0.11083852806002968,-0.3921389621332485,0.04294182519988972,9040016,0.049122295634149486,-0.7035318483009233
0,25001.0,250,186,-0.11681603182816455,0.5218803725404763,1.3644647634540241,-0.5525294615839671,0.9429847685331092,0.05505379149090176,0.7744852348723723,0.027770267606189124,9040017,0.03996394705493888,-0.22155104666171385
0,25001.0,250,108,0.1690072312877953,-0.1558140621369553,0.1500387619684439,0.39152225476586894,-0.04280504646095964,0.020034560068072724,0.25542134200361155,0.03309551570336647,9040018,0.058160383469361324,-1.5184837833468097
0,25001.0,250,141,-0.2608698047906787,0.1388972817086881,-0.21933412174235206,-0.41016907122097385,-0.1601646336664133,-0.04752240220063605,-0.1646474483232691,0.03651543931290815,9040019,0.053471121873764696,-1.0454500873854071
0,25001.0,250,183,-0.4808397645338573,0.9076112556180329,0.9325885644689351,0.40946676072385774,1.1440093394691582,0.02133664848001876,0.5395166409491634,0.030043929383222038,9040020,0.041688493102846176,-0.4728799557306264
0,25001.0,250,146,-0.7008583291897149,0.5438609192432788,-0.07534135157654227,-0.8832256694788084,-0.05174277642443858,-0.09887341332732126,0.1310542798208399,0.03697561507025168,9040021,0.054106209785378084,-0.6115241477760259
0,25001.0,250,143,0.1482806679298939,-0.049237972165213424,0.5424703262469692,0.4628234517418349,0.15691604850086138,0.031973247667542004,0.04531520903409901,0.03639206857863592,9040022,0.04210684379747731,-0.1984888378284663
0,25001.0,250,158,0.034592499657213144,0.012935989272063023,0.08509321811464964,-0.6961188759953407,0.09060844058267896,0.011495370354500855,-0.08339343278160796,0.04199825415332605,9040023,0.05275610298929381,-0.7719681439760512
0,25001.0,250,127,0.3222335524024083,-0.1841300647878316,0.8853408902279822,-1.1399412144546328,0.1701670579621656,0.056908879166638573,-0.03416397413714277,0.03897714513969857,9040024,0.051041928625317215,-0.8285706163421629
0,25001.0,250,114,0.5437863187159222,-0.6267830496376042,-0.052718250796670266,0.3743694220628889,-0.4169636131772209,0.04293589738925641,0.07310910095558648,0.036787552112203435,9040025,0.0539091851276072,-1.0600794667892408
0,25001.0,250,189,-0.0019887496599379087,-0.4676287135868835,-1.3325018669801132,1.191303342070177,-1.03532015214132,-0.07786645376186645,-0.4719862299863094,0.04285201339007964,9040026,0.06289599508310811,-1.6566712772294199
0,25001.0,250,154,0.6119888201843271,-0.4746342713092647,0.5555472612273364,-0.5133646760749229,0.04589293841579315,0.08616553994271639,0.28104046156549123,0.03516639034701485,9040027,0.049489855567036035,-0.6589897246791362
0,25001.0,250,131,-0.030968507093786037,-0.04593483019765352,-0.18598814177894668,-0.4914962396266652,-0.15772319754481534,-0.01617881131623159,0.06923268505818242,0.035147380694254084,9040028,0.04866239150148983,-0.6507480654665199
0,25001.0,250,166,0.38198653597597976,-0.4078611439702836,0.08492836824960574,-0.9234368525434,-0.21804722939963755,0.03503972395452118,0.10229957138186273,0.03517337601680065,9040029,0.04445160658369117,-0.5275337802299054
0,25001.0,250,194,-1.1102064822288586,0.8929945032000709,-0.6124872311065139,0.1159626255596684,-0.013631746222973123,-0.14955911500467794,-0.35022743824929675,0.041925767586474934,9040030,0.04703123343815144,-0.7384265913665377
0,25001.0,250,161,0.3085206816374486,-0.2508091985943237,0.2943176712367128,0.4182390354009297,-0.002330384713913842,0.04143111220441848,0.1668722264907792,0.034675044263073794,9040031,0.04380155028717018,-0.4843275737681308
0,25001.0,250,161,0.3834258260558783,-0.2945569603110865,0.22360992011781866,-0.7404851682508483,0.03503916888048448,0.054346380159676536,0.26736778866702793,0.03326253040837183,9040032,0.04330494019087101,-0.34767953537953045
0,25001.0,250,174,-0.08873908552167664,-0.21592248481258272,-0.8164971846249319,-0.4857677967367773,-0.6358201799248372,-0.059689724214811675,-0.1235822608857065,0.04027833277681374,9040033,0.0442422531909512,-0.4862229362261742
0,25001.0,250,162,0.507979574959837,-0.17314702406395702,1.0727243722426596,-0.8700955715284291,0.5267051527224094,0.10813572990384268,0.5335288172698691,0.030687549291677194,9040034,0.04461483928545724,-0.5267535310028767
0,25001.0,250,158,0.6184474211545427,-0.23717001627378875,1.6359162741254991,-0.9321404833293342,0.5831030697078483,0.12740540279193735,0.6128422738556423,0.028459930481905763,9040035,0.03775837499050708,-0.08221653894031447
0,25001.0,250,132,0.2616649883021514,-0.11916430378876598,0.5114093302158464,0.4724459923063946,0.20555621445117567,0.051225849147977294,0.12115890117797586,0.03341232312763598,9040036,0.04368341853767428,-0.4896829483722422
0,25001.0,250,147,0.8661018717228129,-0.8792546241319076,0.326022035930659,-0.3918409621558136,-0.3952000594881714,0.08747273725025591,0.20668525153905046,0.03574218673324776,9040037,0.0465375326189551,-0.3973496171100175
0,25001.0,250,157,-0.493631296780623,0.3085067068666643,-0.17694819133355022,-0.6809640071993986,-0.201596507251197,-0.08183948017397255,0.11335562400221035,0.03552782558806655,9040038,0.04909731090259657,-0.7684881371390533
0,25001.0,250,182,0.17645755155582518,-0.16698754256823242,0.17806615495453934,-0.0856330246831768,-0.05319326223216793,0.019678403493657674,-0.1849650486166004,0.03985153136264224,9040039,0.03975935212130978,-0.1805402764300647
0,25001.0,250,162,-2.0822756704314664,2.2154629760157225,0.2275023183711575,-1.4459793248407358,1.1720057948918123,-0.19250401840001305,-0.11119409999987287,0.042407366984508935,9040040,0.053199214515106265,-0.8390906891790055
0,25001.0,250,134,0.6536656169003876,-0.7387616275023926,0.19433468417463912,-0.5489369867575165,-0.4661096815471765,0.05366125572217658,0.5623302573343684,0.03005270784452025,9040041,0.03771185724665845,0.11006970309692933
0,25001.0,250,156,0.07260067912408022,-0.0490558816027528,0.04823439798554042,1.1265916992214242,0.021498853663001263,0.011425631816946035,0.4477657605186465,0.03170879700500487,9040042,0.04458694995033899,-0.2908131248672359
0,25001.0,250,122,0.1872494038678307,-0.21526122550313012,-0.3945645311612368,1.819346072327924,-0.14200018619604804,0.01482813311140456,0.14005190152253347,0.03338829702110148,9040043,0.0554531490015361,-1.160137700461789
0,25001.0,250,158,-0.10517596991882876,-0.1420954730697145,-0.42152270262614666,-1.522194501664318,-0.5029375600873193,-0.05208621889977445,-0.047007701866948026,0.03733644254437103,9040044,0.046470829554778235,-0.669503644762027
0,25001.0,250,111,0.9152285733279472,-1.041126715487832,-1.1338383343090316e-05,0.7977708774087596,-0.6716470856748779,0.07471755231404129,0.6667116792604144,0.025742043035196182,9040045,0.04187977717320897,-0.3311832442420496
0,25001.0,250,214,-1.4663352952043514,1.590362472969301,0.14710933288895076,-0.8846150550289044,0.8863473376403997,-0.12923968013564385,0.3233069079530885,0.031577492766766004,9040046,0.04210465266919139,-0.26545475785765665
0,25001.0,250,144,0.03036408204304509,0.2332392396151366,1.0964658229039956,-0.5945184891446303,0.5716561591675582,0.04731409143731282,-0.09925677576635143,0.037968540829986616,9040047,0.04943861467374875,-0.9594754915753436
0,25001.0,250,156,-0.16896313218744868,0.293837551368021,0.395207525794974,0.1707452549026399,0.34772655799048385,0.003387301157520605,0.5365637305138655,0.02877518741310935,9040048,0.03857032762979129,-0.09254432773085834
0,25001.0,250,143,0.5279775636617194,-0.3303501963222348,1.3867568544812912,0.4628234517418346,0.21492137516371498,0.08786044893041724,0.7105063302035188,0.029572110802911163,9040049,0.048437220464037416,-0.7070313971866452
0,25001.0,250,184,-0.5972788705338824,1.258720949413996,1.3541649491997052,-0.9319934966820668,1.7107760301383739,0.04823769544067032,0.33045852557773275,0.03319063731205657,9040050,0.042080201213982614,-0.4843281377032913
0,25001.0,250,129,0.3395619723819821,-0.20460322592367625,0.7996798602211364,0.5536937875644625,0.1557913821820401,0.05813507165784396,0.20244633749194296,0.033950617283950615,9040051,0.0440055151481502,-0.5161262449244424
0,25001.0,250,132,0.5729214616578594,-0.8109867760484967,-0.4920081262135249,0.7534087311193465,-0.7718781745822805,0.019539827429181162,0.6225086089843901,0.0284692719710879,9040052,0.05502432421566132,-1.127800995319696
0,25001.0,250,135,0.7609452377958317,-0.710121509266987,0.5707683106193391,0.8070752460935198,-0.20969034462733302,0.08765076830876414,0.4375186044064204,0.031632221485562745,9040053,0.04701427980391912,-0.553349105413228
0,25001.0,250,146,0.3218809429292709,-0.2807111516259011,0.05195902678765234,0.008692756435075579,-0.04480802111291538,0.04023009092253458,-0.14091955916931748,0.03906212565684745,9040054,0.0581720121654051,-1.18990025371999
0,25001.0,250,154,0.5682935680569876,-0.5703042159026075,0.11035900444999007,0.5755264936317761,-0.2442759077645393,0.05838234382981097,0.09684197932398468,0.03655763775062852,9040055,0.0453502815817349,-0.4530622803201938
0,25001.0,250,143,0.4193730377194841,-0.4216998973045837,0.16658410316309138,-0.1872146386957371,-0.1825656915814748,0.04308603172198212,0.0844323980479362,0.03593855709576657,9040056,0.048474294199129034,-0.7001098188658629
0,25001.0,250,162,0.5548581334717242,-0.5302676368209681,1.2379711461632912,0.39684868575864735,-0.17938661104965808,0.06130172475588797,-0.11996699367894925,0.034112761529990945,9040057,0.06286196158588954,-1.6081642984499738
0,25001.0,250,152,0.5677551595590411,-0.4296403126518492,0.5355383912422789,-0.23468538253610816,0.06622154409776489,0.08177121820766052,-0.012467928365548449,0.03667627499244289,9040058,0.048270676428468884,-0.8822808839651534
0,25001.0,250,140,-0.30933634823325645,0.3112645906459913,0.10390905871601112,0.13956954464757299,0.1352291553028959,-0.03177709207018404,0.3887258172737666,0.03202994305412393,9040059,0.04563120517259655,-0.4175253829805458
0,25001.0,250,138,0.0635927799221985,0.09716682727050696,0.6291068330146043,-0.3526280431013844,0.3298398529393925,0.03360291525924459,0.5144784389988304,0.03147716313281801,9040060,0.0456686962905385,-0.4390680179541436
0,25001.0,250,152,0.35049701920393705,-0.24923556421730764,0.2412649288273251,1.2357170181985335,0.0763155514752311,0.05315331111203336,0.3285154272130841,0.031221660836895967,9040061,0.04765297750140346,-0.7862379717998085
0,25001.0,250,156,0.4008422995206996,-0.33082671779871137,0.44318959992579615,-0.18769716171690407,-0.014086272998987338,0.05307543320374716,0.5165345321621202,0.029907228410920608,9040062,0.04665543896014166,-0.5861210754561337
0,25001.0,250,174,-0.1976789640017204,0.4289116172275991,1.2454712446582759,-0.7006411802213242,0.5940115137028847,0.018056898742886927,0.4374272616019569,0.029996929174283763,9040063,0.0470732861319049,-0.6244891692835133
0,25001.0,250,126,-1.6752708022035194,0.8254582835156468,-2.2287416048314963,2.4019421380632595,-1.1779023344629984,-0.31825393310121264,-1.2350777087465978,0.05220597761063228,9040064,0.08844457879306954,-2.4472856974610697
0,25001.0,250,179,-0.2744792255459285,0.1900925234482283,-0.2720232789118661,0.5914230322362423,-0.07104047114147391,-0.04217564855220661,-0.4166876911241941,0.04284881461329186,9040065,0.06662796761902863,-1.8734926801898115
0,25001.0,250,141,0.6526694370614399,-0.3841210114832223,1.2142465235935709,-0.6737573005792511,0.319493959831529,0.11275427656675813,0.3454239825507533,0.031126879434245518,9040066,0.04260347842984843,-0.4320335512068153
0,25001.0,250,147,0.026963883808418958,-0.11780761469286585,-0.8379818082915607,1.6333775263597834,-0.2127433271473262,-0.012412402543305005,-0.010026928886648127,0.0375770128287753,9040067,0.05819959153502055,-1.432224918648778
0,25001.0,250,149,0.4559961224600105,-0.6437078434400273,-0.2118238104841987,-0.05291003226409688,-0.6085714932685754,0.015789781676769008,0.02102809615798757,0.0355303500362514,9040068,0.04824482260840597,-0.7562169005888012
0,25001.0,250,170,-0.07074376496042373,0.18826694149023004,0.059701290185500834,-0.3149433906247603,0.28953153166148843,0.012247652689708115,0.2846098760113949,0.03203320193215257,9040069,0.042959521369937234,-0.5238883861613506
0,25001.0,250,160,0.3935276189225019,-0.4334941572697028,0.2256368438363153,0.206736267850805,-0.25431133979065385,0.033934158107189284,0.2289181458983997,0.03442533575160859,9040070,0.040354968260137326,-0.13805266033495264
0,25001.0,250,179,-0.7978825362731985,0.7655920544282735,-0.14246889228744142,-0.14014998757905686,0.2639032896048978,-0.08729010323171832,0.39151267416336827,0.029842528515603088,9040071,0.0425461579354124,-0.4610654785990314
0,25001.0,250,167,-0.5021494788342734,0.03609977076122856,-0.8378331364806809,-0.3772831211257126,-0.8190703945208828,-0.12920943412632085,-0.04273946485227896,0.0369255708009662,9040072,0.07319241122194871,-1.9481502416328218
0,25001.0,250,154,0.5082006684542256,-0.5619660097224539,2.312074605983035e-05,0.3335506781413985,-0.33352125311142405,0.043532360912296585,-0.3356655198343889,0.04316575055984306,9040073,0.0521895778405689,-1.1657319615364272
0,25001.0,250,130,0.3934833725380909,-0.4642911143178479,-0.14666233656985156,0.6687783402817082,-0.32435491030083696,0.02904877436650021,0.10603050190249176,0.03437675432914455,9040074,0.05377091492520953,-1.307769704436171
0,25001.0,250,201,-1.6044932452923244,1.2681951261833544,-0.6323073410006257,-0.4617018032023513,-0.06925716932880738,-0.21956179091756747,0.3684519582117359,0.03196580484765483,9040075,0.04868425314159865,-0.6501344376774949
0,25001.0,250,150,0.401724962264811,-0.4267037985066677,0.07036973846846184,0.9200405926525046,-0.22501416718466616,0.03737963114954327,0.4218362118217096,0.03139124598753437,9040076,0.043267694433648564,-0.3746271594843537
0,25001.0,250,192,-0.5696031449310635,1.3353761965306967,2.075198763818472,-1.4124460013173181,1.9280122537855,0.0682107629853785,0.27685368097420965,0.03197853448533588,9040077,0.04589878001383979,-0.749229704299668
0,25001.0,250,128,0.5958955263798059,-0.7725290673503525,-0.2226369543649588,0.14742991719469548,-0.6457079741020082,0.03231718052467237,-0.09047097004587393,0.03706050006477524,9040078,0.051262591779498115,-0.7139807598800542
0,25001.0,250,142,0.10051050691627303,-0.4274479132168605,-0.2607704363479277,-0.5597206794260886,-0.7676677826125557,-0.044397690139930994,0.04861091473558636,0.039116504535232896,9040079,0.05575296578017136,-0.9341548535407929
0,25001.0,250,183,-1.121788858917883,1.0531222034059664,-0.042448333491018855,0.20490319529122408,0.31942264415486865,-0.1264766865695834,0.4089775489498932,0.03235861114172627,9040080,0.059938370995502775,-1.4733505197870782
0,25001.0,250,165,-0.2854947439696853,0.1358067974258132,-0.9935409690021344,1.691859414844324,-0.21081311976463973,-0.054319239612539885,-0.10011355630873446,0.03866205887193061,9040081,0.048503010343581454,-0.6325823243335131
0,25001.0,250,128,0.6719469523855714,-0.72598927271154,-0.34048495972285203,1.8840856743472096,-0.40549151792591626,0.060923911769959524,-0.04826077630999491,0.03807643112203469,9040082,0.052192178853663486,-1.1983692587606036
0,25001.0,250,152,0.37317236040741,-0.20835567048337228,1.0579423672484056,-0.11215184914155467,0.20751402646019135,0.06611588198882659,0.07832136750227581,0.0354259233971632,9040083,0.04978317344079203,-0.8953614914517637
0,25001.0,250,159,-0.006442637204262703,0.025707989660763014,0.15520368776894208,0.22722586408943315,0.04535115637509065,0.002546612247759017,0.3304723583067117,0.03415478748512776,9040084,0.05252577128791664,-0.7921844266715035
0,25001.0,250,164,-1.932701698919318,1.1697848740484444,-2.2615498389620616,0.6962599584407454,-0.8733625544205936,-0.3261419607592331,-0.08992958398180406,0.03817769943928371,9040085,0.04764218162974478,-0.7674818166068509
0,25001.0,250,201,-0.24804716542895386,0.11193733069147886,-0.21209265150169693,-0.8350074037559465,-0.19612710162297414,-0.04781925319050796,-0.3273168681397663,0.044316461604260615,9040086,0.060763663974895986,-1.432948847513116
0,25001.0,250,152,0.23779886058458424,-0.20435655044418308,0.04360656921849807,1.6033176183821949,-0.02632129187029178,0.03017156261719276,0.20726963531884732,0.035172949863972014,9040087,0.06554681725002476,-1.6993791227598334
0,25001.0,250,170,-0.4724895317643121,1.014938307547378,1.8767001096179297,0.4543456371801456,1.3977949922207469,0.04151206832243303,0.5458492249688529,0.03081457343019722,9040088,0.038129375848414686,-0.0888417434951258
0,25001.0,250,169,0.3759979967262079,-0.055728776481259706,1.1438398238016332,0.3645496369370826,0.5497526620206069,0.0919282735006382,-0.029990751109701213,0.03488063087752165,9040089,0.0510735181353137,-0.8811728217274064
0,25001.0,250,165,-0.6207439287245844,1.0813191526645438,0.9342437440202908,-0.5709204496160368,1.279978954696528,0.012684407767901888,0.13279788921907235,0.03526724292023134,9040090,0.04823226817577152,-0.6828891098750203
0,25001.0,250,185,-0.21666874101027087,0.513469922330927,0.7357607713648533,-0.13404424275998578,0.7460310157309283,0.02690503027414761,0.2890964880246505,0.03271235479552618,9040091,0.050968730610046295,-0.6686179873740581
0,25001.0,250,125,0.3941819720294545,-0.6346825887429899,-0.8615013525732903,1.4082452622766526,-0.7024536144045669,0.0005102105188045867,-0.6149594383725535,0.04623563377935705,9040092,0.057185732176015885,-1.3069225467732095
0,25001.0,250,148,-0.3610530150201052,-0.20675129273429044,-1.061457372243537,0.9733263877343744,-1.1057578689916434,-0.13236811174887436,-0.3702297482315938,0.04390303148076175,9040093,0.058037449336516576,-1.2951096154998745
0,25001.0,250,184,-1.4129769216217378,1.1098962180529692,-0.5577161907994276,-0.9319934966820668,-0.07582336678518681,-0.1951338201681731,-0.2177038714383699,0.03916782222478122,9040094,0.058140627024225934,-1.2429677247553166
0,25001.0,250,149,-0.8283101755539235,0.6935594748145686,-0.09439443531618123,-0.4276925295285664,0.051338704565354346,-0.10824543653561534,-0.5966589198978931,0.050483322869642334,9040095,0.06584625487489444,-1.5216117654349657
0,25001.0,250,116,-0.14545730088962774,-0.2412576376886197,-0.9188618889642468,0.31598808382364296,-0.7996257733549191,-0.08088286937912191,0.16084629271342415,0.03317352069568598,9040096,0.057686969074454524,-1.4094555824251258
0,25001.0,250,118,0.6872922802218334,-0.6278631434571619,0.4564664570607249,-0.366619634650886,-0.16041831209885946,0.08202871748785673,0.4304740303543693,0.03256664651437291,9040097,0.040665889363907234,-0.2101936225842571
0,25001.0,250,150,-0.4500668739455265,0.5992502813799434,0.4385865089224403,-0.3211512009524697,0.5206101193524283,-0.0216148012028192,0.3450737908956612,0.03163085070415414,9040098,0.04629404715636741,-0.5908575986135777
0,25001.0,250,126,0.31345172144518946,-0.3687115696187919,-0.4381215890268249,0.932554194255526,-0.25607561170099585,0.02336874198245424,0.1747116181138432,0.02993440035803037,9040099,0.045602878700564224,-1.1249697827029983
0,25001.0,250,128,-0.026067220315767844,0.17656899185688746,-3.999989991955948e-06,0.2921512302907384,0.3456272085049577,0.02267057693981189,0.11009515267327423,0.03332587436746007,9040100,0.056115451796060783,-1.1695829001869331
0,25001.0,250,149,0.16503378303783414,-0.02601985762923518,0.631794273347009,-0.17783753135225394,0.2383105178994455,0.04032635108515111,0.16514671457280994,0.03318185894944544,9040101,0.04555271778357672,-0.7042452005242116
0,25001.0,250,163,0.528345326989282,-0.6601181429275532,-0.5511690932892255,1.062649984577074,-0.5140592388585525,0.032520405404978144,-0.005794889338934624,0.034161572978129516,9040102,0.040663662715377635,-0.2002421517527975
0,25001.0,250,99,0.7660272125930232,-0.5977670594075141,1.6923253643784266,1.9957712404677468,0.047717375369181365,0.10992985786376384,0.14435361028576918,0.033166786251706576,9040103,0.05567585241118081,-1.3321231717615387
0,25001.0,250,156,0.9861419010410828,-0.779059094147359,1.3475112729796632,0.6486684770620318,0.042458378104690116,0.13638660858123572,0.24091723124886946,0.032853326543102336,9040104,0.043231468286527235,-0.5518684362153409
0,25001.0,250,141,0.3314099376157606,-0.2113722686588869,0.6595288209596262,0.2488015021747189,0.12601808230802064,0.054515511191997434,0.813863318080208,0.02655841248411871,9040105,0.036164428786947984,0.10540624119120404
0,25001.0,250,155,-0.16640248686560682,0.3888996942233344,0.528008774734072,-0.4096251923133015,0.5628422863281712,0.019947500342745117,0.4781830474993597,0.031180843568706994,9040106,0.04938841387053591,-0.7254150110032044
0,25001.0,250,174,-0.30857339689809105,0.7327765060145534,1.0965847851824353,-0.5932044884790504,1.0669952927447084,0.038685056718562434,0.4412186773832508,0.03108482316362223,9040107,0.04129501878481669,-0.2351788838072316
0,25001.0,250,92,1.1549226484231063,-1.2166742989701045,0.11434613353924818,0.5801790756339513,-0.6357260616892048,0.11213720968116092,0.3874028043975932,0.031444014270481435,9040108,0.04333624821868117,-0.6573312400571241
0,25001.0,250,169,0.5574222590806109,-0.4882701875591545,0.3303039717763521,0.03295482816322758,-0.08170683915340113,0.06886503791526848,0.6278987650795887,0.02785334887938853,9040109,0.04065509349224857,-0.20331303646058396
0,25001.0,250,149,0.8979296981958614,-0.9575331910697036,1.0180944770373597e-06,0.6966549622648421,-0.5114029848211799,0.08294421998693847,0.08884533948791776,0.0360568826173179,9040110,0.054049815561055765,-0.8526590077024032
0,25001.0,250,133,-0.4802737840362242,0.5348909596411324,0.21960744356258055,-0.11168864313463754,0.3249856389962814,-0.040771677656425635,0.4022462705737497,0.032657325631781864,9040111,0.05509133307423241,-1.0767138754177377
0,25001.0,250,153,0.1399491725595725,-0.028137017127503716,0.4746451997415496,-0.3749094085242752,0.18855498066196189,0.0331385690864119,0.32139277226340784,0.034768663083926364,9040112,0.04076689823811375,-0.23157949606043504
0,25001.0,250,159,0.18072283953688875,0.26239488764001834,1.6424975112188651,-0.12464200498123515,0.9044476281822424,0.09251139508332623,0.1834674401594032,0.03400125614749728,9040113,0.05670085672282396,-1.3023267743148863
0,25001.0,250,147,-0.22988714636652666,0.12255276659994005,-0.3477753185261278,-0.13868865109136394,-0.14073826980263324,-0.041766107004201566,-0.2359689922170192,0.040696681067420686,9040114,0.04895458411486056,-0.9894957212886518
0,25001.0,250,192,0.08492487297434688,0.292660629378997,0.6904055616147268,-0.7292527615757183,0.7972745268741034,0.07110045226250238,0.2646442634140871,0.033911537491221236,9040115,0.03973757934965668,-0.15909072580926836
0,25001.0,250,158,-0.1743322218837548,0.25833109402852344,0.3090558201080669,-1.0501512869963314,0.259425501892656,-0.003986417569511328,0.14426195215673115,0.035742887763874936,9040116,0.0556681827571839,-1.1424230877777641
0,25001.0,250,223,-0.5507677593885278,0.8243164971877857,0.5208095899087365,-0.3838690908762334,0.8321587888058661,-0.011191667962416977,0.18847159650503087,0.03468275893460505,9040117,0.045220443551442516,-0.4279882116362428
0,25001.0,250,176,-0.27600273046497986,0.3876870601217995,-0.23520764611911674,-0.8339588282515287,0.362722464904626,-0.00983459117988342,0.1947624120984233,0.032126269370038436,9040118,0.04188378364113562,-0.36529625686350187
0,25001.0,250,176,-0.7344817807720527,1.2800914021751582,1.07775837218445,-0.6214653590844322,1.5139762385800464,0.015036434684788932,0.10441652146343043,0.03651633180689096,9040119,0.04692256930949607,-0.6672636789778346
0,25001.0,250,155,0.09951382495892344,0.006390187748020904,0.6637223492641192,-1.0107733514682609,0.192496392294554,0.027955153318126025,0.17920966184791973,0.03596178793831978,9040120,0.04472247259456494,-0.33818046444817434
0,25001.0,250,193,0.05894286494445618,0.4373143326716786,1.6409338208159,-0.6443739302933318,1.0698511217685884,0.08803251433155783,0.1525761978336669,0.03485908443156792,9040121,0.041450657743055334,-0.3183279249461239
0,25001.0,250,192,-0.8394270107195032,1.0208556522466974,0.24078270400099355,-0.8268517958245188,0.7521986676828906,-0.05599888911343534,0.2229435710065719,0.03400312854692722,9040122,0.03848282329880532,-0.06510616086547248
0,25001.0,250,109,0.21345560025045396,0.03839996779968397,0.5134776651705121,0.6982691182398006,0.4708059375812199,0.0653792959080429,0.5087177118742349,0.03040923348094788,9040123,0.05026367328898136,-0.9860683441142674
0,25001.0,250,108,0.2221590458878841,-0.7587397891957091,-1.4821267626139742,1.584646381692379,-1.2926624652059828,-0.06814495571320144,0.047640661836044235,0.034313002845642857,9040124,0.059337709259978985,-1.7207161314079615
0,25001.0,250,151,0.33445864852343604,-0.17979195576891008,2.770608654964793,-1.202549786475782,0.20139091398510447,0.06043671391284045,0.08663854558035995,0.03471218206157965,9040125,0.04306164751170581,-0.3954305510462156
0,25001.0,250,142,0.3448056995436054,-0.681048311022744,-0.5977687388510488,-0.2979311436937376,-0.8916740161890992,-0.020623795966866046,-0.11004782382327084,0.038651469677995126,9040126,0.048928160459675525,-0.7682186263603191
0,25001.0,250,112,0.6353043872933611,-1.0803338016590036,-0.8287055888703996,0.10556685871498027,-1.2636137177419202,-0.009008426561955671,-0.42201267493293504,0.044871487718438935,9040127,0.06545677802373588,-1.5931710850509215
