start,end,N,SS,FayH,FerL,bsfs,FulD,TajD,ZngE,btree,Colless,path,iColless,ibtree
0,100001.0,250,300,0.01158706958484372,-2.015809564602351,7.524404356084103,-1.08192007071312,3.739428988074208,3.33929513623515,0.3319487174956585,0.028489765513667567,8090010,0.05569590188711837,-1.543154242349161
0,100001.0,250,288,0.029224230761470262,-1.8972062066963136,7.977880518650108,-1.4563406447176783,3.767213834190888,3.2549559724521604,-0.1073526237914669,0.0354424392640556,8090011,0.0431645938593082,-0.9114819400528841
0,100001.0,250,315,0.033553769888126334,-1.7799771596859366,6.8606316802042056,-1.4189154659197405,3.6151553826452982,3.092406794630429,0.08054928259832543,0.03028361954388642,8090012,0.042337810021447785,-0.7716907012969124
0,100001.0,250,319,0.02785368821703976,-1.6512346462341982,4.183433097290416,-1.1437764372785482,3.309300558190682,2.8487112410429467,-0.19446412161371446,0.03165681750990728,8090013,0.05238843938805073,-1.4364332201893124
0,100001.0,250,321,-0.0005823030025726483,-2.51799417155845,4.3121097626527325,-1.3917980114759918,4.465496749939391,4.079120207211367,-0.24992719064839966,0.03583327049169235,8090014,0.049306905039512884,-1.1657376670099266
0,100001.0,250,296,0.025161416779881103,-2.049269058655431,7.667551346707801,-1.56512307303266,3.9821580857410215,3.476807993536178,0.3854569905291966,0.03063754735978437,8090015,0.05819406658893639,-1.687842392098754
0,100001.0,250,311,0.013904834271200536,-2.321941002062137,7.645893128593315,-1.640229478112363,4.313624832387411,3.8501470572207994,-0.5745864114604622,0.04288401854261365,8090016,0.059774582199766814,-1.9689917816672016
0,100001.0,250,302,0.03364184131767637,-1.7665210549664887,6.783549076251488,-1.2831302187708664,3.593289718593032,3.0707066225206314,0.1726402533000708,0.028842643300474632,8090017,0.05160966446430885,-1.5761869412758889
0,100001.0,250,282,0.016159970638214508,-2.350656747773492,7.952374115012487,-1.4879321048771117,4.398442565350827,3.9096885699125914,-0.5736460139858042,0.04228763689995715,8090018,0.05558254523470225,-1.899989861708036
0,100001.0,250,294,0.012603885452217526,-2.3502348915451803,6.484117717979308,-2.004358972142652,4.348318998431743,3.8875554220411193,0.3524942530349543,0.028980553550607968,8090019,0.05094322700230202,-1.1672700357399175
0,100001.0,250,258,0.01565526798064492,-1.8446008966938776,7.414329772021495,-0.3865638442555723,3.4941293188936,3.0855058753550906,-1.4378094129142964,0.05275716519491317,8090020,0.06154186639029236,-2.033316496309425
0,100001.0,250,330,0.03290686311840013,-2.0022035812049497,5.393701162599238,-1.6110056258156384,4.000214510881193,3.4492089652771485,0.9195012925168125,0.024998350064897437,8090021,0.04436023664550676,-0.9743734176905848
0,100001.0,250,303,0.02150518057889009,-2.167257962530937,7.2703481294189265,-1.7258440773260573,4.141970750165733,3.6458560263025968,0.1049689772192346,0.033702427576310215,8090022,0.049974089908019166,-1.1402945252567271
0,100001.0,250,326,0.020832226883199925,-2.1212760007486047,7.96753670795753,-1.1281165547506409,4.049108712518993,3.5678106978179036,0.29053527741884194,0.0300794913525068,8090023,0.06873866433475839,-2.440214079670828
0,100001.0,250,318,0.0210368304317692,-2.197559629117618,6.5264875325594245,-1.553929927876254,4.188085729940313,3.692542751090997,0.03218169490984739,0.032717693009512314,8090024,0.06538843546227922,-2.0430196121235613
0,100001.0,250,319,0.03423990934393113,-1.9393022838364065,3.934523439720826,-1.9146234108099955,3.9072206225236794,3.3550825011205787,-0.2259249307351135,0.039223106347290704,8090025,0.045566675303364,-0.9232167189524104
0,100001.0,250,372,0.037570150410279834,-1.7950029399184648,6.7999873450593435,-1.7821316651401824,3.6930005926834895,3.1431099807114573,-0.4445251798293123,0.04059230875113358,8090026,0.0449881018130246,-0.6854832289478627
0,100001.0,250,293,0.021541998447536344,-1.814180845752171,2.7063816009547037,-1.8715730631607528,3.515712241241355,3.0733666258112584,-0.2517034414342466,0.0378744091336396,8090027,0.04705110765643218,-0.8135462354988489
0,100001.0,250,346,0.02683510940124464,-2.092399290121301,8.177707581642231,-2.44724829551926,4.077316243371983,3.5584894104837943,-0.13557952848805735,0.034006995724834815,8090028,0.05281536704000754,-1.2312527265558295
0,100001.0,250,254,-0.011062015705673032,-2.490887437135304,4.364076875036572,-1.3084814114427636,4.28645456892982,3.9695145043943296,-0.4907904714396582,0.04090825668264455,8090029,0.04561795569374272,-0.9008980310141564
0,100001.0,250,323,0.013343401247118232,-2.3220360018830317,7.920072846194688,-1.8710794133054889,4.304988895606521,3.847150262613805,-0.11134890421093814,0.03809023429440582,8090030,0.05385063828515053,-1.3628635194317094
0,100001.0,250,286,0.019519693525913068,-2.0744785042406915,7.856459612710072,-1.18060084696055,3.952009149785804,3.482719302840266,-0.02195024034101217,0.03671274961597543,8090031,0.05511652344143599,-1.551736346187311
0,100001.0,250,317,0.02736098421374407,-2.2845403938945417,8.059248373621823,-2.08596320765475,4.427999532420682,3.8724549794060015,0.4730399476810079,0.026413025373382942,8090032,0.04108476918426394,-0.5215884913705431
0,100001.0,250,304,0.016059588410918726,-2.303068753498123,8.104803926167262,-1.6060882542986712,4.309879787332565,3.8326043891118236,-0.16461504129851487,0.03180932558757953,8090033,0.0563423047026817,-1.432926449799329
0,100001.0,250,253,0.021626487771821218,-1.8316298189214972,6.251695109535238,-1.6737866981435323,3.5518254940162595,3.1008131466281283,0.4458779887591336,0.028668707086410155,8090034,0.04870449540095867,-1.0039396446742486
0,100001.0,250,282,0.028621502769403964,-2.0914185085923616,7.356425848232213,-1.8226841536414415,4.105063181042292,3.565872000458985,0.6115229423599646,0.026369407247759376,8090035,0.046763667573519886,-1.055506399946017
0,100001.0,250,323,0.02135915196911261,-2.1246294390360894,7.684953667995198,-1.9882233684728856,4.0624265761011085,3.5764132638164376,-0.034811981816287994,0.031140691799455875,8090036,0.055216835082264534,-1.6266200996934272
0,100001.0,250,307,0.026662360404357918,-2.001450834384661,7.897456450891664,-1.5593287267732632,3.916411035940122,3.4088582506077088,0.2869556961896741,0.029056751198341762,8090037,0.04384203480589023,-0.7110876253903045
0,100001.0,250,305,0.02579193652396908,-2.052344396582481,5.750941137831132,-1.4871059925328196,3.9953044119329433,3.4859581846829424,0.0019790118504993733,0.037270711614304924,8090038,0.05480215794051781,-1.4552213388282769
0,100001.0,250,282,0.022583170582912915,-1.8104104928051656,5.591686143299112,-1.6887833341357097,3.5239873998169347,3.073305140443483,0.6187664254604309,0.026431453587757798,8090039,0.05188675850354825,-1.4387140252241388
0,100001.0,250,290,0.0250630651354304,-1.8886086101953607,6.213418267193607,-1.4678069544599084,3.695724871761719,3.215548133397997,0.3779422555024747,0.026960665241611604,8090040,0.05381587795112863,-1.3615148445692158
0,100001.0,250,286,0.009234127444975159,-2.181997501287248,4.9612505675460365,-1.1145719252348187,4.004760159187635,3.5939120974700627,0.14894465591832484,0.03371145873817852,8090041,0.06202876020209872,-2.1598481579568247
0,100001.0,250,332,0.02584995144850021,-2.0006549739707107,7.935504914821379,-1.7341346940258415,3.902098119272461,3.4032867299412137,0.9923408307673102,0.022590361445783143,8090042,0.04451963451529077,-0.950691328143832
0,100001.0,250,297,-0.006592961821805818,-2.3985384023981906,4.754205826684263,-1.3794999367251126,4.175242781412471,3.848043381686636,-0.6463698590592502,0.04984957752155575,8090043,0.060666985560106426,-1.7804536983063255
0,100001.0,250,314,0.03744788786139542,-1.7221174958163166,7.663785275186718,-1.8350815056387944,3.564912612873455,3.022517957289625,-0.4387268074297746,0.03835481420013095,8090044,0.054056953620935363,-1.4063769286756311
0,100001.0,250,333,0.030299332755282283,-1.960637458318003,7.954800190343383,-1.5109663346922677,3.8909993302042585,3.3658351904177937,-0.29900634450106744,0.03875134364835104,8090045,0.04361139572954575,-0.6526629554058477
0,100001.0,250,239,0.030851231073738907,-2.143024909149589,7.322994134378443,-2.0618270633840607,4.232066097355175,3.661155433590997,-0.3158525773366751,0.03939197650818328,8090046,0.053491384894416384,-1.2826138554215667
0,100001.0,250,311,0.03048862410728187,-2.22784787060471,7.401048747003203,-1.7010283401174633,4.369977808129906,3.799576593773057,0.4253089173604942,0.0328812022282679,8090047,0.04216867469879519,-0.4900720977898955
0,100001.0,250,278,0.011646945024771031,-2.2616333302669256,7.912017693629612,-1.8039629895469829,4.179879396476285,3.7375762928429968,0.5695867066654311,0.027701498750156633,8090048,0.05787342920067366,-1.876048295879728
0,100001.0,250,298,0.0130357414721218,-2.153834538124685,7.871010846544401,-1.131692932341749,4.004513695700557,3.571913852492018,-1.050244765560314,0.046883015934706576,8090049,0.05286630392537893,-1.3260188988291899
0,100001.0,250,339,0.029066887202630506,-2.018634710783958,7.011292173196678,-1.3719728305166072,3.976954104278164,3.4524499707273955,-0.11873512627833605,0.035929930982627534,8090050,0.05073196009845835,-1.2554433202097701
0,100001.0,250,334,0.008175540508483337,-2.0802827093961183,4.519710196870019,-0.8924307422351923,3.8048421412347406,3.4235646909704416,-0.3119285384938316,0.034036626947046934,8090051,0.0573309366498251,-1.9559457713298185
0,100001.0,250,328,0.0104327393432731,-2.1863011946907736,3.7215002747215027,-1.1979382140675878,4.024132773992194,3.609256233851213,0.6262428317970217,0.02725309841516604,8090052,0.034006995724834815,0.19786148082882984
0,100001.0,250,272,0.019419823797324324,-1.9667332986565484,7.78717020652876,-1.1505295842813956,3.7605154421678484,3.306985895234772,0.06737569056099155,0.036333680194242116,8090053,0.06921233320378288,-2.4109358543036485
0,100001.0,250,316,-0.006756681549298095,-2.3011030179374643,3.5318596445970187,-1.125046855565588,3.997474098974713,3.689374881666765,-0.4810988515861406,0.044513802411753664,8090054,0.047603316491773545,-0.9235982524670232
0,100001.0,250,326,0.014302458862323257,-1.9114449601801544,4.342050322103167,-1.3602786210616855,3.5882903203359757,3.187374945439397,0.02752580405282081,0.03490845100833441,8090055,0.052466136949230614,-1.4028635756910182
0,100001.0,250,339,0.02119871461182861,-2.183175601115901,7.665565819555797,-1.3719728305166077,4.162927475101336,3.670766810735334,-0.3948107895350263,0.03594331242018765,8090056,0.06674547652977501,-2.0514523620781606
0,100001.0,250,293,0.018186290132305424,-2.115248552709168,7.8041590174566995,-1.3557656470903312,4.005816290168796,3.5408469349120293,-0.03272212521355409,0.03638666201163318,8090057,0.053689412025984116,-1.4356925926645947
0,100001.0,250,337,0.020809125086425403,-2.2888460089090312,7.917267488281089,-2.147993508209502,4.345482910977268,3.839664158102661,-0.1950666050531357,0.03781756614891157,8090058,0.053497142692634336,-1.3425741597986012
0,100001.0,250,306,0.027829438698042955,-2.024934676919134,7.956158400862385,-1.5542223704865543,3.973961297553285,3.4540751764183524,0.4933220942705796,0.030460551884959188,8090059,0.043334628837932376,-0.7460673552274593
0,100001.0,250,266,0.012804377396726286,-1.9897928975912005,3.8393499079119615,-0.5390297019719631,3.713289176338709,3.303653065429002,0.5895499350920953,0.02746666038543225,8090060,0.0552694649566006,-1.6463003725276117
0,100001.0,250,293,0.00219345437180018,-2.3041219120575827,5.233047681693141,-1.3557656470903312,4.126252143031922,3.748852062345253,-0.08509361220070541,0.03602405390998156,8090061,0.05509595987637185,-1.5393198524527931
0,100001.0,250,301,0.02019058442340825,-1.7585115662532442,5.789079093808392,-1.1514602252148274,3.3978870702928883,2.9750384329726907,-0.0807178560521876,0.03770550336673207,8090062,0.05402716858216276,-1.2094211199826777
0,100001.0,250,314,0.023732935476918224,-1.9700298401504304,7.800061525734644,-1.7146286778063005,3.820510611056229,3.3401075971545,0.3544169558468417,0.02944239836972056,8090063,0.046427646068143535,-0.8007417556177808
0,100001.0,250,305,0.008848302704011171,-2.4004463565702894,5.096336529974388,-1.4871059925328196,4.385663196364107,3.9461850631540423,0.04317955818838375,0.03596549385397377,8090064,0.04516992701990759,-0.6243006087833076
0,100001.0,250,311,0.03389730815684126,-1.8512104299432728,7.8617599784098555,-1.397034030091962,3.7466297840003135,3.209884890045438,-0.2296681027485971,0.03646932980395864,8090065,0.05574448330958242,-1.8746715125248377
0,100001.0,250,336,0.025106740180161357,-2.170206801981837,7.585716849217127,-1.356352605135499,4.1928845195050535,3.6737438906503015,0.2317746818021652,0.03173933173200468,8090066,0.054696204171524807,-1.760901205294105
0,100001.0,250,274,0.036704004519853464,-2.067747077525804,7.650516594787164,-1.7847043811889616,4.172508383583879,3.5767098162906166,0.11750308685599364,0.03365636458878995,8090067,0.046563674051042885,-1.1362275176167176
0,100001.0,250,319,0.03490610600899967,-1.9139875544582925,4.403823770300447,-1.9146234108099955,3.871229665405468,3.3181369585398075,0.3099784170070683,0.030662974478559406,8090068,0.04497344215571965,-0.5061123536983791
0,100001.0,250,303,0.0196257752216346,-1.9538034406391884,7.932936408528623,-1.3515641863794627,3.737241411384325,3.2882401251591085,-0.41500300233886056,0.03894416375178133,8090069,0.055593341106360925,-1.7311771187208589
0,100001.0,250,283,0.013316942484344693,-2.1925387761197217,5.077807944915865,-1.4269772893859722,4.078825567776061,3.6359619503005467,1.4387221334985076,0.020732836469216524,8090070,0.04856522865656173,-1.3000443820985141
0,100001.0,250,329,0.021834120724661527,-1.7959230697646746,7.730642561425011,-1.3188130491912629,3.484491130892652,3.0465074931743312,-0.6039571682629914,0.04052957974957333,8090071,0.0556932029192037,-1.6223791723343928
0,100001.0,250,331,0.03619487273463405,-1.7661160222853538,5.966245490283287,-1.7871053153631162,3.625199571324445,3.0866790051420283,0.5333217035794031,0.02905028247632887,8090072,0.04378307273760052,-0.4741180255288369
0,100001.0,250,322,0.025338445284049903,-2.0985349172757117,6.80591058825376,-1.984680198370868,4.0698277653941135,3.558570116839462,-0.7563428744133239,0.0452676580686072,8090073,0.054524549812151824,-1.4533637239682315
0,100001.0,250,312,0.0370695344654168,-1.9801047869126869,7.578056277163494,-1.7055904182944408,4.018370791405873,3.4384092869949128,0.15381743465037634,0.033278274387874084,8090074,0.04777982899339293,-1.0184851989969406
0,100001.0,250,345,0.01837629645632465,-2.1637960586796643,7.437374471694024,-0.963317860072746,4.089938853385228,3.6220839782548886,-0.4757937037044643,0.04142729274870742,8090075,0.05453669516776784,-1.4262151444591689
0,100001.0,250,297,0.01294677551639832,-2.14830739326156,6.365711838999367,-1.315879067190826,3.9935967672105774,3.5623800473996883,-0.4124931404135804,0.04318639321554207,8090076,0.06407619726216694,-2.010912565135204
0,100001.0,250,231,0.016336477292089292,-2.089954181579459,7.811353170497631,-1.6992694309003027,3.9440667457578464,3.48624352017468,1.6373841315823934,0.01989547489722857,8090077,0.04682601373234875,-0.9664872705381438
0,100001.0,250,290,0.023327418191011882,-2.3376710127834057,5.576432338902855,-1.5329394131829148,4.470860769925296,3.932891050804568,0.04667878874311348,0.03146328272639971,8090078,0.04413969241019377,-0.9771099824313828
0,100001.0,250,315,0.01733825079883246,-2.145740499825098,7.0914620781053745,-1.959257341169487,4.046418122853553,3.5856877846837905,0.1851759249791387,0.028818499805674292,8090079,0.04723733644254437,-0.8288069551430127
0,100001.0,250,275,0.008564977827028978,-2.233567752944272,7.567061730037635,-1.3778119113787204,4.088884914195417,3.6731015992258262,-1.9586684399553331,0.058213499157922025,8090080,0.06289674828345641,-2.328136346632272
0,100001.0,250,306,0.012346253809902057,-2.0741460789112733,7.992989410492347,-0.9982247192999892,3.852756290619384,3.4386850676823197,-0.3630275981936039,0.03674649908214722,8090081,0.06596894490404012,-2.0823241538386115
0,100001.0,250,315,0.027916649566686692,-2.1666686191374738,7.946809244288721,-2.019295327308348,4.2262369547840555,3.6846960119469534,0.2669625197551133,0.027869542686876542,8090082,0.043015071036835516,-0.9280323661885836
0,100001.0,250,304,-0.0034303703045144287,-2.399571120418858,3.324753932575625,-1.916977547285156,4.2187635043291465,3.8692763386281133,-0.21256827535984893,0.041678062308973064,8090083,0.0571456332241408,-1.3667712951684017
0,100001.0,250,321,0.020091418931579917,-2.3372041348650425,6.768105602809018,-1.627524914894172,4.423149216430549,3.913227988771826,0.30147248979483376,0.030346584145468057,8090084,0.048646197694001816,-1.1216371501310611
0,100001.0,250,330,0.021500228385883398,-1.981086412096415,7.312024616364014,-1.897739259277461,3.80879528272859,3.34471296146698,0.3029348059721137,0.02910888578335305,8090085,0.049835902750788086,-1.0387746832720774
0,100001.0,250,302,0.010335494719935492,-2.470512811596139,7.775314662965735,-1.3457136423573657,4.530603413021393,4.0688427048548785,-0.4718935566534155,0.0377882497732867,8090086,0.0606791492345092,-1.913047016856908
0,100001.0,250,289,0.02647302065197279,-1.996068314545624,7.327606967494468,-1.6581561761583807,3.905883969289069,3.3983756281473245,-0.032360728391697624,0.035919371409117336,8090087,0.044093038821954485,-0.7061071308223985
0,100001.0,250,310,0.036828173266597486,-2.207310345156797,6.413581793840716,-1.6354451614005103,4.419027922476297,3.805227355649437,0.278892118776507,0.02677819573223771,8090088,0.0478559398885866,-1.2502136023931252
0,100001.0,250,290,0.026224929082105962,-1.8703817492911208,7.700843050001294,-1.1421446608448729,3.6789588875275427,3.193131167229042,0.28086310466382564,0.027768887059941214,8090089,0.048838499157922,-0.9911053266038212
0,100001.0,250,289,0.014219626414103412,-2.3543382905933297,8.059965054582891,-1.7888647448061603,4.377986521356508,3.903977311316031,-0.15400594676970114,0.03797198720440072,8090090,0.0441410804508356,-1.0086348678650316
0,100001.0,250,311,0.014176091563360724,-2.1874928776484253,5.077476236412063,-0.97144199605626,4.078362048739788,3.633830228992797,0.5834993067528987,0.02564083024063364,8090091,0.04363691324437535,-0.5968445502359876
0,100001.0,250,289,0.02613554235015094,-1.8761655813625424,7.781525907846937,-1.4620933231867113,3.688126643525932,3.2019255657329824,-0.7221264476896428,0.044331284080603925,8090092,0.059973029949710877,-1.9297562062961735
0,100001.0,250,334,0.034250927793626235,-1.7865503025887095,7.32534252451109,-1.685801347571403,3.6350890525634347,3.107925137169939,-0.499236883112536,0.04379368807628832,8090093,0.05680139914496698,-1.3590045874933898
0,100001.0,250,339,0.02687853674761729,-2.1660079707634856,4.988192980466867,-1.930420440487593,4.20911221382668,3.6779348120489153,0.6048205057431659,0.02878359315397792,8090094,0.046032054485222,-0.8089515538364482
0,100001.0,250,296,0.022270356958655986,-1.9548137503906582,7.59060585105446,-1.5651230730326604,3.7752915641439855,3.305921457711919,-0.0550929310234476,0.035504300078726805,8090095,0.0536716759511163,-1.1273339761547945
0,100001.0,250,326,0.02505750099120497,-1.9511751260864658,5.245598269255492,-0.8959544884395944,3.803956759027844,3.318016753023515,-0.3499258232535217,0.035994925195777544,8090096,0.05702125389603958,-1.499876127375379
0,100001.0,250,268,0.023153429983143903,-1.9851882650000785,3.430198233983793,-1.402814023354752,3.8440029497992474,3.3596255737030134,0.2520777252629133,0.03207962709022335,8090097,0.05078609368348972,-1.553801530134004
0,100001.0,250,317,0.025507274405838408,-2.1274465404829352,7.5312332694696975,-1.5489813925923137,4.123887153837622,3.606340627382536,0.2583970920142093,0.033233872012503725,8090098,0.04228350351552839,-0.6260666427018682
0,100001.0,250,311,0.02109605056143754,-2.0999632584742294,7.737950464404705,-1.822626064127664,4.016104014046565,3.534471521073448,0.708403171143915,0.026203739689942558,8090099,0.03205564192252882,0.15717861728945906
0,100001.0,250,321,0.01399548701650916,-1.9184510801276853,4.400254469676366,-1.568593189039627,3.5969936352516045,3.196737769287505,0.16695950897889678,0.027603154553698658,8090100,0.044427710843373484,-0.8308594722291972
0,100001.0,250,285,-0.008189940310431769,-2.3720475589589207,3.1796830509549774,-1.637615002762514,4.108335123175614,3.795080504714385,0.529589233720075,0.029428911090281437,8090101,0.04663411711361575,-0.8637288822938642
0,100001.0,250,288,0.02606243515730228,-1.8706689618222572,6.828762555898013,-0.9317196346899432,3.677455182507346,3.192532586492681,-0.007491684832810152,0.034427359977544585,8090102,0.048466593647316536,-1.1506493735704306
0,100001.0,250,265,0.01770948759291342,-2.1764282370780457,5.698009414606992,-1.7392835872298589,4.111510561760267,3.6361646655409414,-0.16322062053527048,0.03450328829549698,8090103,0.052601085344964084,-1.2951829977509337
0,100001.0,250,300,0.020325894092046038,-2.120459150068749,7.9557277172853045,-1.6488689027307035,4.043190103298452,3.562646182204084,-0.1351550013719851,0.0365014531650644,8090104,0.05129118625037785,-1.2848722337651781
0,100001.0,250,279,0.011555371143111521,-2.0028265686084192,4.738658438241924,-1.3350826788192451,3.718147415336112,3.3175091830407704,-0.068678755644363,0.03280402716858217,8090105,0.0557282895020944,-1.4723092330772884
0,100001.0,250,316,0.0049450124399210964,-2.17553290205816,5.157102998678077,-1.0651961217038133,3.932148825697535,3.557771386004302,-0.4446437391948708,0.04166765812426797,8090106,0.0625636185294172,-1.8851800975597537
0,100001.0,250,286,0.01595186218325766,-2.1027437829925293,6.835423108584562,-1.312658690412014,3.9542472385382728,3.506649926032331,0.3464648641674896,0.028120546702940803,8090107,0.06192727900850715,-1.979427871791542
0,100001.0,250,252,0.014648385201263412,-2.361809511115251,7.928906741409513,-1.7428295674829708,4.402291764961294,3.9174080836526315,-0.5693342442983915,0.03973757934965669,8090108,0.053898879977387536,-1.5262296188826354
0,100001.0,250,273,0.032000388294107764,-2.096656434031749,7.956734651141669,-1.5033195912289403,4.160777898946192,3.5947052266567496,0.3509636560499834,0.028255663784168925,8090109,0.04165545556917497,-0.7244949967550645
0,100001.0,250,279,0.02137439946877859,-1.8430276655182158,7.824565896047151,-2.079327119993312,3.566016134677281,3.118670179305408,-0.49181970567090005,0.03959385930820054,8090110,0.05102815955905735,-1.2693187435805178
0,100001.0,250,331,0.03669584736816037,-1.7930434259504484,7.702026383968197,-1.5584018617950122,3.6797852992182283,3.1334272268033567,0.3555929685601649,0.02839548939094385,8090111,0.04483207974211837,-0.8127699124321377
0,100001.0,250,315,0.01739204120693466,-2.072665777588667,7.900511847604567,-1.1187255352254366,3.917301249659113,3.467537966816416,0.9351385115174142,0.025170257246570085,8090112,0.06682758197475812,-2.2585354157876303
0,100001.0,250,315,0.021699279523803648,-1.966625847807906,7.667988771596417,-0.9386115768088544,3.786961434032159,3.322105881880969,0.5808136619859445,0.02742895944177153,8090113,0.04652804767456925,-1.0214948282948921
0,100001.0,250,274,0.02662060248933654,-2.0556491995847592,7.857289198638347,-1.7847043811889618,4.0153501191286285,3.495310116438102,0.0839585251890042,0.03127105194973441,8090114,0.0396154510515179,-0.5304025072688018
0,100001.0,250,320,0.02107808334561249,-2.165090233451364,7.966482337174826,-1.8001885950277543,4.1307755975682285,3.6402060644119234,0.956907273519499,0.024185127607203004,8090115,0.04937118199846532,-1.2218725700364574
0,100001.0,250,286,0.023299955816002228,-2.1624605215279065,7.95455455935863,-1.3786876121377452,4.159364360232709,3.6485416009186142,-0.0648982475414029,0.03779568570529648,8090116,0.0622247052727037,-2.280320921942918
0,100001.0,250,324,0.029121104939243837,-1.7099039071113356,6.002198489149031,-1.2910200309698292,3.4303220845362503,2.9517743559862057,-0.5415240203228339,0.04478475817943992,8090117,0.05437649214368998,-1.1794074035475277
0,100001.0,250,335,0.014058094170748823,-2.396394653951168,7.182123276570119,-1.8031043285848865,4.445539095273787,3.9724086243068335,-0.4558020184226109,0.03934526247973587,8090118,0.05555428545300749,-1.3171089436148853
0,100001.0,250,338,0.008251423868430866,-2.4452549129489647,4.328517656839488,-1.7588507232693202,4.453642176706689,4.0159218885705465,0.10506442036291536,0.031636090114242364,8090119,0.05048365505030876,-1.2955770643466833
0,100001.0,250,271,0.01924278303642718,-2.2014653837870592,5.16717023469738,-1.7002712166725087,4.1759092511468605,3.6863578765364737,0.2598710744344969,0.031992338856893836,8090120,0.05705618171611175,-2.347219315037953
0,100001.0,250,315,-0.0040102465955383785,-2.2362401231447815,3.6204333435328713,-2.0793333134472083,3.919370992924237,3.6010890644802824,0.9382901772374348,0.02461548703775677,8090121,0.04801463920196917,-1.171796700564392
0,100001.0,250,296,0.02064790417505713,-2.11452871228881,4.129229515038266,-1.6289555734511008,4.037383196464483,3.554887477756839,0.8352893645472423,0.02573534950002561,8090122,0.04652480891307164,-0.7537520645083129
0,100001.0,250,289,0.02047763440648269,-2.031164274244152,7.3876841193520715,-1.4620933231867117,3.887570071526081,3.4184752691251634,0.7247298567311116,0.028457282641000444,8090123,0.04781657647961573,-1.1199447300243532
0,100001.0,250,329,0.013619617634743977,-2.376077548338054,7.848093342794787,-1.4338502779202538,4.4041181412221135,3.936621247011789,0.5723814674872019,0.029857700597109862,8090124,0.04829317269076306,-1.1821502875833247
0,100001.0,250,307,0.021309689565604268,-1.9573196776540105,6.922598820115602,-1.3130116341289553,3.765837100439076,3.30440241189544,-0.008469293052576366,0.031178105078824757,8090125,0.0449072274762131,-0.7641848359936279
0,100001.0,250,374,0.024001476952532363,-1.9955424709495933,6.812350204006077,-0.7756815359906737,3.865334082120216,3.3845680770337765,-0.2596179257181466,0.03630180546231847,8090126,0.060240963855421686,-1.6971225069778129
0,100001.0,250,290,0.024904544372240302,-2.054113167482799,6.704357021223313,-2.0539990829669703,3.98788449343602,3.4828823788809653,0.5714110225457739,0.026807588778051263,8090127,0.0560690342013214,-1.8992055009845277
0,100001.0,250,319,0.025264053513045517,-2.0930639586574302,7.692388836755523,-1.6181438056055926,4.059351571109045,3.549155263030162,0.3429740569805001,0.03275467461242821,8090128,0.0508107699615667,-1.4359082649808457
0,100001.0,250,304,0.05561291432656724,-1.6327458985846257,6.772569968964735,-0.8599539511311104,3.6514557190107184,2.9889217741532224,0.3035688530612889,0.026500543115389616,8090129,0.04259331231736983,-0.939333300229344
0,100001.0,250,332,0.021443271706665143,-1.9284523525748531,3.812207249842571,-1.620122663360605,3.7143967706669,3.2590652187093823,-0.3934627555791504,0.040952339825250816,8090130,0.041129779664563965,-0.3859933606118311
