start,end,N,SS,TajD,FerL,FulD,FayH,ZngE,bsfs,btree,Colless,path,iColless,ibtree
0,10001.0,250,45,-2.1327803959888265,-0.8014167877590938,2.1816063329705915,-0.29340068104276906,-0.2809375278666221,-2.2737366429571746,-2.594214127937573,0.08740564976374088,9030010,0.06156422926729961,-1.9195295498430909
0,10001.0,250,74,-0.06059037187136825,0.030634829046009626,-0.03171267649381592,-0.0003720845130779122,-0.051566660098087684,0.3375802612692733,-1.149299047836142,0.06404303851350103,9030011,0.06385218292524937,-1.812228052660068
0,10001.0,250,50,0.7475446873232497,0.4060784811602405,-0.7733369363253906,0.12022092608096835,-0.0009350188065451082,1.4258381887667233,-0.4004290338629196,0.04383316676845632,9030012,0.046458954095953714,-0.9935961468423244
0,10001.0,250,56,-0.6039875402490109,-0.4273829519320132,0.5774319276174193,-0.11052593465892524,0.07967458166986946,-0.508353193766953,-0.021101613859514014,0.041386513797123985,9030013,0.05349508633612792,-0.9376078062522454
0,10001.0,250,54,-1.4412707420605255,-1.3153034160940336,2.016871682847749,-0.3081087940308449,0.4289655143508043,-1.660649215420745,-1.1508486659896335,0.04852564379381327,9030014,0.06397201710066071,-1.5661408197276976
0,10001.0,250,61,-0.664118485199485,-1.3033236681019529,2.0505067934681107,-0.2412223917680459,0.7587611870758245,-1.871836934983533,-1.1154585592932975,0.05204284881461332,9030015,0.06999287472470526,-2.280901124789792
0,10001.0,250,61,1.0260412432721924,0.0229435762701374,0.00032417597643900117,0.08438531289235238,0.4328131088992146,3.4685631847661074,-0.2509961571185428,0.039373814041745725,9030016,0.06175778382346591,-1.8093142276182672
0,10001.0,250,63,0.09815924280584223,-0.2214415371805206,-0.9454146926516992,-0.024223402947589224,0.22181182174327105,-2.1389786535180947e-05,-0.4314827158601428,0.039933929265448885,9030017,0.04444506135139637,-0.4153636479271289
0,10001.0,250,58,-0.8492028069560583,-2.8226768184057387,0.7652446599435129,-0.4784233795581568,1.9025107870820233,-1.3572435065434671,-1.3774806990115205,0.062243598048106384,9030018,0.06301910149558809,-1.2585355017201094
0,10001.0,250,61,-0.02421685106392027,-1.702423002176604,-0.8783255172342778,-0.24846637887752795,1.3620238206534874,-0.163506014404525,-1.1869804404142903,0.058901412100012936,9030019,0.08409768104676771,-2.3341016675218857
0,10001.0,250,55,-0.763662058582557,0.6068884961034801,2.575002974978656,0.02810113720405019,-0.8235479844529124,-1.126575179001987,-0.9780551306359612,0.054032593108808966,9030020,0.06340611713717037,-1.8393879142319665
0,10001.0,250,64,-0.2851796090973504,-0.2809623538598044,0.14263615365948998,-0.06293570073432209,0.1009316950438722,-0.21476997894723265,-1.2877410435275058,0.060155066267876575,9030021,0.07022282679103511,-1.7543691948164757
0,10001.0,250,31,-2.134403780231898,1.0199739342687242,1.0405915664418697,-0.017919969307720926,-1.7276163144139878,-1.9716892252529967,-2.016976173617009,0.0718843114393056,9030022,0.03287342920067366,0.4003587335738884
0,10001.0,250,46,-0.7279226759443566,-0.9395958605394644,2.4560813054104886,-0.19971155739312815,0.43996227367912943,-1.57596266584718,-1.0621946837243157,0.057724695307283726,9030023,0.04652157015157403,-0.5965605977901727
0,10001.0,250,54,-1.3462724462130902,-0.9946293917034582,-0.9353579182464252,-0.2534423238358212,0.21216581551571767,-1.0197435479236625,-1.8461553993267457,0.07535726030673562,9030024,0.07290452131105066,-2.1691385885072463
0,10001.0,250,51,-0.592879997346504,-1.6274467101107803,-1.1618543292691093,-0.2881734226006489,1.0519795699355974,-0.6090159625983061,-1.664549351999715,0.06073176079005847,9030025,0.07044306257287214,-2.0498538064339
0,10001.0,250,51,-1.135599958124155,0.2600883149108259,0.9130520657034844,-0.05256551114277985,-0.7053073753291382,-1.236606447028747,-0.8289446954824852,0.049369990480857516,9030026,0.05167443969426092,-1.194146834745256
0,10001.0,250,56,-0.042603387876890636,-0.06938362108943051,1.5288829972029776,-0.01353332484385762,0.03724184459659188,-1.0376431755025746e-05,-1.3169856077277002,0.06254173019621911,9030027,0.06313425745994733,-2.131070498217266
0,10001.0,250,59,-0.1781203922740054,-2.0540097956246868,0.4015112985876048,-0.3126675586248945,1.5776060648686794,-1.092875352579068,-1.2170449767272042,0.06025800996856698,9030028,0.06505494117231389,-2.083426079236217
0,10001.0,250,43,-1.80282437014446,0.8358039003584703,3.215221562568785,-0.020404995208513757,-1.4534518710876458,-1.8327482173857288,-0.8061494165383317,0.05492129809560823,9030029,0.044422852701127086,-0.2986794814401409
0,10001.0,250,49,-0.4388298913456565,-0.7913376610011894,0.7061471717675021,-0.15290957954856016,0.4459691883856295,-0.9856886370169964,-0.9219485252778298,0.05184943729130883,9030030,0.05052699276368145,-0.8689126206369628
0,10001.0,250,54,-0.4426082707706267,-0.07867551352353604,0.048718615451633085,-0.046858415585142185,-0.1303315810482232,-0.12131771460573434,0.09698950621169164,0.037327805847044086,9030031,0.06028829960038665,-1.249008167858335
0,10001.0,250,70,-0.09929360307886233,-3.0330257710738344,-1.6667293489390875,-0.4408950607953576,2.4034585938142468,-0.6392926269882468,-1.0143737400945374,0.056690999622613876,9030032,0.08821460959043548,-2.91815021431884
0,10001.0,250,49,-0.29163419923499034,-0.9627984842299404,2.1413311069055663,-0.1665518217215039,0.6481929097312334,-1.6793856846281756,-0.05008247777259621,0.0340733132221667,9030033,0.07156583322537463,-2.070698723457037
0,10001.0,250,44,-1.313137696665412,1.0438498492017747,0.7078629523990991,0.05068602898120784,-1.4094614990349228,-0.6083616021604434,-1.2187217866458768,0.05934639559349745,9030034,0.0446301334369737,-0.5070977367679288
0,10001.0,250,51,-1.3087143706546394,-2.2985451130236667,-1.853489794259974,-0.4447870124543473,1.2799781522059697,-1.7714581801953675,-0.36351755963230376,0.03785302500323876,9030035,0.058952656504152816,-1.3478755551404058
0,10001.0,250,49,-0.028897554659353532,-0.3963245181230022,-0.3702407795860462,-0.06122688731614515,0.3065478649734433,-0.1802182188862272,0.00039139613726377204,0.03707056966870414,9030036,0.043468806099975936,-0.4305478198201215
0,10001.0,250,53,-0.8537143779403372,0.1116687112730584,3.4417613769136937,-0.051770053080711975,-0.4633279425867168,-1.1184544706018629,-2.2066498349523282,0.06807249810898121,9030037,0.07091088367808149,-1.9382816015010345
0,10001.0,250,59,-0.4499735085848636,0.3394084570471313,2.2142860422515622,0.01369452476720195,-0.4712801729430389,-0.6111170467816021,-0.5801065451500733,0.04600357073455112,9030038,0.05753479869297981,-1.2171984044972541
0,10001.0,250,57,0.5123784503109211,-0.4269673134996512,-0.41905967781087705,-0.021610934733290368,0.568898070970019,0.5451428758304511,-0.3335795619040106,0.04535606273816064,9030039,0.06262608035829956,-1.4091228297699276
0,10001.0,250,64,-0.16596052490793495,0.9332492525790456,-0.1373950889180934,0.12140614849258098,-0.8258188034856349,0.6727974358230628,-0.05255647615563857,0.04037618773201817,9030040,0.04447359329792288,-0.4904260790860017
0,10001.0,250,61,-0.4019021280266892,-0.8368804601321651,0.29320740704667714,-0.1529533977734836,0.4980027245345364,-1.1286178113516339,-0.8935504159910201,0.049694378687771615,9030041,0.05169603143757826,-0.975749785309828
0,10001.0,250,58,-1.5782600739172794,0.9388413588463232,0.4582695455082643,0.011554699466403369,-1.4496000915602691,-1.249836176969437,-2.3792004146541648,0.07820529429546144,9030042,0.07523642958932504,-2.178373817377698
0,10001.0,250,44,-1.4539809381519522,-0.21647768158768815,-0.8760033257215956,-0.15079682898170227,-0.4563647574649907,-1.3313910298373288,-1.4255113433870077,0.06213563933151961,9030043,0.05901833139007644,-1.2149379141860042
0,10001.0,250,57,-1.5403918650471051,1.0429887729241902,2.3887562794036667,0.029857924708127908,-1.5163659133934055,-1.521597698304218,-2.002142638632324,0.07333114437728666,9030044,0.06875427979197897,-1.9529094247581829
0,10001.0,250,71,-0.8660723717669522,-0.4111326235590417,0.3459744385977238,-0.1263344582034934,-0.05133393410946968,-0.8011582005478363,-0.8575621208240609,0.06128359592215015,9030045,0.05438469420202805,-1.2746024595041368
0,10001.0,250,47,-0.5620187514184656,0.7210180958469476,0.4831122042646943,0.0623619082353228,-0.8249383663126179,0.23569794704357616,-0.6162811948960868,0.047606323913164175,9030046,0.051328481079744186,-1.097474393569499
0,10001.0,250,64,0.37547819568062585,-0.5651899516132056,-0.13739508891809235,-0.051877399740937205,0.6212996220256808,0.5603987201045031,-1.0523487526150996,0.049127513638784516,9030047,0.06685127607203006,-1.7762140956269117
0,10001.0,250,45,-1.27587804744639,-1.2552123489177087,3.345384739660481,-0.2921313707019439,0.4563001877680187,-1.6341402883079832,-1.0339291524866665,0.05554475968389688,9030048,0.04793367016452908,-0.4248145856687772
0,10001.0,250,55,0.0918615310821354,-0.5092876786391447,0.6400270109984539,-0.06730672942447828,0.450634624339166,0.25705035529242704,-0.4327149735664424,0.049983158440212457,9030049,0.05301621231469657,-0.955151904762798
0,10001.0,250,85,1.2360070875873983,-0.4897417082558306,0.014380341282032097,0.02684258072834462,0.9455507419811784,1.5428613425699798,-0.20104125768087155,0.04017634565633011,9030050,0.04063835989117762,-0.14647753400436106
0,10001.0,250,48,-1.5594857329500684,-2.7492458654949714,1.145250348372113,-0.5353734561660181,1.5344993617334926,-2.1993794642353715,-1.999035726044078,0.06756939782590772,9030051,0.06311266571662996,-1.8075919637094635
0,10001.0,250,49,-1.0295262383685055,0.06192966053432757,0.7061471717675022,-0.07361172870153364,-0.4985788765329677,-0.7363088824465391,-1.185469774065229,0.06468088342148398,9030052,0.05628967482834564,-1.0778370084700415
0,10001.0,250,68,0.6434364593538798,-1.5666627799762087,1.0195185973811214,-0.17391475797850253,1.5481364437885956,0.2008162973575346,-0.7732996125417804,0.04770927026076656,9030053,0.0578550762188539,-1.2786857736777084
0,10001.0,250,56,0.5030888271762284,-1.5710476563632083,-1.642620568082216,-0.1897031784040908,1.4866548109417208,-1.0376431755025746e-05,-0.5050203149814825,0.04694631058797403,9030054,0.08264599617106418,-2.5797854893687138
0,10001.0,250,71,-0.8228893375889424,-1.8537708432746325,-0.6701449632473341,-0.3286921306651907,1.131921975064126,-1.204032215370384,-0.5133436787463158,0.04289003521417047,9030055,0.07622830029796605,-2.4607800760492817
0,10001.0,250,58,-1.0970315836798792,-2.6756598084750576,1.9931451176845076,-0.4766681165197998,1.6752123419690486,-2.032342646669567,-2.7777796828971604,0.07578313253012045,9030056,0.10237430661060663,-3.0783499807472716
0,10001.0,250,61,-0.28890801272736605,-1.5811691226677178,-0.5854422861640387,-0.2518177637184089,1.1478293692802872,-0.4447435534016577,-1.5801040349263629,0.06665371162067625,9030057,0.04005268385369435,-0.15296788341043424
0,10001.0,250,65,-0.487108739496315,0.4644426361065289,-0.18065470877793796,0.028507374395350664,-0.5893938296314969,0.3475365729940247,-1.1475195041717052,0.053157792460163236,9030058,0.05721811979099192,-1.4953393799500871
0,10001.0,250,49,-1.152329567372729,0.7238953445378506,0.34735118798298603,0.014892224666766972,-1.0851532732310862,-0.9584673903242656,-1.1406502545717383,0.0571024497375061,9030059,0.05614540272527058,-0.7970153272900763
0,10001.0,250,48,-1.1706126635239098,0.3979778078009104,3.3392035738134904,-0.035035368573270644,-0.8301594399349138,-1.315859198629529,-0.7206307415050394,0.048079414431921236,9030060,0.06324005700220238,-1.736702945032914
0,10001.0,250,58,-0.4055115789046999,0.591913012162029,-0.4626557977974812,0.05404082566577823,-0.6551379072130159,0.4025968972477029,0.2180377243402684,0.03047794523374262,9030061,0.04756661052813405,-0.6040448995326954
0,10001.0,250,78,-0.09546667260232754,0.2703741818027364,1.212137717159809,0.03080787873148522,-0.2606479791309038,0.31195465234164005,-0.7044447977118338,0.04905967957852917,9030062,0.05243056593620138,-1.2267399148890867
0,10001.0,250,59,-1.4892685740727822,-1.2014814224067312,1.912156918307569,-0.2925978373963385,0.31437495570796864,-1.8903253105546935,-1.0172270871733116,0.057674721657026584,9030063,0.08481668609923565,-2.65829893199287
0,10001.0,250,39,-1.9328239386883237,-0.13301081085833358,2.477169656649028,-0.17946648500026965,-0.7263259621302173,-1.8153126827656916,-2.703493468970976,0.0901080603247906,9030064,0.06739322882929567,-2.0532081044812838
0,10001.0,250,90,0.2318035201386309,-2.4860820923208142,-0.15268939404014548,-0.3294822813340201,2.1117493074758262,-0.3835935359555725,-0.5723865206427022,0.04886268333094688,9030065,0.052766898860952496,-0.7402134236081094
0,10001.0,250,58,-1.1361665958591265,-0.04903324116465097,-1.3835811411032275,-0.09724970723388833,-0.4592282949965954,-0.5818032465505882,-1.159043492698667,0.06069534304199721,9030066,0.06269162672194152,-1.1982062809537
0,10001.0,250,52,-0.5918431763069171,0.2848449289662995,1.5205081136020568,-0.005341061773048135,-0.4880821349061096,-0.389432150086838,-0.135961550048526,0.04233061277367536,9030067,0.048694779116465865,-0.7257548682055684
0,10001.0,250,49,-1.2924357966712672,0.29866551497079313,1.064943155552018,-0.05957631696079984,-0.803798530489376,-1.265352656789135,-0.9814512203504268,0.0581769894828581,9030068,0.05563868376732737,-1.2659678984275429
0,10001.0,250,26,-2.3343441732154813,0.18929498046681129,2.9977742999054797,-0.17123743086754245,-1.1356065096851502,-2.3409092714556143,-2.167714432922168,0.07283569762922659,9030069,0.08731700997538541,-2.7377159752728883
0,10001.0,250,53,-0.6780312628241005,-0.27317992944434777,0.43802403426624137,-0.0943737775943797,-0.07644282851064267,-0.7268005457731892,-0.8839223754024644,0.0552334206754176,9030070,0.0798138791726044,-2.4379880316328
0,10001.0,250,68,-1.7117390434580422,-2.202211237452755,2.871412459485839,-0.4495694361390711,1.0206941821801594,-2.923321264661137,-2.6894058666704947,0.07555185679604816,9030071,0.08074695093739012,-2.836621610978902
0,10001.0,250,63,0.02135322377553595,-0.555079800317033,-1.2296024413818796,-0.07843028362567035,0.4570489522009588,0.1263837360815653,-0.3608801656348181,0.047746657807086826,9030072,0.05901023448633243,-0.940097947143452
0,10001.0,250,68,-0.5633056050619226,-1.6025986792418094,-0.3032627326936758,-0.2736662584472905,1.044156916237474,-0.7323652535407843,-0.9520344169688258,0.054375769205855684,9030073,0.04631428941572743,-0.6913102014800482
0,10001.0,250,55,0.5711138911246533,-0.20372346115872847,0.31753101700175385,0.01563668353525029,0.4143266604198904,1.3517793408448917,-1.5687258942998386,0.061249838061925126,9030074,0.06964832032846026,-1.822804379159174
0,10001.0,250,77,-1.485592090997781,-2.27354146061099,-0.14625694034076214,-0.4373558342023701,1.1764290870631686,-1.7232901932836424,-2.270983070144561,0.06568626221848894,9030075,0.06279709408353015,-1.4236120777906571
0,10001.0,250,43,-0.96840390383962,-2.2962542296679547,0.3847784815137163,-0.4262404993712064,1.4279815100993278,-1.0527489341295493,-1.764298278384904,0.07735841814090294,9030076,0.05827919974830195,-1.0658454403629103
0,10001.0,250,61,0.2627287312093606,0.4663690290340566,-0.5854422861640387,0.08829873121586562,-0.2604732796034167,1.1679292272947872,-0.3421911480494875,0.04486801488490113,9030077,0.057724695307283726,-1.3031765884385578
0,10001.0,250,63,-0.93989072195349,-0.21241647058144872,-0.37703919519133816,-0.1047377915921609,-0.2426307178783173,-0.7908187484113921,-1.1039350461602937,0.0580859417820164,9030078,0.07750124923657764,-2.2287944865561853
0,10001.0,250,43,-0.4239195416448751,-0.06553104061333499,-0.4239195416448751,-0.0444414954759167,-0.1309189715194061,-0.18122153182814965,-0.589674962283742,0.049075956431183794,9030079,0.07487746685667401,-2.1595210070074096
0,10001.0,250,75,-0.10977080261588244,0.3803098446638106,0.4116127789052054,0.045408274241162616,-0.35562846822788075,1.6740472341877153,-1.3660133015827611,0.05354572411509838,9030080,0.051591446430884834,-1.096075779918688
0,10001.0,250,51,-0.7756050874226448,1.068040731261893,1.60468753069435,0.09576213543915747,-1.1989000507761685,-0.335263869494649,-0.20846573682310368,0.034544911764871546,9030081,0.047227031292324716,-0.8321897627816823
0,10001.0,250,50,-0.4403972674448193,0.9547143092237752,0.28322374820843765,0.10616365455493497,-0.9610025035089644,0.2812410421188289,-0.060659989524997335,0.04012465633141887,9030082,0.05410755926933542,-1.29958871637318
0,10001.0,250,77,-0.1106336705482845,-1.3207356220882522,0.08905169129991737,-0.1955511227449899,1.0171387166787709,-0.558380332523266,-0.8865926574611488,0.051111255056066535,9030083,0.05291488534784298,-1.240771609344525
0,10001.0,250,53,0.164516391610611,0.01684190375404218,1.7730184087762202,0.01562216521015129,0.05838077184920128,0.665979319506154,-0.024316083053328347,0.03882060500064776,9030084,0.06490772474060465,-1.7332176879882009
0,10001.0,250,70,0.1876625312890836,-0.17129514733675522,1.9374886648052496,-0.009777763295524476,0.22118841253455845,0.4767136950244877,-0.2729356586075741,0.04120784212117287,9030085,0.05361229865699356,-1.2560851230781305
0,10001.0,250,62,-2.3537231685477016,-1.5571893803280539,4.280081608935032,-0.410858904284752,0.2197280868484454,-3.051735218370167,-3.0998181739065083,0.09712236040937948,9030086,0.09218594809344907,-3.2824280548242037
0,10001.0,250,71,0.2448930025185987,-2.1677019907304107,-2.4483539164761847,-0.2899901922239653,1.8575800612392377,-0.8293686511522235,-0.2798079760592544,0.0418910665704292,9030087,0.045346709418318434,-0.5282020936494201
0,10001.0,250,52,0.1704816806042495,-1.4698324681333699,-1.1968968564189937,-0.20318041728537892,1.2585257549922342,5.194758406141622e-06,-0.3362167507875381,0.04018979142375957,9030088,0.06983417541132271,-2.1781777469169827
0,10001.0,250,56,-1.095746362945328,0.9137927001605308,3.431785136374094,0.04646711655968834,-1.2167572010163359,-1.449391036976006,-0.6633773447562319,0.051040482119637465,9030089,0.0535267621353902,-1.340474253157094
0,10001.0,250,46,-1.421689185890788,-0.21605900511119852,3.5967026362948777,-0.14741349188264993,-0.4439360614395967,-1.8428977139886564,-2.0354923711913626,0.06607680722891565,9030090,0.09786889493457702,-3.0659599123883376
0,10001.0,250,56,-0.5358600773172942,-0.276709982178066,-0.6911694984966579,-0.08307678620915612,-0.01189079833036177,-0.4464743158415692,-0.3719993820478392,0.046360258933757933,9030091,0.07642829382044304,-2.0834315415693805
0,10001.0,250,62,-0.7840766535302787,0.4175213246723261,0.24150420624937965,-0.001509499698182439,-0.6817813489464649,-0.3118433908805941,0.2505406295168144,0.03236189539943456,9030092,0.05421686746987951,-1.1124495829548808
0,10001.0,250,65,0.2548806681547741,-0.35754213786416617,-1.836623754977502,-0.031391584290144464,0.4007733179859965,0.2450935357850539,-0.21777114933937847,0.03942652329749104,9030093,0.049792719264153386,-0.9263531675215978
0,10001.0,250,52,-1.1523379628744321,-0.6630042171864312,2.1998593561073214,-0.19001464761721773,0.03053522489305717,-1.3507607983982048,-0.8017458722881563,0.04516992701990757,9030094,0.07064458551050078,-1.8409733561769333
0,10001.0,250,74,0.035948572257066665,-0.2620970092723415,-0.03171267649381603,-0.0344300570818468,0.2274708940244445,0.12069382485940827,-0.4578829672778394,0.046572273521226164,9030095,0.0532576957955893,-0.7794317503649234
0,10001.0,250,49,-1.4288186170457124,-0.1885013471712003,1.4237391393365344,-0.1429505202134993,-0.4709458214422639,-1.3327184561091527,-1.3566151072785084,0.062490430931938915,9030096,0.05465005182018397,-1.0508327242653248
0,10001.0,250,60,-1.1544043491716425,0.032171029386563715,3.915727494594501,-0.08664963735587708,-0.5333821735208305,-1.6293709115400072,-1.3853522127154616,0.06539599257244029,9030097,0.06333721984713045,-1.4181328721166842
0,10001.0,250,55,-1.7454901034061172,0.4604030806051176,1.6075149929885548,-0.07156167666470152,-1.1355695493841873,-1.7286358469438614,-2.099387044697282,0.07893799305882272,9030098,0.047224741258942576,-0.48937073228826294
0,10001.0,250,67,-1.0521209534505398,0.6170160988125227,2.6873445741519406,0.0059250663415999685,-0.96218913961066,-0.8800822845161486,-0.3529773523481272,0.044509517491545705,9030099,0.05487541564105886,-0.9934873172512754
0,10001.0,250,44,-1.3139518929850886,1.1016893944645028,3.0836623695801397,0.059341153290391815,-1.4563577207619527,-1.410552372794607,-1.2177110005429364,0.05272703718098199,9030100,0.0440055151481502,-0.8635135404405697
0,10001.0,250,65,-0.6651021352894277,1.1463575167058897,2.5792937015546693,0.11260970760417825,-1.2179007160264117,-0.5581087077090876,0.3149176983117548,0.02883631299391113,9030101,0.04597745821997668,-0.7105913039043356
0,10001.0,250,62,0.4519643684070064,-0.6821622663885085,0.8184438352044728,-0.06295725388485356,0.7490079479090314,0.15877974264562245,-0.3071825353987213,0.04053849807833484,9030102,0.04279483525499849,-0.5215346915477764
0,10001.0,250,58,-0.7622832347948424,1.0609473322411824,-0.1556806833622324,0.09405206226918096,-1.1898304400025843,-7.601861461745269e-06,0.052606968084966135,0.03421626954467996,9030103,0.05300053259633517,-1.0634245003322265
0,10001.0,250,66,-0.9012558887823384,-0.2421634322152532,0.5935350457327738,-0.10558426651716236,-0.20227255158951365,-0.6343829285941934,-0.6286646468995054,0.04929394999352247,9030104,0.07159174331735542,-2.0931775925127227
0,10001.0,250,62,-1.2633767806212448,0.005415044359650808,3.4146721655023926,-0.09891026026210606,-0.5604243095125345,-1.3269630185488004,-0.8323630265297672,0.05587788943793608,9030105,0.06609772423025435,-1.8634391884585182
0,10001.0,250,43,-1.5043011271860462,-1.3869382307280855,2.406523539410194,-0.33233350316890514,0.4642208332863018,-2.2237721177603444,-1.6004315216498652,0.06619281094601727,9030106,0.0502979660577795,-0.7094877354609418
0,10001.0,250,56,-2.0059092961564753,0.31204855445703283,2.7974844233170564,-0.11390359321875752,-1.1307750758941673,-2.3897876558792843,-1.8652936616676952,0.07438071470943196,9030107,0.09518720041456147,-2.9185837562106536
0,10001.0,250,54,-1.2203106498997385,-0.9147557174738491,0.37674412668431945,-0.2316658545620945,0.2029402964163521,-1.3117210579435288,-1.0666779538741398,0.06085383718496816,9030108,0.06448778986915403,-1.7070140382352677
0,10001.0,250,96,0.02422723865532749,0.5810673648239327,0.24117898659201625,0.08265184483213503,-0.4587337665889712,0.4478814322719642,-0.06925305226538071,0.03803661758813196,9030109,0.05553828216090167,-1.1211876624339567
0,10001.0,250,55,-1.6296713011283626,-1.6562658349020332,-0.004964976994946055,-0.3724811843186919,0.6208282052107705,-1.6750363114771525,-1.7254682558367704,0.0703151314937168,9030110,0.07267133048322323,-2.04319043480828
0,10001.0,250,72,-1.1133673518097331,-0.6252566824923955,-0.4517636362606432,-0.17600535047811894,0.011860688383327316,-0.933810519967368,-0.9615085740552384,0.056163363129939116,9030111,0.05893938657857235,-0.9208689467085492
0,10001.0,250,41,-1.3945465881007704,0.2118023812558463,-1.1487094697150813,-0.08188214964504502,-0.7730735251175159,-0.7397426131416783,-2.329392469003644,0.07699657189552253,9030112,0.08110321470212647,-2.7483120033152844
0,10001.0,250,51,-1.5570142802388296,-0.6504187879176138,1.2588697981989174,-0.2209810485714328,-0.15592781273084613,-1.691478051130069,-1.2401872180621745,0.06052628332068673,9030113,0.08759230470268169,-2.804842713174442
0,10001.0,250,61,-0.9530025074920582,-0.16475584815060607,0.586090638116917,-0.0991528169915673,-0.28634217469679857,-0.8717306532189608,-0.7876945347749691,0.052642159293458585,9030114,0.05899943861467375,-1.2636651927855924
0,10001.0,250,64,-1.109879490852582,-1.9506882703113393,-0.13739508891809296,-0.3684542025838435,1.0841792827885468,-1.183060504094778,-1.8416100099763102,0.06859526390792374,9030115,0.06243584760879747,-1.319025944461598
0,10001.0,250,67,-0.2522905873005176,-1.3128110967312083,-0.2635382018245023,-0.20808075448970487,0.9477026482715926,-0.2514870918387665,-1.0942776479442242,0.06115228433198869,9030116,0.05870525111197478,-1.3401675983040775
0,10001.0,250,65,0.9430012032186486,-0.3885556753015208,-0.4566495498111985,0.018262013714908102,0.7291999335827171,1.9603549114198269,-0.1098293033299839,0.03775316319039599,9030117,0.05092628578831456,-1.0038521024335203
0,10001.0,250,45,-1.2164396622093987,0.5736247068152164,-0.14595048040918793,-0.012410136134819064,-0.989767918678644,-0.6886836427354355,-0.5348067593845601,0.04992550848555513,9030118,0.04796605777950512,-0.6166834130030533
0,10001.0,250,55,-0.9201386690673172,-0.1652843454381576,-0.32746097099164617,-0.09750398105641196,-0.2698515346839594,-0.3396172994933763,-0.8580559645219131,0.059653004075856775,9030119,0.061172107785982636,-1.001883148045197
0,10001.0,250,46,0.1959592249653956,0.5583930648350173,-0.20536846665308625,0.09953949163572057,-0.3643055807982699,3.0897408078451263,-0.0347977348073556,0.03749013649907547,9030120,0.06980340717709548,-2.349204633581233
0,10001.0,250,51,0.7661920243179547,-0.4691472966329088,0.5672343332080529,-0.007958210347856473,0.7124072133627014,0.5825809406240735,-0.2581829358054939,0.03495660059593212,9030121,0.05426652847950944,-1.1537358394058292
0,10001.0,250,64,-0.4737114866303064,-0.6801512377139862,0.14263615365948998,-0.1352977318311836,0.3398053529536164,-0.3322139221209193,-0.5978629695478301,0.04768438367350143,9030122,0.05941422736787558,-1.2002241324804654
0,10001.0,250,55,-1.0426819661275255,0.3721479973316613,-0.0049649769949459115,-0.028517059122023913,-0.7566051759767478,-0.8015471679283324,-1.5345196110893202,0.06428800757025295,9030123,0.07024873688301593,-1.6827679888202065
0,10001.0,250,44,-1.2427478804658798,-3.4622113668881087,-0.8760033257215956,-0.6230366215570448,2.247064495034384,-1.7691186056783283,-1.9888991105312204,0.0733767536326367,9030124,0.05774417317363295,-1.1169870355338427
0,10001.0,250,67,-0.8846047573676535,0.12859815238219235,1.6142962919786883,-0.05097721461571995,-0.494227605926363,-0.8196549494954748,-0.5307652587822775,0.041345489484821016,9030125,0.05606943904650862,-1.317268493534229
