#/home/enes/bim/BIM.py trees/ir8050088.trees,trees/ir8050089.trees,trees/ir8050090.trees,trees/ir8050091.trees,trees/ir8050092.trees,trees/ir8050093.trees 250 --stats=all --eta=etas/BC.json --out=outs/557375337.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,ZngE,TajD,FulD,FayH,bsfs,btree,Colless,path
0,2501.0,250,8,0.6316775639631652,-0.6391250881779914,-0.3535045315079156,-0.5065713299685084,0.10695839512389385,9.120471661981977e-07,-1.8485744686842103,0.0649371680269465,ir8050088.trees
0,2501.0,250,11,-0.341039248074224,0.7909181833611906,1.3051118007442533,-1.029123745469293,0.06478101053056733,1.6291470221093223,-1.6640125944869968,0.056710713823034074,ir8050089.trees
0,2501.0,250,12,0.4930277766297277,-0.36905711118577517,0.05885627534701198,2.435323333394072,0.10550283737424172,4.72985831489979e-06,0.6399644631730917,0.028339163104029022,ir8050090.trees
0,2501.0,250,9,-0.18353429802660878,0.3089453828044687,0.4154407897505259,-0.7089587510095279,0.004862412174944525,1.1085547122109732e-08,-1.2335119950879836,0.0577147298872911,ir8050091.trees
0,2501.0,250,13,0.43888017954441716,-0.1950047866233127,0.3842700254541094,-2.3970717900180203,0.12460250445690312,0.9344216890826321,-1.4811037239567295,0.05512372068920844,ir8050092.trees
0,2501.0,250,6,-1.1172573257372589,1.7496480101424543,2.2602481707489894,-1.9642299758823034,-0.006766096708244918,2.9895301788278092,-0.5952727914315237,0.03980437880554476,ir8050093.trees
