#/home/enes/bim/BIM.py trees/r8070098.trees,trees/r8070099.trees,trees/ir8070000.trees,trees/ir8070001.trees,trees/ir8070002.trees,trees/ir8070003.trees,trees/ir8070004.trees 250 --stats=all --eta=etas/BC.json --out=outs/347918341.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FayH,ZngE,TajD,FulD,Colless,btree,path
0,2501.0,250,9,2.43622896912702,-0.4482251894539944,0.07173115004168135,0.9676412897593459,1.5573821136272963,-2.200729241468039,0.03967482834564062,-0.377949854201636,ir8070000.trees
0,2501.0,250,6,3.098762720422711,-0.6367323282053606,0.0750481064837216,1.2341595696814918,1.907716380579594,0.032958223794149984,0.041326596709418316,-0.3477645776034039,ir8070001.trees
0,2501.0,250,12,-1.041919139034665,0.7660103167233353,0.09557922580074987,-0.842988502636231,-0.5817522331260288,3.633216984714192,0.08117955693742712,-2.4577312078745934,ir8070002.trees
0,2501.0,250,8,-0.21689802018661025,-0.43137539450856976,-0.12581508351155168,0.2570262123091913,-0.21915286755855662,-0.5065713299685085,0.05065422982251587,-0.6565242746941882,ir8070003.trees
0,2501.0,250,6,-3.1178367348751664e-06,-0.08545803560282346,-0.003987747818385897,0.1234047158310843,0.14563492993493235,-1.9642299758823032,0.026525456665371164,0.4491276837631706,ir8070004.trees
0,2501.0,250,8,9.120471661981977e-07,0.7920207437239636,0.09047376791841917,-0.9497229820968444,-0.8240490168029279,-2.133690217292945,0.03322969296541003,0.20381358510622832,r8070098.trees
0,2501.0,250,9,1.1085547122109732e-08,0.634487050967655,0.07788315848911112,-0.7308531560314444,-0.5774912343724935,-2.200729241468039,0.03441331307635233,0.20592493368079404,r8070099.trees
