#/home/enes/bim/BIM.py trees/r8000084.trees,trees/r8000085.trees,trees/r8000086.trees,trees/r8000087.trees,trees/r8000088.trees,trees/r8000089.trees,trees/r8000090.trees 250 --stats=all --eta=etas/BC.json --out=outs/371962599.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FulD,TajD,ZngE,FerL,btree,Colless,path
0,2501.0,250,12,4.72985831489979e-06,-0.04272622683767988,0.0395360307538326,0.1321731397892553,0.27441071297866476,-0.2781164495333208,0.14107361631156773,0.03475485519791777,r8000084.trees
0,2501.0,250,4,0.21785190969725915,-0.19946276681652955,-1.7193945226261713,0.6716143227792748,0.9903808957572477,-0.9355929563176638,-0.6827198862829704,0.046553148076175666,r8000085.trees
0,2501.0,250,8,9.120471661981977e-07,0.1404068538140721,-0.5065713299685085,-0.42318965526063773,-0.8071534570193383,0.8091609652122357,-0.7085522394037249,0.04719415295590965,r8000086.trees
0,2501.0,250,9,-0.4190307115291243,-0.3059091485715087,0.7828117394489827,-0.035085880460237466,1.061740705038614,-1.35372671224827,-0.5512476595062716,0.04547868894934577,r8000087.trees
0,2501.0,250,7,0.48646638280663684,0.17676289164427383,-0.26412781878448416,0.10492788608224309,-0.4875240171139482,0.6659175849627854,0.32376653673712225,0.03446042233449928,r8000088.trees
0,2501.0,250,13,0.4521557138394737,-0.020402833351528458,0.9776412577841304,0.7440587096936851,0.6818381610553987,-0.4796377464788378,0.0581694229630806,0.03278922140173598,r8000089.trees
0,2501.0,250,5,4.412274868850414e-06,0.14568649023561772,0.408206328683129,-0.6885040927953799,-0.9221789296843831,0.8362358166785523,-0.5041708987937945,0.048340828752799214,r8000090.trees
