#/home/enes/bim/BIM.py trees/r8120084.trees,trees/r8120085.trees,trees/r8120086.trees,trees/r8120087.trees,trees/r8120088.trees,trees/r8120089.trees,trees/r8120090.trees 250 --stats=all --eta=etas/BC.json --out=outs/801499265.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FayH,FulD,ZngE,TajD,Colless,btree,path
0,2501.0,250,5,0.5331701794565419,0.7189766195580831,0.25818972391372647,-1.854344998188919,-0.42695982439795427,0.3748405115254014,0.03222027896532365,0.48222383524353235,r8120084.trees
0,2501.0,250,9,1.2004774486688394,-1.8924416086901532,-0.09970059050886211,-2.2007292414680384,2.6520208232582463,2.9248743428244763,0.03670326467158958,-0.10991566994029259,r8120085.trees
0,2501.0,250,4,5.056170714293956e-07,0.8097949570816834,0.05860795988567277,-1.7193945226261713,-1.1362625918549807,-1.3275349736645896,0.02868617326448652,0.41492826901635027,r8120086.trees
0,2501.0,250,5,4.412274868850414e-06,0.42864535124290004,0.08379771776450459,0.4082063286831291,-0.4475939537848888,-0.2865877462483742,0.0350326035324092,-0.04187536783728988,r8120087.trees
0,2501.0,250,6,0.8494264686084715,0.14123101102079558,0.06857618789322645,-1.9642299758823034,-0.01774092858084586,0.24605579844878464,0.04514833527659023,-0.4867983550186208,r8120088.trees
0,2501.0,250,12,2.4756686000718977,-0.2047469486829227,0.07773235270322595,-2.3562512718864066,0.6327490821241315,1.17288774943897,0.026525456665371167,0.6446871853513366,r8120089.trees
0,2501.0,250,4,2.5760496338709764,-1.0668997825724402,0.047277774319022504,-1.7193945226261713,1.8016560039945053,2.5636783715924865,0.022922334499287475,1.0011654658735218,r8120090.trees
