#/home/enes/bim/BIM.py trees/r8040021.trees,trees/r8040022.trees,trees/r8040023.trees,trees/r8040024.trees,trees/r8040025.trees,trees/r8040026.trees,trees/r8040027.trees 250 --stats=all --eta=etas/BC.json --out=outs/349486388.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,TajD,FayH,FerL,bsfs,ZngE,btree,Colless,path
0,2501.0,250,5,-1.854344998188919,1.5443887299364658,0.04257851594427355,-0.5906611689217478,1.0847724169116872,1.051819448332354,0.1824408140990449,0.03375869067668524,r8040021.trees
0,2501.0,250,8,-2.133690217292945,0.07459110120854395,0.09874004173511795,0.38635172915871774,0.557782967003878,-0.2776095067314575,-0.02924556246284326,0.03384043084781522,r8040022.trees
0,2501.0,250,9,2.2745822299074945,0.5309481594534982,0.1571827587857061,0.4420685695765101,0.6751252088169385,-0.1427318105360183,0.28870682980625906,0.03219976680917218,r8040023.trees
0,2501.0,250,9,-0.7089587510095275,0.05209582306246242,0.058179818719335995,0.2350108389548189,0.6334315922724193,-0.1662566643558355,0.1788958934309821,0.034609405363389044,r8040024.trees
0,2501.0,250,6,0.032958223794150095,-1.4193264516525061,0.06524216922539561,0.9328917608563351,-0.7740719527624106,-1.281914961139873,-0.4451062690535628,0.04612644124886643,r8040025.trees
0,2501.0,250,7,-2.0558699516774643,-0.8218849119764546,0.13045007395239852,0.929488970233085,1.690525703800356e-05,-1.0545023925663626,0.7020321356310847,0.027629334542470962,r8040026.trees
0,2501.0,250,6,-1.9642299758823034,0.8022526599683184,0.1489521869539718,0.17742688340034274,0.9845603889327349,0.16636208586949805,0.9901281085927148,0.024205693742712784,r8040027.trees
