#/home/enes/bim/BIM.py trees/ir8080070.trees,trees/ir8080071.trees,trees/ir8080072.trees,trees/ir8080073.trees,trees/ir8080074.trees,trees/ir8080075.trees 250 --stats=all --eta=etas/BC.json --out=outs/803706106.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FayH,ZngE,bsfs,FulD,btree,Colless,path
0,2501.0,250,10,-0.2715073299454381,1.146167991629974,0.06410626085554935,0.6691779704231586,1.5526071947555649,-0.8809206284569866,-2.034502952955045,0.059845834952714075,ir8080070.trees
0,2501.0,250,8,0.22254458248037942,1.0216396397714191,0.16901534928403833,0.22138383103981463,0.8396387421968119,1.1205475573559283,-2.355443699075446,0.07857235393185646,ir8080071.trees
0,2501.0,250,19,-1.1918868656465815,2.635238673303256,0.030106444762216966,2.041714810123016,4.077407685167573,-2.5735386685499315,-0.09624442107264,0.03593082005441119,ir8080072.trees
0,2501.0,250,17,-0.274127460369365,1.1337901724437216,0.056130936611494466,0.6839489360988379,3.6524372945644354,0.1933801796093992,-0.28880879890090716,0.036306516388133175,ir8080073.trees
0,2501.0,250,6,-0.8321528515147989,1.5672479279696898,-0.019840679719346284,1.258706638274871,1.2224730949597253,-1.9642299758823034,-0.5425312933359202,0.040484518720041454,ir8080074.trees
0,2501.0,250,9,-0.6852246854922074,1.6410171178313155,0.028075145079679596,1.188774915665626,1.3846671914681326,-0.7089587510095277,-0.14371215610999788,0.03293820443062573,ir8080075.trees
