start,end,N,SS,FulD,ZngE,FerL,TajD,FayH,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,143,-2.7420903665548764,4.036837523376159,-2.4852144096407285,3.6865539421414426,-0.04236620357564686,2.8628930009644136,-0.9947013206087408,0.1578231292517007,8030016,0.08843537414965986,1.2354677952609292
0,100001.0,50,210,-2.7814569195770997,4.247432684194103,-3.372609464502976,2.537800566538605,-0.2274389505469304,0.99167712407053,-0.7172338886404818,0.1566113945578231,8030017,0.1649659863945578,-1.1111963149718358
0,100001.0,50,74,-1.2553656888445721,2.692455160973753,-1.4874091951854027,2.835300493653219,0.015737639338067412,4.904231971987858,-0.2483592947165911,0.11921768707482995,8030018,0.09268707482993196,0.4443897978210798
0,100001.0,50,159,-2.429547076693021,3.84974675882188,-2.2603585846614958,3.691837442333211,-0.013874111932761524,6.601303758039989,0.7839172442383178,0.0911989795918367,8030019,0.08418367346938775,1.3910199593098482
0,100001.0,50,143,-2.8444706223810985,3.969120045048373,-2.3618997479348027,3.765449420916915,-0.021727472001365246,3.938057561570984,-1.0838788214171011,0.15816326530612232,8030020,0.08163265306122447,0.8052296326113633
0,100001.0,50,130,-2.124117581561284,3.487758050637729,-1.966829800863432,3.5079492547839224,0.0077350417243926715,7.206373764377514,-0.9759840633010854,0.12548590864917394,8030021,0.07908163265306123,1.6387593124435498
0,100001.0,50,200,-2.2402980534222947,3.7931576238555085,-2.3320862254818224,3.434065505241528,-0.03942599628374732,2.877864837493598,-2.9086073773079333,0.2193877551020407,8030022,0.20918367346938774,-2.5490976263401346
0,100001.0,50,156,-2.130899617510297,3.468218376042359,-1.9370593598382075,3.498833607851578,0.011690801616686057,6.021366411091306,0.1177932800517516,0.10413700363866477,8030023,0.1220238095238095,-0.5011215283277674
0,100001.0,50,181,-2.0481935527776214,3.509545400931306,-2.157780783068556,3.185892777901055,-0.03640027122876826,2.8709745567516696,-0.9451522739106012,0.1632653061224491,8030024,0.12755102040816327,0.3713595707746692
0,100001.0,50,146,-2.5529683465823103,3.8234607121621536,-2.1984554188285013,3.7569687765363,-0.002248491441276148,7.330977538535311,0.3502408467751633,0.1003401360544217,8030025,0.10714285714285716,0.1036553094460254
0,100001.0,50,223,-2.812029296574086,4.075572966441767,-2.3233621121411567,3.991523447720292,0.00134915277674211,8.035208922472611,-0.18347658757901494,0.11306735809077732,8030026,0.10034013605442177,0.8760300385858508
0,100001.0,50,129,-1.4354240273824004,3.1210279485836745,-1.7496012553253657,3.1580085933658966,0.009501254782664907,7.425319630379169,-0.4430117613847559,0.1301020408163266,8030027,0.1360544217687075,-0.7823813236780248
0,100001.0,50,179,-1.7880405751582285,3.234637307258256,-1.7907370517405314,3.2771080903983774,0.014379335687578253,7.69983109014289,3.4616672809120397,0.06377551020408162,8030028,0.09948979591836736,0.8096666603482899
0,100001.0,50,151,-2.189492646775628,3.639207339343725,-2.0760839571078016,3.6002084162700965,0.001770414077481366,7.35608928388317,-1.8776884083611152,0.1923044217687075,8030029,0.11139455782312924,0.21678788397766915
0,100001.0,50,138,-2.085691164302717,3.5510252546156478,-2.181256500111379,3.255439270690723,-0.03603284197445916,3.978445304205808,-0.21439073123844055,0.12577947845804985,8030030,0.10629251700680273,0.660006583967089
0,100001.0,50,120,-2.3920088294187654,3.624987596472247,-2.071978487717696,3.609097833844977,0.0014958189557842429,7.157301437822437,-0.14800531237111725,0.13033661740558292,8030031,0.0782312925170068,0.9455563680770273
0,100001.0,50,181,-2.2917426894499537,3.6007128168277918,-2.112280696404714,3.4428951049800496,-0.012781204065953516,6.673722217453411,1.009292912743207,0.08928571428571433,8030032,0.07227891156462585,2.672704701425928
0,100001.0,50,138,-1.5555766984883728,3.229213385142569,-1.8172765445480858,3.2473901857404,0.007898281222447822,7.572922574074099,-0.4406942633410337,0.1380821559392988,8030033,0.06037414965986395,3.628828435571487
0,100001.0,50,157,-2.4184882802613457,3.824681175760338,-2.177468027571928,3.7865743176207753,0.002823210054120741,7.769725141100488,1.3901122324542785,0.08418367346938772,8030034,0.08418367346938775,1.3970374340146416
0,100001.0,50,148,-1.5732514792460532,3.305582492300918,-1.843136351044504,3.3457538669025535,0.012050409694824855,7.295924389379049,-1.8328339166132697,0.17431972789115652,8030035,0.0824829931972789,1.5780425401270102
0,100001.0,50,197,-1.9254942332201157,3.5979382565986016,-2.3077126290694707,3.0947593432057117,-0.06045374681325686,2.3696421476658887,-1.2642154198686628,0.14710884353741507,8030036,0.14285714285714285,-0.8194296397632311
0,100001.0,50,194,-2.6624664946327665,3.8879865146561214,-2.2078140645932973,3.835630750655852,0.003677877745885343,7.8870819861971615,0.7145862201914637,0.09995545837382573,8030037,0.11564625850340135,0.12187831239302585
0,100001.0,50,61,-2.4767272696853864,3.6486251722926992,-2.120506413845272,3.7026969770185616,-0.00434762297224461,6.5707062584482845,-0.7801709798758721,0.12111273080660835,8030038,0.10289115646258502,0.3437142322544324
0,100001.0,50,246,-2.438623641841146,3.6605897343562184,-2.061549642122733,3.6204355976161,0.007075550455603781,8.132607738405241,0.7347098101040949,0.09863945578231276,8030039,0.07312925170068027,2.686473245773433
0,100001.0,50,183,-2.6239698364671367,4.015878233718241,-2.397824675684752,3.7666417641231935,-0.024432164101036002,6.736687979166316,0.31214810814262595,0.09693877551020416,8030040,0.08843537414965986,0.8345272763305315
0,100001.0,50,162,-2.264516128065025,3.597939131493062,-2.032225735082604,3.586392766902601,0.006494947412109257,7.40641221822935,0.23099316749313495,0.11904761904761894,8030041,0.07142857142857142,2.0247469877933666
0,100001.0,50,233,-2.327165577531271,3.673138681027272,-2.0475784274338955,3.673044902876292,0.01225847461445001,7.730901611030937,-1.0661053721433027,0.15512633624878527,8030042,0.06547619047619048,2.1897258530564723
0,100001.0,50,148,-2.5630478867153026,3.9301815286896864,-2.2919143130370045,3.8047770008480875,-0.010175393385573252,7.376203304505651,-0.5308367812880838,0.1326530612244898,8030043,0.09863945578231292,0.3623211641537276
0,100001.0,50,185,-2.5518534822645127,3.9198489895693913,-2.2318399711410586,3.86179746849261,0.0023947972042134944,7.925982010342438,-1.4211816160904007,0.15731292517006798,8030044,0.08418367346938775,1.3970374340146416
0,100001.0,50,217,-2.119659375967744,3.7062928940443145,-2.098160533635128,3.657292705314916,0.004813940616026371,8.029924758607688,0.05707573139988401,0.10289115646258497,8030045,0.0858843537414966,1.3506206755885577
0,100001.0,50,105,-2.1251989971837872,3.43472647581118,-2.0513554809499888,3.2857589831791474,-0.01997728237033557,6.218652553780001,-1.2279417723109352,0.14219576719576718,8030046,0.12755102040816327,-0.4031176474454667
0,100001.0,50,176,-2.4300899669934566,3.882013058636803,-2.7895575703514246,2.8354404580956696,-0.13775663037927485,1.4707461394762258,-1.6829346184984881,0.17064200680272104,8030047,0.09693877551020408,0.7172614236873679
0,100001.0,50,198,-2.6011174286090992,3.9954917241648435,-2.321570099525376,3.849313555404716,-0.008982873288701378,7.62937785420197,-1.2951281492544109,0.16030683106575966,8030048,0.09693877551020408,1.1004908782846845
0,100001.0,50,128,-1.877633183239324,3.1768347448510754,-1.774262111918946,3.2268614582876465,0.011321621722910322,7.121374377492227,-1.4749233860006052,0.16269182091441234,8030049,0.07993197278911564,1.3007174693721495
0,100001.0,50,185,-2.6313050018239843,3.614024033101832,-2.1810527301765603,3.3489622316299643,-0.02760415097986546,2.3527338163917086,-0.2329747303892213,0.14575939071280689,8030050,0.10374149659863946,0.6685751291071106
0,100001.0,50,103,-1.6791524517500371,3.4620306546797384,-2.2544588792254685,2.989885045617391,-0.0664642586283973,2.7320337216496844,-1.9149700319011504,0.20198615160349848,8030051,0.14689625850340135,-1.017459973759273
0,100001.0,50,195,-2.062317513975588,3.546800462803998,-1.989907608046406,3.5399714520846586,0.009173436923942608,7.89530404319695,-0.782927703386634,0.16179138321995476,8030052,0.10034013605442177,1.059376167100356
0,100001.0,50,167,-2.559060829694108,3.8348052270160182,-2.314418859012584,3.563964367867253,-0.029170070625221468,2.8495144541035096,0.7064816832731328,0.10289115646258504,8030053,0.10884353741496597,0.5655562106805457
0,100001.0,50,182,-2.7817289060648607,3.946261070925344,-2.237812266288887,3.90512019956386,0.004645757026800511,7.9074773669420875,0.7548195947607139,0.09693877551020408,8030054,0.11224489795918367,-0.02706031951946113
0,100001.0,50,154,-2.8772989604640795,3.812532120381017,-2.1972424403611357,3.7309202498049463,-0.0036254409295935954,3.8820325712825534,0.9677020620150988,0.08682327097505661,8030055,0.11989795918367345,0.28587444990641897
0,100001.0,50,174,-2.588905686131004,3.6948141810819135,-2.0679930882880515,3.7076933021233884,0.01106124235655043,7.81078468255904,-1.6678476789087668,0.18027210884353734,8030056,0.19217687074829934,-1.7853123944343157
0,100001.0,50,184,-2.7874119502906227,3.946840063806896,-2.2338223926701213,3.911925133787892,0.0056611965451795095,7.913784451607494,0.05109246011673643,0.10799319727891167,8030057,0.1717687074829932,-1.5629650488133822
0,100001.0,50,147,-2.5580418031974976,3.5288296843109404,-1.9906269415974265,3.532864214080212,0.007274988614769109,7.296198580014107,-0.464799305192274,0.14289115646258502,8030058,0.17772108843537415,-1.7156363988822814
0,100001.0,50,59,-0.9963398558266738,2.72214969468131,-1.5304496828049887,2.8605377580876676,0.010260605378160792,6.672987614361785,-1.5374495743717225,0.15816326530612246,8030059,0.12329931972789115,-0.3872842071096008
0,100001.0,50,187,-2.6384854249130822,3.7472695289490137,-2.2436178088548617,3.5020049506652997,-0.02432415279241177,2.6864190477066576,0.4119389623376635,0.10629251700680263,8030060,0.19515306122448975,-1.8506606447169007
0,100001.0,50,111,-1.5316919410403418,3.1081609971865847,-1.8421019834102,2.9907460220386164,-0.014680766509154246,2.8137209179951377,-0.0678192136728414,0.1139455782312925,8030061,0.09438775510204082,0.9885716221197336
0,100001.0,50,146,-2.151718711209578,3.3960825582631307,-1.9883389797962585,3.2756329894503997,-0.010686129427095669,3.4350303251084893,-0.6345436555128411,0.13792044595616018,8030062,0.157312925170068,-0.8596299487379012
0,100001.0,50,92,-1.646843778981668,3.0385225549078667,-1.7328358586401749,3.0680495418872056,0.0030960659884034128,5.85295372302215,-1.2304296487474722,0.1478984450923226,8030063,0.2066326530612245,-2.447246911537022
0,100001.0,50,63,-0.6828175139829277,2.726493064037508,-1.7154412219683013,2.529072755566184,-0.0370674704905442,2.8304296558142084,-0.8466237335973051,0.1479591836734694,8030064,0.13520408163265304,-0.4008670377908808
0,100001.0,50,181,-2.697657917237174,3.72226937135644,-2.1918479107744204,3.544953790823693,-0.015210380277318985,2.8282300760179218,-1.4908807543759932,0.1530612244897958,8030065,0.09608843537414967,0.8321023917854743
0,100001.0,50,164,-2.4560323784679507,3.734440937303877,-2.1856373997706573,3.5898804632406263,-0.011820211071958743,7.427822632276827,0.9137230934562368,0.08673469387755098,8030066,0.0824829931972789,1.664929629157897
0,100001.0,50,207,-2.8449731511434933,4.127027163591818,-2.4028284261934387,3.963290430721852,-0.010535084756172292,7.690187506852112,0.043420786906966435,0.11649659863945586,8030067,0.09608843537414967,0.9541779209124296
0,100001.0,50,180,-2.694293608882716,3.6079046148223424,-2.0284262397219126,3.6014409107838583,0.008511897401557118,6.671406857971742,0.2641407876758718,0.11224489795918363,8030068,0.08078231292517006,2.3011079845525835
0,100001.0,50,176,-2.430089966993456,3.868137682153941,-2.1917336647579573,3.8344666863235792,0.005073625895665256,7.860107037722901,-2.9389457491637785,0.21683673469387774,8030069,0.21003401360544216,-2.92687155418586
0,100001.0,50,104,-2.6735191395016784,3.765801097635989,-2.4183142483691347,3.3097872918081856,-0.06386708328623125,2.9013012660277933,-1.896207347471695,0.17451596023024596,8030070,0.08503401360544217,1.3177436802985996
0,100001.0,50,117,-2.244282600721551,3.5609076634956653,-2.467146926063479,2.8006564967274485,-0.10488462947064887,1.6014878672765516,-0.4556174480190453,0.15446960034013604,8030071,0.18069727891156465,-1.8964912960340925
0,100001.0,50,199,-2.6785762880341157,4.102605467339846,-2.4689024464616542,3.806237940481283,-0.02975243163613455,6.8170678926349435,1.1934619203291703,0.0986394557823128,8030072,0.1130952380952381,0.2993454198953533
0,100001.0,50,174,-1.7448852720053385,3.287981042947244,-1.8585332677916024,3.2681136905216133,0.005423702315426321,6.602282204235007,-0.05723048763889056,0.12925170068027206,8030073,0.13095238095238096,-0.5125956855252912
0,100001.0,50,164,-2.1876221573577768,3.728872427501429,-2.4922590893116485,3.0518183955076617,-0.08703223475147258,2.0229203750652243,-0.7552529995654929,0.1328656462585034,8030074,0.1207482993197279,0.36628759826665935
0,100001.0,50,129,-2.5682007235245807,3.75126267302498,-2.12206479602502,3.762587698621208,0.006719119404315529,7.500907797408893,0.01740367807339771,0.10629251700680266,8030075,0.12329931972789115,0.0
0,100001.0,50,112,-2.197695861958098,3.546543816270584,-2.0538593562210816,3.4946370202693333,-0.004900119702667457,7.083557823600684,0.5307517988651865,0.09007936507936504,8030076,0.09098639455782312,1.1561442892856728
0,100001.0,50,211,-2.64438494410417,3.808797718083924,-2.1762735622334684,3.726593577216065,0.00017625428726783168,7.665838353126558,0.4886203341539901,0.09778911564625847,8030077,0.12670068027210885,-0.04401795408589624
0,100001.0,50,190,-2.5715881706999553,3.9307874315274254,-2.236309561306231,3.872803446496896,0.0027587822741624232,7.950813563655442,-0.6687829921078355,0.13966836734693874,8030078,0.09523809523809523,0.43149003550216974
0,100001.0,50,105,-1.848073611982182,3.491430173346985,-1.9982571036204952,3.491171105434704,0.0012586656097626154,6.99149589210213,-2.2683423495793726,0.17676445578231292,8030079,0.08163265306122447,1.0719680769638968
0,100001.0,50,129,-1.5487016969966183,3.3357745954303413,-1.9531133651819423,3.23161596072338,-0.010236158467511887,6.688646013092871,-2.1006932959947,0.18661518661518647,8030080,0.13520408163265307,-0.6522202934503151
0,100001.0,50,200,-2.166730589889462,3.745625042323508,-2.1550494779976868,3.644198203120205,-0.003296770701256796,7.610383918032031,0.4193051298650645,0.10374149659863947,8030081,0.10884353741496597,0.00948842235481312
0,100001.0,50,110,-1.9130919605594925,3.32986907435371,-1.9776182834993483,3.198183114997998,-0.016724418404960438,3.920910150208172,-1.314120326839344,0.1675170068027211,8030082,0.14115646258503406,-0.529870617963523
0,100001.0,50,133,-2.370269824556232,3.6699154583843767,-2.20429560845618,3.4553532000315084,-0.024945230044759983,3.940249153567568,1.3298607606335906,0.09470269589317208,8030083,0.07057823129251703,1.6629397149628709
0,100001.0,50,150,-1.889090436575656,3.607591058912181,-2.135144756485416,3.4369215303081044,-0.01701038221520381,6.518753567841582,-0.6599301916607819,0.14370748299319738,8030084,0.08418367346938775,1.3910199593098482
0,100001.0,50,141,-1.592279537671219,3.3660206860739748,-1.9329035124138811,3.315793128715094,-0.0012722725536361641,7.221575820462714,1.100940462188862,0.07993197278911568,8030085,0.0663265306122449,1.9989868091260297
0,100001.0,50,160,-1.7015990930753342,3.159766211805378,-1.8314787587838384,3.0704294642649987,-0.00562481342713365,6.506295254126346,-0.205994641896796,0.11989795918367342,8030086,0.0935374149659864,1.0041829910443667
0,100001.0,50,160,-2.251630611963357,3.340327532585224,-1.9753647283844509,3.1784152440956674,-0.01547880988218739,2.8256841246744466,0.3520386477178567,0.1105442176870749,8030087,0.11904761904761905,0.060744853512807576
0,100001.0,50,165,-2.461139799434544,3.72030486841165,-2.1374106880864354,3.644301349321433,-0.002091331727330703,7.436021738940755,-0.28510032321953804,0.12755102040816332,8030088,0.15901360544217688,-1.113819946231804
0,100001.0,50,175,-2.173343980210162,3.828166885289962,-2.487412721170522,3.2489337146768684,-0.0720562823988942,2.3749535705901907,-2.658449974106251,0.21683673469387774,8030089,0.0935374149659864,1.0878741342555975
0,100001.0,50,120,-1.4192212599470058,3.1575222560140817,-1.7676581685041046,3.207971857494429,0.01044250969132432,7.417574455769997,-0.4786721579587205,0.12369001654715953,8030090,0.149234693877551,-1.1966229211908357
0,100001.0,50,121,-2.3994517739358283,3.671310029462024,-2.1681901870054148,3.533281383409757,-0.01567373768422354,6.347201765851394,-0.15364872484215827,0.125,8030091,0.14200680272108845,-0.5479013509052243
0,100001.0,50,122,-2.4067752430791143,3.5840195894857616,-2.12273704259054,3.4375860802496168,-0.01682164478449838,3.87837524267038,0.6304067621952578,0.10119047619047623,8030092,0.11224489795918367,-0.10894489510942504
0,100001.0,50,181,-1.642278324990401,3.261367435435316,-1.812358648064532,3.2914638730626944,0.01281857600766688,7.737896698873709,0.6333683297501902,0.09875283446712016,8030093,0.10714285714285716,0.2718689593574737
0,100001.0,50,151,-2.2865382497507527,3.657287987644704,-2.084226512005281,3.6218357220759816,0.0023082613921592697,7.244822791149414,-1.221000883793716,0.1504913076341648,8030094,0.11139455782312924,0.10816782225456817
0,100001.0,50,198,-2.15531057062868,3.736930864994704,-2.138903629248984,3.655766659647504,-0.0005806419996498631,7.882284243466197,-0.325263243355066,0.11991531306400115,8030095,0.12585034013605442,-0.2849945259767728
0,100001.0,50,101,-1.5037041810286718,2.964019250690725,-1.6409827212043373,3.065456658067734,0.0149667676734703,6.920687400881445,-0.6573689644277441,0.13982993197278915,8030096,0.12244897959183675,-0.17053279794966295
0,100001.0,50,150,-1.889090436575656,3.611634586336296,-2.3498747642885185,3.0750601950326444,-0.06876345489647383,2.372338977329451,0.09357480669516724,0.1122448979591836,8030097,0.12755102040816327,0.01707233181056799
0,100001.0,50,182,-2.216527022567904,3.7178692857417497,-2.3318631663999554,3.2955590312163543,-0.049691017158658264,2.3623562556644604,0.2697910714876278,0.1121900373052447,8030098,0.1096938775510204,0.5372778818465023
0,100001.0,50,193,-2.811547723749316,4.0548433003734905,-2.655271582921655,3.3963150685395176,-0.08128103591148986,2.0338101437848386,-0.07612696249134566,0.13945578231292516,8030099,0.1054421768707483,0.2959629312859256
0,100001.0,50,193,-2.0495376512467534,3.637468267014337,-2.2402199738004707,3.289633658389159,-0.03870442085114918,2.8704635306336725,-1.3660560231080534,0.15731292517006806,8030100,0.14115646258503406,-0.938739654524702
0,100001.0,50,184,-2.6276570729194426,3.9750900522077246,-2.317950074668536,3.8230492571115984,-0.01077097784245197,7.5664776282079105,-0.4566852508028511,0.14191729323308286,8030101,0.1020408163265306,0.1752491551212766
0,100001.0,50,166,-2.554594980935232,3.9026458636350982,-2.22306976052296,3.855046388582944,0.0024251460953772395,7.827827932606027,0.6107272144593593,0.10429171668667467,8030102,0.0782312925170068,1.19573288749344
0,100001.0,50,164,-1.471861567730649,3.168309107388332,-1.7823175024708606,3.1694076352321185,0.007446939261740078,7.342621883185981,3.259887629875546,0.0756802721088436,8030103,0.1207482993197279,-0.15468949650214406
0,100001.0,50,168,-2.3887312657157445,3.776809013169378,-2.3969560796783758,3.3074645292721137,-0.05724684472119846,2.898736967831647,-1.265286833642194,0.15402647545504686,8030104,0.08078231292517006,2.1618826051687745
0,100001.0,50,117,-2.2442826007215504,3.6838057382899647,-2.151115356843021,3.592518294189038,-0.009611288154638535,6.621680306472144,-0.25822220689696823,0.13837353123067409,8030105,0.1020408163265306,0.3127778269693537
0,100001.0,50,190,-1.952481829669378,3.452276958933288,-1.9351924120303392,3.4508635228496285,0.009397658327469412,7.868288370249576,-0.10607322830052296,0.10847910592808553,8030106,0.18027210884353745,-2.126470266016735
0,100001.0,50,187,-2.2454195990216927,3.7161843222920785,-2.1441808207570894,3.6115499898157655,-0.004593557479013124,7.539872111536425,0.5103108534500608,0.10695899981614257,8030107,0.1479591836734694,-1.0290179723301025
0,100001.0,50,136,-1.5302251205144641,3.0985616001748806,-1.7646220228902232,3.081584866852828,0.002513973377810659,7.1766249710400585,-0.3172133966073972,0.1270992772108844,8030108,0.08928571428571429,1.178054490918703
0,100001.0,50,123,-1.701828591593774,2.968148255784144,-1.6440243432998394,3.0431484407452403,0.014068812211784135,7.410106351068219,-0.636044170796684,0.1377551020408164,8030109,0.1020408163265306,0.33249660984875057
0,100001.0,50,124,-1.3612877290142336,2.994196610231473,-1.6716397292726883,3.046081901124562,0.010923609259850777,7.442677746924664,0.9432373939303024,0.09183673469387754,8030110,0.10884353741496597,0.3014031045903522
0,100001.0,50,207,-2.6316434954897003,3.8556099792026632,-2.2390000954358715,3.712577292553491,-0.008444401269676013,6.820791500044748,2.128246424945148,0.08333333333333337,8030111,0.15901360544217688,-1.2548236081986717
0,100001.0,50,122,-1.6889027251729984,3.049980533196237,-1.7017447148568587,3.1065833641701834,0.011436497774279398,7.089710028916524,-0.635683588483232,0.14688701567583556,8030112,0.1130952380952381,-0.35003072449835143
0,100001.0,50,128,-2.2200697544521835,3.5342643835246115,-2.0614348838996404,3.4385664623136654,-0.008888002100228684,6.383039897530853,-0.8369291830321545,0.14880952380952375,8030113,0.0935374149659864,0.6584373039308387
0,100001.0,50,180,-2.122899111511383,3.556985157736443,-2.029591213105776,3.4994894727689143,0.0011837738108126086,7.750807603177567,0.16616663326011585,0.12504049238743115,8030114,0.11649659863945575,-0.2650417135904697
0,100001.0,50,131,-2.467752843471137,3.5409229097126635,-1.9961617344568756,3.561536021799836,0.007985909778755282,7.425496439953389,-0.4461363679165252,0.12500000000000006,8030115,0.13137755102040816,-0.6070932692172627
0,100001.0,50,84,-1.4929610608866508,2.7902502404737706,-1.5999764723574177,2.815252819938613,0.00096932448291001,2.7881446518717907,0.3804018933701224,0.1020408163265306,8030116,0.1522108843537415,-0.7520267676509431
0,100001.0,50,176,-2.5970031052339344,4.020766823465429,-2.3996068470135725,3.777375580264184,-0.02411894128431777,6.716745440760932,-0.9367284256604408,0.14285714285714288,8030117,0.1130952380952381,0.08580257990814807
0,100001.0,50,167,-2.4711739485995783,3.8785849912771537,-2.432235919806191,3.4475949628588225,-0.051675590392319365,2.3702512240187934,-2.9509090376850486,0.2363945578231289,8030118,0.14540816326530612,-1.3281433940337246
0,100001.0,50,63,-0.4553991231270428,2.1083631452388496,-1.1183731476406789,2.32448902762889,0.02492746923818252,6.3542001328586375,0.5894541464272044,0.09863945578231292,8030119,0.13180272108843538,-0.4766296066155975
0,100001.0,50,173,-2.584787809910286,3.7451298567748608,-2.1315246204359646,3.698068077358853,0.0026591367255247773,7.485554320046408,0.19316713792528992,0.11054421768707484,8030120,0.12670068027210885,0.179559612291485
0,100001.0,50,159,-2.2450682330646234,3.7828232687002847,-2.281676105963072,3.5233969634774045,-0.02836532393615202,3.92880937407285,-1.8333607691363842,0.18911243742780132,8030121,0.1292517006802721,-0.4416940096260461
0,100001.0,50,161,-2.258112756055997,3.534137352964944,-2.113515214178297,3.3216956269261426,-0.022106916935805517,2.8183883231090943,-2.2481540674600318,0.21636601068999026,8030122,0.09778911564625853,0.9151840126473229
0,100001.0,50,173,-2.7545535250572937,3.83505996957202,-2.2452726730144184,3.6794284947569977,-0.012435374687013105,3.926246283723647,0.6774147054113736,0.09438775510204077,8030123,0.08333333333333333,0.9247719723867336
0,100001.0,50,173,-2.839436382630796,3.933806760094393,-2.2468059919211156,3.8708133540370113,0.0008798614165339849,7.790912984739907,0.3409231916753789,0.11367419308148792,8030124,0.06122448979591837,3.1927276667129565
0,100001.0,50,117,-1.9949814694209995,3.266464359300989,-1.8906917207425504,3.2144963746863646,-0.004400348793689964,7.12912030124759,-0.2913153579003316,0.13085034013605445,8030125,0.1011904761904762,0.44687875116031617
0,100001.0,50,201,-2.538386608598373,3.7842431798859457,-2.130047755711329,3.7621726215923834,0.008041012697289695,7.97431290422101,-0.8830461984817666,0.13350340136054412,8030126,0.11989795918367345,-0.2517145943770053
0,100001.0,50,101,-1.6476212340959633,2.9699000780480924,-1.9328786044783284,2.5692071624299886,-0.056746197613987324,1.7333657328957544,1.4495499415179205,0.08785559678416825,8030127,0.10034013605442177,1.2578090884207769
0,100001.0,50,134,-2.486293110313744,3.783694433257778,-2.2150013540940483,3.6610177966005284,-0.011621289352656465,6.452608126920687,0.739545610452626,0.09693877551020412,8030128,0.09523809523809523,1.1346776122651328
0,100001.0,50,155,-1.6504968943315652,3.4188869865452736,-2.027291992735712,3.2470483057587693,-0.01711485306689501,3.9289890957207927,0.0,0.12329931972789115,8030129,0.09693877551020408,0.7059116927570303
0,100001.0,50,112,-2.5879744638906335,3.8800589311215736,-2.405751289716019,3.5478423480429933,-0.044585039763776375,2.856107800810991,-1.1051760041595813,0.14751700680272106,8030130,0.1284013605442177,0.0
