#/home/enes/bim/BIM.py trees/ir8040046.trees,trees/ir8040047.trees,trees/ir8040048.trees,trees/ir8040049.trees,trees/ir8040050.trees,trees/ir8040051.trees 250 --stats=all --eta=etas/BC.json --out=outs/950648146.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,FayH,TajD,bsfs,ZngE,FerL,Colless,btree,path
0,2501.0,250,7,-0.2641278187844844,0.17139889962503577,1.4785680716273766,1.267551105404053,0.5908466185504475,-0.02491983953611249,0.05301852571576629,-1.367306447292048,ir8040046.trees
0,2501.0,250,16,-0.5928903682049144,-0.04611089162929477,0.6590429065343896,0.7064078852952833,0.7370976970736582,-0.5861291142797167,0.06399792719264154,-2.6959733149873677,ir8040047.trees
0,2501.0,250,14,-1.3732426659144188,0.11600491171506337,0.7410964856692901,2.486417784782565,0.11925137757970487,0.2266100194778623,0.051755408731701,-1.2155878641627516,ir8040048.trees
0,2501.0,250,2,6.72382478836686,0.015376248552967544,-1.2538861040673102,-0.8843654518232558,-0.9340609394697013,0.6076735151511146,0.03637129161808524,0.02488032709871985,ir8040049.trees
0,2501.0,250,9,-2.200729241468039,0.08259758420655731,1.9960704766527342,1.1442933384346108,1.2734643894169673,-0.6163396745497662,0.058168156496955566,-1.2633535525735726,ir8040050.trees
0,2501.0,250,11,0.2523487190495646,0.16937196306750177,0.07909775902722392,0.5694170402287057,-0.5857795253857173,0.775673588065466,0.07819989635963207,-2.2717752532856204,ir8040051.trees
