#/home/enes/bim/BIM.py trees/r8080077.trees,trees/r8080078.trees,trees/r8080079.trees,trees/r8080080.trees,trees/r8080081.trees,trees/r8080082.trees,trees/r8080083.trees 250 --stats=all --eta=etas/BC.json --out=outs/369790024.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FerL,TajD,FayH,bsfs,Colless,btree,path
0,2501.0,250,3,-1.5479634052244726,2.2902541752242485,-1.4169827816689977,3.177943640249397,0.02639618939890242,2.1599777132740217,0.03496782830245714,-0.027220483159431163,r8080077.trees
0,2501.0,250,6,0.032958223794150206,-0.9934869051676678,0.8847029067893867,-0.7651470558066765,0.13584491748534275,-3.1178367348751664e-06,0.03293010752688172,0.23095559430992818,r8080078.trees
0,2501.0,250,11,-2.3105962099881507,0.47952227304939,-0.30409146252528435,0.5967097051776201,-0.0011638332142875853,2.660523458047577,0.03413654618473895,-0.07824030598577052,r8080079.trees
0,2501.0,250,11,-1.029123745469293,0.4057706100808057,-0.016294163048761204,0.9867713960644201,0.09916543593503489,1.8220346230465927,0.026500266298167582,0.7187613761526277,r8080080.trees
0,2501.0,250,4,3.5253392814715427,0.7540871749114446,-0.5472150371796387,0.8603404869749198,-0.04521774057963153,5.056170714293956e-07,0.030631486519554923,0.47005458937239414,r8080081.trees
0,2501.0,250,8,1.120547557355928,-0.21650828169824055,0.33682983174499703,0.130527397094075,0.0935885957334071,0.45658057286763953,0.041092686156813635,-0.12952161825441713,r8080082.trees
0,2501.0,250,7,-2.055869951677464,0.5463777263581017,-0.5506606346231462,0.28407331636539007,-0.10163935393154241,0.41599970628433475,0.04004188798203567,-0.15976430905910313,r8080083.trees
