start,end,N,SS,FayH,ZngE,FulD,FerL,bsfs,TajD,Colless,btree,path,iColless,ibtree
0,10001.0,250,85,0.03963145426907426,-0.6879151059182077,1.5142052466211002,0.5670486810713016,0.6013833421640806,-0.5167177253700135,0.03800794576154078,-0.043015201573571096,9070017,0.06412950187848168,-1.831360372618132
0,10001.0,250,98,0.035568452172744465,-1.7416582326216323,6.535754986471398,1.2056520657467416,-0.8061171366448889,-1.7171378828680746,0.04352397181779225,-0.34093390124812123,9070018,0.06337896388421067,-1.7799635166466463
0,10001.0,250,69,0.04442798661912237,-1.6590703011687868,5.39903146807563,1.1834639425125029,-0.5397582932317057,-1.5935925986301431,0.0386069896283426,-0.1508342455025496,9070019,0.061974946934138526,-2.3068003092739606
0,10001.0,250,118,-0.13667981642316007,0.1664300005978994,2.294444114900128,-0.601293200277832,-0.8692139905617706,-0.7123655560383333,0.03668171445085552,-0.121692741280667,9070020,0.05462046697958086,-1.3851419765234232
0,10001.0,250,112,-0.007688309591751512,-1.3067993313057054,5.043393176591307,0.7801418228977911,-0.55088119262725,-1.5074722696268457,0.042149482038068654,-0.3827483005039028,9070021,0.08042185720811941,-2.3279318458491374
0,10001.0,250,89,0.07951993621979166,-1.0214746931355996,4.801454661764433,0.9165588026688312,2.6443080431751533,-0.630719073796152,0.033931992826995584,0.11019318700582212,9070022,0.048378999870449545,-0.7694003892378862
0,10001.0,250,76,-0.009849348490172905,-1.2827760136002062,5.608602965743608,0.7597972691146095,-0.5711049642952261,-1.5098515191285535,0.0418550546271106,-0.2787316600575133,9070023,0.0559560823940925,-1.2628805968493473
0,10001.0,250,100,-0.06993884532610473,-0.3792428978412815,3.598054427072075,-0.017638926577228327,-0.4734700493545783,-0.8801162951742378,0.0331107696916699,0.1588276293499441,9070024,0.06105910317285974,-1.8723106231894344
0,10001.0,250,78,-0.16852629367886302,-0.7859507974308897,2.60686096465719,-0.10922581829407556,-1.7922569616362691,-1.9698104124921143,0.04396895212636542,-0.5409644803749187,9070025,0.07788043670282302,-2.263785624015859
0,10001.0,250,77,0.02749437872713524,-1.3185611353787599,6.4423847455982886,0.9137824537127434,2.2444485207555562e-06,-1.309532093772136,0.02630627536402173,0.7705906778567833,9070026,0.05838137496221444,-1.6447861794397325
0,10001.0,250,86,0.01003823558105794,-0.8607270142890134,3.793542795336069,0.5686170288885236,0.3622295704907275,-0.9018452697647072,0.04752367240221884,-0.485854718043168,9070027,0.043728262927641086,-0.2972332186876821
0,10001.0,250,87,-0.05403137028129886,-1.0283819152692768,5.184734031156117,0.4437355018035615,-0.8169484267687068,-1.5044942723784904,0.044782918490230215,-0.4391985334121375,9070028,0.0833408073983278,-2.4976671743571357
0,10001.0,250,107,0.02658898824620258,-0.7865107556177188,5.582472908256227,0.5827876248676245,0.5296240439827105,-0.7040818263569659,0.033987440938434206,0.35433550425114524,9070029,0.06109571525935439,-1.6840051866801478
0,10001.0,250,95,0.006498622322654038,-1.1565006419985977,5.285878132256221,0.7389617663589054,-6.64288899552473e-06,-1.2529278999858724,0.03239841084769185,0.3878296691853753,9070030,0.056031923392494715,-1.2637357441107346
0,10001.0,250,80,0.0607994267463702,-1.7011333484911435,5.874922637518427,1.2689057714405259,-0.32125171000903674,-1.5233634092840234,0.027810165392753817,0.6702244217514014,9070031,0.06490680463790646,-1.9444274093156764
0,10001.0,250,108,-0.10571833442888597,-0.4680105983250588,3.459555724005465,-0.09388106714161434,-0.4242515527954223,-1.2140463322574708,0.04715085461957645,-0.31947621291214745,9070032,0.08499967612385025,-2.8327874069073986
0,10001.0,250,92,0.01252458418313892,-0.6371680044246024,2.964719898466996,0.4392118193798661,-0.0715350784595419,-0.6329169640665899,0.030533603949849587,0.3963104554631059,9070033,0.05833291088618148,-1.5796203078717574
0,10001.0,250,98,-0.07423366472248602,-0.4162204336442422,5.413293902040605,-0.009844983453317831,-0.31486648490040914,-0.949260301596106,0.0407388214746681,-0.3596094855291389,9070034,0.07735984259619122,-2.4918176189086174
0,10001.0,250,93,-0.10735377688431973,-0.8287592061467064,5.6554867297788665,0.12771265393525486,-1.4113901380732858,-1.6261597753985324,0.0464380820774136,-0.6204757333802263,9070035,0.06309570077545203,-1.4485866296176202
0,10001.0,250,111,-0.08285973485594585,-0.0618656811930572,3.2880589214137594,-0.2627245042282206,0.08559868253072432,-0.6118108312649222,0.042957636999611366,-0.2882388992647276,9070036,0.06399908389317639,-1.6360976560028846
0,10001.0,250,82,-0.17221001419948034,-0.9282937598022376,5.001219886359436,-0.03686373432542917,-2.1372097686523936,-2.1554472462606764,0.03382219580408922,-0.03201366465479171,9070037,0.07013861899209743,-1.94563174378508
0,10001.0,250,98,0.07259116368820268,-0.9446497891635971,3.7296022753944182,0.8458889470980309,2.9632886031516854,-0.5841764529781106,0.041260022167523135,-0.40661675981113854,9070038,0.058670164529084086,-1.8649981210033564
0,10001.0,250,93,0.10526070114452976,-0.7223281399204747,4.6721217192543225,0.8246332656349434,1.5846996559224795,-0.1256000589370625,0.033183630579666334,0.26037153132801544,9070039,0.04690474055029049,-0.7465805869344263
0,10001.0,250,75,-0.05113442136518118,-0.9223854658984167,3.547657013017532,0.3911611202978776,-0.4680369489183678,-1.3688387935495796,0.05010220091836881,-0.7003725483167231,9070040,0.07935613421427648,-2.5457116304630567
0,10001.0,250,93,-0.00034430706872009404,-0.8569528660741851,3.0987377024150513,0.5290705340149724,-0.12127174193071767,-0.962545573725866,0.037796346677030704,-0.061340502697701735,9070041,0.061124066157101524,-1.5925757511969898
0,10001.0,250,57,0.07070759049468786,-1.6010076249358327,4.260633584213363,1.2354693190576251,-1.3105215734690506e-06,-1.3796860614165092,0.03870218778339162,-0.10566947806136036,9070042,0.06410228728534209,-1.7468764857145325
0,10001.0,250,96,0.06443215031172682,-1.715323367733894,4.820392789782281,1.2930547324560944,6.984777476599699e-07,-1.501196540174479,0.031154186639029243,0.3817371221827335,9070043,0.05723755235997754,-1.4372933366914267
0,10001.0,250,95,0.003735803397904267,-0.7770911670764645,4.322284881594864,0.4942661121232375,0.34526609857365537,-0.8459866038366907,0.04040579190209971,-0.30276422045362344,9070044,0.06045755603057393,-1.2368787656991571
0,10001.0,250,68,0.06420516629147513,-1.6399798599193387,2.8714124594858386,1.2405391129720265,-9.44476364371659e-06,-1.4471147790453922,0.03337741208737388,0.3650383564752629,9070045,0.053909185127607215,-1.2296683308190202
0,10001.0,250,87,0.042499130941952526,-1.4271659673221608,4.975159084306738,1.035106661956376,3.7237552085314043e-06,-1.3273268506435236,0.03679502958068834,-0.17041194253438985,9070046,0.049115818111154286,-0.8824426971180309
0,10001.0,250,98,0.027481441462374176,-1.0493956334596823,4.477909665014946,0.7482288452568715,1.4833005674580555,-0.9952105826695916,0.031940525073646614,0.4167553957715109,9070047,0.0756304789048668,-2.5097478614598767
0,10001.0,250,112,-0.006905599652205014,-0.3973801625150243,3.2328568600366534,0.22062928969783205,0.3945639746906745,-0.4883366466216241,0.03225684234197898,0.34946332947947345,9070048,0.055800621842207535,-1.2266211354314107
0,10001.0,250,111,-0.16097583416297814,-0.1090949984758941,3.454078124347426,-0.517269102326733,-0.7171094307282944,-1.1762227817364386,0.05116059772589114,-0.7071650300026637,9070049,0.08527277992425109,-2.497721046291074
0,10001.0,250,117,-0.2664704870729825,0.1409142567869805,3.6017664024296443,-1.0582879158690808,-1.515256956189421,-1.59258661728554,0.040279193462834914,-0.2333751865444716,9070050,0.06290214621928575,-1.4899491028026002
0,10001.0,250,75,0.01188459299759393,-1.434184209249386,4.030125356727118,0.930269515407157,-0.6306455467161879,-1.541767848727866,0.04025965613606499,-0.34978067294532045,9070051,0.06135833657209482,-1.6029952468551822
0,10001.0,250,92,0.0495575515778433,-1.1995881182955443,4.156990309883517,0.9200203342676068,0.4084020514330773,-1.0229090944643926,0.027086590924839647,0.6029238585368913,9070052,0.044738092153560484,-0.5835025343755054
0,10001.0,250,104,0.0392598491925067,0.04398061118819208,2.6425960406795257,0.11478615196108855,1.6740103073300587,0.3055772857049063,0.032923868928915016,0.3940886788055673,9070053,0.05327878333610941,-1.235536668708359
0,10001.0,250,108,0.04544894101163925,-1.2408350297533697,4.311787243238686,0.9321932435967282,0.6983516797699546,-1.0874369010949196,0.03484593942889142,0.14939421036163025,9070054,0.05423144189661873,-1.3342661601001538
0,10001.0,250,98,0.06719674736998901,-0.7156861166958717,4.852063359825209,0.6848026204001876,1.1279244050128474,-0.3631162322323001,0.034200051312142946,0.1010198446859813,9070055,0.05053763440860215,-1.224420995101003
0,10001.0,250,89,0.07027730914740532,-0.9737610524739502,4.5963646539656535,0.8539798130638141,2.2128807887004514,-0.6370908661669605,0.02914097540992216,0.4415369031306145,9070056,0.040593826920585566,-0.4900372768367266
0,10001.0,250,91,0.08022446898385267,-1.753419288614931,4.63503429896388,1.3725030604253152,0.16648056108419065,-1.4455330552224042,0.03784325287803048,-0.09515487378057856,9070057,0.05410710944134964,-1.0453644643710478
0,10001.0,250,96,0.055214906713605134,-1.333418685032986,4.629592214649352,1.0236066771779428,1.0466228736669607,-1.133596627293478,0.029252244710853338,0.5283610209218185,9070058,0.05720605381678516,-1.4620161415210435
0,10001.0,250,121,-0.09950019752053398,-0.17402964032160576,4.150763410180459,-0.2557919296333228,-0.34420597843232464,-0.8478497621093144,0.049719847130457316,-0.9758312011740798,9070059,0.06932209123231277,-2.2477470692592205
0,10001.0,250,83,0.06484633964711572,-0.9186679214185142,5.346423426947879,0.7993323598985514,1.9790797658407933,-0.6142933701091924,0.03461537484536502,0.08054593810047192,9070060,0.053707662189978564,-1.524660739690965
0,10001.0,250,122,0.019022427255581325,-0.24754093399155394,3.0320197471650805,0.2225292461505413,0.756201956411338,-0.15033305630707744,0.02956526567097885,0.6146136982555082,9070061,0.06811385326251243,-2.0653193726404853
0,10001.0,250,89,-0.07459161945264152,-0.0723402719738661,4.596364653965653,-0.22192664886346228,0.26290326626403043,-0.5646619708826487,0.03609526080863042,0.0483925045688646,9070062,0.06210787851868304,-2.106763036362391
0,10001.0,250,94,0.03656048064083458,-0.7939467442220906,3.619385681955664,0.6225650023048848,1.0552987691666555,-0.6517778283038532,0.028489267242667937,0.690752799732108,9070063,0.047462250435433485,-0.9727173013230715
0,10001.0,250,77,-0.4301188621456212,0.7245474573937467,4.795224324113527,-1.968101078256112,-2.2044185104844303,-1.9484299942162249,0.042250003598623874,-0.2826890858524497,9070064,0.07429718875502007,-2.4392828563859825
0,10001.0,250,93,0.0072790793850315985,-1.0853215114867618,4.278775715044504,0.6977411988207781,-0.3879082112936216,-1.1689305888182524,0.03886458902861308,-0.17944590905872285,9070065,0.05579306473204646,-1.5175403274446533
0,10001.0,250,88,-0.06598253203838683,-0.8001434817366974,4.058133993883998,0.2595601883144716,-0.529327987836072,-1.325544860712578,0.039075657468584005,0.008741970753441176,9070066,0.05724308524420262,-1.057006775467258
0,10001.0,250,91,0.02202743226448832,-1.0464936901237725,6.241380138646003,0.7265543426905466,-0.16571506907590172,-1.0305087704663,0.0415717460412369,-0.5939689678389839,9070067,0.060046638165565484,-1.5810268946387491
0,10001.0,250,107,0.009760728544087962,-0.5037626896092119,3.862723009200212,0.3469348337633632,0.8002818315163341,-0.4985130070979166,0.040758138225873465,-0.06571021063311862,9070068,0.07700386800658858,-2.4707309317278145
0,10001.0,250,114,0.011888940791744842,-0.2885889401301751,3.934330895810944,0.22170250819173404,1.0977258141790631,-0.2436627650342232,0.0296933702552144,0.4773117345680509,9070069,0.05733687437923739,-1.3631273426484125
0,10001.0,250,98,0.0445837527935018,-0.5659532751700567,2.2329874961533642,0.5107219767419229,1.9188900323711395,-0.3428668539541353,0.03043741787426204,0.3900391063278795,9070070,0.04527608642455125,-0.9226862074246792
0,10001.0,250,89,-0.006939086273219173,-1.089007846072088,6.237084716355906,0.6492250810303917,-0.1815457711266805,-1.2669099252972718,0.033012627035251506,0.17756959876150333,9070071,0.06474891501489831,-1.8869335459802967
0,10001.0,250,123,0.030477742013976038,-1.1180293168782147,3.885964077588118,0.8025375477238053,0.307719270074305,-1.0432833955869034,0.036849008938981735,0.0727282362617102,9070072,0.05245027028936861,-0.9498710437591096
0,10001.0,250,89,0.055171123677139146,-1.1616793910798309,4.186184638368092,0.9162789291601141,2.1888346320898524,-0.9458625212818492,0.02924119263602109,0.5005705626162885,9070073,0.05555015761972621,-1.34606835244029
0,10001.0,250,103,0.015494074089165363,-0.7724801931954604,5.0152861837711376,0.5338313953737757,0.7269587137588125,-0.7620275823145802,0.037825325069377684,0.01217798180940185,9070074,0.05678448561270171,-1.5716181115177754
0,10001.0,250,88,-0.31148764423332315,0.7612263501780642,2.606976649330525,-1.5839061832113743,-1.6193718940393949,-1.1633682448432372,0.04287384140668245,-0.3945873119062151,9070075,0.05199978800833835,-1.1109383277485527
0,10001.0,250,94,0.05049918794063271,-0.8825798902059799,4.008737131500393,0.7274584243291465,1.249062585452853,-0.6604655257081529,0.045514430995872886,-0.4744139580734057,9070076,0.05843711451697393,-1.2959904429864086
0,10001.0,250,82,0.06695976784101122,-1.4380136196844338,5.222916319234618,1.1282011703416306,1.1295010124894065,-1.1855529531924796,0.0325315599314822,0.2245824623335888,9070077,0.04940444891520542,-1.163644156481751
0,10001.0,250,99,-0.07558282847455389,-0.2026702141050186,4.404268464986591,-0.1470301319697682,0.10961903168511393,-0.7192755226676454,0.03915921751522217,0.01855499863562585,9070078,0.06693440428380189,-1.8191695502521432
0,10001.0,250,104,0.06368642262066715,-0.6955525804249721,3.8797079959940777,0.6605634428441192,1.2988302598422397,-0.3610294546458844,0.031332043116508175,0.3986915984434341,9070079,0.04408213499157923,-0.6238125886765911
0,10001.0,250,92,0.08424056166388838,-1.1027664278063696,4.156990309883515,0.9844293744032128,1.1293587068143345,-0.6891755282722254,0.033244591268299005,0.2565233225574244,9070080,0.0672872943386449,-2.1550801264423924
0,10001.0,250,68,0.06639082871089598,-1.7948339046976165,5.7815313856503945,1.3441404074364323,-0.3494406062821633,-1.6084834765648783,0.028437832349653688,0.6721427554546341,9070081,0.06539308599160913,-1.7898582627372972
0,10001.0,250,112,-0.03862875281027793,-0.16024348225669796,3.726639491824285,-0.041307508657452134,0.6117865382721127,-0.431827289692225,0.03415959121847191,0.04075995122465518,9070082,0.049875222451776544,-1.2204526961797273
0,10001.0,250,105,0.06269313954466267,-1.273614940327363,3.4653378581747707,1.0146473396172464,0.4967257518031305,-1.0127533887694102,0.03717258520341821,0.05900122493359738,9070083,0.0666860992356523,-1.9189095219588077
0,10001.0,250,83,0.03287571801838436,-1.1480104985390651,4.908101256052436,0.8276615554492606,1.2825070559071476,-1.078619135817758,0.03414710736353549,0.009971158138550146,9070084,0.07496720753983678,-2.7279406056078
0,10001.0,250,84,-0.07361376136553056,-1.374535701872144,6.3338722239630645,0.5890009812424203,-2.0557332590006725,-2.020692166553685,0.03932014446456162,-0.5068459979187422,9070085,0.061406917994558885,-1.571257408079311
0,10001.0,250,100,0.015384231193803912,-1.0737890596934547,5.249516876379798,0.7197777227145575,2.3007872202951987,-1.1005353154498905,0.04244276988479606,-0.5012978599125101,9070086,0.08311021865238732,-2.7682470902549343
0,10001.0,250,78,0.017644301308160342,-1.2532548818491742,4.234038086737467,0.8385631729717614,1.2204613722462031e-06,-1.2985508382749007,0.0421261081191124,-0.4549224358358224,9070087,0.06503895767401402,-1.7703111078278064
0,10001.0,250,105,0.06789503947502128,-1.3951460172601664,4.866267485943348,1.108642819339632,0.1983896459150732,-1.114492386596475,0.030274799387302518,0.4219757505820334,9070088,0.04523650156180277,-0.8028243494195072
0,10001.0,250,95,-0.04807609581737253,-0.6381816871869402,3.7441289311980497,0.22213383749289256,-0.09186845026949678,-1.0273867096334828,0.036723818350324365,-0.150223309246768,9070089,0.05824426739214924,-1.3733769067372648
0,10001.0,250,86,-0.007933783677272205,-1.2971123178935795,5.912461667416532,0.7746734357544245,-0.9448063153269296,-1.5082815528970046,0.029317642779554943,0.29686799598785113,9070090,0.055419019531636984,-1.5827568006206059
0,10001.0,250,103,-0.07305879009390383,-0.3211576052933268,5.193660598728234,-0.06539611805089299,-0.28664524133647484,-0.8358760228330424,0.05465679923997064,-1.088953305588338,9070091,0.05920196916699056,-1.6115115653265233
0,10001.0,250,99,0.00530495550187564,-0.6829057735467721,3.292654361362509,0.4416109464591839,0.3243680618246542,-0.7293470143052997,0.0306821126146816,0.4573649810732936,9070092,0.05171897266485296,-1.162423041069126
0,10001.0,250,124,0.054107793287363176,-0.3292514711893764,2.1897894157776827,0.4014152551168776,2.09558031507208,-0.01013959164234264,0.034280671071382315,0.2969844062117876,9070093,0.05422471901290401,-1.235489231378554
0,10001.0,250,121,0.04980087178616671,-0.7502070573328133,2.3172611417517373,0.6456498546771254,0.7713718102899106,-0.5074957787707106,0.032681859903581384,0.3860600726464284,9070094,0.05178008500977798,-0.9921733467636048
0,10001.0,250,98,-0.05178307474264706,-1.1010971078878784,4.103755970204683,0.4947399638870216,-0.8722740982978991,-1.569363702296105,0.048641308997401655,-0.5433136254673587,9070095,0.06359378608402755,-1.4555034847828758
0,10001.0,250,81,-0.039523702469297484,-0.7564382570113728,3.526481716153218,0.3281629331438439,-0.11579014711636025,-1.1061029190536988,0.04157635504798349,-0.05924354849911127,9070096,0.06605346115645379,-1.5955293602512286
0,10001.0,250,102,-0.004300800553033975,-0.7227193198899707,3.1113517508086628,0.4315347637383651,-0.08416673505192053,-0.8358645802409291,0.042694073786184165,-0.3559053207964459,9070097,0.06611846366791445,-1.5892677439563885
0,10001.0,250,99,0.0588367792026207,-0.9609368869077874,4.404268464986589,0.8065586706800062,0.9508977996018224,-0.6915015392271637,0.029821308196152568,0.2560573827794556,9070098,0.06047661167473008,-1.6966414428579857
0,10001.0,250,109,-0.0316498017124725,-0.4888164294215401,4.583994419007269,0.18747105182022175,-0.1321767912598618,-0.752580782675916,0.038407486890056734,-0.10412495600204608,9070099,0.06540593613844171,-1.6801937676383063
0,10001.0,250,97,0.06825464838889443,-1.5733840099388052,4.553003103860143,1.2191215158968107,0.6672280900505747,-1.3166685347537184,0.030489259089142486,0.4594423095048113,9070100,0.06796285311023381,-2.277151070292704
0,10001.0,250,99,-0.003726621633548992,-0.665611972237235,2.551578292279788,0.39836027261685264,-0.1188466765268558,-0.7688591664865939,0.03501910869283585,0.1115949358095347,9070101,0.06587765453875052,-1.8130143838616573
0,10001.0,250,93,-0.005790972562597296,-1.6548334420218314,7.622216750827957,1.003280127856443,-1.4307035066387568,-1.8920427178104315,0.032583601569221465,0.2346815204626557,9070102,0.06494796389860517,-1.5842247751366962
0,10001.0,250,98,-0.07193785428804952,-0.7009142668592445,5.9745244442560015,0.17456132332413585,-0.6987823441837334,-1.2528627342427896,0.03744558269596951,-0.05241354696246555,9070103,0.05320475450187848,-0.9285150710288076
0,10001.0,250,81,0.017002590323132158,-1.2839285403646186,4.872229011273651,0.8553453801673018,-0.3805055534291394,-1.3352222510395308,0.038353138015342084,0.002780596701474468,9070104,0.05277330520237633,-0.93902898883448
0,10001.0,250,90,-0.18969150190674144,0.044780310945284174,3.702768709637178,-0.7065477594527224,-1.5971929683961852,-1.1800487757383629,0.04301262120442066,-0.5444139873815884,9070105,0.05056921233320378,-1.045813273493026
0,10001.0,250,77,0.01060497465189502,-0.8205691353349074,3.3833725342694447,0.5456871013860363,2.2444485207555562e-06,-0.8567718260870898,0.0299076490292969,0.5481150108781639,9070106,0.052362136718918685,-1.407130643540963
0,10001.0,250,93,0.03753919667887225,-1.4476100415548625,6.835524742408317,1.0304974555382929,-0.14590306337959047,-1.3783233580954404,0.03852929248551007,-0.17550365157401462,9070107,0.07609470138618991,-2.5701658361559767
0,10001.0,250,77,-0.2813364067221953,-0.3644956538132644,5.0305329557542064,-0.7680359559282166,-2.2783369604915027,-2.2195130979829685,0.04570417677685459,-0.7227269019529012,9070108,0.06628449280994947,-1.8759365767672107
0,10001.0,250,98,0.05985532139877658,-1.4616645334455576,4.290832817609815,1.119892897162684,0.6850336004416024,-1.2456441223959285,0.028992313339379024,0.4616564484595854,9070109,0.04916871788228181,-0.8112720654154522
0,10001.0,250,120,0.026571666792578708,-0.7867490190389385,2.8231737907588474,0.5833721885651415,0.42020321645440456,-0.7011154199276475,0.034281586373544684,0.3392354199463393,9070110,0.05431283077351221,-0.9334154711891852
0,10001.0,250,97,0.04437064917530752,-1.4662805275421202,3.797321726660208,1.0668989826749753,-1.7511877512920016e-05,-1.352285710026082,0.03227646657009268,0.3406847106952445,9070111,0.05362890769031461,-0.8115327165477749
0,10001.0,250,99,0.06369965507934004,-0.9429779393940376,3.292654361362509,0.8129748347322747,0.5729545013384337,-0.6397214530829823,0.0332164434865562,0.20994029771326975,9070112,0.054318348663471086,-1.0932640393696464
0,10001.0,250,89,0.050356662412860485,-0.8019919460920124,2.3403745681790573,0.6764382363520367,0.6051741968682578,-0.5734783702540472,0.034328030855737615,0.10903314513912256,9070113,0.059254491082610015,-1.7544258043240737
0,10001.0,250,68,0.09683017606429377,-1.2063885345401617,4.194193789560639,1.0857304416569238,1.016424685302192,-0.7481762487832193,0.03358717890429643,0.27934772917446543,9070114,0.06797389249779456,-2.29926241014755
0,10001.0,250,93,-0.004032477703145517,-1.112810329916054,4.8687947213592295,0.6741702951680985,-0.3535971959491797,-1.2732225695328396,0.043639366851570514,-0.6436381836622033,9070115,0.059248378714097376,-1.4963176332880388
0,10001.0,250,76,0.08818896448762109,-1.4465218327169278,3.940961472595616,1.2071254376557343,1.30425156803464,-1.0647414525718806,0.04052875546244775,-0.2174556452720634,9070116,0.06715369542686878,-2.034243501596009
0,10001.0,250,103,0.0874451414604017,-0.7602996119878742,3.2315420342001837,0.7863472641309276,1.3441941200460727,-0.27864294686442354,0.03983223215442415,-0.1662005450352841,9070117,0.06368672445743705,-2.0678199191406086
0,10001.0,250,108,0.02551816093556424,-0.6771638769893871,3.4595557240054635,0.5113213043976569,1.4998505936483382,-0.5887698850441802,0.03481668609923567,-0.1482607796188595,9070118,0.05200371377985059,-0.9965481841223491
0,10001.0,250,93,-0.12657856084002986,-0.317749119961156,3.6887567087297786,-0.2574858101836104,-0.5964873392989433,-1.1784151245984762,0.04820067050262418,-0.4715069361026625,9070119,0.10521656518547308,-3.0383966315381845
0,10001.0,250,83,0.005506911768370738,-1.0180757961431215,3.5931347433661087,0.6499091320731935,8.493128860369986e-06,-1.1092347952403023,0.04387943478985065,-0.4337851345864596,9070120,0.061618289797560365,-1.680294710960344
0,10001.0,250,79,0.07008639060777774,-2.041184948322472,7.131321888307081,1.5122010036054905,-1.0035244094055067,-1.8476248485451452,0.039978094194961664,0.040832570543676505,9070121,0.06686099235652285,-2.21167067737156
0,10001.0,250,75,0.0587250077889645,-0.3118336093169755,4.030125356727119,0.4001102311443257,2.3047068140439286,0.02511107024480806,0.026056607381908587,0.8109861408740153,9070122,0.046166520922399285,-0.8700885167505459
0,10001.0,250,82,0.02551226762844464,-1.7569842773436344,5.888005617860162,1.1784901904654808,-1.041298443691759,-1.8118088718329468,0.0421769303653577,-0.4585436261455215,9070123,0.07308265319341882,-2.3603673525412927
0,10001.0,250,101,0.03119466901865888,-0.6002239798097088,4.806446180289075,0.4839000299273092,2.0296630163304767,-0.4675754011321371,0.03209763284194543,0.04826837550518169,9070124,0.0664385653211926,-2.1119620960081917
0,10001.0,250,90,0.004991881629124765,-0.9084229661893628,4.7173629474470005,0.5801001944705592,-0.26879185326755634,-0.986589695174388,0.03279004831956516,-0.14353207954317648,9070125,0.06569827697888328,-2.0837093572986545
0,10001.0,250,92,-0.2955164723983961,0.6884348462433637,3.1634316337030812,-1.4853756970722702,-1.0014868043099039,-1.1471095152606283,0.03846569071986872,-0.01953247515101494,9070126,0.055533963812238206,-1.1829260784809936
0,10001.0,250,118,0.02741743608806636,-0.8034318483620121,2.4509772766384232,0.5967001967832741,0.3527505534425001,-0.7146085693760129,0.03678330455614102,0.053481586949541325,9070127,0.05044426873232642,-0.7640511449957215
