#/home/enes/bim/BIM.py trees/r8110028.trees,trees/r8110029.trees,trees/r8110030.trees,trees/r8110031.trees,trees/r8110032.trees,trees/r8110033.trees,trees/r8110034.trees 250 --stats=all --eta=etas/BC.json --out=outs/747067555.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FulD,TajD,bsfs,FayH,ZngE,Colless,btree,path
0,2501.0,250,6,0.6625073545964477,0.032958223794150206,-0.006055123206758627,0.3846207225909489,0.1739246405051754,-0.5270926018934636,0.03467094183184351,0.23546197315924994,r8110028.trees
0,2501.0,250,8,1.0124316757363268,1.1205475573559283,-1.2636978470807918,-0.673643964149496,0.09155197754668422,-1.295963257285074,0.028451440169279266,0.8050294535267789,r8110029.trees
0,2501.0,250,9,-1.1660932281784369,-2.2007292414680384,2.6331343596784214,3.6095319422958854,0.030189237329655463,1.960390120955625,0.03410415856976291,0.01798072008254361,r8110030.trees
0,2501.0,250,6,-0.10553930726544884,0.03295822379415032,0.3607216719531005,-3.1178367348751664e-06,0.018108297470375366,0.22159299020460135,0.027116530638683765,0.7379907001340766,r8110031.trees
0,2501.0,250,10,0.3375533621712569,-0.8809206284569866,-0.07576198502474402,0.5264665849856345,0.06439000057606666,-0.29837074917479994,0.03176010493587252,0.1684208592300411,r8110032.trees
0,2501.0,250,7,0.8372950644066227,-0.26412781878448416,-0.464284843557782,1.690525703800356e-05,0.15066181707643486,-0.843275154652718,0.029614736863085096,0.571914701105761,r8110033.trees
0,2501.0,250,4,-0.5482916494811508,0.9029723794226858,0.9633816025156665,0.5522559858731861,-0.02981898837768416,0.7934694617190783,0.03566465274588088,0.24777309186251956,r8110034.trees
