#/home/enes/bim/BIM.py trees/r8110035.trees,trees/r8110036.trees,trees/r8110037.trees,trees/r8110038.trees,trees/r8110039.trees,trees/r8110040.trees,trees/r8110041.trees 250 --stats=all --eta=etas/BC.json --out=outs/692918377.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,TajD,bsfs,FulD,FayH,FerL,Colless,btree,path
0,2501.0,250,6,-0.30003221740470637,0.5395542346036472,0.6451146309483138,-1.9642299758823034,0.23730368165148902,0.6393581108742545,0.024387874076952972,0.8074787705555518,r8110035.trees
0,2501.0,250,10,-0.7230414541567094,-0.23902546840673142,0.3898057502250103,-2.2591619954937,0.14419652596690843,0.7904231872298576,0.031335017489312084,0.2529771794808745,r8110036.trees
0,2501.0,250,8,1.8049239131506885,2.550059717159517,3.3964331042885743,-2.133690217292945,0.05355107820383123,-1.0222511735982904,0.027533791078291663,0.07431957246699501,r8110037.trees
0,2501.0,250,7,0.6019638415985342,1.0726125528752066,1.2593541654032128,-0.26412781878448427,0.07045078177844669,-0.23667421204263406,0.029095855563014524,0.5263655048159139,r8110038.trees
0,2501.0,250,5,2.9432813088013536,3.7210176256964576,2.3358210569679403,-1.854344998188919,-0.04601678108155756,-1.9401503927218806,0.039665574741361766,-0.3440219133674297,r8110039.trees
0,2501.0,250,19,0.7061889697161079,1.2605128912358343,4.502355675699637,-0.0945401961267354,0.0742943092986277,-0.23186564617109287,0.033650731960098455,-0.030981347031924854,r8110040.trees
0,2501.0,250,6,-1.196000221063046,-1.2523647264940119,-0.6918392151147168,0.03295822379415015,0.07916660013221852,0.9050630850028819,0.03179384203480589,0.3237663281652168,r8110041.trees
