#/home/enes/bim/BIM.py trees/ir8030040.trees,trees/ir8030041.trees,trees/ir8030042.trees,trees/ir8030043.trees,trees/ir8030044.trees,trees/ir8030045.trees 250 --stats=all --eta=etas/BC.json --out=outs/845539733.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,TajD,FayH,FulD,FerL,bsfs,btree,Colless,path
0,2501.0,250,3,-0.42386371757724484,-0.08664190847622885,0.1749110132696498,-1.5479634052244726,0.49672285325768795,1.7886284734303187e-05,-0.2395709059775016,0.040711232024873686,ir8030040.trees
0,2501.0,250,6,0.1724988530178427,1.1598536185802666,0.23799009725957185,-1.9642299758823032,0.3423846134314465,0.8277574214952306,-2.3149353346965027,0.07224057520404198,ir8030041.trees
0,2501.0,250,7,-0.0039248145221830715,0.21424574344332806,0.05267218967344623,-2.0558699516774643,0.10930529038824109,0.9863799084630777,0.13247478572939264,0.03322969296541003,ir8030042.trees
0,2501.0,250,3,0.23834374080387552,0.44341456356042064,0.04314761728666738,-1.5479634052244726,-0.09477584426147159,0.5485462233710884,-1.0769013162875651,0.053504339940406785,ir8030043.trees
0,2501.0,250,9,1.3063991847647116,1.9772346275683912,0.06919423934171032,-0.7089587510095275,-0.6671032847456574,3.552502268009316,-0.5715273816118869,0.03948050265578443,ir8030044.trees
0,2501.0,250,5,0.16455188469416926,0.5661669401945494,0.09591160539935427,0.4082063286831291,0.06285368620428339,0.6322810121039639,-2.521557966203512,0.06082394092499028,ir8030045.trees
