#/home/enes/bim/BIM.py trees/ir8040052.trees,trees/ir8040053.trees,trees/ir8040054.trees,trees/ir8040055.trees,trees/ir8040056.trees,trees/ir8040057.trees 250 --stats=all --eta=etas/BC.json --out=outs/808555435.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,ZngE,FulD,FayH,TajD,FerL,btree,Colless,path
0,2501.0,250,8,9.120471661981977e-07,-0.29288481298976177,2.7476664446803643,0.07945206949615413,-0.029178569195921888,0.35466284661677727,-3.6728504866023717,0.10344604223344993,ir8040052.trees
0,2501.0,250,7,0.8276737873135476,0.27400576167998075,-0.26412781878448416,0.13957439027378293,0.9358932736584732,0.1103147127148082,-2.882280276379775,0.07458867728980438,ir8040053.trees
0,2501.0,250,4,5.056170714293956e-07,-1.0732509329627664,-1.7193945226261713,0.08054731921018649,-1.1714988771956905,0.8038935266882103,-0.13265860395190165,0.040970332944681956,ir8040054.trees
0,2501.0,250,9,1.1085547122109732e-08,-0.8155426297827859,0.7828117394489831,0.12134889514861508,-0.4882486109754251,0.7851907784834082,-0.6250765662460811,0.04197434900893898,ir8040055.trees
0,2501.0,250,15,-3.1232848154354443e-06,-0.7643651766245958,-1.4636660782230697,0.039991021543197725,-0.7318235906085916,0.5850136300264392,-0.6115717474664835,0.04947208187589065,ir8040056.trees
0,2501.0,250,5,0.31075760285622245,-0.5301304713326269,0.40820632868312895,0.17219311565444714,-0.07418051806780795,0.6345792081074962,-1.4179801475327012,0.05978753724575722,ir8040057.trees
