#/home/enes/bim/BIM.py trees/ir8020076.trees,trees/ir8020077.trees,trees/ir8020078.trees,trees/ir8020079.trees,trees/ir8020080.trees,trees/ir8020081.trees 250 --stats=all --eta=etas/BC.json --out=outs/561978661.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FulD,ZngE,bsfs,FayH,btree,Colless,path
0,2501.0,250,4,0.4339775147946311,0.4270285840917944,3.525339281471543,-0.1832112511102413,5.056170714293956e-07,0.20538536381727857,-1.5708237191827321,0.05978753724575722,ir8020076.trees
0,2501.0,250,6,0.6123661546734108,0.21095661948579608,2.0301464234706033,-0.4043572589265678,-3.1178367348751664e-06,0.1883393682749146,-1.9682139626217277,0.07015157403808783,ir8020077.trees
0,2501.0,250,9,-1.0251726882552652,0.8693224458032841,2.274582229907494,1.1558401203178819,0.2933608937413491,-0.1328706979109836,-1.4673973424965405,0.05811417713866218,ir8020078.trees
0,2501.0,250,11,-0.4000650860805009,1.4753160471160112,0.25234871904956474,0.9056429924234329,1.4463835058471282,0.07020652713246689,-2.6278065165952285,0.06020857624044565,ir8020079.trees
0,2501.0,250,5,-1.0696782034218852,0.9246859167128768,-1.854344998188919,1.196258354040896,0.3426542411623459,-0.18030902057152468,-1.6189286783401768,0.06377121388780929,ir8020080.trees
0,2501.0,250,8,-0.5154086660266711,2.2104166196190556,-2.133690217292945,1.27028819411004,1.1460711291611232,0.13295522727206252,-0.8237247954737322,0.04249255084855551,ir8020081.trees
