#/home/enes/bim/BIM.py trees/r8100042.trees,trees/r8100043.trees,trees/r8100044.trees,trees/r8100045.trees,trees/r8100046.trees,trees/r8100047.trees,trees/r8100048.trees 250 --stats=all --eta=etas/BC.json --out=outs/731245928.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,TajD,FayH,FerL,ZngE,bsfs,btree,Colless,path
0,2501.0,250,10,0.4973207385797263,-1.1862813502910483,0.10265703088317092,1.068095839777581,-1.3184560508323764,-0.4687092461561676,0.27784791557358585,0.03386664939327202,r8100042.trees
0,2501.0,250,11,-2.3105962099881507,1.3150753778177815,0.14600972281011096,0.04495595636179972,0.4877169022681217,1.3107144350023696,0.2373449920165,0.030739895064127477,r8100043.trees
0,2501.0,250,4,0.9029723794226858,0.983433757461454,-0.05587841518097975,-0.6384878356300434,0.8722340353343461,0.5442776950285757,0.3908587367463293,0.03204380798628758,r8100044.trees
0,2501.0,250,12,-2.3562512718864066,0.8544500925386432,0.028708148756700053,-0.2874642387474445,0.5710994702281371,0.9010505785786943,-0.26065731574672507,0.04459234788616833,r8100045.trees
0,2501.0,250,5,0.40820632868312906,-0.14759985429723027,0.10702599735476087,0.4429723943074414,-0.4063256950110196,4.412274868850414e-06,0.04698501811356886,0.03203633392129312,r8100046.trees
0,2501.0,250,5,-1.854344998188919,0.5037241581934861,0.21117344715272576,0.4937429838080003,-0.19998440114167437,0.6555744433289121,0.7551844562632685,0.027990996243036664,r8100047.trees
0,2501.0,250,13,-1.2721674407506367,1.9888444317006648,-0.033400832893305546,-1.1746761246196675,1.7369603802538482,1.7081967177729012,-0.5126730090880888,0.04294597745821998,r8100048.trees
