#/home/enes/bim/BIM.py trees/ir8020094.trees,trees/ir8020095.trees,trees/ir8020096.trees,trees/ir8020097.trees,trees/ir8020098.trees,trees/ir8020099.trees 250 --stats=all --eta=etas/BC.json --out=outs/263605365.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,ZngE,FerL,FulD,TajD,btree,Colless,path
0,2501.0,250,4,0.5896729407864354,0.08229834788866881,0.045206012374035265,0.09883209278692033,-1.7193945226261713,0.32971665567841535,-2.155769792397097,0.07371421168545149,ir8020094.trees
0,2501.0,250,4,5.056170714293956e-07,-0.36498647777659315,1.2739333607722112,-1.3713418167222164,-1.7193945226261713,0.5091750171680237,-3.00373296869029,0.09434512242518461,ir8020095.trees
0,2501.0,250,3,1.7886284734303187e-05,0.1792620335002381,-0.6104010297972787,0.6206117802302836,-1.5479634052244726,-0.32734681277831346,-0.6474153834863733,0.04828993392926545,ir8020096.trees
0,2501.0,250,3,1.7886284734303187e-05,0.17723155739263025,-0.6943428202962938,0.6711603538691021,-1.5479634052244726,-0.44678903629964195,-0.8235847159819875,0.047253530250032386,ir8020097.trees
0,2501.0,250,6,-3.1178367348751664e-06,-0.11293171075838766,0.5284313476218405,-0.5476991592443682,2.0301464234706033,0.24727496554256312,-2.9167876289270214,0.1078183702552144,ir8020098.trees
0,2501.0,250,7,1.690525703800356e-05,0.1972787786456896,-0.5319929093062945,0.7355677254959155,1.5276143141084952,0.13278983603630584,-1.161219457329453,0.05261368052856588,ir8020099.trees
