start,end,N,SS,FulD,ZngE,FayH,TajD,bsfs,FerL,btree,Colless,path,iColless,ibtree
0,10001.0,250,36,0.5217789922356252,-1.161357378148192,-0.060095114021155735,-1.714361762990423,-1.5824296434288472,0.5292951979116481,-0.7841058723431279,0.05311221845908981,9060018,0.06488048970073844,-1.342987075884062
0,10001.0,250,59,-0.20274694930037948,-0.7505768401161244,0.11614666896090642,-0.1211211242965234,0.6235141973604246,0.8650576791672479,-0.14821286169241474,0.040337386412007466,9060019,0.04552619078464396,-0.4478413927234053
0,10001.0,250,87,-1.312089321174603,1.0374993769445386,0.04450229589213118,1.453040844223184,0.9868855615913524,-0.4833889062892835,0.13989392456640076,0.03316734680658116,9060020,0.04807016082764237,-0.847320605350119
0,10001.0,250,69,-0.34190496782024965,1.5585845729989252,-0.3009178581720137,-0.15754943472216346,-0.9995755722294692,-2.017993926444672,-0.05331808816472764,0.03435709042005195,9060021,0.055013063004706986,-1.0581374691811474
0,10001.0,250,63,-1.5137901901120605,0.08308223198617322,0.07370938275412592,0.5619171266131779,1.1778992997903324,0.20384353484601306,-0.02345838914415226,0.03584165885553599,9060022,0.059981862935613424,-1.5242831477503025
0,10001.0,250,53,0.43802403426624137,-0.18664646706564564,-0.12429541536912,-0.9912884970163456,-1.0364331595100542,-0.3064400349113949,-0.2222338926369439,0.034299729937118204,9060023,0.058011616357904736,-1.1061949829530435
0,10001.0,250,51,1.950505263189781,-1.4208348409648823,0.11074166745023023,-0.9363200593277508,-0.7912406990170577,1.256461177964065,0.0187326257571242,0.03752947272962818,9060024,0.051774841300686616,-1.175291942215874
0,10001.0,250,52,1.520508113602058,0.04603413449625072,0.04245951985049052,0.3179745648204524,1.5971475987070398,0.11534279758926873,0.8163466759720701,0.02766151454453048,9060025,0.05642616549145892,-1.600165666016066
0,10001.0,250,50,-1.1255238311699998,0.10272265306363916,-0.19949114493459846,-1.1244941441842695,-1.2467649137846741,-0.7366462136079264,-0.527336683390539,0.04485067767228669,9060026,0.08417078452057074,-2.7999206946970028
0,10001.0,250,70,-0.8943969174224431,-0.3684907943885248,0.13521375554369552,0.447306840341174,1.6087981296816491,0.7017633062169853,0.4452080360968688,0.031301062731675926,9060027,0.04634436362963374,-0.6250724933843838
0,10001.0,250,64,-0.4174263314956759,0.07912580096082493,-0.05353770319523477,-0.25023530881875344,-0.07359896064231918,-0.2348323312492797,0.2964639260038321,0.0316907228468937,9060028,0.059922976362929724,-1.4147060064114567
0,10001.0,250,61,0.2932074070466775,-0.4581116381168534,-0.02104503151633991,-0.6539369701466982,-0.2560006681771737,0.21142326357921584,-0.3669883204979861,0.0453722725001388,9060029,0.06855738365648976,-1.830147686062912
0,10001.0,250,43,-0.8282685532241705,0.8089235571099391,0.029792732062378827,1.1165430156257978,0.7452263683336199,-0.40423287140177416,0.17737658029143846,0.03531954643702144,9060030,0.058459645031739865,-1.7159607976572977
0,10001.0,250,59,1.6100277943635766,-1.2324168918803782,0.08953568247750228,-0.8375529996960521,-0.6987451593254076,1.0723701186586423,0.2054757328633304,0.032344999693169965,9060031,0.054152092239927466,-1.0765611836794649
0,10001.0,250,74,-1.008954610308774,1.4322872492077143,-0.08181208231300409,1.0919821087357562,0.5251890960568677,-1.1752259685758732,0.7706770273365868,0.027669047927501092,9060032,0.04825574700234631,-0.6632434084902961
0,10001.0,250,51,0.22141660071262015,-0.27841641278035484,-0.002468683872455032,-0.3342361099646193,-0.2426280907535062,0.16448383445852338,0.28233053670792346,0.031233438151432705,9060033,0.05443548387096775,-1.138053217474982
0,10001.0,250,72,-0.20105853452374356,0.16157961242975746,0.0993540439913012,0.8186044223911424,1.2478273266412416,0.2486968699083525,0.3601774981174354,0.031596609764118516,9060034,0.03995884281543045,-0.3100151448991059
0,10001.0,250,73,1.4932399286518458,-0.6411532163024166,0.0060255139604292645,-0.6854106538274298,-0.7453694543902543,0.4183891524791649,0.10270474981003808,0.031908468789770085,9060035,0.0456686962905385,-0.5825741671071135
0,10001.0,250,56,-1.008319855025177,-0.3949020829654771,0.0905776517633325,0.1190133769391366,1.8092239525968017,0.5547403323042919,-0.050101723567222006,0.033719555641922534,9060036,0.044637607501968164,-0.6155804599136054
0,10001.0,250,62,0.5299740207269269,-0.5747016082694677,0.02873900200570612,-0.470768313661573,-0.1749466336461049,0.4557397368464165,0.0022055818353618924,0.037126063862744106,9060037,0.058453167508744665,-1.455210919794111
0,10001.0,250,37,1.8228764092974168,-1.2352593189404744,0.090273849902461,-0.8912289544337891,-0.722995618125486,1.0601523967550015,0.10911469903241527,0.03477350261260094,9060038,0.06841343870104072,-1.6914654309033923
0,10001.0,250,70,-0.3795086297446814,1.2615836644391607,0.045003081050939135,1.7143125077269945,2.360445984773748,-0.6241737409212892,0.3325218310714104,0.029886828419669463,9060039,0.05241125793496567,-1.079290205480327
0,10001.0,250,81,-1.183633816768294,0.4946502299099073,-0.0824090318409205,0.025268813643505483,-0.5402589563035157,-0.5986797565578311,-0.7495437917099322,0.04339130716414042,9060040,0.05613380943127349,-1.353971038397356
0,10001.0,250,93,-0.8347223396831286,1.1701712827115298,-0.2514822720406925,-0.3225005382492254,-0.6027091380930848,-1.6263603695363669,-0.3719658261291609,0.04711993133825626,9060041,0.05639979271926415,-0.8869762943211844
0,10001.0,250,90,-0.15268939404014512,1.0219589753859095,0.07031054217292823,1.6023288256639694,1.2330536466868576,-0.380891008834224,0.4950682512970384,0.031344463877013416,9060042,0.04441421600380015,-0.6651819465663178
0,10001.0,250,70,-1.4092852051002056,0.4140912228613343,0.07587150825131872,0.9531297856366902,0.9409944234324156,0.00905774306129658,0.4052183017020408,0.034443216414043284,9060043,0.0342472038692404,0.2793874349941806
0,10001.0,250,64,1.542792366547406,-0.9992747791462376,0.057620463054693566,-0.7678679999178271,-0.6419448564783574,0.8194431833701528,0.14558136124328366,0.034806634770449985,9060044,0.056555253271149124,-1.3518037025014138
0,10001.0,250,61,0.2932074070466778,-0.6609237756489661,0.005694677879580444,-0.7152518981355713,-0.5222805786580298,0.4295067408687247,0.13159823148469066,0.03732196337532291,9060045,0.053496243036662776,-0.8925566419584963
0,10001.0,250,50,-0.7733369363253905,0.5876924750277145,-0.003757812502047199,0.6501996638261196,0.5009988631225036,-0.37753901471087603,0.21957514961052074,0.03482159331362595,9060046,0.06896206526987715,-2.234495370211913
0,10001.0,250,64,-0.1373950889180932,-0.6216363407080111,0.09770574167483442,-0.08480769573364401,2.5573304946794906,0.7244253650582566,0.2581770680368775,0.030777950511724314,9060047,0.04089584143023707,-0.4678412212174159
0,10001.0,250,63,-0.6612269439215185,0.18361092021595413,-0.1040641996385381,-0.4516995396529186,-0.3067028755377391,-0.4743528233894248,-0.16072253707761808,0.04041758431575766,9060048,0.07140029652660823,-1.735712267532618
0,10001.0,250,50,0.2832237482084375,-1.2176786433779916,0.09653653142348136,-0.7945416990864766,-0.13995890592274465,1.0815979130463205,-0.1288921934846179,0.03852577209257788,9060049,0.05418124109340587,-1.1102189913034917
0,10001.0,250,68,-0.30326273269367593,-0.6836388197431877,0.10792907644779187,-0.08559136188637947,3.1966051781746474,0.8005093077344144,0.44909220087243296,0.028524554279409062,9060050,0.04250180445283437,-0.4390659566514396
0,10001.0,250,70,0.9077120894497256,-0.7616102656705803,0.006614293148018274,-0.8190453945189191,-0.5102129423320437,0.495092807211282,-0.2363508752226498,0.04251248168854077,9060051,0.05747182277497085,-1.1114833254029741
0,10001.0,250,58,-0.15568068336223292,-0.6670440162427436,0.04668186191138325,-0.4654666542670092,0.20466552853400968,0.5740327101724324,0.4299095932399191,0.030572109225432187,9060052,0.04134818845273568,-0.1417797685580464
0,10001.0,250,56,1.846033353731498,-0.7946631322347806,0.05117703775684405,-0.5846783056908893,-0.2965552769840861,0.6680249457733819,-0.07127296609726545,0.03920460815784045,9060053,0.0513284810797442,-0.6092709716901354
0,10001.0,250,70,-0.379508629744681,0.020057520250715857,-0.05467988253324532,-0.3267294785210378,-0.773585558664749,-0.20388057972680412,-0.2573144935966637,0.041816112375770376,9060054,0.04592101123387559,-0.8072574253220683
0,10001.0,250,61,1.1718571002573943,-0.20977024522038853,0.04998826901083425,0.07790882626315783,1.1716265991990278,0.3026626884296002,-0.05849570131394152,0.03873255117243166,9060055,0.045734256674793014,-0.5308862862719249
0,10001.0,250,68,-0.30326273269367593,0.3233817259967633,-0.23774143150954136,-1.1501657763305766,-1.567181668363166,-1.0304719888234202,-0.8607996715026468,0.055524149383457566,9060056,0.07085484796328169,-1.6303721081706253
0,10001.0,250,46,-0.5855755769478821,0.22097845191548127,0.025417618927038463,0.4113060891384704,0.8964712676350624,-0.05246419991459916,-0.032002641120461375,0.03605173381698839,9060057,0.06283387820732646,-1.6865216964520588
0,10001.0,250,50,0.28322374820843743,-1.4657166439245033,0.08635336833766293,-1.1422477582569184,-0.5103993757048962,1.2012431082071695,0.024459745712262025,0.033023082318149134,9060058,0.04982429718875502,-1.1326177464686882
0,10001.0,250,73,0.750840685756271,-0.44137211457036507,0.014296946427526006,-0.4068091880142695,5.7681305130994086e-06,0.32369692730267324,0.5004320437786048,0.03179105600341011,9060059,0.058633360421156765,-0.91089380184367
0,10001.0,250,78,0.04986834424532448,-0.07588058405062445,0.03579703708822687,0.1448140826412239,0.6743100096973762,0.17358788135629374,0.20677104564159365,0.032945825045914215,9060060,0.046037522524114055,-0.4233601662063426
0,10001.0,250,66,-1.038905361866492,-0.5850282208965035,0.039141907902639606,-0.41390140393692026,0.1929463438134686,0.4988800176470684,0.6119950122796493,0.029013905082696374,9060061,0.07554535760909642,-2.2684492442102173
0,10001.0,250,73,-0.9814242143334014,-0.054131212534670764,-0.03648314692432908,-0.29489473829005985,-0.2432847595296265,-0.09471281095472166,-0.04555825931261688,0.03653682831685163,9060062,0.05264336917562725,-0.8953329789376218
0,10001.0,250,102,0.9507582453349156,0.4650511365816223,0.07316147486527587,0.9972558372947498,0.8073841173279133,-0.023431131303434244,0.34575692682761816,0.03041101788558408,9060063,0.040858595673014635,-0.2911564392609886
0,10001.0,250,80,0.6551289321660198,0.3341913030530829,-0.09649283648494243,-0.2455156195855143,-0.6637311710494889,-0.5489393475152387,0.08861413642952459,0.035510162090487185,9060064,0.05641517683637778,-1.5752862633391789
0,10001.0,250,58,-1.0766060266679789,-0.4484045595150253,0.031773076924269186,-0.3104257290004356,-7.601861461745269e-06,0.38722679151873296,-0.2056589330743216,0.036018266614846486,9060065,0.04470570453858444,-0.7480680928720008
0,10001.0,250,84,0.2667439749256323,0.004278940571482856,0.018538118055958657,0.12459286566906876,0.3643165710930178,0.06332538820094026,0.3878382520525295,0.032339524275008136,9060066,0.04852590083837655,-0.7973291744249184
0,10001.0,250,56,1.8460333537314977,-1.3909547532118989,0.04369237977733095,-1.311887515160041,-1.1338913394168944,1.0123791338390125,-0.0768761371640462,0.03733482316362224,9060067,0.05987174504469491,-1.2449509575310973
0,10001.0,250,76,-1.3001975058694983,1.4822375848526206,-0.15005659965659726,0.7076007542182053,0.2537293620603545,-1.4475326331939509,0.25909048015956937,0.032370821397897445,9060068,0.051070642015064865,-0.8398777615749523
0,10001.0,250,40,-1.1039178915046988,-1.2105454097419217,0.09208255719134946,-0.8411442776286139,-6.075476972112264e-06,1.0538190850975024,-0.10253371972560868,0.04247867044213722,9060069,0.058227533791078284,-1.4823183016324115
0,10001.0,250,83,-0.3517647946928763,0.2984914895796336,0.06479617767853252,0.7540393069661565,1.6048027606843966,0.045563298975537,0.3918056329931561,0.030829308015472026,9060070,0.04708818295252317,-0.6695160184694974
0,10001.0,250,59,1.6100277943635766,-0.006496406196988443,0.006000004001978671,0.03048217394467422,0.1626318174497352,0.02466846114224903,0.2617013532234435,0.03567611459663538,9060071,0.053860603705143145,-1.253012379166121
0,10001.0,250,55,-0.0049649769949461275,-0.6749122571583781,0.1302000651637909,0.046955582873887784,0.7392738101360137,0.8630647860009392,0.2597112438813686,0.03288469445805663,9060072,0.04757335794792071,-0.5410036905856412
0,10001.0,250,78,-0.1825855303375721,0.8752986516092873,-0.11130768183137356,0.2700889835971599,1.2204613722462031e-06,-0.9357209715274644,0.17022584809864838,0.035490348490737136,9060073,0.04800355922842474,-0.5862918001307504
0,10001.0,250,67,1.8825583625220017,0.04031382076179781,0.03710336064324291,0.2820616006366493,0.5229432608369722,0.10436684218985716,0.1382425949124623,0.03495517107361593,9060074,0.06488734092698338,-1.673847934467208
0,10001.0,250,41,1.3846798834759244,-0.2673860255061589,0.08857982168153494,0.2317740684309771,3.4070744746327266,0.4569860051104992,-0.2142176194935677,0.037742907112320236,9060075,0.07468121333259305,-2.650798686475892
0,10001.0,250,71,-0.4161151127860691,1.1626090085590937,0.07176893589476684,1.7731855525032931,4.434650557951496,-0.4687336428478143,0.7869205813630189,0.02782514031150617,9060076,0.0546467394504705,-1.1859208396028391
0,10001.0,250,56,0.5774319276174189,-1.1452915385771312,0.06867473536334548,-0.8746123215836599,-0.5634034839121507,0.9453948951703522,-0.16503411230685894,0.03897170367212867,9060077,0.0499943321673792,-0.7710931407900609
0,10001.0,250,46,-0.5855755769478822,-0.5753263544977856,0.06530932447592913,-0.2583470445598664,0.32732436042516505,0.5752702713054101,-0.6165514560741495,0.0520612917620302,9060078,0.06412285085040624,-1.410811354400188
0,10001.0,250,36,0.9965491512867022,-1.4085781654018896,0.12454244985701285,-0.8905268547112387,-0.15211895753164473,1.2771080521637517,0.2493258639513321,0.03432939971027806,9060079,0.06873731485080106,-1.9876614149991156
0,10001.0,250,45,-0.5338766159724847,-0.26605750057858346,0.04765168884600875,-0.012578670717209663,0.7186010325332461,0.3237974662401838,0.07492394720552348,0.035376384570540216,9060080,0.07263658740533982,-2.263191388107524
0,10001.0,250,57,0.8288585253955872,-1.4438158749284682,0.07775414988245444,-1.1561533397321124,-1.0316191732979156,1.1621005333832617,-0.2661595790702297,0.04115344753704645,9060081,0.06576845014466469,-1.902775269874776
0,10001.0,250,83,0.3057184616502874,0.5810603303322579,-0.006165560225419424,0.6135720139991977,0.5810795310675455,-0.38167756875302733,-0.2127334430654665,0.03907519478837008,9060082,0.05298613810079027,-1.1228501972633844
0,10001.0,250,71,1.108063989981517,0.404458769271664,-0.021812427817814242,0.3176618425736229,1.6909113203889907,-0.3270821109859806,0.6046473451882342,0.028178520533747888,9060083,0.054737768277410725,-1.0535143668920348
0,10001.0,250,47,1.9742742943695903,-0.02124795849223464,-0.05131704173334718,-0.3421771436764945,-0.6422964224065243,-0.15850802357366708,0.15679550096303452,0.030915450658940764,9060084,0.05898033822635455,-1.351386288740251
0,10001.0,250,43,1.1934765046723068,-0.6711877304919636,0.0202483918435034,-0.6503809703950847,-0.7381970124828158,0.4840357976293262,0.3240188472604492,0.03317963937862888,9060085,0.08237250075571102,-2.6302289401781054
0,10001.0,250,44,0.7078629523990989,-0.5405020964458382,0.0243319404850638,-0.4734468547290405,-0.4745336109098405,0.4165280102545776,0.4689964479808612,0.03184674180593342,9060086,0.053231358614180234,-1.0018935419003527
0,10001.0,250,60,-0.2483506390917217,0.7341519258112157,0.0008345360613540237,0.8403491418296096,0.5978690798389212,-0.4524220626602896,0.5497215459601278,0.029576161043758813,9060087,0.03753004850944999,-0.2828709033753508
0,10001.0,250,75,-0.07085556480438243,-0.18560136892671972,0.11147753061896744,0.5061145703084347,1.0528883615894928,0.5078187164674105,0.3632833903850995,0.031114601776280743,9060088,0.03943012192137727,-0.036415487067008735
0,10001.0,250,58,-0.7696309122327298,0.06680524940771658,-0.07491938226997795,-0.3962308212281194,-0.24920291964049265,-0.2986592295300714,0.09846861979693623,0.034873133085336745,9060089,0.056621025043100424,-1.0521557592091275
0,10001.0,250,55,-0.6499569649883468,1.3787569520256489,-0.022978035484246838,1.4295904561560622,0.9700296632616764,-0.9339033288084141,0.3067637556299785,0.033907519478837016,9060090,0.06324158112526004,-2.0185900822985734
0,10001.0,250,67,0.004723868718810422,-0.323973308102198,-0.06359030104701631,-0.7721199932661026,-0.39712540923932016,-0.020897429904075063,-0.23571958254160835,0.04376995648628671,9060091,0.06694710530928266,-1.3387233333238568
0,10001.0,250,76,-1.5384320048906397,0.1196687480575178,0.03161657547039045,0.33804451062820506,1.0010030274201616,0.037428890783371103,-0.15511183091596814,0.03874336053892992,9060092,0.049592635776079225,-0.8072692775761274
0,10001.0,250,54,0.7047696379170048,0.6711353907091464,0.07551821293226578,1.2400545773875065,1.13972259114796,-0.15933349777102485,0.7571439786454971,0.0274754933713348,9060093,0.0499359868315768,-0.8419852830004008
0,10001.0,250,60,-2.0329555535286743,0.29623832231373154,-0.11811104213264725,-0.40960056319458216,-0.1863366656873234,-0.5907573978099631,-0.08902888227547172,0.042136287083819134,9060094,0.06715248089130718,-1.5044878509242612
0,10001.0,250,60,-0.5457847914978805,0.7982112299199602,0.12111053406331093,1.6734610082045918,3.1975856773557654,-0.07764902237362728,0.9004210720621242,0.026566953297059208,9060095,0.047820313512112966,-1.0813984503488778
0,10001.0,250,39,1.5936124704483074,-1.0995923721207044,0.08356383387693808,-0.76755039856452,-0.9488200879161331,0.956045998812217,-0.35642316577259714,0.03995169021559705,9060096,0.07725918336101002,-2.6049637016516556
0,10001.0,250,57,1.452817626998819,-0.9095837735048392,0.07022996559267025,-0.5946001717285865,-0.2428605602561425,0.8049070906875505,1.1006755209147452,0.023376497191110488,9060097,0.07480066895146567,-2.6161742133676933
0,10001.0,250,51,-0.4702188642782448,-0.3996922544135319,0.02176574092453137,-0.3219477754380343,-0.1513349106958068,0.32171267197192954,0.2674321752343993,0.03300500388651381,9060098,0.05204227046434586,-1.106438460742456
0,10001.0,250,98,-1.1343957571390102,1.8499156208383776,-0.04816403594688342,1.7562285366988268,0.7033334568754395,-1.3179938389294836,0.2995596180176047,0.030707224999020837,9060099,0.038543575222549184,-0.15685297502793158
0,10001.0,250,53,1.1055212215212304,0.6527769925660786,-0.14651733714754314,-0.170669063432019,-0.4552273117268893,-0.9028983840903022,0.13429254588748596,0.036715217243783134,9060100,0.05821349915792201,-1.2776928956778082
0,10001.0,250,61,-0.5854422861640386,0.8374026281597052,0.05922762366976714,1.3267346938376376,4.679584697698323,-0.31480245490073216,0.2590217320205225,0.03177783436303614,9060101,0.05902642829382045,-1.5545688944216547
0,10001.0,250,67,0.5412480098054366,0.20010556397106966,0.043017604945862785,0.5007393597956834,0.5707272575884079,0.025947568955494736,-0.046214295667256614,0.037679179716970365,9060102,0.05932439435159996,-1.5877777454756017
0,10001.0,250,61,-1.4640919793747555,0.9243221156734684,0.015344406192498768,1.1478147980763675,1.5982635774258345,-0.5202066602548042,0.08945112421575704,0.034303391474009445,9060103,0.0610074707431878,-1.637279279645856
0,10001.0,250,49,0.7061471717675021,0.5577574567071125,-0.17091748758272052,-0.4225183630868586,-0.7176718732039262,-0.9213324301861184,-0.2637095978598915,0.04103348879388522,9060104,0.07274906075916569,-2.0158965945087526
0,10001.0,250,42,0.4608151284522736,-0.8962446290316363,0.12305096916005913,-0.2820540107971111,0.4568567138056796,0.9624030764855468,0.24457595408986385,0.034648479453714964,9060105,0.058968593267077526,-1.4960793030987165
0,10001.0,250,59,0.4015112985876054,-0.5778819543068121,0.06208512598254505,-0.26583248107586605,0.19543912622431306,0.5719830338812548,-0.038814474639404524,0.03553951877892803,9060106,0.05994484851849796,-1.9767600661570919
0,10001.0,250,61,0.00032417597643861096,-0.07732150234227375,0.08791809478318348,0.468513900053539,1.4282946243593233,0.3514804520352689,0.5755252644022086,0.02985994155834808,9060107,0.04190957377898692,-0.19803763135293573
0,10001.0,250,56,0.5774319276174189,-0.3379528832092356,0.03625634452180774,-0.1575417339537322,0.1375968660840941,0.3336524401371949,-0.18483331919366175,0.040730664593859316,9060108,0.07558974902542724,-2.239111390506046
0,10001.0,250,76,-0.10902501076379063,0.15190885752091415,-0.04434470764702085,-0.1135485959500234,-0.4291664205497345,-0.2505515190271327,-0.24845930340301106,0.040673260338350066,9060109,0.04419414631229633,-0.398722966443576
0,10001.0,250,74,-0.7646441268550345,0.04144585794275638,0.02705446077984864,0.2202823037728136,0.4724877642371326,0.06954885084892144,0.06456478458634435,0.0366785789894432,9060110,0.049810127607203006,-1.0079235168449951
0,10001.0,250,78,-0.8799471540862626,0.6424751627413126,-0.10851477466377926,0.025730483276588046,1.2204613722462031e-06,-0.7816518939495097,0.07974451414553782,0.0362401988908013,9060111,0.04875631558492032,-0.5013442239461671
0,10001.0,250,74,-0.2760231599475561,-0.7739349076863251,0.07324679473892784,-0.4038181472924663,6.0834549380774e-06,0.7372433310031683,-0.2942424891083964,0.03984548616301434,9060112,0.04915900159778901,-0.6146132699031203
0,10001.0,250,68,-0.5678189987086354,0.017427673889378482,0.027251478751413236,0.19353356083378911,0.6749238019231332,0.0843458748886421,0.3327131354020367,0.03278872313073635,9060113,0.04629346880609998,-0.5535881170116962
0,10001.0,250,90,-1.573121326973896,1.046660889579948,-0.06740749059320361,0.7368416388610448,0.3927261320073663,-0.8890189971237814,0.15526948401725849,0.03352987086030985,9060114,0.04401988258637265,-0.7453372958175272
0,10001.0,250,74,-0.03171267649381652,-0.04113534966360037,0.11141483242255072,0.6680788907785128,1.9025536650513042,0.4176296709146226,0.3989266894854588,0.030659375854673168,9060115,0.04160297102388046,-0.5635741291052654
0,10001.0,250,71,-0.6701449632473341,-0.05855441257887345,-0.0002832782833482259,-0.06799831883508782,0.533491527836854,0.035287579059276875,-0.2078920527742053,0.04180593341106361,9060116,0.062938132458148,-1.2589459644582486
0,10001.0,250,45,0.6299017907174055,-1.18726646268352,0.0903271960692285,-0.8103791482607333,-0.22118234685540467,1.0380630872593417,-0.20918358037635568,0.039983110458560636,9060117,0.05487387337367905,-1.320454587202644
0,10001.0,250,52,1.5205081136020568,-0.21506288112677802,0.04294856409393505,0.022279433644868347,0.1615045113605234,0.27906106537467623,0.7777899803836846,0.0283914815589903,9060118,0.04142375955434642,-0.25187583391545204
0,10001.0,250,55,0.6400270109984538,-1.2535704321218333,0.07881390248841799,-0.9361676265841974,-0.6973983120123065,1.0467615183587604,-0.15975100464438546,0.033966211320790925,9060119,0.05374493365165732,-1.2509325965879865
0,10001.0,250,86,-0.2324030616168121,0.0597732355018671,0.03789276097956585,0.3123003497660059,0.4633160702540386,0.09811281202391026,0.4767543508798605,0.03097924444601475,9060120,0.050444789912337515,-1.0856220163568375
0,10001.0,250,59,-0.5048760732443722,-1.0575899704437908,0.10472790173417816,-0.5426555608071041,0.4186390201290999,1.0161967730598618,0.1566196507131164,0.0316443192123332,9060121,0.05873898821090815,-1.3887820834694702
0,10001.0,250,79,0.011624348835882542,0.02588159899556448,-0.1804785297549554,-1.1328917037665374,-1.1551847607999557,-0.6549891857742427,-0.8791470005637104,0.051325733039685635,9060122,0.06536225547350694,-1.4424809513527843
0,10001.0,250,57,-0.7310392286124932,0.5601041269136628,0.0321728133999066,0.8409668401704741,1.3628385539057286,-0.23721988965210064,0.2020313275802483,0.03339533248200174,9060123,0.047879690806235685,-0.6777051691352428
0,10001.0,250,63,0.7597117997293835,0.014722723989922285,0.017219773788767514,0.12595257636840182,0.4080540463183365,0.050527099603881735,0.4250499723861425,0.032276957291531724,9060124,0.04935224770047933,-0.8734590889198185
0,10001.0,250,52,0.8411568710967948,-1.5312779735825943,0.07257416572717326,-1.29864130033669,-0.6221164526620743,1.1964398472427755,0.008378927071258374,0.038637525010436005,9060125,0.06305463790646458,-1.7174979359192766
0,10001.0,250,67,1.0777721508920628,0.5834155194075974,-0.1402157480455525,-0.2325275374127801,-1.3619528044265543,-0.8504307259279483,0.29672957254302423,0.03054036422186442,9060126,0.053307315282635916,-1.06858207253501
