#/home/enes/bim/BIM.py trees/ir8010064.trees,trees/ir8010065.trees,trees/ir8010066.trees,trees/ir8010067.trees,trees/ir8010068.trees,trees/ir8010069.trees 250 --stats=all --eta=etas/BC.json --out=outs/943979000.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,ZngE,FayH,FulD,FerL,TajD,btree,Colless,path
0,2501.0,250,13,0.4234890368148424,-0.8535465855023452,0.16790999850539054,-0.14726309148325334,0.9620856684128976,-0.21571510232702598,-0.43474443852239425,0.04538584445308114,ir8010064.trees
0,2501.0,250,10,1.331586504129518e-05,-0.21956587608537348,0.13852173155656175,3.2538034726531526,0.4606208417426941,0.37094320086011917,-2.629731439295665,0.07815131493716802,ir8010065.trees
0,2501.0,250,3,-0.4731013448887084,-0.9928025198483481,0.06751333057796186,1.5999106058689654,0.7172167717589144,-1.1573741865628546,0.27947489565898986,0.0320313512112968,ir8010066.trees
0,2501.0,250,8,1.200375640087864,0.363953356117321,0.18159446161379736,-0.5065713299685085,0.1596799976805785,1.259499589565032,-3.215889895891134,0.09311439305609533,ir8010067.trees
0,2501.0,250,6,1.1951191373247043,1.2341595696814915,-0.14228414961831015,-1.9642299758823034,-1.0488322519238684,1.0544277483130082,-3.2285792043495953,0.11912164788184999,ir8010068.trees
0,2501.0,250,8,0.531896191141895,1.2804717316155763,-0.10899501331061674,-0.5065713299685084,-1.0400328704416626,1.16770133201831,-3.558770446425224,0.11879777173208964,ir8010069.trees
