#/home/enes/bim/BIM.py trees/r8030014.trees,trees/r8030015.trees,trees/r8030016.trees,trees/r8030017.trees,trees/r8030018.trees,trees/r8030019.trees,trees/r8030020.trees 250 --stats=all --eta=etas/BC.json --out=outs/984144767.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FulD,TajD,FayH,ZngE,btree,Colless,path
0,2501.0,250,7,-0.8377206677596456,0.9958584882048719,-0.2641278187844843,-1.621073860762101,0.050847326409169336,-1.4158121416291753,0.49875476857653334,0.027425832361704882,r8030014.trees
0,2501.0,250,5,4.412274868850414e-06,0.401069270781295,2.670757655555177,-0.5077907562940492,0.04545706350106953,-0.5094963419456923,0.6943388694305332,0.02634408602150538,r8030015.trees
0,2501.0,250,2,1.2278267636202356,-1.2579145118870094,-1.3182224822321018,2.7096481973298974,-0.004464072160538892,1.9749710437657046,0.13965481427472595,0.03323509090123936,r8030016.trees
0,2501.0,250,5,4.412274868850414e-06,0.5374543749053994,2.670757655555177,-0.5498069704926692,0.07888019902164481,-0.6333011182672996,0.8377678711671158,0.025618603446042235,r8030017.trees
0,2501.0,250,7,-0.872938402665745,0.9506587995819228,-0.2641278187844842,-1.339691192630988,0.07349222055224149,-1.2712882420040503,0.5960030216679989,0.028163344622730558,r8030018.trees
0,2501.0,250,4,5.056170714293956e-07,0.7884222091701863,-1.7193945226261713,-0.9935570652397969,0.10274418275212407,-0.9944863593474987,0.5786535053901539,0.029866007810042013,r8030019.trees
0,2501.0,250,3,-0.6412353513500095,0.7215670699579522,1.5999106058689658,-1.2997743988558526,0.043655236313569316,-1.0487637135143582,0.3560311140160104,0.031146089735285227,r8030020.trees
