#/home/enes/bim/BIM.py trees/ir8050012.trees,trees/ir8050013.trees,trees/ir8050014.trees,trees/ir8050015.trees,trees/ir8050016.trees,trees/ir8050017.trees,trees/ir8050018.trees 250 --stats=all --eta=etas/BC.json --out=outs/674549031.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,FayH,ZngE,bsfs,FerL,btree,Colless,path
0,2501.0,250,5,0.7084259906905687,-1.854344998188919,0.12253817029971689,0.19894210033906,0.9008734469542826,0.08743917029804715,-2.6716128186288306,0.08064516129032258,ir8050012.trees
0,2501.0,250,15,3.270712012519485,-0.46029203950398645,0.016189793594363372,2.5916309084493254,3.3560298619094593,-1.5811793370728506,-0.8586434930323953,0.047199550891738995,ir8050013.trees
0,2501.0,250,13,-0.236424184805105,3.2274499563188974,0.1179597215052427,-0.6679906090226179,-7.12390662050588e-06,0.7187729270189652,-2.179680019468764,0.06577924601632336,ir8050014.trees
0,2501.0,250,12,-1.37403620761843,0.039536030753832926,0.07341909790907832,-1.39012880821318,-0.8440631350467747,1.0546499199105788,-0.7737002748553506,0.05298613810079026,ir8050015.trees
0,2501.0,250,7,0.06607082777854016,1.5276143141084952,0.06201770154201567,-0.1484487141473084,1.690525703800356e-05,0.21938840300219817,-2.3461002347964834,0.06890465086151056,ir8050016.trees
0,2501.0,250,15,1.3851102688164607,-0.46029203950398645,-0.09532887652423756,1.5297727721564047,0.3871875192983211,-1.211362352064728,-1.6170619995032718,0.06354450058297707,ir8050017.trees
0,2501.0,250,18,1.039615549729938,-0.8215446257946853,-0.3575171215474761,2.4475576534456223,7.942844380620404e-07,-2.5272361899295523,-0.17936259936202195,0.0416288811158613,ir8050018.trees
