#/home/enes/bim/BIM.py trees/ir8110070.trees,trees/ir8110071.trees,trees/ir8110072.trees,trees/ir8110073.trees,trees/ir8110074.trees,trees/ir8110075.trees 250 --stats=all --eta=etas/BC.json --out=outs/666612802.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FerL,bsfs,FulD,FayH,Colless,btree,path
0,2501.0,250,5,3.695866051106972,2.9157691362854403,-1.9174079505757395,2.144173119822742,-1.854344998188919,-0.04293833438887301,0.06305868635833657,-2.2544654784196925,ir8110070.trees
0,2501.0,250,9,3.1812431895220694,1.9886199455394054,-0.9307282114232456,1.3504572579191345,-2.2007292414680393,0.1431451862458663,0.037820637388262725,-0.07641754009087648,ir8110071.trees
0,2501.0,250,8,0.0792960232923735,-0.4914637943477169,0.6580806895790816,9.120471661981977e-07,2.7476664446803647,0.16271381301217813,0.08365720948309366,-2.3605831228617684,ir8110072.trees
0,2501.0,250,13,0.8693974497180798,0.3180029130559334,0.04026221013772495,1.1720487848083345,0.9776412577841302,0.09439365817673309,0.051172431662132395,-1.4281149446174233,ir8110073.trees
0,2501.0,250,5,1.59367418534592,1.1068437933641795,-0.636632894483213,1.494951478176315,0.40820632868312906,0.03614176376866039,0.029731830547998446,0.10030208915297358,ir8110074.trees
0,2501.0,250,10,0.16295606187308478,-0.057578081401552475,0.15345868397912338,1.331586504129518e-05,3.2538034726531517,0.05035434240114261,0.06986008550330353,-2.1390510195827854,ir8110075.trees
