start,end,N,SS,FulD,TajD,FayH,ZngE,bsfs,FerL,Colless,btree,path,iColless,ibtree
0,100001.0,250,349,-0.33681465174356345,1.5504211507602523,0.047822040480484884,1.1212256642570833,2.398282654513434,-0.5095431230099902,0.03268443480546372,0.2483577563408603,8050013,0.04423436390012372,-0.5148828306525798
0,100001.0,250,286,-0.8504562383318923,1.5888038111131269,0.043165086016080524,1.1834456886693594,1.92167103645766,-0.5666526262725153,0.028246339269719693,0.5537048647412227,8050014,0.04432904857182614,-0.5398804085427332
0,100001.0,250,325,-0.3651805584917665,1.393039175917523,0.04662622479378738,0.9844793936322264,2.4085692819381164,-0.4301190411424916,0.034177751370284386,0.1351750480509459,8050015,0.048462295604367774,-0.6921169407965096
0,100001.0,250,262,-0.14006352094234947,1.9728710520115968,0.04546497804029598,1.5183344671444483,6.201939488264493,-0.7650976711261149,0.03126928968244895,0.18996145441189868,8050016,0.052324253023825526,-1.11452344928081
0,100001.0,250,319,-1.1437764372785486,1.7407791361045688,0.03595314792619396,1.3674123102750726,2.2220636566708865,-0.7068991628402072,0.031462302494282675,0.28024484623436124,8050017,0.042427775618603454,-0.5125053813461143
0,100001.0,250,379,-0.8065691090146778,1.0284744156707837,-0.02182814059188811,1.0749918941572552,0.2134501153493212,-0.7460082046234372,0.03545844069227928,0.0504925022985588,8050018,0.04452340646413321,-0.4978833304043506
0,100001.0,250,303,-0.4782444408374111,1.7541111419772897,0.0744718091167494,1.1423162097351478,4.577413725312514,-0.4222973800392684,0.02869734226534997,0.6024662949507426,8050019,0.04160938409391055,-0.4796995291050822
0,100001.0,250,234,0.05175653841749716,1.8627546535689603,0.034316445523406014,1.4846236125982202,3.5536563085845096,-0.7870431143071941,0.029704595508132224,0.2632804731253505,8050020,0.06302313897604582,-1.8761794132275929
0,100001.0,250,355,-1.1840785291595488,1.4370927523430932,0.1003743789606802,0.6935488569410351,1.839171784982092,-0.04577826896605591,0.031508589382568127,0.4375642315683075,8050021,0.040438952696213115,-0.2301967912388027
0,100001.0,250,317,-0.23635917799524656,1.099183845393258,0.07920401621257374,0.5157405850656296,2.4182968889780385,-0.017524125501367633,0.030805850336105025,0.195495669106068,8050022,0.04569930133135694,-0.6299216561916774
0,100001.0,250,299,-0.5063075263049746,1.4110063540183813,0.04694245282404542,0.9984623241202724,3.107564342437158,-0.43799239671368334,0.033261391482195105,0.17663752047273673,8050023,0.056297979345006174,-1.3191661853408978
0,100001.0,250,263,-1.2268492687285388,1.9385454927982415,0.03934503175326984,1.524579791352536,2.4239923836650683,-0.7920330241302521,0.027436936686839525,0.5324590292101581,8050024,0.04377273698105411,-0.6157898903127089
0,100001.0,250,330,0.3387830817247498,1.1569886747528162,0.040713558685909285,0.8054810942327746,1.8274218025209776,-0.3421079903773725,0.03891017935206693,-0.3140219826461322,8050025,0.05910241462126421,-1.628071223865566
0,100001.0,250,318,-0.4238153984179032,1.6623507022815682,0.018645933690433214,1.402303913858986,1.8239930873735652,-0.7941157363749612,0.03330215339213606,-0.0884783744890369,8050026,0.04403044017903039,-0.7498422060740554
0,100001.0,250,378,-0.34908113272332164,1.1382239899779196,0.028104628870860685,0.8667553575592698,1.307941632926103,-0.42736893731989867,0.03613998277329016,-0.008337068613549525,8050027,0.0401988779490723,-0.27550129910733
0,100001.0,250,319,-0.135745779583579,1.014726539807956,0.05809980788437664,0.5685192836461553,1.1840316048907642,-0.13012480009303448,0.03385160795410712,0.15498727424586953,8050028,0.05302323160854059,-1.082902611378235
0,100001.0,250,339,-0.7576804595485231,1.3627913163979182,0.06887561905858622,0.8199502883052254,2.0706136097166814,-0.2438749724509339,0.02915987615411496,0.5378499877727191,8050029,0.04070463454774895,-0.4010524850766651
0,100001.0,250,284,-0.16968836264107587,2.1146992541038894,0.06964260310534967,1.5003112548175643,4.263185488932504,-0.6619649236445062,0.0342094765695411,0.07154035598906927,8050030,0.048158708247897024,-0.7739480862906418
0,100001.0,250,299,0.06250858723379865,1.923589626389,0.04240014047397659,1.4938428350571349,4.254118366001461,-0.7607627952019999,0.0266715454818588,0.8201243649376095,8050031,0.03876718518448302,-0.3576142077369905
0,100001.0,250,288,0.314255264125928,1.9815492929628689,0.06595264004259314,1.4017016792936348,4.425450076463275,-0.6149838315138678,0.028344739779455338,0.7954782907971667,8050032,0.03962386548089892,-0.4242069955249743
0,100001.0,250,390,-0.5800002602280526,1.6186649016961714,0.06591081701171722,1.0724284141640006,1.816241135049417,-0.4099638598604191,0.03296110268070432,0.1540519157466107,8050033,0.04646873647761992,-0.6107257061311515
0,100001.0,250,307,-0.6972189025181863,1.4277952570593069,0.06960351044601365,0.8746197273789409,1.9195720317887872,-0.2755355415844891,0.03156431636004576,0.21402017535026555,8050034,0.04305556810889469,-0.5280389354791847
0,100001.0,250,313,-0.5018032080671787,1.7535693467650777,0.06570102184918802,1.195912907295023,2.9919095313063164,-0.4883599730278597,0.03819138843817335,-0.19880722135127574,8050035,0.051607252620640406,-0.9816827955063582
0,100001.0,250,283,-0.8932362130959499,2.001501011778378,0.047523468828436034,1.5327748624277726,3.866874639461285,-0.7657134652947819,0.0352539189014121,-0.15751691184297506,8050036,0.04916439953361832,-0.8753594869107968
0,100001.0,250,378,0.052141123562365374,1.4897075771590824,0.05453588074494914,1.0247197482942032,1.4771188700038844,-0.4240704599607559,0.03550279215333318,0.08238823578668973,8050037,0.04800419158423494,-0.8042784492263005
0,100001.0,250,320,-1.5046222828014637,1.7926822600225758,0.02373115049039695,1.490031614652552,1.15667461084059,-0.8289008021096487,0.034803676848031886,-0.03255400735754937,8050038,0.05465928229045214,-1.254162507006155
0,100001.0,250,289,-0.22036192103280605,1.656214174901229,0.0536378406324493,1.1807152402592214,2.307522412742483,-0.5252616116074784,0.0341902660268867,0.11595664394637295,8050039,0.04373580750268267,-0.5574990864285673
0,100001.0,250,322,-0.7509028781849663,1.496781270987917,0.06927782281914788,0.9396879866337658,1.8653568729152723,-0.31655125562737885,0.032227778387620906,0.34438980115959195,8050040,0.038928246191597515,-0.09302697481453696
0,100001.0,250,336,-0.6803134454440699,1.74980026712641,0.05608194753344811,1.2521410250730758,2.3796527676030057,-0.5590859044263511,0.037291917140978716,-0.249581963923803,8050041,0.05994049657589155,-1.547087475172067
0,100001.0,250,284,0.4951763630048114,1.5481170217173348,0.06829681552038845,0.9921351167512392,1.835571389109152,-0.3535793285594295,0.033632113929932574,0.024616704883860644,8050042,0.04674820041123967,-0.8542522994005065
0,100001.0,250,298,0.1365198170064859,2.1454319679503615,0.054579038602220416,1.621306544069097,3.769329965472771,-0.7932594195330178,0.0316515678690183,0.08095848810324237,8050043,0.047972629179645176,-1.023666724875379
0,100001.0,250,277,-0.30013972174266285,2.027651273831266,0.03715780200067821,1.6198812462322685,6.12914902271959,-0.8587875136731032,0.0379320662064541,-0.6140909868389476,8050044,0.05350277279774668,-1.2009009269176278
0,100001.0,250,298,-0.8146397450046902,1.683181153872663,0.07362843759786368,1.0827354822483142,6.456636474106539,-0.38888237034288026,0.029585977597334563,0.4388965047909839,8050045,0.042876282590550034,-0.7252736057358493
0,100001.0,250,279,-0.3878624809613432,1.5046432596171275,0.0521355186123608,1.0515369250304285,1.9527773256527172,-0.4514934649122963,0.03008190467965053,0.4472110544158533,8050046,0.04471960021497683,-0.6379805232845966
0,100001.0,250,342,-0.7229854225879763,0.9999088221880834,0.05688584974869367,0.5624775358791176,2.2629734405720203,-0.1306156855264772,0.028685958064387007,0.5733494287595966,8050047,0.038404320899097566,-0.0727000169592488
0,100001.0,250,342,-0.944431180823908,2.5186549794016613,0.03145446048470517,2.106225267282108,3.5307654290499704,-1.1793073221985015,0.03430858362342885,-0.003403298537803966,8050048,0.04488221053666668,-0.6113849629862523
0,100001.0,250,317,0.3602872831852373,1.3973805581796837,0.06042070453019693,0.9034322417111564,2.8006012252125387,-0.32791516826664585,0.04159202793579003,-0.4184542890969919,8050049,0.05360884842996861,-1.295014546329064
0,100001.0,250,253,0.5608270288964737,1.4527292732906767,0.05922391902289526,0.9603149943822792,5.799711458713995,-0.3691495156524414,0.03485850301983762,-0.2409750714466755,8050050,0.04938286871827485,-1.5433274705472544
0,100001.0,250,312,-0.5540604481741027,1.5122443460475137,0.025504154007689246,1.2229279298377127,1.6239795463492808,-0.6575248324150618,0.030929643524724312,0.31276968087621443,8050051,0.04681480263485705,-0.6492052912887171
0,100001.0,250,303,-0.8525243317840048,1.850285541585612,-0.004547101977050826,1.715644194379884,1.4776033479066382,-1.075449702534368,0.03502690384861427,-0.08432132002643332,8050052,0.05760587151473276,-1.5522412905472105
0,100001.0,250,371,-0.3991426519511193,1.0455493643287064,0.04864906314272923,0.6550739187842521,2.2989665611772905,-0.21865604257200047,0.034098038075594195,0.10043474135303328,8050053,0.047740501175207735,-0.8305801980355066
0,100001.0,250,301,-0.3352136664341344,1.1369229353310566,0.021001489751005742,0.9079085303259412,1.2830341266412228,-0.4804135043092481,0.039024954586623715,-0.17923183656464595,8050054,0.04580583530489008,-0.6937728553700456
0,100001.0,250,332,-0.08096024937991045,0.4027950861308946,0.010417614582490176,0.3035693218715648,0.2752550207936664,-0.14763929211266918,0.033603815321581784,0.2626716496587111,8050055,0.04204992011054972,-0.3798692323192371
0,100001.0,250,284,-0.96752603341614,2.0837256363629564,0.043615579056571235,1.6317361181105796,6.053659104267335,-0.8415242259704877,0.031867240796387745,0.15636905288307834,8050056,0.04935721882277799,-1.0123642480212258
0,100001.0,250,303,-0.22872451353968254,1.7941545809122987,0.06256712371039233,1.2520003199900196,5.209649913518015,-0.535075678145586,0.03736285090735151,-0.05950049601649692,8050057,0.045416474600577836,-0.6607406787629233
0,100001.0,250,324,-0.9406575569841332,1.5567918212356482,0.055302060877534316,1.0805185849579455,1.8632776047995692,-0.4564254704778805,0.034469165759074535,0.10815402487463087,8050058,0.04416709175411323,-0.5686328437034096
0,100001.0,250,292,-0.2499460473245137,1.6301502308851858,0.05692909393896476,1.1368209386229928,3.242327431843947,-0.4856538792146126,0.03427510385117488,0.03699122297619229,8050059,0.047079176922744735,-0.7968143037966662
0,100001.0,250,333,-0.6584087323199649,1.974146708479366,0.051861606446705455,1.4829077381470313,5.079546242443009,-0.7174915273920021,0.03782176718878516,-0.02048631284359433,8050060,0.052318074924081234,-1.0492652149071762
0,100001.0,250,332,0.1470638119505628,1.7020670299991068,0.02470824299746175,1.4017429740629292,2.6368699814160217,-0.7706096473989293,0.04031792492550852,-0.2403616213525976,8050061,0.0612849881499432,-1.86987648426589
0,100001.0,250,396,-0.1873276532985962,0.8313613145150277,0.05521842028966574,0.4186891269364098,1.2025674491378295,-0.04757612842639192,0.02997151966011272,0.3717613209920984,8050062,0.03869426538188348,-0.19222467911565425
0,100001.0,250,308,-0.5209033543372136,2.3647627791826427,0.054679445628412135,1.8211646831898023,6.495059253362242,-0.9159205604693336,0.02770030152234494,0.4952178199248133,8050063,0.044448222999524965,-0.7566887293506924
0,100001.0,250,287,0.5235264860904896,1.533094341024264,0.05858586682866885,1.0380672969759028,4.745815137550515,-0.41858560743438705,0.03716262901066631,0.023323881434556208,8050064,0.05204076987986822,-1.105691451048397
0,100001.0,250,370,-0.34058791462369703,1.9596734060940089,0.07840655479201111,1.3067022628449525,2.9679781298608123,-0.5071538943582999,0.031132176090345805,0.3497622863405183,8050065,0.03828401162252696,-0.18436150563575465
0,100001.0,250,372,-0.7630968878016156,1.169996533274892,0.03463732136970323,0.8553603956498479,1.10307375304808,-0.3955092244154311,0.03622706026696356,-0.034793336054047184,8050066,0.03932846079659138,-0.21270371402360735
0,100001.0,250,286,-0.12413809934884497,1.8375859382977051,0.047978506534193034,1.3806920374039535,5.691886471748865,-0.6701086758859116,0.02777137470906988,0.4948189416062258,8050067,0.050207550632638084,-1.156421048749886
0,100001.0,250,257,-0.4493667267010362,2.417239663662635,0.02146326837572209,2.069428904596139,4.165936318623132,-1.1958079510473278,0.031794441805453585,0.18569186776855112,8050068,0.04710989821839955,-0.9014433875865849
0,100001.0,250,316,-0.16743511377719236,1.4874564259235346,0.08438464935688621,0.8381851481395186,1.9123019802040824,-0.196762462301661,0.02863538860290845,0.7232281020377715,8050069,0.040956681966468934,-0.2390753478097596
0,100001.0,250,356,0.03436469134825259,0.7855151042114883,0.03609893075006874,0.4948826918548526,0.7535660539390029,-0.16781403018485666,0.029880432546123777,0.4062303961856108,8050070,0.03639772562736717,-0.002522811572516177
0,100001.0,250,373,-1.1251235872335457,1.6616151022707897,0.015094880632035757,1.4254047365365992,1.332482750676107,-0.8214309479693529,0.03512611239000665,-0.038610257639222906,8050071,0.0464428197932701,-0.7826404649989942
0,100001.0,250,274,0.07486049908337354,1.5877779238164274,0.055838385076196616,1.1044774461570113,2.8051447374092002,-0.4702749678823144,0.03692544799062672,-0.1806296236893553,8050072,0.053264917571470026,-1.4333473177052791
0,100001.0,250,293,-0.1951989609318837,2.3640800024142803,0.04797973783095316,1.8609871373100155,6.343382977750474,-0.96621564729279,0.028392327679555695,0.44761877472856393,8050073,0.052999411713485364,-1.3961550602659585
0,100001.0,250,364,-0.7634502680761467,1.415557709122144,0.00998182917076676,1.2318568700207186,1.4235974772945583,-0.7216060440504535,0.03882420856769864,-0.18752320147892346,8050074,0.04914399089952386,-0.8389090594279255
0,100001.0,250,344,0.08877467487106498,1.1478854898122681,0.02816337592581122,0.8747097085967332,1.53113019681121,-0.4323385608205889,0.04231103938897246,-0.4322174848590408,8050075,0.05007970169598449,-0.8211406689993858
0,100001.0,250,299,-0.5063075263049743,1.7903612675299456,0.0371289117937733,1.4047206403325123,1.9308228998543702,-0.7257646275422384,0.030615171604532268,0.5718410084634092,8050076,0.042781838283292885,-0.4516378075217259
0,100001.0,250,294,-0.3978586005603398,2.0455848503894014,0.028936509772590463,1.687555587409881,1.900334956547228,-0.9313416591644008,0.042373095229682856,-0.5011474639074998,8050077,0.06509691033131981,-2.1014368271671264
0,100001.0,250,312,0.17322163821769032,1.4096440236537522,0.06701080116744848,0.8740384739341479,4.222946776859867,-0.28489133485713275,0.03229479681116281,0.2866554335892029,8050078,0.04786977027552232,-1.1056161373418405
0,100001.0,250,348,0.10650620166882001,0.9918344842123764,0.08308675928297272,0.3935208447618069,1.0987061308660566,0.07331368734038148,0.030280507818681,0.4270941957289495,8050079,0.03652670195661365,-0.02276398601858881
0,100001.0,250,327,-0.034755406199883994,1.1066348399409691,0.02709519644632724,0.8433369012459341,1.6395070708891497,-0.4172126892522846,0.043880871902636384,-0.3403129754121192,8050080,0.05001427454141537,-0.8823083298833161
0,100001.0,250,323,-0.23106404096193214,1.9081407723349573,0.05162413558486323,1.423828688128565,2.226478064198046,-0.6821408826575328,0.030792466687357464,0.13551222033551838,8050081,0.047101473142433035,-1.0002300370088073
0,100001.0,250,344,-0.8469707210673143,1.8143590398231828,0.058548218420165075,1.2960559288234,3.3656557269152434,-0.5766491656974907,0.03326367155094629,-0.0014493039139961011,8050082,0.045846468310518064,-0.7544561776456173
0,100001.0,250,303,-0.7277643681351402,2.128411074685112,0.03424218257112889,1.73095426810296,2.74529318126527,-0.937861757425118,0.0300003343237675,0.3815742851912635,8050083,0.04690869740822876,-0.9898759644886608
0,100001.0,250,313,0.10235707492313544,1.396873115687596,0.05079614345713624,0.9621258819049489,1.5855834661148065,-0.4007102877931009,0.033286628336181394,0.20424592853889734,8050084,0.04290622902165847,-0.5037610354280943
0,100001.0,250,421,-1.217720335002759,1.4349334360465162,0.05277673587225084,0.9859469236684087,1.9906423781563092,-0.4063569251927773,0.026894740036127775,0.6908025253565298,8050085,0.03703836284583722,-0.007948101476670721
0,100001.0,250,329,0.694338453566083,1.5963245741694891,0.03354666317893313,1.2506750535439632,2.5843977890180545,-0.6439042186327906,0.04012494728398837,-0.3552135118214769,8050086,0.060171330483223213,-1.6224916498403348
0,100001.0,250,374,-1.3331902048303634,1.2370049550943665,0.06538669010824286,0.7266792059025258,1.5004208906648853,-0.1990188593222856,0.036534042285455856,-0.014948815357252053,8050087,0.04307839212897232,-0.3978078769455167
0,100001.0,250,317,-0.5943470547035377,1.4398943741348986,0.0422043096203606,1.054310551404001,2.3693180656123705,-0.4900982130284291,0.04107045506407485,-0.4275415320277834,8050088,0.053713136692273546,-1.1448670736491406
0,100001.0,250,310,0.3772942788235152,1.0545114126932016,0.023940202440342437,0.8148683136011641,1.0182647553649962,-0.4117965325526227,0.032716483683042766,0.21469331632977434,8050089,0.04866449069875678,-0.8451223874998459
0,100001.0,250,331,-0.8722915010906996,1.6964120036341803,0.057437286271441776,1.194948277465633,3.451024212606129,-0.5187571834846167,0.030016492281586832,0.320682153072726,8050090,0.04126292560270407,-0.5912066668102768
0,100001.0,250,351,-0.8922145132780392,1.5732706491747068,0.025864918726756992,1.2775727433206985,1.9260076107580992,-0.6894494012840102,0.0289380946637336,0.276694544851111,8050091,0.043967586794809665,-0.530619986108822
0,100001.0,250,286,-0.388253786251772,1.163036595358771,0.06083089403338057,0.6869456883006625,1.9148363249781788,-0.19351993188235045,0.03094021497342205,0.4083887387341065,8050092,0.0424448762793108,-0.5060737219935068
0,100001.0,250,345,0.7381609466135152,2.0406944429208584,0.03885842788579697,1.6241950720681404,3.679186483908208,-0.8538560081168102,0.034276826283960296,-0.0935191592564068,8050093,0.05503406801586898,-1.3507786166846143
0,100001.0,250,320,-0.913489658348882,1.6138306925452297,0.044700520044301695,1.1977517544424157,1.4945347179677655,-0.5690444986813389,0.034826186466295275,0.17121701151011454,8050094,0.04319884999053287,-0.4985483423946952
0,100001.0,250,303,-0.2911044953641142,0.6905209278580126,0.06842963095648141,0.20931574687964494,1.5077343438444255,0.13027681617025294,0.02785345904134422,0.7390187964792717,8050095,0.036447312547681764,-0.0009527835869433355
0,100001.0,250,296,-0.7353005675929328,2.2168802845305566,0.03486568204034071,1.8074499192255848,3.1034009917438965,-0.9828034402137298,0.03511607783193276,-0.060588851964499715,8050096,0.054338035252966314,-1.3885449287104672
0,100001.0,250,321,-0.6256855753669054,1.980853772194124,0.0597402450729976,1.4401811021646542,2.145856004267804,-0.6614554720697163,0.03322643792872903,0.34647862896771586,8050097,0.0409314023771855,-0.2498482169994959
0,100001.0,250,271,-0.44706739101329857,1.4732815323752462,0.04914983220330037,1.0410718169070208,2.668734869484608,-0.4565146518892881,0.029219151020612844,0.5529997140670351,8050098,0.044598837539356416,-0.5166931220321985
0,100001.0,250,353,-0.3682295982885083,0.9978323530046466,-0.01566331151161231,1.0081564460529722,0.2491787223680735,-0.6812784867050599,0.03542288447765493,-0.0032373786488960484,8050099,0.045148335276590214,-0.5285357942894209
0,100001.0,250,320,-0.9726029207941403,1.875911834324216,-0.020078817716133145,1.8356108415133137,0.8631867288153653,-1.208324850286989,0.04048505258182675,-0.43389391196869387,8050100,0.052435133420364655,-1.1981073685137569
0,100001.0,250,380,-0.9623262702433572,1.2377243012637618,0.08951057986245635,0.5782762178598491,0.8769669027232345,-0.01550304096383952,0.032761294722407595,0.2061413466872836,8050101,0.04140065638899682,-0.3354458497944949
0,100001.0,250,347,-0.3208391607733645,1.4027685166192372,0.04496401977634037,1.0039545916595185,1.828296395788286,-0.4481226153177433,0.03170892255270859,0.3334999403842493,8050102,0.0479417670682731,-0.8461847037037259
0,100001.0,250,337,-0.5190144531092178,1.1551925140252646,0.08234654496007897,0.5473687023514174,1.1730609329786386,-0.02461959115854537,0.0363924427135798,-0.0828917549757641,8050103,0.04272189017622363,-0.5055823928053519
0,100001.0,250,346,-0.4222428280850238,1.1318869948353478,0.05084278370669649,0.720283037641846,1.3124671753709558,-0.2508475655008089,0.030892456854369026,0.44977682191923735,8050104,0.03977507572532837,-0.2017448547597508
0,100001.0,250,263,0.6374473182155022,1.5662644125961165,0.021528736989948945,1.2945926672726502,2.677899760639016,-0.7174134472538294,0.044307850120736784,-0.6995329514700961,8050105,0.06839994386146739,-2.1896119031839945
0,100001.0,250,319,-0.07644985854269834,1.805624583827926,0.06668860288780512,1.2374509310791824,2.4613370473199194,-0.5100923685077614,0.035420147643233535,-0.2203529888226546,8050106,0.051698304252664314,-1.370116235185035
0,100001.0,250,372,-0.6102416712008304,1.6426960726636592,0.0469625669016406,1.211249176845977,1.2032379514037064,-0.5680140344179743,0.036874115165698766,-0.05878181620480466,8050107,0.0511511772898044,-1.0849471183284434
0,100001.0,250,266,0.24096723135437784,1.7312870674501588,0.05169945306647476,1.2603278341429096,5.182592464993896,-0.5822730550295071,0.03665551564109923,-0.17988378635049249,8050108,0.0505010451570887,-1.284621495117685
0,100001.0,250,303,-0.16634453171525082,1.6035534232747997,0.060528870227025,1.0906732744901455,2.530939380840897,-0.4432947552375872,0.03208547645974772,0.20549849459501374,8050109,0.04111869906661977,-0.4852945396574996
0,100001.0,250,266,-0.4681208898513865,2.139022419471233,0.06274754979433296,1.5640513484658365,4.1906151797924585,-0.7279225660190568,0.030213268067912483,0.32876856645724784,8050110,0.04994343734384543,-1.1501026127935472
0,100001.0,250,351,-0.5144916755100905,1.7036025815895364,0.06496601308209159,1.1554350109140386,2.5104838502661684,-0.4653973528794808,0.033927471205433574,0.1681942054897494,8050111,0.0454158060294822,-0.6868958564737819
0,100001.0,250,311,-0.12025792798485757,1.5624221204423068,0.06188665567481851,1.0449343887892992,3.4726153492492,-0.409754968149708,0.03225431437123708,0.33209835755226635,8050112,0.04821853395988646,-0.8715013419819297
0,100001.0,250,305,0.0623200356324875,0.7515126978813644,0.05965378989521403,0.31886162435073484,0.9445191344024021,0.029483704678520108,0.038348226942365074,-0.0577664708022524,8050113,0.046774359638720314,-0.715193207818027
0,100001.0,250,376,-1.090631751744075,1.1736149943733345,0.09183813092019727,0.5053246231434341,1.933541381948375,0.03826656048400921,0.03266409461607245,0.2278738003851419,8050114,0.03778684630997108,-0.1324194571569951
0,100001.0,250,339,-0.7576804595485231,2.0203510419505815,0.06382210324835773,1.4515536040505168,2.9728881816281962,-0.6525900659625143,0.03956582003042038,-0.19977844877678566,8050115,0.05266509193680456,-1.1773691209571888
0,100001.0,250,318,-1.4349705037227434,2.156505283723103,0.06908263166200168,1.5429096677153198,3.8108872384806363,-0.6894232581366022,0.03100763997577056,0.3310238707898988,8050116,0.04041041978274782,-0.3604887199786133
0,100001.0,250,311,-0.12025792798485704,1.9587603791402288,0.03791226384657055,1.5539806838469528,4.003080145487804,-0.8146580518945484,0.031327355902973704,0.23492112148312086,8050117,0.04124006860373609,-0.5484961368304203
0,100001.0,250,293,1.2877473602705762,1.300016947922726,0.04854456002262569,0.8873059278496206,3.1567798303866548,-0.3634743883290417,0.030775854842519983,0.26634976466671234,8050118,0.04870449540095868,-1.0485576796488258
0,100001.0,250,283,0.5745517467016101,1.8556503679513667,0.03707835837238384,1.4639059865824262,3.888177377687709,-0.7627510814466142,0.03173905967779412,0.17554104837831333,8050119,0.0628065881660907,-1.89888901730916
0,100001.0,250,263,1.211077037275207,1.5767487051721838,0.03864299281696937,1.199398452858741,4.415749587747065,-0.5940622426624091,0.04104934222198015,-0.2939273576164841,8050120,0.052276181016950536,-1.249307929632706
0,100001.0,250,324,-0.29832635467702456,1.8233599737322033,0.058316200383147415,1.305274768849466,2.6928117113408634,-0.5835970209641848,0.032433460458419335,0.2035049069025918,8050121,0.048620223468129935,-0.9298183205986594
0,100001.0,250,359,-0.6251492280085116,1.0742958154242819,0.05821716485135664,0.6222319706261694,1.8381900238961124,-0.16213909796464285,0.03152812704342807,0.14414386999101342,8050122,0.04667940916893381,-0.7231822472138554
0,100001.0,250,323,-1.0510717271337109,2.6073782157633136,0.007872891338477891,2.3313665897276707,2.499238007271514,-1.407959283819734,0.032661706734773185,0.2585116317386951,8050123,0.05747815948224875,-1.5897204816400192
0,100001.0,250,269,-0.07668719701184444,1.1252322116815463,0.04957421685803096,0.7213796228034809,2.8587016951106077,-0.2577320023583652,0.040619341582383575,-0.21131906995889704,8050124,0.05126905471347756,-1.1138354203848833
0,100001.0,250,317,-0.4750177624674409,1.5137309312168266,0.002547998051909629,1.3656883963353206,1.6862650816424558,-0.8326308923239442,0.0423156155529475,-0.4079236430142921,8050125,0.05525442784964744,-1.3797725139049934
0,100001.0,250,327,-0.7291414049808801,2.025550133122982,0.08156725679329195,1.3467368104414603,4.343104722245234,-0.5208087004461788,0.030218626215517026,0.3805901529776495,8050126,0.04721560264828413,-0.9252534809456806
0,100001.0,250,310,0.3163021745743019,1.2092794895961043,0.06987147908561812,0.6736302211884513,3.3408096183329272,-0.15048003850335714,0.029427690601114127,0.40957208822082825,8050127,0.04233980385360098,-0.6607480967981448
0,100001.0,250,403,-0.6618204177910856,1.165006701735304,0.04520187018227645,0.7857849225839517,1.4309579055853587,-0.3120428391036161,0.03182466708941025,0.4363817831502576,8050128,0.03961280500454273,-0.14946165635597586
