#/home/enes/bim/BIM.py trees/r8110049.trees,trees/r8110050.trees,trees/r8110051.trees,trees/r8110052.trees,trees/r8110053.trees,trees/r8110054.trees,trees/r8110055.trees 250 --stats=all --eta=etas/BC.json --out=outs/380045159.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,bsfs,TajD,FerL,FulD,FayH,Colless,btree,path
0,2501.0,250,10,-0.10573661495620199,0.49541467164559216,0.06947919357382373,0.16753171895516997,-2.2591619954936997,0.04339326125778407,0.02826143282808654,0.356230452490015,r8110049.trees
0,2501.0,250,8,0.30794389983687215,1.7118554353852196,0.6561717476819371,-0.06588839618678886,-0.5065713299685086,0.05980469404776859,0.03729838709677419,-0.13224551999233097,r8110050.trees
0,2501.0,250,3,0.107767622249852,1.7886284734303187e-05,0.12989136888123481,-0.07586150426565542,1.5999106058689658,-0.005801360307451026,0.03629263598171488,-0.1570253602396984,r8110051.trees
0,2501.0,250,11,-0.106393716089919,0.8015580301135843,0.1925260848023067,0.230003812079315,0.25234871904956446,0.0677932847322529,0.03249557369261994,0.23805901202410065,r8110052.trees
0,2501.0,250,10,0.28390970198596255,1.8716921317658337,0.678562245898,-0.01955815916926769,0.49732073857972653,0.06826777675647022,0.02535950252623397,0.8325076074542247,r8110053.trees
0,2501.0,250,10,2.5517388275594586,0.5880020799855429,2.1886276948517667,-2.120558770507126,-0.8809206284569866,-0.22160072172403672,0.030964465070909827,0.3121438103082731,r8110054.trees
0,2501.0,250,12,1.1105335743180873,1.702502509961836,1.196056648333579,-0.7930577075461264,0.039536030753832795,-0.038678643534476094,0.025534395647104545,0.8950352062383413,r8110055.trees
