start,end,N,SS,bsfs,FulD,FerL,ZngE,FayH,TajD,Colless,btree,path,iColless,ibtree
0,10001.0,250,53,2.934798129362215,-2.231964714753716,-1.7442498304357463,2.9459505778169897,0.024743947133692164,3.5229011554833103,0.030833009457183574,0.016551561223764142,5090025,0.04054929394999353,-0.22500352984395694
0,10001.0,250,24,1.5118413041790242,0.7227061423521209,-0.9235845510315616,1.684227142873288,0.04283453555896806,2.251693089419396,0.03424810352521196,-0.15623496151010555,5090026,0.04722114263505636,-0.8680182113815259
0,10001.0,250,40,3.339727873236216,-0.6721351477662793,-0.8732064492920998,1.6144382444216192,0.0399277909823328,2.1132762573505808,0.0453102733514704,-0.8887249699167702,5090027,0.039869154035496825,-0.5688350328193778
0,10001.0,250,58,4.753204441941326,-2.3045064844089738,-2.8235147057924546,4.591126680704061,0.007080499564709054,5.273966926262818,0.040189791423759565,-0.8763266804936094,5090028,0.04069503821738567,-0.7396880071243552
0,10001.0,250,51,2.762772786277515,-0.8160365967736767,-1.8040927609905857,2.99239303606643,0.015816675892785466,3.525489766640063,0.04417670682730924,-0.7583840903758874,5090029,0.02882497732866952,0.7017743738016538
0,10001.0,250,41,2.978305928527574,-0.3042463519847459,-1.9336545586252751,3.0056579937174934,-0.01985762047423501,3.3558806338559988,0.042589713693483605,-0.5810076363618221,5090030,0.02720559657986786,0.8889955624251921
0,10001.0,250,40,3.3426966777713853,-0.2403524040278594,-1.8119557160188888,2.9363569336777964,0.004203165040681271,3.4267975132822204,0.04587937001462069,-0.9379696197411552,5090031,0.05546379064645679,-1.6848572325046214
0,10001.0,250,46,4.300256006516733,-2.106404018127068,-1.962437672606798,3.2217203974161412,0.011631456662520984,3.778517981825088,0.03472415005644699,-0.29596210739028744,5090032,0.03378028242000259,0.3616582562313712
0,10001.0,250,38,3.3845440418141663,-0.5557345895892076,-1.697862051489934,2.732289480911768,0.0004844508420290915,3.1760016491817478,0.04985893394365995,-0.996390499829499,5090033,0.030476745692447207,0.4336899590893268
0,10001.0,250,27,2.7056532796986072,-0.8729350895890777,-1.4986846191501637,2.3225742458139083,-0.016483433393501917,2.6534743183367566,0.033424018655266216,0.1175264003333163,5090034,0.03429848425961912,0.1293013352386865
0,10001.0,250,34,1.7328196918716423,2.2119479835023337,-1.5098583049667442,2.077328280940507,-0.06801880565689293,2.019899361466842,0.02572872133696074,0.8069983499942598,5090035,0.03322969296541003,0.33192647775388706
0,10001.0,250,45,4.302975777313032,-0.9218027515357808,-2.0369385187118576,3.35249458992172,0.01378050621615574,3.9460377276509067,0.04232598597153592,-1.263129090779128,5090036,0.03348879388521829,-0.2493026213380941
0,10001.0,250,43,3.39926638953372,-1.2326175648034663,-1.4091606857364474,2.3959630365918265,0.024146545875248098,2.9136324122454638,0.034789696420088966,0.0809400747721127,5090037,0.0520468972664853,-1.0819211799767772
0,10001.0,250,42,4.048661198383332,-1.1915683460804989,-1.8483488294749784,3.079334337906928,0.01991684114588291,3.6801757509425688,0.040230044602372624,-0.5565469175708689,5090038,0.0455045990413266,-0.4373374854303104
0,10001.0,250,31,2.3901193715597207,-0.044151606450134884,-1.7047614106909297,2.6448993223309234,-0.018244285961858658,2.997694783049852,0.045553180463790637,-0.9281702342097952,5090039,0.035075787019043916,-0.6087850911610194
0,10001.0,250,44,3.8731968166015047,-1.271969895251769,-1.4505113934958618,2.409821970439958,0.014126089173517641,2.8652542068269184,0.04841588576528336,-1.050704325900745,5090040,0.04803083300945719,-1.1332073856938962
0,10001.0,250,31,3.1575009495986563,-0.5865231928961376,-1.2923832759847858,2.2089463420020916,0.02666472563656264,2.7512446192874163,0.03663039253789351,-0.21405439317463845,5090041,0.04352895452778857,-0.3446360784805184
0,10001.0,250,37,3.4893176827957766,-0.030065090491656787,-1.5293364832270449,2.4809456122860785,0.004351318820016046,2.9114386119967968,0.04196355313728031,-0.5358375865887987,5090042,0.037537245757222434,-0.030048258950695975
0,10001.0,250,42,2.0023379119809888,-0.3653766088141128,-1.4933719376271726,2.342796956166415,-0.011295601311462705,2.637953123596104,0.029780411970462495,0.4340629051084415,5090043,0.05441119315973572,-1.404659700729415
0,10001.0,250,31,2.9565597036021565,-1.671266365788143,-1.6388929548480962,2.7320899183966896,0.020084045890785624,3.32660285354522,0.034525197564451354,-0.07642879784290281,5090044,0.04061406917994558,-0.3354555527705078
0,10001.0,250,41,3.4374179712604143,-1.1487094697150817,-1.4550307572673833,2.5087650593167687,0.031849473589966294,3.0968983787461233,0.03474543334628838,-0.04131606540579053,5090045,0.06224899598393575,-2.3603375063646177
0,10001.0,250,32,3.799297086781881,-2.2387342653136937,-2.1768006163312017,3.5920163826029374,0.019087146886975596,4.323360289220487,0.03694617178390984,-0.3289919111764685,5090046,0.039545277885736495,-0.1737862605106247
0,10001.0,250,37,2.51866286861685,-0.030065090491657207,-0.6054238058882947,1.242743883155923,0.05189551358277292,1.7586857531641618,0.028322969296541007,0.5189624281726396,5090047,0.05347195232543076,-1.5048057086790585
0,10001.0,250,34,3.889764744573288,-0.7860525318473449,-2.2288987579603745,3.619926727109014,0.007672181962562092,4.274556284512629,0.037299736580731525,-0.3650034961856769,5090048,0.04213628708381915,-0.6141247353052705
0,10001.0,250,47,3.295253252764494,-2.126421453418877,-2.585299831882969,4.032373677062114,-0.024163305138822998,4.4850918239676645,0.041028630651638816,-0.3155586400451226,5090049,0.03633890400310921,0.11355500832690693
