#/home/enes/bim/BIM.py trees/ir8060070.trees,trees/ir8060071.trees,trees/ir8060072.trees,trees/ir8060073.trees,trees/ir8060074.trees,trees/ir8060075.trees 250 --stats=all --eta=etas/BC.json --out=outs/450403859.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FulD,bsfs,TajD,ZngE,FayH,btree,Colless,path
0,2501.0,250,6,-0.5757757520319282,-1.9642299758823034,2.567095444013658,1.183723626942665,0.9089109108192182,-0.0010786530984158676,-1.5827953770532222,0.07154424148205726,ir8060070.trees
0,2501.0,250,4,-1.0215624423198801,-1.7193945226261713,2.2631869685559547,2.3013995550116637,1.6677562288485497,0.0218363576375442,0.5785081736567271,0.02848490737142117,ir8060071.trees
0,2501.0,250,10,0.1185734141793459,-0.8809206284569866,1.3636688237198835,1.0669938369549012,0.3276901870356439,0.1394107826808494,-1.4946508034413595,0.05753659800492292,ir8060072.trees
0,2501.0,250,7,-0.7969036032873771,-2.0558699516774643,3.264856750533351,1.764556020742632,1.3134661166760735,0.015428389416158986,0.6340107079191653,0.026978883275035625,ir8060073.trees
0,2501.0,250,9,-0.27324115374841923,-2.200729241468039,1.5306380823868353,2.3308022069454966,1.132315266498065,0.1960609152627624,0.14865578637783183,0.034147342056397634,ir8060074.trees
0,2501.0,250,9,0.6148022352547359,-0.7089587510095278,1.1085547122109732e-08,-0.6532659860324098,-0.7449680683233345,0.06513518222175663,-1.8454546602349748,0.07395711879777173,ir8060075.trees
