start,end,N,SS,TajD,ZngE,bsfs,FerL,FulD,FayH,btree,Colless,path,iColless,ibtree
0,10001.0,250,48,-0.6383778205499014,-0.6485577363995356,-1.5980196378907323,0.4602677413894018,4.070521315627284,0.017140858086976858,0.03978774244519828,0.0350802035119952,8030000,0.08025650991061017,-2.4199569602774904
0,10001.0,250,38,1.0652931450570875,0.15487057530906048,1.3434066936040427,0.3778973999273881,0.3487675883885437,0.14614586837409216,0.18043595760055856,0.03138169375795402,8030001,0.0512965841862072,-0.9903008038452424
0,10001.0,250,37,-0.7518192915540761,-1.1440739202836023,-0.5345586092318652,1.0212758684520429,0.8964056594028802,0.09579800437271917,0.13735767673833696,0.036256462801352037,8030002,0.07342920067366239,-2.3122464868310666
0,10001.0,250,46,-0.8552569383608376,-0.6217774682052261,-1.0226792514622731,0.31070241762826506,0.9352528642313024,-0.022638246379875927,-0.4901846731009479,0.04396618732996502,8030003,0.06425342948856358,-2.129484615209177
0,10001.0,250,33,-0.13285302793381504,-0.6426702025136205,-3.188535051081303e-06,0.7295881129860232,1.8425223096753027,0.10391216298508227,0.3400539212262364,0.031960687324076364,8030004,0.05277561860344605,-1.513578168536322
0,10001.0,250,45,-0.3130858853217604,-0.8382621862913415,0.5598546916506201,0.8726724653872298,0.2419756551541089,0.10578933636749653,-0.02494872635266537,0.03508314784062939,8030005,0.05248413006866175,-1.326084745711873
0,10001.0,250,45,-0.07564393163127492,-0.5257816132425304,3.644415308165745,0.6124915029551624,1.793680197407295,0.08593311855178606,0.5007306301032878,0.026675249384635318,8030006,0.046495660059593207,-0.5940775057316907
0,10001.0,250,42,-1.2241249457835426,1.3133675161899063,-2.6951426804471628,-2.291100813036252,3.3524862088846237,-0.4477019815271178,-0.6277714817042161,0.040466212676794136,8030007,0.0551884959191605,-1.741727128335817
0,10001.0,250,57,-1.7996280778144047,-1.2844256389070152,-1.7776863107725724,0.6141286087321514,2.7007358302052835,-0.05330930739719285,-0.644268966166706,0.05256509910610183,8030008,0.09486332426480117,-3.333331084835204
0,10001.0,250,56,1.5530118982233645,1.0210113541112746,2.8965295557013397,-0.42218981676466777,-0.6911694984966578,0.06178003310157657,0.940137755879442,0.02528663039253789,8030009,0.056996804421989025,-1.6007425853049475
0,10001.0,250,38,1.374712805780561,0.9571860477448548,5.088987683170897,-0.4544343892811915,1.705520855355171,0.04342790023496112,-0.5798476402560079,0.038542966432794,8030010,0.04190957377898692,-0.2881885958511642
0,10001.0,250,41,-1.342522233779552,-1.6803795026810808,-0.23606884559905406,1.3678138273385028,-1.5709410285802492,0.09846199693431347,0.3818310104745596,0.03105723140701765,8030011,0.0717709547868895,-2.178829906116277
0,10001.0,250,40,-0.8751042505337272,-0.4440421607054973,-1.0869381092868935,0.08243159177281928,0.6232130834489792,-0.059213169040063185,-0.261488396701391,0.036483695693590286,8030012,0.05066600713705261,-0.7106162147536189
0,10001.0,250,57,-0.5757761525669662,-0.5666199553069541,-0.5821711748481856,0.38963616325027706,1.7647971778004354,0.011128660217010434,-0.3997303623940176,0.04306057978813517,8030013,0.042088951338854166,-0.5315353211988552
0,10001.0,250,42,-0.6038905318729763,-1.1589860342139249,4.967141530112327e-06,1.1159006158862204,0.4608151284522732,0.12007319552192605,0.7913097634656049,0.024402988297275125,8030014,0.0841754113227102,-2.714703830617229
0,10001.0,250,44,1.0140389340499485,0.8139711310819093,1.8123884824935559,-0.465024546846004,0.3118963828689253,0.012285893130714593,-0.1172675708789458,0.03738029039233858,8030015,0.06620676253400701,-2.2787857629582238
0,10001.0,250,34,-0.8969344036520048,-1.2724122202049142,-0.2462323560129513,1.1061609774965524,-0.2863857792890646,0.09856794167297313,0.9224562734872576,0.0254204674485418,8030016,0.05602247700479337,-1.2287055211184992
0,10001.0,250,64,0.07960325773985796,0.5776878338595862,-0.17551942178739194,-0.6727775128721505,-0.697457574073259,-0.09067353489400394,-0.19038793827120634,0.04007967353284104,8030017,0.07414334758388391,-2.1135675884697984
0,10001.0,250,46,-0.26680016328513545,-0.2674218293513224,-0.8026455352027345,0.18818273626816687,1.3154599745260995,0.006614353159890401,-1.3890215089050335,0.049662359113874864,8030018,0.0632853996631688,-2.241791247214336
0,10001.0,250,46,0.2022868485198598,0.2780469630417654,-0.35723371500962336,-0.23621404339706065,-0.20536846665308614,-0.01903257388625964,0.07503208665658406,0.03330766314961159,8030019,0.06246851204099552,-1.9012195267215224
0,10001.0,250,52,0.6094789991747994,0.6624138471770993,0.3355070585339553,-0.4916905584204174,-1.196896856418994,-0.023760563885070817,-0.0341714899896987,0.0379767919604686,8030020,0.06063655543834324,-1.4791897169188144
0,10001.0,250,59,0.5089576366739045,0.2045751209032821,3.024848492653128,0.023568267556133445,0.09938217464361268,0.04373759964948265,-0.0009726151241542932,0.03114393056095349,8030021,0.047715789845599405,-0.8466127308346753
0,10001.0,250,57,-0.07061485453323613,-0.3401758958557861,2.190636533693373,0.3836243852881124,-0.10708012700926102,0.05037032216677776,0.3344488072472125,0.030700049774650382,8030022,0.07007708252364296,-2.1949311124937867
0,10001.0,250,58,0.5047818230882365,-0.06091482927481185,1.7616676415774375,0.3504671679630711,0.15129443107301532,0.09107343408287824,0.3956121706153724,0.032573843762145345,8030023,0.06068850180781778,-1.526077495714239
0,10001.0,250,62,0.9084093448955106,0.4114518130129735,1.4076190912333792,-0.014420083917597309,-0.6239052371832597,0.06959788240205156,-0.1999084475997615,0.03709292816426999,8030024,0.04854093794532971,-1.0036640723933934
0,10001.0,250,55,1.1533473815875153,1.2800446751201182,1.1780078250391108,-0.9615625958126222,-0.9724529589850468,-0.049032572774458084,-0.10928241066455197,0.0389312626851492,8030025,0.0606044248679305,-1.5412302268242033
0,10001.0,250,38,-1.3259636008731053,-1.5999012766850158,-0.932235905755062,1.280057744552438,2.157771944344046,0.08781510906799958,0.15806105202564755,0.033708146368465065,8030026,0.061568856069439036,-1.376216159900174
0,10001.0,250,29,-0.03365048409911034,-0.4304602495938592,-4.17482126304553e-06,0.5187661367444198,1.8672926077205985,0.08087771323949038,-0.25803777864955585,0.03907495338999758,8030027,0.07445264930690502,-2.6351952370525416
0,10001.0,250,75,-0.8491525705388914,0.24204254749741205,-1.0019652402599064,-0.7660869997543632,0.41161277890520537,-0.17484431604283854,-0.9038692616341618,0.051846094053633884,8030028,0.06918534352463618,-2.4451106199126853
0,10001.0,250,64,-1.4128710460745988,-0.9665659380216672,-1.3883055105181434,0.4264678916493572,-0.6974575740732595,-0.04978360408782125,-0.6890029053610074,0.04179569474568408,8030029,0.06960908148723928,-2.039304428157496
0,10001.0,250,49,0.87448444891466,0.2424894190813572,3.5199984914368443,0.17217720416272658,-1.4466287309395944,0.0959333745407874,0.2688161595159452,0.03147487309943586,8030030,0.05397072159606168,-1.0828210611399895
0,10001.0,250,41,-0.3893709473864787,0.2016574523942303,-1.7995009307653405,-0.4599504502909902,2.2291430012062605,-0.10193075148371576,-0.5393118947954693,0.04295306224899599,8030031,0.05760677117070433,-1.899506350377804
0,10001.0,250,50,0.13171266316524635,-0.2884616562559841,1.5388726182679295,0.4295220993913888,0.6354106430530465,0.07424768802400797,-0.14753589608140882,0.040176188625469636,8030032,0.07345870938952942,-2.2945450716529168
0,10001.0,250,53,-0.12744526966776398,-0.4879479043915577,3.8277692546576465,0.536477209188798,0.7717726278937364,0.06877316423946843,-0.3613015654172623,0.03997891206402671,8030033,0.03897849462365592,-0.29272753055879674
0,10001.0,250,39,0.7212399117612599,0.32769271198226624,2.4567878981179594,-0.020838674855494826,1.151833877347947,0.056153064931617966,-0.14261283921286366,0.03454274085589671,8030034,0.04564710454722114,-0.7523081014289008
0,10001.0,250,44,2.384178678255561,1.8153433950179017,3.43430794321526,-0.9710177237532256,-0.8760033257215956,0.04733232338409929,-0.8552915084343248,0.04600466381655655,8030035,0.06159199008013622,-1.6019405679527183
0,10001.0,250,36,0.18499343908899926,0.10585380949658793,1.4807470329339223,-0.03289081449060778,0.5217789922356253,0.010249761037416587,-0.6711950685264338,0.04082518844793751,8030036,0.042600509565142296,-0.7352521861559728
0,10001.0,250,34,0.09361780945975556,-0.2434406508787055,0.7265731884708821,0.3529623817755863,1.2126144783857753,0.06320825629478254,-0.08068449124070191,0.035943775100401615,8030037,0.0632278216809892,-1.4471291826554893
0,10001.0,250,43,-0.580293808388007,0.3966872384147322,-0.937336209714057,-0.8054891293667246,0.7891274930930117,-0.16911470411768836,-0.052951124773841576,0.03345640627024225,8030038,0.05319989635963207,-1.118436651054752
0,10001.0,250,63,0.9099455416605128,0.4862022717875951,3.0658883778879136,-0.10596556073416594,1.3280872971897453,0.05642627980732549,-0.11315566977393855,0.036954268687653835,8030039,0.04653560478473032,-0.6625666469422038
0,10001.0,250,61,0.10015383696998648,0.6946063272442379,-0.2274542506590801,-0.8068300723143326,-0.5854422861640388,-0.10893636280035046,-0.04496542739006617,0.034460422334499294,8030040,0.05725725482575464,-1.1849920267427625
0,10001.0,250,46,0.5304315426194297,1.4525965525013336,0.09048570437002136,-1.518241997347932,0.17483864364171048,-0.18461280382610998,0.4599725396808532,0.03098513310328313,8030041,0.06650148983028889,-2.011011849662969
0,10001.0,250,52,0.6234916416708112,1.0558477063350882,-0.21456756621584552,-0.9724912395435288,-0.8572212351663624,-0.09356464329044743,-0.6882413762105528,0.045808624717391916,8030042,0.060123190710054286,-1.7223302594972616
0,10001.0,250,48,-0.17893405754823374,-0.6127489497869261,1.2836875390790459,0.6642666385394717,0.4139326065583213,0.08456813103892917,0.3536245654264341,0.02980740164960918,8030043,0.03959385930820054,-0.6474945893361448
0,10001.0,250,56,0.8606306379466448,1.0366444677698512,1.6575695622991582,-0.8181871569000143,0.8945822841459391,-0.051186762301642055,0.2811092918511833,0.03368671819896071,8030044,0.04746636314844632,-0.844661726586297
0,10001.0,250,52,0.8304072972194019,1.2203745928920648,0.06038712037924561,-1.0644884147879774,-0.17786999266109926,-0.09057798023226812,-0.2445856310910598,0.04324335465027265,8030045,0.06810575635876841,-2.2960142161693518
0,10001.0,250,58,0.3282994874190209,0.045157778444575886,3.3077487680286444,0.1227658995500483,0.7652446599435134,0.04391599288124498,-0.16584381482287816,0.036001778374495044,8030046,0.05479521773730868,-1.368452184446659
0,10001.0,250,55,-0.3936179805231784,0.17038252783725752,-0.5118770395536238,-0.4253974766379869,0.9625230049951544,-0.09368146057217723,-0.8405437382791215,0.05083236170488405,8030047,0.056038670812281394,-1.4416960254606974
0,10001.0,250,44,1.4739708019447066,0.6856961716520921,1.8848322943004658,-0.057741177092349764,-1.2719698952517695,0.1110734060891933,0.3392002394211195,0.033424018655266216,8030048,0.04332599214060543,-0.4171498762762729
0,10001.0,250,51,0.4084637180318362,0.3837496825367919,1.6270757970946008,-0.2550219285139275,1.950505263189781,-0.004969428574422472,0.3202652401209292,0.03042374777703188,8030049,0.05201219625043955,-1.0685177879040666
0,10001.0,250,50,-0.6936210592432936,0.14838138948264856,-0.9702709724405172,-0.5599518162260235,1.6919713275868744,-0.13870107750544616,-0.13829244329791146,0.03779814598897381,8030050,0.051792423148816456,-1.0988004376441152
0,10001.0,250,84,0.5061431788589649,0.4277554197498453,0.5282021523909136,-0.2508759694021669,-1.4667212390850626,0.003919660205020185,0.5343750184214856,0.03039826801000528,8030051,0.051519862440966215,-0.5702693351464948
0,10001.0,250,64,0.4086950743182626,0.004787525677709409,0.8449220256376859,0.21736871840114005,-0.41742633149567604,0.06349669063867522,0.43698819071437395,0.03077517443044065,8030052,0.048140452629376065,-0.8828488451390147
0,10001.0,250,55,0.3519202283776593,0.027419919905109644,0.9205435540685644,0.1572663003225868,-0.32746097099164634,0.05107257075309112,0.6873921687597552,0.030206379515255975,8030053,0.0469080623569547,-0.668001829808605
0,10001.0,250,50,1.4430812733217488,2.3177883793372147,0.4082335569643969,-2.0962963933578016,-1.1255238311699998,-0.19487928413663147,-0.30793682370866643,0.041002720559657986,8030054,0.04995969541247428,-0.7982934967985069
0,10001.0,250,39,-0.7107330585426485,-1.0950030310142642,-0.7029973977076446,0.9808031708331976,2.4771696566490284,0.0920388866921436,0.4587872981209357,0.030510605471740337,8030055,0.05854385283067756,-1.4932345000823954
0,10001.0,250,52,0.30415836123793594,0.5181547654858369,-0.14625522387673826,-0.4782343435342765,0.16180562859153194,-0.04620769465917634,-0.24522861112827,0.03767361466238468,8030056,0.05232866951677678,-1.229175799032282
0,10001.0,250,52,-0.07619102838123569,-0.3950886772869485,2.7707353440322167,0.4491255990456723,0.8411568710967939,0.0601559351168488,-0.41695590746312894,0.03771861640108823,8030057,0.054969879518072286,-1.2640737278388423
0,10001.0,250,51,-0.413110329498276,-0.5803932584469659,-0.1675525714054723,0.4966422508264794,1.6046875306943498,0.04032539889782242,-0.059384153210821536,0.03855650305205642,8030058,0.06544727296281902,-1.9785565697575047
0,10001.0,250,57,0.7265392561720404,0.5095389485896157,3.8840380109863313,-0.23676164160416824,-0.4190596778108773,0.02315207108380057,-0.3499652555321344,0.03909339354345183,8030059,0.058405665673446475,-1.39016752312455
0,10001.0,250,49,0.5951596141168252,0.4572736200136448,1.5386423943706118,-0.24573398541134198,-0.729036763370562,0.011353698556655974,-0.5478628135928174,0.045669353430552506,8030060,0.05856490478041197,-1.2841483405563958
0,10001.0,250,35,-0.850625574146775,-1.2381715869110794,-0.8395488918858123,1.087268246410679,2.075612937081368,0.09889794256435976,-0.4884098339661029,0.043114733978358265,8030061,0.04415357281661207,-0.4971185497475296
0,10001.0,250,43,-0.6005729668482571,-0.09715217408362098,-0.6614130359051922,-0.20261497931458294,0.7891274930930121,-0.07956720699540554,-0.043298483552569725,0.03731413107627643,8030062,0.08063436541866391,-2.2176044869623297
0,10001.0,250,61,0.3741137530946112,-0.058695897875038774,4.804749343185447,0.2768832132637047,1.7576235623978729,0.06965646718083174,0.18987475423146635,0.032536768466054376,8030063,0.060152633996396136,-1.7975577639821267
0,10001.0,250,92,0.8463602283150167,0.7930877028750449,0.4754163346469729,-0.5143584861628476,1.375026016578298,-0.006570048006887599,-0.22063118793053432,0.03768548137961274,8030064,0.04510417034707746,-0.5121755347249877
0,10001.0,250,59,1.7144843888298034,1.7609611288143692,1.025730311173241,-1.2501596992001005,-1.4112634450763506,-0.04592109674912635,0.5813352635294644,0.029660577795051168,8030065,0.06078407924501977,-1.4421119176025905
0,10001.0,250,72,-0.029556107979741605,-0.7768372150755435,1.0704502282020396,0.9463923299710782,0.3003516689500555,0.13247709140556801,0.09761683559999686,0.03444075842540669,8030066,0.044241482057261305,-0.8473685546260803
0,10001.0,250,58,0.7668522725909972,0.5733560699452022,2.0543282748219336,-0.2936748737937109,-0.15568068336223292,0.018050111351660174,0.6376132606477211,0.029425100782637187,8030067,0.04303909185127607,-0.3444916332214429
0,10001.0,250,41,-0.4259440006459321,-0.5839903730889219,-1.6253211244708448,0.4971950988872872,4.340300795532098,0.040870011989244115,-1.1696627934687642,0.04390896921017403,8030068,0.05682730923694779,-1.8813668170143192
0,10001.0,250,34,0.4804120499782838,0.08294432102777158,2.2728376198304137,0.1527356127607993,-1.2857192844056244,0.06413170996697336,0.5839922212718891,0.0276666438048208,8030069,0.06593308718745951,-2.0591540151022736
0,10001.0,250,32,-0.9683027565850733,0.87981973550392,-1.9835654977539747,-1.6103452467399657,1.452656764295934,-0.3369112663794955,-0.5746114051059262,0.04409033985403981,8030070,0.1102906248650516,-3.2922993482060066
0,10001.0,250,55,0.532144977601068,0.7331559685860294,0.5977755783529125,-0.6205611745060039,1.6075149929885542,-0.04854402956921911,0.3951976287458738,0.030050943813203473,8030071,0.044646327244461714,-0.5623553759722372
0,10001.0,250,33,-0.5347335380689121,-0.5669376390167487,-0.6094087174071414,0.4214323237369035,1.3293939149608225,0.021588184896671768,0.04261138317090064,0.034324394351599945,8030072,0.05525327114911258,-1.3100450662790049
0,10001.0,250,36,0.5882696949923686,0.32851624040058003,3.1728337309555323,-0.09451921937573528,2.420859628439933,0.034159114638785265,-0.44449408912468735,0.04131715032171697,8030073,0.07118299500732457,-2.402590463081635
0,10001.0,250,54,-0.2459405096424928,-0.5858415865793901,1.9884876744602376,0.5934896215805782,0.7047696379170043,0.06753193829898893,-0.21366583915360896,0.038403938333981084,8030074,0.04577989376862288,-0.8138443835906948
0,10001.0,250,52,-0.4702584021261759,-0.4654298824091343,-0.44928994222632096,0.322679803289805,0.8411568710967937,0.009969516219934173,0.34447806664743785,0.02982320989025225,8030075,0.05727749708511465,-1.6123891226004958
0,10001.0,250,38,-0.34234472636380586,-0.6849801239073557,3.721804777255661,0.6687368740809316,-0.10348350060033187,0.07479249484909968,0.248242963474652,0.031859292006736616,8030076,0.056026975284651136,-1.6019023516807465
0,10001.0,250,51,-0.11534598473112467,-0.3596712266745834,1.0043914116969912,0.3840175951342748,0.22141660071262065,0.04753908553811312,0.13126964992988865,0.03314097906351915,8030077,0.061200446949086676,-1.8612467444734853
0,10001.0,250,41,-0.5289074554824502,-0.7100458077746509,-0.4159953689530542,0.5985925779364392,1.384679883475925,0.04788746677548684,0.1052503793411812,0.035233676642052084,8030078,0.051107656432180334,-0.9377176413026124
0,10001.0,250,43,-0.5690694695605528,-0.7119892773935371,-0.16973608674676882,0.5785284462626131,0.38477848151371596,0.04116552238083484,0.08223964382719119,0.034616471752111085,8030079,0.05193030185257158,-0.8261684781920643
0,10001.0,250,51,-0.4953843956550206,-0.8290087337949784,-2.9050317334863222e-06,0.7607079208171059,1.2588697981989172,0.07277808299315479,0.1065641182154652,0.03487252681471157,8030080,0.05216835082264543,-1.102370532684982
0,10001.0,250,45,0.023802257466220642,-0.4567923958161694,2.5418219306657392,0.5804151347863884,0.6299017907174054,0.08917511502739678,0.4749873805887178,0.02843632594895712,8030081,0.054176382951159466,-1.0531960815663466
0,10001.0,250,31,0.2596287587390429,-0.2286801097089015,3.8458944256319114,0.4226371755559037,-0.5865231928961377,0.08935808321461101,-1.0504310582720071,0.0514334377357628,8030082,0.05171492421298096,-1.6151989601513954
0,10001.0,250,40,0.7015374327227821,-0.26139880839603663,1.356849963231239,0.7016270784413312,0.6232130834489787,0.1648387520504658,0.2803607291215209,0.0300098242432094,8030083,0.062135639331519624,-1.8278861897571412
0,10001.0,250,49,0.9507278749950064,0.19727169256929705,3.0285022725758344,0.2695968502416073,-0.011444795801529916,0.11654510367484072,0.30964331166043463,0.03073908537375308,8030084,0.055548808135768867,-1.2842113334543013
0,10001.0,250,38,0.7236310693467448,0.2361969000004081,4.097191887686575,0.09374272785818068,0.8010186773774194,0.07416414771735902,0.039145212287241264,0.037817938420348064,8030085,0.04558556807876668,-0.8944784252327636
0,10001.0,250,44,-0.5716847294250084,-0.7860176101932304,-0.6116107527236239,0.6686881330227863,2.291729230519793,0.054370556338820326,-0.11495463639025275,0.037773924482047284,8030086,0.08373008161678974,-2.6008021943671817
0,10001.0,250,39,0.7767372386374818,0.14717862846227633,2.72497903405472,0.23343034365694496,-0.6152804950534947,0.0997430554309936,0.13097655622732468,0.03257912435154363,8030087,0.06432504210389947,-1.7145734181392815
0,10001.0,250,63,0.8282455585074955,0.301229485444798,1.5015507794300176,0.07878403464086474,2.749026040840647,0.07665131000456399,-0.2598483732030883,0.03638255687546822,8030088,0.05154257583328707,-1.23043246665125
0,10001.0,250,59,-0.4413343143580313,0.38366611359442093,-1.4004665606429654,-0.716407128166864,3.4228025380275344,-0.13908876524730354,-0.144468202300895,0.033073983278025264,8030089,0.06252833916310402,-1.6885902519608638
0,10001.0,250,35,-0.7737699673593063,-0.9716026214448834,-0.7611782284933113,0.7964787473692791,2.5625111176757005,0.059896597897834976,-0.1837068933164676,0.0392667443969426,8030090,0.07066977587770437,-1.9974112018350465
0,10001.0,250,34,-0.8240512853671985,-1.0800168683442544,-0.7153639949259651,0.9054722651541232,1.7122812309440547,0.07317296568772541,0.5494520413048749,0.02672930812433796,8030091,0.058184350304443584,-1.3675010606327769
0,10001.0,250,49,-1.3614975392850193,-1.1115302803631213,-1.5136222684010194,0.6434402186132209,0.7061471717675021,-0.013890755012962,-0.1433584894235889,0.0336227608380737,8030092,0.07883145485166472,-2.8271317841064487
0,10001.0,250,40,-0.1877338675780665,0.5634904303130842,-0.7001613064806304,-0.8014812842017697,-1.103917891504699,-0.13793940655176135,-0.3998796735756513,0.04009023471163759,8030093,0.05502008032128515,-1.1712411800434708
0,10001.0,250,37,-0.30235075104299164,0.567651984327853,-0.5526139536360059,-0.8680135368914025,0.8964056594028802,-0.15934302836377953,-0.002998691991437498,0.0358943103793473,8030094,0.06757907204856291,-2.2222719115775997
0,10001.0,250,56,0.16587520793270022,-0.2151212758918516,2.824109623233356,0.3571517924419377,1.8460333537314968,0.06541377134108901,0.09695621931808356,0.03521570151574037,8030095,0.058517942738696725,-1.9201734282524652
0,10001.0,250,58,0.009341248034733627,0.1923605809939309,-0.198166317190648,-0.2335510827238569,-0.15568068336223312,-0.03327177745078078,-0.5489329466982599,0.04851553041978817,8030096,0.05245821997668092,-1.2304612499385768
0,10001.0,250,48,1.0778751315158546,0.8068136623558165,1.9288670569436648,-0.41913600074138935,0.41393260655832104,0.024408491023103385,0.05549515443349464,0.03282831787981419,8030097,0.0561601243684415,-1.3067133162499405
0,10001.0,250,44,-0.32014895391494913,0.09673479878615714,-0.33038241303893623,-0.2927537533098136,0.3118963828689255,-0.07015902485887023,0.04824171804265954,0.0384674180593341,8030098,0.09537073023275901,-2.9353845647357084
0,10001.0,250,42,-0.3570815110503942,-0.4411133424590379,4.967141530112327e-06,0.3562730551965202,1.2870068657186586,0.024923141803879667,-0.1381449649953468,0.03808108779202833,8030099,0.0561457298728966,-1.3553023557253059
0,10001.0,250,59,0.8149598375802635,1.1192184050044554,0.06823854592098981,-0.9442635671220688,-0.20274694930037968,-0.07270430272207981,-0.4700789109638442,0.04057018918546193,8030100,0.04601065552532711,-0.5474952364764882
0,10001.0,250,55,1.8066905911443325,1.0009272024906872,4.7097547922921725,-0.2600501419384249,0.6400270109984539,0.10579271070745974,-0.07995614540060031,0.036448662031639115,8030101,0.05202376325578812,-1.4780423704468897
0,10001.0,250,42,-1.2387110456912656,-1.3039963179484122,-1.7388181521021953,0.9546928610279992,3.765582077517817,0.043773705926501004,-1.2564633204912543,0.05506074477119949,8030102,0.049885023966835085,-1.1934700446122744
0,10001.0,250,61,1.3554066682977506,1.459290866204603,1.2335473443581604,-1.070440862476468,-0.2925590550937998,-0.04794234818516771,0.20719477532205574,0.035242141586875365,8030103,0.04348660149281991,-0.3568910821783287
0,10001.0,250,59,0.9169896920951328,1.0968320309180626,0.7680735183463933,-0.8608974560126171,1.9121569183075688,-0.052505416876361816,0.22326092375524886,0.03222738151246753,8030104,0.05355986156607999,-1.4733334468183974
0,10001.0,250,27,0.3752462809459903,0.2139587073709205,0.2987404520622638,-0.06914614577912802,2.1884061729325133,0.02104369162340446,-0.0743748187341219,0.03538023059981863,8030105,0.06443284659374826,-2.2829839212721774
0,10001.0,250,43,0.2251824138108517,0.0618331638431993,1.8033336811251868,0.0443921197443607,-0.4239195416448751,0.0250565384016597,0.15170940426075205,0.03625562156459941,8030106,0.041634279051690634,-0.4058446751415725
0,10001.0,250,39,0.7539705602974665,0.8172224300025778,0.3710700443513734,-0.612134009315402,0.2682766911472261,-0.03190058468700286,-0.0514468793606586,0.03600531156885607,8030107,0.045715118538670815,-0.5425959550281546
0,10001.0,250,48,-0.8220589915259437,-0.5654301960488344,-0.4037100797745133,0.25768567973405226,-1.41436174797616,-0.027851053992847503,0.2794113159274713,0.03214740683162758,8030108,0.06904576832676326,-2.078238453137891
0,10001.0,250,44,1.5903754320234569,1.2760368451570574,2.6881675867882597,-0.7286277944415591,0.3118963828689252,0.01937374934951121,0.10870412591849732,0.03473424489747848,8030109,0.04831643288697311,-0.915114853774514
0,10001.0,250,43,-0.9910994130196688,-1.1622132432040015,-1.395937196690987,0.9108790056794468,2.4065235394101934,0.0570671127144557,-0.11009808111435523,0.03563331667684564,8030110,0.07338223863194714,-1.9673759542352385
0,10001.0,250,49,0.5441039542876968,-0.1619580236098505,2.5868153860082166,0.4956199128042777,0.3473511879829865,0.1174278806289355,0.17422174667874513,0.03321241957075615,8030111,0.05174461286004232,-1.0815943959003949
0,10001.0,250,93,0.3085717851635126,0.8586313405128909,0.0867606087538981,-0.8922881055509527,0.5419886750512343,-0.1006076926226175,0.5691708118292633,0.027567084153471318,8030112,0.059066912812540485,-1.4170085403919686
0,10001.0,250,51,-0.519749963120482,-0.8205194248806559,-0.7607413660890832,0.7369603797799744,1.604687530694349,0.0673134927184852,-0.0689353052001851,0.033282690880825354,8030113,0.04905104288120223,-1.219519254895763
0,10001.0,250,53,-1.0990745488442517,-0.1303722686545804,-2.061548618613689,-0.4348005259438263,1.7730184087762213,-0.1517978277351376,-0.6424829532980108,0.042863209108836786,8030114,0.07762501619380749,-2.573094998139397
0,10001.0,250,49,-0.9912892495102488,0.8642331586221894,-1.1894199952676818,-1.6097712510099746,-1.8054247147241105,-0.3189866304712232,-0.4813097913110234,0.043852830677548915,8030115,0.05804220466093767,-1.231041553624343
0,10001.0,250,73,-1.4085373316383576,-0.6965990727302549,-1.0921229179018264,0.09037081789455242,-0.7339578000348765,-0.09705842297874363,-0.7005259696679714,0.04640436746987951,8030116,0.06004369383693131,-1.3340494792086324
0,10001.0,250,47,-0.0958419572733827,-0.24659389131707474,-0.24734500188473915,0.2545220243535218,0.8559027267909182,0.030295043634665817,0.3411169347333949,0.032462247306195326,8030117,0.046855625266041125,-0.6694952244054804
0,10001.0,250,65,2.1724529207852856,1.7203445413656768,3.3065030828151296,-0.9452772718442152,-1.836623754977502,0.034858772780694436,-0.5296300887290656,0.04546939511200482,8030118,0.05498769270630911,-1.5151151476382705
0,10001.0,250,52,0.12092450803852416,0.15094983027171446,-0.4682525851201543,-0.12178968964314008,-0.17786999266109899,-0.008289299926385342,-0.4510091543898053,0.03799408158951595,8030119,0.06219501662564236,-1.8749643289447973
