#/home/enes/bim/BIM.py trees/ir8010082.trees,trees/ir8010083.trees,trees/ir8010084.trees,trees/ir8010085.trees,trees/ir8010086.trees,trees/ir8010087.trees 250 --stats=all --eta=etas/BC.json --out=outs/776907902.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,bsfs,TajD,ZngE,FulD,FerL,btree,Colless,path
0,2501.0,250,8,0.03030967066122887,-0.5002368177168417,-0.5768837766657414,-0.552565019380934,1.1205475573559283,0.4129857859024701,-2.777370099992578,0.08942220494882756,ir8010082.trees
0,2501.0,250,8,0.1311342510109926,9.120471661981977e-07,0.16367095932905293,-0.3183436567536022,1.1205475573559285,0.48139271777033504,-1.2459482973712612,0.050816167897396035,ir8010083.trees
0,2501.0,250,5,0.24691541264960892,0.6231389294678659,0.6973040516379926,-0.15183809923882716,-1.854344998188919,0.5254919894340349,-0.7626787236637701,0.04440342013214147,ir8010084.trees
0,2501.0,250,10,0.05239726838886741,-1.3133011080653718,-1.2998174423418798,-1.2221389837230774,3.2538034726531517,0.8904981026150777,-0.8250825241592655,0.052241222956341496,ir8010085.trees
0,2501.0,250,5,-0.1791496055833707,-0.5401642895747101,-0.5522058200922445,0.07513732401745278,0.40820632868312895,-0.35913337104865056,-2.58675053959348,0.06289674828345641,ir8010086.trees
0,2501.0,250,10,0.16263960780053502,1.331586504129518e-05,0.1462179016565427,-0.48662683488843006,3.2538034726531517,0.6847102484426533,-2.6368608155317235,0.08224834823163622,ir8010087.trees
