#/home/enes/bim/BIM.py trees/ir8080019.trees,trees/ir8080020.trees,trees/ir8080021.trees,trees/ir8080022.trees,trees/ir8080023.trees,trees/ir8080024.trees,trees/ir8080025.trees 250 --stats=all --eta=etas/BC.json --out=outs/628058083.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,ZngE,TajD,FulD,FayH,btree,Colless,path
0,2501.0,250,13,1.2871682618169307,0.18121302737696313,0.5144739469756447,1.6362479069953602,-1.2721674407506365,0.1984064111471043,-0.5422631314654275,0.044856846741805935,ir8080019.trees
0,2501.0,250,12,1.2195160039135788,0.25784281901061945,-0.23805168590678757,-0.08169657974121536,-1.1583576205662869,0.043757657331932584,-0.28528547869742416,0.04152092239927452,ir8080020.trees
0,2501.0,250,12,2.0892739275219925,-0.49232210382300895,0.8215510185556137,1.0724763587146582,0.039536030753832795,0.009486035000172538,-2.617868125813452,0.07964114522606555,ir8080021.trees
0,2501.0,250,10,2.1629819995427675,-0.5817748052858828,1.5447876714167865,2.736381773895755,-2.2591619954937,0.1673118551983871,-1.3012487976640221,0.051755408731700994,ir8080022.trees
0,2501.0,250,6,2.065457359873598,-1.201022259848488,2.0871702033014183,2.9690975857474085,0.032958223794150206,0.061417853694648465,-1.1658782280003683,0.05345575851794274,ir8080023.trees
0,2501.0,250,11,1.8584472177859783,-0.6328320159991829,1.4300992624222553,2.32749008954529,-2.3105962099881507,0.11041011860837244,-0.11107056322745397,0.03889752558621583,ir8080024.trees
0,2501.0,250,12,4.72985831489979e-06,1.0275355251093632,-1.2013268717816978,-0.9564957024562778,0.03953603075383266,0.11033180741551572,-1.6817077301870913,0.06966575981344734,ir8080025.trees
