#/home/enes/bim/BIM.py trees/r8060091.trees,trees/r8060092.trees,trees/r8060093.trees,trees/r8060094.trees,trees/r8060095.trees,trees/r8060096.trees,trees/r8060097.trees 250 --stats=all --eta=etas/BC.json --out=outs/910275540.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,ZngE,FayH,FerL,TajD,FulD,btree,Colless,path
0,2501.0,250,3,0.4681423021450317,0.3595929937468974,0.06366992937427556,-0.14485155940039482,0.665004666638516,-1.5479634052244726,0.14394293968536814,0.0350595932115559,r8060091.trees
0,2501.0,250,8,3.407313046137454,1.448500100456923,0.03876762618961926,-0.8293980228410237,2.028127027326677,-0.5065713299685085,-0.7045978087253099,0.04531027335147039,r8060092.trees
0,2501.0,250,11,-0.6801533762030391,-0.6144607276512779,0.046673134931798435,0.49840043486291635,-0.5472489270041133,2.815293648087279,-0.07516971319393942,0.038055447596838966,r8060093.trees
0,2501.0,250,10,-1.230463979027777,1.9519461823788231,-0.531955228025895,-2.466085915638886,-0.022713530158559914,-0.8809206284569866,-0.18057469426678244,0.03699961134862028,r8060094.trees
0,2501.0,250,8,9.120471661981977e-07,-0.03320460659858939,0.0498612052537686,0.12770886598239403,0.1749627723302443,4.374785332004801,0.21637649837862463,0.030946366109599693,r8060095.trees
0,2501.0,250,5,-0.46991271371918325,-1.2179347842304447,0.06348796555822199,0.8801558540341727,-1.3781370064671912,-1.854344998188919,0.4212228460904104,0.02833268558103381,r8060096.trees
0,2501.0,250,6,-3.1178367348751664e-06,-0.3920837246298782,0.07678048873269253,0.3930836264562229,-0.2110035283398217,2.0301464234706033,0.5486702107759501,0.028493004275165174,r8060097.trees
