#/home/enes/bim/BIM.py trees/r8100000.trees,trees/r8100001.trees,trees/r8100002.trees,trees/r8100003.trees,trees/r8100004.trees,trees/r8100005.trees,trees/r8100006.trees 250 --stats=all --eta=etas/BC.json --out=outs/704358478.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FulD,bsfs,ZngE,FayH,btree,Colless,path
0,2501.0,250,5,-0.028811569907684822,0.8470504205811711,-1.854344998188919,1.0795800552932329,0.3433810060476017,0.10818541234291482,0.04893879883131669,0.03276331130975515,r8100000.trees
0,2501.0,250,5,-0.4446087881667151,1.0864265336539307,-1.854344998188919,0.9327963734890179,0.7629416369152707,0.021589106675969708,0.12221553777862905,0.03354952066329835,r8100001.trees
0,2501.0,250,3,-0.6113264695472098,-0.054581633407421656,1.5999106058689658,1.7886284734303187e-05,0.4621885154679161,-0.244164751939847,1.0249647912418394,0.025683378675994302,r8100002.trees
0,2501.0,250,8,-0.6528126870890931,-0.7225795305283342,-0.5065713299685084,-0.7145393631096043,0.23665913729811885,-0.23519346024555154,-0.5020280976232598,0.045574772207108004,r8100003.trees
0,2501.0,250,8,-0.8171843320799195,0.48470347618236587,1.1205475573559283,9.120471661981977e-07,0.8374878501247527,-0.13523144759839983,0.08750113128165014,0.036992054238459214,r8100004.trees
0,2501.0,250,5,0.8683673404446594,-1.0938369827114776,0.40820632868312895,4.412274868850414e-06,-1.1010080510378157,0.09918995122792743,0.09087013269395233,0.035626376473636485,r8100005.trees
0,2501.0,250,7,0.9241334240004649,-0.47309244343995466,-0.2641278187844843,0.26576158720866866,-0.9155371044652807,0.17101180741746186,0.4125843581733233,0.030923694779116467,r8100006.trees
