#/home/enes/bim/BIM.py trees/ir8020052.trees,trees/ir8020053.trees,trees/ir8020054.trees,trees/ir8020055.trees,trees/ir8020056.trees,trees/ir8020057.trees 250 --stats=all --eta=etas/BC.json --out=outs/335715168.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,TajD,ZngE,FulD,FerL,btree,Colless,path
0,2501.0,250,9,0.9297413450455941,0.2333535025523368,1.1279439258519308,0.05487696155044468,-0.7089587510095278,0.4884025040343556,-1.5222072884192208,0.05157727684933282,ir8020052.trees
0,2501.0,250,7,0.7674958016467852,0.27483546737745684,0.9954165303785163,-0.11509704500304865,-2.055869951677464,0.6299989738424392,-1.3121146818144471,0.06284816686099234,ir8020053.trees
0,2501.0,250,9,1.1085547122109732e-08,0.11130695696122968,0.005413591489560125,-0.3920952610260791,0.7828117394489833,0.49619589076064974,-1.4417186596419351,0.06519626894675476,ir8020054.trees
0,2501.0,250,5,4.412274868850414e-06,0.1772705537060178,-0.36465939685273024,-0.763983937717885,-1.854344998188919,0.7912029992790838,-0.2269763455994464,0.04246016323357948,ir8020055.trees
0,2501.0,250,11,1.7413484110792588,0.004313028970595225,0.9781664885918278,0.7622369810956302,-2.3105962099881507,-0.4685441200549849,-0.6456939468263961,0.04469490866692577,ir8020056.trees
0,2501.0,250,8,9.120471661981977e-07,0.022786163477334902,-0.7273367295242064,-0.6442168569307594,-2.1336902172929455,0.4546047069413586,-3.1280868786639817,0.10101697111024743,ir8020057.trees
