#/home/enes/bim/BIM.py trees/ir8010088.trees,trees/ir8010089.trees,trees/ir8010090.trees,trees/ir8010091.trees,trees/ir8010092.trees,trees/ir8010093.trees 250 --stats=all --eta=etas/BC.json --out=outs/230769239.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,TajD,ZngE,FerL,bsfs,FayH,Colless,btree,path
0,2501.0,250,6,0.032958223794150206,-0.3601910806048098,-0.6314176434153252,0.6231815309238062,-3.1178367348751664e-06,0.11845572208057799,0.06626506024096385,-1.3545019317376976,ir8010088.trees
0,2501.0,250,7,3.319356447001475,-1.7608441386308287,-1.4713982568696082,0.9978773328580062,-1.3091804935843672,0.03456180424766812,0.038346936131623266,0.0,ir8010089.trees
0,2501.0,250,8,-0.5065713299685084,2.3687633861959467,1.3364811878960248,-0.5210793081657552,1.3349544432768277,0.14977529747299748,0.04178002331908278,-0.5687825177118498,ir8010090.trees
0,2501.0,250,9,-0.7089587510095278,0.3836163526207443,-0.1803715766477255,0.41662754421468684,0.9580123306405546,0.1352596221534563,0.07611089519367793,-3.0052328285008296,ir8010091.trees
0,2501.0,250,6,-1.9642299758823032,0.9337302060289469,0.037489975754257235,0.4036200961557487,0.8110134628910324,0.22534043819633132,0.06814354190957378,-1.5989848898464538,ir8010092.trees
0,2501.0,250,10,-0.8809206284569867,-0.5448289987121304,-0.8106024242560722,0.7484463411197719,1.331586504129518e-05,0.10252461901359616,0.061115429459774585,-1.375448840839613,ir8010093.trees
