start,end,N,SS,bsfs,FayH,ZngE,TajD,FulD,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,409,0.28279442857251336,0.004780839207257267,0.036366657412257634,0.06944282906193022,0.14827163131998816,-0.0005823276478987028,0.5196313252480923,0.11187227700068796,9030018,0.1481581994499928,-0.472227220070955
0,100001.0,50,368,-0.2009425040385472,-0.014474039678662369,0.2524050254068241,0.14117519375956578,0.8126269411350481,-0.20494274914663216,-1.3249691317745411,0.17363253440911258,9030019,0.19112774980121916,-1.7412285916205867
0,100001.0,50,430,-0.6017307731846486,-0.015361169969904769,-0.10246082206944727,-0.2091791459870147,0.634823303947563,-0.006393234239107755,-0.11209443466044623,0.1321806500377928,9030020,0.13212977498691778,-0.03456723211612578
0,100001.0,50,390,-0.8383616024160279,-0.035444670477422516,-0.03951297931623522,-0.29194785448428834,0.3916712721263349,-0.12681959832193246,-0.9567476128233544,0.16820022806810586,9030021,0.17249871646771908,-1.1605534086287137
0,100001.0,50,385,0.2636650345561085,-0.0009912848932887859,0.08424766468602457,0.0745431168203312,0.05495734453885758,-0.052239222960358815,-0.4250460444714811,0.13886493564561975,9030022,0.1529127524025483,-0.5889755615015345
0,100001.0,50,406,8.481059227362069e-07,-0.06765981348733505,0.770410481780871,0.26172234087271695,-0.9934660642574464,-0.7247646019748711,-0.5736688915221511,0.1570903529196914,9030023,0.17332626119754846,-0.8779144030197747
0,100001.0,50,422,0.6662843555828688,0.013171963029487676,0.2065063709949685,0.2942261797377278,-0.5192634344401322,-0.062210134726789774,0.3168477460620583,0.12214593284122162,9030024,0.13809385542835026,-0.18400895864136724
0,100001.0,50,311,0.2593823250468647,0.020270356765117757,0.15068029590241627,0.2911922858267665,0.04166326931865205,-0.0009557418363223961,-0.16773039885902594,0.13222789115646252,9030025,0.1502756274923763,-0.4707222189812035
0,100001.0,50,467,0.203871907862492,-0.015090058543228231,0.3013729086316084,0.1833064794557426,-0.08873482892398496,-0.23562600873831005,0.06901911343839792,0.12885434547650845,9030026,0.13120946052839733,0.02051714677183801
0,100001.0,50,446,-3.2803545455880543,-0.15057083597628051,0.3978251362203513,-0.6937477483758123,1.0255735902127037,-0.8627222155000196,-1.6758185812842887,0.1888358569234145,9030027,0.21544607426303847,-1.872970802056964
0,100001.0,50,394,-0.4195244097115593,-0.061014087458901974,0.24383283767397,-0.20047717006172086,-0.2469192888174392,-0.3962504113755606,0.35529022705317426,0.11526015811730092,9030028,0.1323210236475542,-0.11746528671334995
0,100001.0,50,434,-0.3886779904670257,-0.09880961550912208,0.5293555411124401,-0.19542239164355468,-0.4936282328729738,-0.7190024402690137,-1.628049722002159,0.1865867423202464,9030029,0.1903467908902692,-1.3640394099650843
0,100001.0,50,469,-0.2327988082248802,-0.07805126529937169,0.7344163731963091,0.15086296378861205,0.11879809473887736,-0.7486417475475109,-0.5457758921567611,0.15997023809523805,9030030,0.15351369905760476,-0.5006733484774362
0,100001.0,50,435,0.7906058231602386,0.07136517099497489,-0.28764304008999203,0.2327878534800905,-0.7044054265061013,0.4653064791215674,0.22774111699115596,0.11935840325978117,9030031,0.13627245770102914,-0.122484074225371
0,100001.0,50,474,0.09541423408294414,0.018557015379701173,-0.149318846514956,-0.011387617893602934,-0.6363844981064323,0.163579883837798,0.025522862269129133,0.13385835985770464,9030032,0.1605046128040257,-0.7237788303332376
0,100001.0,50,372,0.10861818872885264,-0.023760772267705232,0.2174432065527723,0.0408054318316764,-0.14645599305604767,-0.2241050949425797,0.19014287106023126,0.11673955296404274,9030033,0.12954302091206854,-0.034667281635226706
0,100001.0,50,490,0.6468619856408018,0.028520929802568443,0.07824776764203792,0.2800724943050968,-0.3300063682853054,0.07598226794876962,0.4002340976671522,0.11864482635159325,9030034,0.1520124716553289,-0.3972443666405149
0,100001.0,50,394,-1.0211741383783266,-0.07219171741765555,0.2335418610841644,-0.29044727198412584,0.4294669189524298,-0.4374894267637149,-0.4593366766798147,0.16335735325057846,9030035,0.17662872841444258,-1.0003184797708622
0,100001.0,50,405,-0.2793476416324043,-0.017894873334854934,0.13346415279882454,0.001149933307096599,0.3650469245779025,-0.1515864583723532,-0.9634111965128196,0.16483438613540652,9030036,0.17106134489193897,-1.089409265075688
0,100001.0,50,514,0.6834216794148354,0.027562383096905285,0.20176315862214647,0.3925654486569363,-0.5550984872306239,0.0015833128473837009,0.5624209598605203,0.1048921862322911,9030037,0.11922983479105928,0.18826522712138216
0,100001.0,50,439,0.17350528783493938,-0.017284327148681014,0.15155850854031372,0.02284738522662316,0.5881247899757144,-0.1594103113795006,0.09986185146710724,0.12425078139363856,9030038,0.13874560813336326,-0.29330156333919577
0,100001.0,50,383,-1.1636429822071566,-0.07462044921379404,0.10891986832892288,-0.428406169578614,0.7681062935881454,-0.3764867961611309,-0.2369718880639199,0.1423642705489839,9030039,0.16866353282886185,-0.8699525317259215
0,100001.0,50,493,0.5019063219213155,-0.0060474950324701975,0.39353921764738253,0.3370245437838515,-0.528479666997165,-0.24996970098139665,0.4581576960055955,0.1132057823129251,9030040,0.1435566161948651,-0.20401389826403035
0,100001.0,50,350,0.3535150415330535,0.1068545862023441,-1.2001597947661202,-0.4002605856102149,0.3046787967959493,1.1342590579682523,0.06485893978985788,0.1267676767676768,9030041,0.13539304610733185,-0.3021670643968037
0,100001.0,50,410,0.11597962462287024,-0.05629097250056215,0.6636315194420322,0.23960405826184225,-0.4019111637441655,-0.6159451326110045,-0.589754608976471,0.16086035641250349,9030042,0.15495813710099424,-0.6767388645739786
0,100001.0,50,469,-0.8970595881008705,-0.07901601666457007,0.10417870002878166,-0.4654893420885455,0.21359969872743192,-0.39332303877882896,-0.4914405062128137,0.15044452740445782,9030043,0.15327043515819025,-0.4735120213477716
0,100001.0,50,499,-0.13690906017654714,-0.015454401434187854,0.038574838045841164,-0.073509163961211,-0.7400410292362324,-0.08735909918502315,0.2481156864102908,0.1169919802783499,9030044,0.1218139154395936,0.20152101307583611
0,100001.0,50,406,0.3734122889678708,-0.03652498660227296,0.7242933188640949,0.4399503408041438,-0.5557862114355333,-0.5671714595362497,0.7230361458591406,0.10732626383886892,9030045,0.1102509969505044,0.6247097238020191
0,100001.0,50,397,0.1327228866433084,-0.02230522075256667,0.21713652401266045,0.05068113864817517,-0.4191124908489781,-0.21788693708514956,-1.2858685750964818,0.17134611420325702,9030046,0.18899440964504616,-1.388720221548693
0,100001.0,50,432,-0.10365615808635524,0.016087304082189113,-0.3426320622436112,-0.21637745223694288,0.2394562990366608,0.26332174362300664,-0.0676050939123157,0.13882727003845016,9030047,0.13953741496598648,-0.2819574762425225
0,100001.0,50,344,-4.175350927699523,-0.2398695022661382,0.7456865757067547,-0.9913157451861108,1.4422566093632323,-1.4340517767763037,-2.572038141676388,0.2381444313262493,9030048,0.2074969331995093,-1.7159411567489549
0,100001.0,50,466,0.12965288012056236,-0.0697358365346882,0.7214033818915512,0.19793161868191145,-0.24086994999332065,-0.7060592598451725,-1.7883698337580831,0.19532570603999208,9030049,0.20959775214433604,-1.908536514431088
0,100001.0,50,292,-4.426088911201292,-0.34798642214652925,1.4351263403296568,-1.0882239382423893,1.0168267036641667,-2.2775049270607473,-1.9283680439786688,0.19882591590853205,9030050,0.2041023726563796,-1.686529032210829
0,100001.0,50,435,-0.7403794141732138,-0.0822255946022815,0.4363065667412541,-0.16670986042342995,0.7259465136703861,-0.5959402033415179,-0.5138527270861236,0.14660529016075705,9030051,0.14511494252873566,-0.32330941887188896
0,100001.0,50,430,0.014962965457235928,-0.001405751239577183,-0.0625077782997783,-0.07056498912550821,-0.3297669943583153,0.029718607980927077,0.42253430464166253,0.11137012276174836,9030052,0.1395536090542412,-0.2819072647102953
0,100001.0,50,425,0.6907736845970599,0.045474134241006235,-0.009990042745941235,0.3159806249237346,-0.5040066010557914,0.19758839249848467,0.7085979534322626,0.09663471449185734,9030053,0.13062089242476646,-0.014010418505835646
0,100001.0,50,441,1.063384870584981,0.057682110541354074,-0.07075119357746082,0.3447236167108631,0.26818111912892845,0.2838932291703725,-0.04359001277630106,0.12854600603127858,9030054,0.14332199546485258,-0.4560720119575583
0,100001.0,50,371,-0.0905668968099179,0.012080872441745931,-0.10118449453106924,-0.011667025202262492,0.10136183073863694,0.10859441227672144,0.03121559156980337,0.12366035799794772,9030055,0.1247314715359828,-0.06889450049053157
0,100001.0,50,465,0.1103922860825232,-0.005664074179075303,0.18480320242694406,0.13813252370801893,0.6262122449831025,-0.12931954920024807,-0.3763423817741443,0.14032470911862024,9030056,0.15912244897959174,-0.8137201109414708
0,100001.0,50,454,-0.5559750075569732,-0.034697163858722464,0.11883464936244086,-0.13363814304353835,0.10096116446202896,-0.21432937338147545,0.7635593923405979,0.0991496598639456,9030057,0.12942595070815205,-0.159259014042897
0,100001.0,50,443,-0.17293026561957991,0.01863737570769961,-0.36656742826425337,-0.2211637253526944,0.7203338606100026,0.28775549517484883,-0.3825126909241385,0.1392848596725122,9030058,0.15971779336734684,-0.8506233433277541
0,100001.0,50,436,-0.23398564140234174,-0.0654698859303774,0.7600124082694191,0.2665330139219595,-0.3705678841750896,-0.7098400388797861,-0.14090556251286138,0.13634458522745593,9030059,0.16251417233560098,-0.7991890516206221
0,100001.0,50,477,-1.94649485434644,-0.07185655881920551,-0.1212869217607544,-0.6322464774019689,1.3045001620590673,-0.2345690162948121,-1.059818892221254,0.16320947570947564,9030060,0.15436835891381345,-0.7208911133236902
0,100001.0,50,518,0.30831073382923996,0.0321856725326982,-0.22097814653368725,0.017292055512004054,0.4256275511848053,0.2621854648211268,0.3029771012591789,0.1220710506424793,9030061,0.12104224405811705,0.24523432274455226
0,100001.0,50,434,1.4159927223589692,0.04834271526562529,0.4710491430037593,0.8020987175109929,-0.6984322819326102,-0.06459931475630129,0.8950488383444036,0.09979016482214774,9030062,0.11313388991960413,0.5943517398441851
0,100001.0,50,447,0.2481309591214258,0.01720883988884886,0.06139693732273005,0.1826782625438105,-0.11107139237203144,0.03765751647727974,0.07730805712860045,0.12551384190039636,9030063,0.1586649048108451,-0.8455738456362052
0,100001.0,50,366,-0.8300179673201875,0.006579871865575293,-0.6629759897469188,-0.5957477964816019,0.8350095543435198,0.40596761935001896,-0.0077523640406711065,0.12791886417488346,9030064,0.1572295584900627,-0.7423468711427276
0,100001.0,50,433,0.4504470201553867,0.044204092002189034,-0.3042584926928569,0.022146128189672487,-0.07660894241214115,0.3601172731952419,0.5632837394086245,0.10824417872876016,9030065,0.12171571527161595,0.06616025254960993
0,100001.0,50,380,0.4922401964293882,0.04311571611051297,-0.022563717489252136,0.2866333944034757,-0.835888489199965,0.1944785319151622,0.367747318512849,0.12384314190792595,9030066,0.13373064743138635,0.06859799992607979
0,100001.0,50,457,0.08744797510247844,-0.02510004522796054,0.4377938192894082,0.24361537581899356,-0.5698324661940906,-0.35569796721402763,-0.7121210919933832,0.14513499700398302,9030067,0.1461020408163265,-0.833957527792639
0,100001.0,50,361,-0.8698512166395937,-0.11035897429909247,-0.20320910788616733,-0.9863710339484708,2.2856303181498188,-0.3484678472173016,-1.6724466206665285,0.18695717280622945,9030068,0.18862670068027212,-1.5802713209641186
0,100001.0,50,460,0.29209782347830965,0.012082704973119848,0.12047271254517095,0.2030926161156837,0.249982431539553,-0.017656295598882994,-1.7405423081720328,0.1822503612844101,9030069,0.164676634542706,-1.060748866583987
0,100001.0,50,403,-0.6744175005902067,-0.09555039543443736,0.6728181956940896,-0.032361902054998566,-0.16796651219726466,-0.7866598773232532,-0.5168366504612718,0.14903491517088766,9030070,0.13574685193226224,-0.3823620679200375
0,100001.0,50,434,-0.17915061907479213,-0.060146336552918636,0.5552694958274095,0.10657302110587913,-0.18642215928351968,-0.5705797584354948,-0.06235141150763705,0.13108057293269054,9030071,0.15757778521244556,-0.7578502254729815
0,100001.0,50,428,0.5162543601807685,0.021618868856801025,0.13626944569929855,0.28671814655128897,0.2032311333530353,0.013513825254165892,-0.4791543518836642,0.14995626822157435,9030072,0.13517771449665142,-0.17849906171944158
0,100001.0,50,462,-0.5760867150105646,-0.045548667107603774,0.10115459222299074,-0.22853999497747665,0.1384173328174197,-0.250129165358555,-1.1121461408932771,0.175937850868503,9030073,0.1962519623233908,-1.6014801233815432
0,100001.0,50,404,0.1330104817749102,0.01160281356598674,-0.12271857250526005,-0.03579110159035938,0.08086934927295497,0.11892452241801635,0.16038039301584892,0.1223349675065556,9030074,0.13292158968850695,-0.1689178663282789
0,100001.0,50,367,-0.7883206207921897,-0.10860759077854093,0.2674156987467433,-0.5176143987350426,1.0253998972828628,-0.6097583988223283,-1.2189508778524936,0.1877383901537493,9030075,0.20880471753918955,-1.80367679702527
0,100001.0,50,414,0.2727449762720148,0.035581808959031215,-0.3097477631161558,-0.04514404012151485,0.07096442706210902,0.3267659494790855,-0.3267057052728953,0.14505111436839924,9030076,0.15132481564054193,-0.5549849233544737
0,100001.0,50,389,-0.4555226140610116,-0.007831268622112432,-0.2401016927427324,-0.2886774399084295,1.200323952330952,0.10397481673244333,-1.5491046158932258,0.1955973400596194,9030077,0.2259744061559049,-1.99199642512638
0,100001.0,50,399,-0.6945776940442508,-0.08928097589003507,0.21858354364377347,-0.4273411224701785,0.04889768277950459,-0.5010562747925127,-1.403183425247806,0.18456909390975312,9030078,0.16161406423034325,-0.7764126431394035
0,100001.0,50,461,1.0143711787681928,0.047119840504449034,0.059241069470454225,0.3949191680259224,0.4994654602341322,0.16529207948822333,-0.5201229108305255,0.14624931053502474,9030079,0.17073799216656366,-1.074881861056582
0,100001.0,50,389,-0.8541301279395452,-0.16898870561063908,1.1787404804692705,-0.0672953138240579,0.2489027326658003,-1.3845239043090751,-1.7177937827977552,0.19147083075654506,9030080,0.19825779148868844,-1.8153628394522157
0,100001.0,50,380,0.40674831246294335,0.0418447312818584,-0.027485170760194414,0.2727696036479635,0.6442937577475214,0.1919328335836683,0.12967507245751014,0.1209897539262618,9030081,0.13176534350003738,-0.025206912287621404
0,100001.0,50,478,-0.1530132862134099,0.037841539714419496,-0.6590022078039568,-0.3659333761667147,0.5506843466206681,0.5357422938196538,0.12659048720660754,0.12409354604786076,9030082,0.12129454430778935,0.1456416038411571
0,100001.0,50,339,-0.8085300503407775,-0.13373334836713954,0.7385277121486998,-0.23921029760690246,0.15938849220772985,-0.9835798527105536,-1.0914885393188318,0.16498765111139987,9030083,0.2116678131926928,-1.9222812118752692
0,100001.0,50,373,-0.3921430936557869,0.001801949043017085,-0.3560860094268821,-0.3322869488189961,0.3609314941920739,0.21074838791195974,-0.3462271013048331,0.14345946712018154,9030084,0.14750066693344008,-0.7051066634797041
0,100001.0,50,435,0.7184943524685719,0.04785107299173559,-0.026216793178708928,0.3173579332083097,-0.6022374307792093,0.2169449349996677,-0.4617110056880703,0.1403697842773473,9030085,0.15167548500881828,-0.6509656112347161
0,100001.0,50,395,-1.3891623118278738,-0.14317100387756054,0.585228960261433,-0.4577995242316859,0.5325032258332109,-0.9372901592738638,-0.730866219991824,0.15754261474704814,9030086,0.24100473522742424,-2.493428042464421
0,100001.0,50,415,-1.0059757057062897,-0.12164001868328182,-0.24273544617255774,-1.1059582399278662,0.6695447227937362,-0.3746454993418764,-2.0066858874436617,0.22080169277013145,9030087,0.20801552944410084,-1.8602739103739288
0,100001.0,50,488,-0.6920559533129846,-0.06848472404630819,0.5671146257386188,0.05730869907504475,0.3504368258709624,-0.6129438529313836,-0.5871396032607673,0.14028250188964478,9030088,0.15377114148411655,-0.8526864303961866
0,100001.0,50,439,-0.8494993523488131,-0.08466781883646284,0.3586819986511728,-0.2593918570198041,-0.12057257525506587,-0.5620224096473182,-0.7284556623268307,0.15729392315585455,9030089,0.18784461152882215,-1.3394226988744076
0,100001.0,50,453,-1.6426715042907276,-0.08769119992183587,0.1935492691201449,-0.4410281078230244,1.0570543583830898,-0.4807711663364686,-0.925586685579356,0.1541388832760827,9030090,0.17797353316326522,-1.6163124671807774
0,100001.0,50,409,-1.3715213397392385,-0.002468861697702814,-0.7228960347978509,-0.7176924663765182,1.5603623804308686,0.4019404534352018,-0.8763202129498832,0.1606740669240669,9030091,0.17069276690267945,-1.2295546146499359
0,100001.0,50,403,-3.271325196962765,-0.22002066585959956,0.8803149878915237,-0.722412700757271,0.38318029412083743,-1.4298159281550589,-1.4230663608666143,0.18197834689431333,9030092,0.18584433773509407,-1.5091135898270212
0,100001.0,50,484,0.17305887094707426,0.03370243661521228,-0.22703791170921375,0.022080300280814882,0.07428258085556329,0.2719471094772168,0.4190963939906357,0.11535277827945332,9030093,0.12405247813411074,0.06894358616759877
0,100001.0,50,300,-4.617063545398529,-0.3133524826037666,0.9716324831472344,-1.2927681282539556,1.394882542275688,-1.8684967187745856,-1.6649233887303907,0.19978679877748198,9030094,0.2473531666187602,-2.2904945689338043
0,100001.0,50,342,-0.9798073309044858,-0.12366933719565265,0.8006934305004806,-0.1070942892396394,0.8211323241681606,-0.9768318567595426,-1.19804049326904,0.1672110917537747,9030095,0.16045757925811838,-0.8441086458857665
0,100001.0,50,456,0.28987894822340193,-0.058974269447885475,0.8671881089261362,0.41626531225586505,-0.5313560272908321,-0.7436653290651382,-0.40506473889726347,0.14578935022284772,9030096,0.16197331645836624,-0.7339578009571026
0,100001.0,50,466,0.6545042173997399,0.035324418444160954,0.14757281553998766,0.3958362665349048,-0.3680813857114986,0.06510928124975097,1.0674467587477188,0.09950498056365402,9030097,0.11415208940719147,0.5044190787163175
0,100001.0,50,362,0.368234465678034,-0.031089356484890918,0.7110124786579594,0.4671192677237766,-0.9997576199516112,-0.5365278479394507,0.3344360562681353,0.1277021919879061,9030098,0.13385700814979454,0.09462927656025197
0,100001.0,50,299,-3.6394235324636246,-0.16909964556824147,0.3803222081358462,-0.8375861168988089,1.3116613302947813,-0.9260640512588167,-1.933060032957729,0.19474797793132997,9030099,0.22861842105263144,-2.299728762908439
0,100001.0,50,466,0.32915411764810176,0.05059181324659112,-0.4403518348974038,-0.06331913185523565,0.6496101000339216,0.4648928018292842,0.2967492254040347,0.11306532663316585,9030100,0.12950387051372275,-0.12458938735540595
0,100001.0,50,395,0.6193889664702723,0.05455802781383781,-0.01884944529611349,0.3722311478217816,-0.2171466235902392,0.24070490700729275,0.4578852902865077,0.1125978693364139,9030101,0.11197507849293564,0.3949589075362922
0,100001.0,50,419,-0.7511667179135408,-0.09338855526646224,0.6004210648649956,-0.08744100573929656,0.6671137869896893,-0.7364630541015469,-1.877926150072929,0.200176516104072,9030102,0.19380211762124208,-1.7264022687048264
0,100001.0,50,356,-0.6144630360438966,0.013861980161694154,-0.37438043553755374,-0.2639863311830913,1.3662621952969325,0.2719428211320877,-0.4959182731365404,0.14511725742928744,9030103,0.1606188393724837,-0.9019486641467052
0,100001.0,50,436,-0.666603794571047,-0.04820591151433445,-0.02034672246217945,-0.3649649244722029,0.10512894208484304,-0.19189284017102534,-1.177050419140318,0.17482363315696647,9030104,0.20393548044217688,-1.7004449805897903
0,100001.0,50,492,-0.019135177575544032,0.012215675789562426,-0.2425651575214105,-0.14689108665373438,0.4714693826275406,0.18996748251859116,0.571520284090598,0.10669613467506814,9030105,0.11637432750878125,0.3407679911181668
0,100001.0,50,409,0.5859017246649079,0.02701710861165079,0.11496369992244967,0.3047469515877643,-0.4310476503665268,0.04835973462229445,0.6993226245448678,0.10439459288870193,9030106,0.11965085179370892,0.3285925022549602
0,100001.0,50,400,-0.32119921907289484,-0.03476012006626012,0.31406528504955555,0.055385770598249916,0.3737012461941137,-0.3256950711976141,-0.5837262347070207,0.1573487828866486,9030107,0.16388772003646818,-0.9656403434319586
0,100001.0,50,477,-0.1667548515263032,0.009627122450410737,-0.28985268449539425,-0.21124658250550493,0.3101520340876636,0.2059772523953512,-0.5269231128274336,0.16016380236305067,9030108,0.1848624405514418,-1.2807768665425192
0,100001.0,50,419,0.6645431971650402,0.0281930755434612,0.03930754767955656,0.23992998831440904,0.030839620494827306,0.09652141703203017,0.7045443408335984,0.10864876676927757,9030109,0.11466329651126506,0.3402672607439015
0,100001.0,50,419,-0.4751683990008735,-0.005198551665389498,-0.2900578900308869,-0.3180290721547364,0.8085080462107695,0.14351333617098738,-0.13559187547967472,0.13677146534289394,9030110,0.15339152189801553,-0.5571852426245334
0,100001.0,50,433,0.32156553469587584,0.0007174976118915693,0.4705976829360181,0.4605672532765701,-0.8977059660810657,-0.2653752488584326,0.04490318394001984,0.11683853435554124,9030111,0.13812424194484,-0.4501398174323287
0,100001.0,50,434,0.10013596280560567,-0.05835673016130528,0.9130260373090704,0.4656070581308337,-0.15228815110691352,-0.7670698434253217,-0.8552367514952313,0.15814467863648193,9030112,0.18921485260770968,-1.7995008143873936
0,100001.0,50,394,-2.2931535964463894,-0.11806800234039272,0.2113766807368904,-0.640266243113722,0.8803910574656778,-0.6181968774615226,-0.9674581064283864,0.1557226786818624,9030113,0.17555474570780694,-1.4128032310610517
0,100001.0,50,452,-0.5924236396014649,0.004400247253712596,-0.3808338478159718,-0.33687349015828183,0.8699719432044479,0.23577325991169584,-0.3836789936633901,0.13394799544183147,9030114,0.13127197187599865,-0.23020431537778904
0,100001.0,50,376,-1.426601487833462,-0.15271454648068866,0.7045305541934375,-0.40972467958889625,0.13500531898757748,-1.045077831806798,-0.9577717861277169,0.15454263466392856,9030115,0.15230092036814727,-0.9734755268339046
0,100001.0,50,453,-1.5235815081030852,-0.13731380429786966,0.6448801845408043,-0.3599597448584456,-0.2840716396063601,-0.9477588778138268,0.1937421338980739,0.11645653025608145,9030116,0.14059702828499818,-0.4659797487543531
0,100001.0,50,440,0.9897405389858129,-0.0211283886765301,0.9807788351642336,0.7976666081345075,-1.0032361584497709,-0.6485691537733312,-0.04654147633579657,0.12913732744559814,9030117,0.14604591836734684,-0.4565924329818175
0,100001.0,50,455,-0.1268011393588133,0.017306702115943283,-0.2578902274634481,-0.12545732760567804,0.4191761672986496,0.22017677101849512,-0.12035876021359468,0.1353059657042541,9030118,0.14259859349145068,-0.1680428914373753
0,100001.0,50,374,-1.6708159411560437,-0.11058187462112586,0.009861454344949292,-0.7815742486118779,0.6677600283446105,-0.4712739364024219,-0.8069002064372576,0.16532905296950245,9030119,0.18619996075353207,-1.2328973931366438
0,100001.0,50,445,-0.7958953320807653,-0.121352931159747,0.6802583068538327,-0.2111664693914848,0.6024292845862272,-0.9003990824686151,-0.9332623295357719,0.17757464096749814,9030120,0.17173536081099106,-0.9377527086260484
0,100001.0,50,424,0.16453387119095947,0.029262004989008057,-0.298076292651324,-0.07898294942006567,-0.2179498560875723,0.2934888150929929,0.4275932945576614,0.11484529295589199,9030121,0.1147250566893424,0.3459241292386125
0,100001.0,50,436,-0.3411215117875045,-0.008295072498690907,-0.2331719399344339,-0.2850534051453886,0.34297735521480954,0.09796991841575722,-1.8236087026276269,0.20627796573174728,9030122,0.17544339164237122,-1.1977080332090335
0,100001.0,50,303,-0.021149067362459018,-0.07577721860721913,0.7239948483906323,0.16263044356718034,-0.7483568134333222,-0.7310821809257109,-1.140065960029926,0.17423057932850566,9030123,0.19218851924331376,-1.3817201527120304
0,100001.0,50,454,-0.34727400049426793,-0.0743106889844579,0.5471512449392296,-0.0031364498962048928,0.3294323810276443,-0.6259199598927541,-0.575527242236708,0.14977700263778984,9030124,0.14247521042315228,-0.4660745790195106
0,100001.0,50,440,-0.7569924609690126,-0.09037700873767468,0.6349247184982156,-0.0330097225320698,0.6466545383591132,-0.7436866386008314,-1.2254525549050146,0.1629205736348594,9030125,0.17113286756143894,-1.236186943996474
0,100001.0,50,538,-0.4805135033848914,-0.07720670233399878,0.5142024511417892,-0.05710112736115214,-0.2088653440396672,-0.6200110757016081,0.2484972780294717,0.11491612351746995,9030126,0.12531978603407173,-0.03819751980877548
