#/home/enes/bim/BIM.py trees/ir8040076.trees,trees/ir8040077.trees,trees/ir8040078.trees,trees/ir8040079.trees,trees/ir8040080.trees,trees/ir8040081.trees 250 --stats=all --eta=etas/BC.json --out=outs/448753795.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FerL,ZngE,FulD,FayH,bsfs,btree,Colless,path
0,2501.0,250,6,1.5477412544692355,-0.4387086770878039,0.9395947465609419,0.03295822379415032,0.0814219657016335,0.9538546104347098,-0.5296465715395063,0.03991773545796087,ir8040076.trees
0,2501.0,250,7,-1.1282512294465414,0.9064404937764693,-1.1545573999991414,3.3193564470014745,0.08798052889286397,-0.8663482856086515,-0.3236691957682882,0.04304314030314808,ir8040077.trees
0,2501.0,250,12,-0.3294729436672856,0.897711570557933,-0.8468416033797307,-1.1583576205662869,0.14777585990384087,0.45022441059725454,-1.590112029424313,0.06263764736364814,ir8040078.trees
0,2501.0,250,6,-0.6799336926204811,0.7089298005078875,-0.8216574250140136,0.03295822379415032,0.10034742461020267,-3.1178367348751664e-06,-1.483919919783596,0.06372263246534525,ir8040079.trees
0,2501.0,250,11,1.7141536942380637,-0.0797891590617941,0.7458477226581667,0.2523487190495645,0.16156743445404373,1.6928941172617225,-3.389780642958045,0.0923694779116466,ir8040080.trees
0,2501.0,250,10,0.2613923850513213,0.29601698663945125,-0.13200490598601064,-2.2591619954936997,0.09147768589478801,1.4245792461311921,-2.122231312436405,0.06288595241179773,ir8040081.trees
