#/home/enes/bim/BIM.py trees/r8120007.trees,trees/r8120008.trees,trees/r8120009.trees,trees/r8120010.trees,trees/r8120011.trees,trees/r8120012.trees,trees/r8120013.trees 250 --stats=all --eta=etas/BC.json --out=outs/544375598.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FerL,bsfs,FayH,TajD,btree,Colless,path
0,2501.0,250,11,-1.0291237454692927,0.5655658798460717,-0.11212362021666314,2.732410322281571,0.10106522250541614,1.1966240916998456,0.4848403255948016,0.02932698536079803,r8120007.trees
0,2501.0,250,5,0.4082063286831291,0.3777712216924928,-0.20104905606951287,4.412274868850414e-06,0.021669066330325136,0.5778704185439922,-0.7942046086756336,0.04772854860301421,r8120008.trees
0,2501.0,250,8,-0.5065713299685084,0.10427314972614866,0.10920871674130973,0.7802479641576494,0.08165640918060713,0.49014027503479135,0.6665276913778011,0.026206978451440172,r8120009.trees
0,2501.0,250,11,1.5338211835684221,1.7455924873434208,-1.0469396659615735,4.3026751218338575,0.020709385136588238,2.292205851727052,-0.3418653732662252,0.037812540484518715,r8120010.trees
0,2501.0,250,9,-0.7089587510095279,1.3205140970566014,-0.76410607697719,3.7523446468815065,0.029872123492159054,1.8169142326901992,0.7063551375237528,0.026953692907832047,r8120011.trees
0,2501.0,250,12,-2.356251271886407,0.1125804817516799,0.31944533053971935,1.2224750961369453,0.15751193866019586,0.9163749402486534,0.27238953636517554,0.029370939981122647,r8120012.trees
0,2501.0,250,12,-2.3562512718864066,0.9564095445781012,-0.4026955782523959,2.436039799914721,0.07985772463077698,1.5874647907890207,0.5255062697536375,0.02794125812003775,r8120013.trees
