start,end,N,SS,ZngE,FerL,bsfs,FayH,FulD,TajD,Colless,btree,path,iColless,ibtree
0,50001.0,250,356,-0.12147420998013025,0.4255303628670608,1.141546324786995,0.0921475237221908,-0.8170316579336435,0.4894121052022981,0.03101361803952052,0.4559900004431822,9080016,0.0372855314864438,-0.15308125440988862
0,50001.0,250,272,-0.2466345856043529,0.018069685193480324,-0.21002731156923135,-0.035476293464613985,0.16751448736945132,-0.5092876314516931,0.03460465517985923,0.14828191666044796,9080017,0.04037374368910894,-0.16506112889551042
0,50001.0,250,248,0.06130860272158657,-0.004956848231869654,0.2172639907366647,0.008721211215479282,-0.6571608435524029,0.125914790428879,0.03445968063339297,0.1694099980260562,9080018,0.04368782890936021,-0.4616696800934871
0,50001.0,250,288,0.007739452829273953,-0.2646538115196551,-0.9772636497493802,-0.06865184072467041,0.5765657691397951,-0.4536487314716567,0.04019367793755667,-0.25677473386287697,9080019,0.05417245016934096,-0.9783707890011986
0,50001.0,250,262,-0.3794422561680405,0.3576163755000113,-0.3362364918661772,0.03271595486247353,0.0038817958522518368,-0.1968300041871785,0.040727545786491216,-0.3639586778454949,9080020,0.04544530479237049,-0.5629978318917155
0,50001.0,250,305,0.11792389004046125,0.3114452727592505,1.5598933789121572,0.1013361456630574,-1.0532667046465334,0.8120958778420772,0.03266290970332945,0.3999879310538133,9080021,0.040689894302065946,-0.17711819132696374
0,50001.0,250,269,-0.4364817962699583,0.4506359685339982,0.3243368672441649,0.047999761929831165,-0.6377379423188683,-0.15644878469507045,0.03873018957550633,-0.16514935450771134,9080022,0.05097528965793045,-0.8952864215820248
0,50001.0,250,305,0.4008260560863377,-0.2453300942381889,0.7563990164214413,0.0005006019898669108,-0.7433814990134721,0.4427824057857628,0.03054907803256035,0.4580795412181688,9080023,0.039688568545933486,-0.18323207327792804
0,50001.0,250,319,-1.0205737007691456,0.9747996574252014,0.15015515415931147,0.09099432769520492,0.457213430825226,-0.5047159580097181,0.03254392042222185,0.30231079349708256,9080024,0.04395632213689762,-0.3195657696387124
0,50001.0,250,316,-0.20543057246380755,0.3702813934523369,0.97158645548987,0.06419275290420116,0.3712214909787799,0.2076679433928124,0.02724435552893752,0.68864041699037,9080025,0.039696671155740736,-0.19755380355870705
0,50001.0,250,330,0.2390580876641776,-0.5705846190796918,-0.6887439122243254,-0.11140093947730856,-0.3493776385836219,-0.4897182063637798,0.038191762558605166,-0.1071729014945529,9080026,0.05184987260871443,-0.9035617862634058
0,50001.0,250,284,-0.6287715305292804,0.6597692991786913,0.3200073087591337,0.07185426534403122,0.09625752761727882,-0.20625432046792336,0.034735506752607406,0.1085666791793865,9080027,0.03773409048379901,-0.09112562529818533
0,50001.0,250,268,-1.2298964436233444,1.0724502636471789,-0.15080703046345295,0.08303210872176825,0.3569009249381758,-0.7920196503110339,0.03216584634524309,0.266753839928441,9080028,0.04248455909940559,-0.3609387508984975
0,50001.0,250,360,-0.35522252276501537,0.28582305805797303,0.020425356465955998,0.01754552943781259,0.3678807879943439,-0.27026285968588115,0.038709437511095734,0.00044435644259044864,9080029,0.04259647594276431,-0.29724658211341554
0,50001.0,250,284,-0.1797365809448118,0.06318201586865903,-0.3592496382476837,-0.012603427694254824,1.4259869789090514,-0.28201151723910856,0.038247749060759166,-0.11421260242665256,9080030,0.05373189448199165,-0.9303224174681424
0,50001.0,250,320,0.07824839068720887,0.10252132480727208,0.6100004460383346,0.039724470117119964,-0.4996968212320757,0.3536157045062281,0.030005325963351613,0.4315908665311251,9080031,0.045203471335418494,-0.5077553197120713
0,50001.0,250,299,0.2831699041226535,-0.32743158703359143,-0.07437544814340083,-0.04031648883051524,-0.5695093166981711,0.038923405051726916,0.038162374355105416,0.041356155175185774,9080032,0.0464924212980956,-0.6081640353384034
0,50001.0,250,325,0.5380242810814171,-0.8999273160784358,-0.6081313685829821,-0.14961698939074838,-0.7726967253636672,-0.4197386265192429,0.03554908784698913,0.1191252300326433,9080033,0.043924239515387625,-0.2688978911167535
0,50001.0,250,324,0.26797146681298184,-0.12201374020495233,0.5214240207306956,0.01139231243926634,0.16882361063723608,0.3704222719738197,0.03054799844539448,0.5068446192925538,9080034,0.04094079259256095,-0.2587329780114274
0,50001.0,250,305,0.2350808063162816,-0.19838336711449786,-0.1777237854813018,-0.014081868961710528,-0.061634046620737126,0.16282339938456836,0.03005542008169706,0.43466697456614856,9080035,0.039864403851967004,-0.5324188314681373
0,50001.0,250,338,-0.3778230533815667,0.4331237213779405,0.23031762063285105,0.05265521842369189,0.9295212355738409,-0.05839247869957534,0.03799244973600143,-0.09488854248996216,9080036,0.04522030775431477,-0.6105859145465309
0,50001.0,250,302,-0.058956628748806,0.3926185178773038,1.081272318489738,0.09399360941750427,-0.0940451706273682,0.5686031986495259,0.036926116376174684,-0.02550590564427855,9080037,0.04233518025783864,-0.3668104278960689
0,50001.0,250,302,0.21567980364357495,-0.3244431374509659,-0.3870706108738276,-0.050501561119269095,0.2814553708916317,-0.10376696510257202,0.0371390972573291,-0.14379763117943076,9080038,0.04198668714797745,-0.30808961349881425
0,50001.0,250,337,-0.0796567226192882,-0.2298333553439927,-0.4916993038569384,-0.07340366995827677,-0.4628427615540358,-0.5826197574359919,0.04311541998047265,-0.4511142301776632,9080039,0.04871777032462784,-0.6743962436611566
0,50001.0,250,292,-0.6623455474842069,0.7521705039101112,0.6714595101157212,0.09073711025061977,0.13821372356102707,-0.11548791838965028,0.03342261919042159,0.17004678836174006,9080040,0.04583727182725325,-0.5875468482067748
0,50001.0,250,307,0.2494639410469801,-0.11360626808860765,0.4433487555927913,0.010617852871564587,-1.6824872730954177,0.34501103765199376,0.03297570587954535,0.3492391443798277,9080041,0.0390992441012296,-0.08583946699443926
0,50001.0,250,284,-0.2198941780621224,0.29672561225247257,0.5034832108270337,0.04256815003997407,0.6946357806985765,0.04523436669590478,0.042086317620713264,-0.22354878426087726,9080042,0.05448433822277148,-0.9455664059306628
0,50001.0,250,317,0.347587802234039,-0.11176317508032124,0.9485730247309392,0.02704084966716401,-0.5943470547035372,0.5632141727613541,0.031577165516906355,0.4088614332357424,9080043,0.038844066510893935,-0.09643613583179013
0,50001.0,250,292,0.898037552448397,-1.1999107945206982,-0.6721355635753391,-0.17058045775801187,-0.3146393424721032,-0.16361557298057214,0.03775969753376834,0.015854556921106194,9080044,0.04408087498025686,-0.4178291794671881
0,50001.0,250,315,-0.09213783071851844,0.11724728612606665,-0.13778684091333265,0.01592424975180401,0.20211015982949865,0.006383431619890569,0.03552142111984198,-0.13514415118911507,9080045,0.04403019142622718,-0.5463077621102876
0,50001.0,250,250,-0.03024239874522887,-0.17713122987409727,-0.3847996614057322,-0.051932377886399116,0.15230693968010509,-0.3818956349467508,0.03595327180784374,0.07019853838617186,9080046,0.05057301908645657,-0.6946818827473432
0,50001.0,250,302,-0.7441722351100974,0.660897588767103,-0.08015114765457221,0.05326585081306185,0.5943724888241309,-0.4570350595662806,0.039478703343841307,-0.0280903514605537,9080047,0.04963086531294847,-0.6352831811822117
0,50001.0,250,264,0.506828158559955,-0.17013852827070675,0.8279996076215179,0.03774848774047998,-0.5196238263824688,0.8102247997042142,0.029856634547087132,0.25571358622286683,9080048,0.04303788825747629,-0.5061193124432698
0,50001.0,250,272,0.3625139862129385,-0.6281191964403541,-0.5758752700343367,-0.10701882623060413,1.0693341153410842,-0.3217581819675209,0.045409369785352274,-0.3937246593928808,9080049,0.0564877019599134,-1.1943840828723271
0,50001.0,250,371,-0.3216554358027873,0.43133245237932816,0.4770320572372272,0.06117904341038938,0.3671680474641629,0.06149563437113555,0.03528933632553105,0.2060758886881404,9080050,0.04073552273610573,-0.16425025220742254
0,50001.0,250,298,-0.3859680084608844,0.3058340881830297,0.15557793671838166,0.017884294439733172,0.07310917953907374,-0.3027646318930566,0.031283544315510885,0.5125286281694579,9080051,0.04023897540650224,-0.14688566207525836
0,50001.0,250,314,0.9009132262117574,-0.8110684609507229,0.07113817764818481,-0.06732215524610889,-0.3294211577326149,0.5334932259334452,0.03318163392383267,0.1254955246939901,9080052,0.04653936284132034,-0.6608266046995379
0,50001.0,250,308,0.2082353319431512,-0.4785558031248071,-1.178883264595738,-0.0923288837761652,0.8295071999422067,-0.3939716646620235,0.04114506276665348,-0.4950482879886714,9080053,0.04781491557628364,-0.8554139067049678
0,50001.0,250,347,-0.14970981695225855,0.15678056199054066,0.1817396506645253,0.016949934404309704,0.27947739446464503,-0.049470653665438055,0.03281201891773212,0.4169428511294099,9080054,0.04745653715627392,-0.7096065632490796
0,50001.0,250,337,-0.019096448328425025,0.0956773617170045,0.3137890873901698,0.02207720454514639,-0.2943276868884892,0.12807982418051753,0.02997656599342218,0.6202213934637141,9080055,0.040861237820552176,-0.15273402579366682
0,50001.0,250,230,-1.1489251433671968,1.064310803070578,-0.19896197517054004,0.09449063722218,1.5784787220298764,-0.6304979119582321,0.03249164792110771,0.2236729111190544,9080056,0.05031146089735285,-0.9782430310000152
0,50001.0,250,356,0.1442406279664683,0.1525971237485768,1.1999049287649537,0.06348029397498307,0.08757696317837084,0.5866405425115565,0.03308620353197192,0.15905818820495587,9080057,0.04465455267048737,-0.4851824167091544
0,50001.0,250,382,0.3791277958754263,-0.01000089648650649,1.0998359927999624,0.0587207429184673,-0.8743521230627344,0.8117261381311837,0.032116197639262184,0.30406830879257035,9080058,0.03763096311119565,0.04013904726731372
0,50001.0,250,313,0.15073435912595,-0.05576238338687396,1.852788707720821e-06,0.009807583903892482,0.04194104662410415,0.2313125396635741,0.031864089144913704,0.25268903008253024,9080059,0.0420796905445176,-0.3301911714590687
0,50001.0,250,314,-0.4956866633399685,0.4224461932100102,-0.06537195780007328,0.030765788085106667,-0.7510060551463443,-0.3358336986392314,0.03127604758657273,0.4399374858766693,9080060,0.04342980876765786,-0.3480026444714261
0,50001.0,250,285,0.235194787879398,-0.12813457341257276,0.8498373177822865,0.004478626507905884,0.21757839667424328,0.2881672814996282,0.03582070216349268,0.06656378099381136,9080061,0.041513804242136944,-0.3246522027726529
0,50001.0,250,335,0.13279193719241178,0.09263615047461894,0.9468197572000868,0.04593132149553463,-0.2210350872473691,0.4553880112735482,0.03494409168397579,0.14455921644155714,9080062,0.04837321636777525,-0.5982188527425214
0,50001.0,250,326,0.1270799641977534,0.2735535475506782,2.4183259544378632,0.09267681506277116,-0.953995005017356,0.7643548597282885,0.03201095122004568,0.4534158113782354,9080063,0.03784039383339812,-0.09523181915871888
0,50001.0,250,274,-0.30401457389158393,0.19631474856602293,-0.2648344219253768,0.002318840299891768,0.3503515924570524,-0.3180783112621514,0.032290154997022716,0.2570707447404557,9080064,0.042408598741315,-0.2940946098817602
0,50001.0,250,331,0.6398393493974707,-0.8099971966686617,-0.3025171643587109,-0.10935132720825544,0.2712257667498206,-0.03693606339730658,0.04117356522865654,-0.21982764143540004,9080065,0.05517615778012203,-0.9443057736685984
0,50001.0,250,263,-0.3263314079129509,0.2391929349561649,-0.090639981873754,0.010027364728838705,-0.5098121199039073,-0.2909528003452323,0.03699907561363572,0.006348743916388903,9080066,0.05040060988370354,-0.6523629585534836
0,50001.0,250,348,0.7386679201426409,-0.7107193525201296,-0.03559598920672038,-0.0671038354019541,-0.6009469074317919,0.3556328526578077,0.029472030614917318,0.5894304181569028,9080067,0.041659333621766416,-0.18903466189036172
0,50001.0,250,271,0.44655109825751255,-0.670118307690582,-1.6487948990221128,-0.10442451523927193,2.2682075645816573,-0.21199968261369967,0.045696916196920734,-0.9282669026056548,9080068,0.05880598355962875,-1.6830079465201873
0,50001.0,250,274,0.3509631967482978,0.0027350203478542588,0.927203085411144,0.057997328045534036,0.00598772573995305,0.7752717102124553,0.035641149771695725,-0.06980934275633566,9080069,0.045194927985853985,-0.5235600502066513
0,50001.0,250,291,-0.2450986327288609,0.5110010176125387,1.3588923043864765,0.09502482811259937,-0.49979992391625205,0.3709590756287845,0.031581894696371335,0.3965810494693141,9080070,0.03623992162924986,0.0930593699701852
0,50001.0,250,359,0.756811121291781,-0.5837549123358452,0.3855610402031389,-0.03076170331985185,-0.6251492280085114,0.6205474426155762,0.035081909068216226,-0.014833349239654197,9080071,0.04520210500630775,-0.6724766602969112
0,50001.0,250,342,0.3547629588404149,0.010728276083645023,1.1257993328159273,0.06037089393301421,-1.2212383786188217,0.7959848484050209,0.030963145235430638,0.3206408913092921,9080072,0.038158838829262486,-0.17934874170170986
0,50001.0,250,316,0.5874804889025278,-0.5228640316372332,0.4651517671263948,-0.04230555399777919,0.6106244264258786,0.35856870933025065,0.04198056743101438,-0.426585316876572,9080073,0.04874935824540694,-0.6952782301129705
0,50001.0,250,360,-0.06902924834577595,0.16205985844283344,0.3262841346168834,0.031396525457140334,0.10473809430208028,0.13653841327570548,0.032206520811807415,0.3095677155030749,9080074,0.041906128288032016,-0.27396767969815594
0,50001.0,250,305,0.05139874184508279,-0.20437382506434468,-0.4009520030258753,-0.04554591563532855,0.12429707675910015,-0.2505500241258363,0.03150171844874755,0.32754599993058353,9080075,0.0401564049384151,-0.3547502159079593
0,50001.0,250,341,-0.7080022397562775,0.6614112132107385,0.04277358205685944,0.05913484756425301,0.39445597953812783,-0.3761322969373894,0.035950038135880415,0.1317074877347902,9080076,0.03915298289933928,-0.1124638495424958
0,50001.0,250,334,-0.15299093774203618,0.06943888924428397,-0.04459705585302662,-0.0065566215959123675,-0.4390761106145003,-0.2118070668713163,0.04452990430897093,-0.2723186561320455,9080077,0.05828054428909463,-0.9658826950278692
0,50001.0,250,238,-0.29497111749505417,0.1950391716599121,-0.3109347403043756,0.003459100883393817,0.23632259982830026,-0.3011128370244828,0.0391048573261805,-0.2718881469431712,9080078,0.0476644744036893,-0.8202982625438746
0,50001.0,250,347,-0.39813902588635797,0.33735883060520483,-9.125377815162294e-06,0.02414926763891587,0.6614970205251977,-0.27285767107905795,0.03761939970740556,-0.06817629064267752,9080079,0.0425052387801956,-0.41316539656935697
0,50001.0,250,288,-0.5699169572419027,0.5574794657202012,0.02555944342733173,0.05439840855145625,-0.2759433721552739,-0.25897430542931665,0.03740447950576042,-0.1936400079769444,9080080,0.047176097791239116,-0.9250079666883426
0,50001.0,250,294,-0.15711215284835708,0.23877377253531226,0.2324512577665273,0.03745478643044525,-0.5263786302869238,0.07991796488877491,0.03116796008174217,0.2747065219161627,9080081,0.04161154543733248,-0.27758644844047337
0,50001.0,250,277,0.843629205308303,-0.4560375577478629,2.093482802527978,0.017028842224311922,-0.0957224632455878,1.0403690035743938,0.03300920804807318,0.2787492441642237,9080082,0.04810595428308216,-0.7815443615771469
0,50001.0,250,282,-0.07152596133708343,0.17135995979542035,0.7150334647579748,0.03363117677822819,-0.21587431957265746,0.14783042044544287,0.04078718528123342,-0.06533402926644019,9080083,0.050897136934836135,-0.8340789644356931
0,50001.0,250,299,0.09751795563136224,-0.009833410326775632,0.27544714126274,0.013279058867834584,-1.0119218494505495,0.19637454809071467,0.040085213519613236,-0.2952404028495643,9080084,0.04420783258715635,-0.4363944075995669
0,50001.0,250,258,-0.5453841998167778,0.18761325569858206,-1.0103904544189624,-0.03945057641533322,0.3441253345534052,-0.8640507352906663,0.0446800103640368,-0.4686140714737722,9080085,0.06108756104688823,-1.5129486548093816
0,50001.0,250,332,-0.197652683829785,0.21871558787322187,0.2395624120588114,0.02548566881861581,-0.1379662647125292,-0.04453500816111177,0.032186902995900005,0.2493127073910273,9080086,0.039281550163788787,-0.0951957467987817
0,50001.0,250,273,0.14225164630738052,-0.3227459676635342,-0.29796820454789097,-0.062168088316532075,0.4320644883683933,-0.2619555816481767,0.037208060162384086,0.08989690061261399,9080087,0.047354940651022914,-0.5261563098588782
0,50001.0,250,339,0.7624014777590429,-0.703272515854073,-0.039273022651738085,-0.061329106337872565,-0.2550776105746355,0.4209732348763763,0.03444108644496136,0.13595047183908707,9080088,0.04543947555745005,-0.4579446996613206
0,50001.0,250,214,-0.3977678862679532,0.1637470504155439,-0.4862026713524018,-0.021797737670358728,0.6953549764102095,-0.5838355749697542,0.034644337719541764,0.060574989449497824,9080089,0.051248395340894384,-0.9339927092339592
0,50001.0,250,281,-0.586746618358282,0.2544117879391499,-1.3210908691038292,-0.02842775586947398,1.00370922366243,-0.8350846640252579,0.03845467452429865,-0.3104437195118541,9080090,0.05393807137880205,-1.230979738867776
0,50001.0,250,352,0.4828639142901517,-0.011244353919918312,1.6389495584051827,0.07531933433861783,0.5005036785874856,1.0372323823591547,0.036409446890522765,0.004264741719901137,9080091,0.04266437566905995,-0.3201388765094398
0,50001.0,250,310,-0.14631053998598356,0.4008990871737476,1.0168800778079958,0.08190932297864888,0.07233375757745135,0.3916991931475626,0.03096380559458678,0.4683527357248637,9080092,0.039219674396510786,-0.0945503346636602
0,50001.0,250,289,-0.691901310842666,0.40117395357492,-0.4537913673820782,-0.006768903979795386,0.3024723535583132,-0.8045126875380195,0.046826501764903175,-0.5624778116448771,9080093,0.058351966727404,-0.9813876965428558
0,50001.0,250,331,0.4847107214630147,-0.16150753877709728,1.0399604053113944,0.03617581391705423,-0.7579397743066479,0.7750034472066678,0.03234903561113525,0.3437243243707209,9080094,0.040247236825059166,-0.18549634426215306
0,50001.0,250,329,-0.0015152971518009734,-0.1569354008553834,-0.3198924066576958,-0.0415644871565871,0.4642639961081002,-0.2820661280962229,0.03422485304119706,0.1479417615057668,9080095,0.04767228306013427,-0.6475793667215948
0,50001.0,250,306,-0.02884222562296085,0.27978963774241183,1.5070754367227563,0.06910261526209294,0.7933232678567212,0.43403316943587067,0.02872172658618953,0.4743560721533817,9080096,0.03886762932623795,-0.1527683391805399
0,50001.0,250,299,-0.25966528192731964,0.3322220191547117,0.4065065457126208,0.04540684497222363,0.5049211199861771,0.021137558238746718,0.033946812768648006,0.14668924827748053,9080097,0.04239138503997869,-0.3141405871429886
0,50001.0,250,327,0.13692236368963276,0.1956343471736816,0.9210670144659734,0.07375057152993922,0.7174960924795291,0.6474923163132646,0.03200574239945527,0.3502999543385952,9080098,0.03954776924073464,-0.15245602230019392
0,50001.0,250,290,-0.20113138045969506,0.29291292009285097,0.5215163336657826,0.044595309760656,-0.29542269744578337,0.07962307868826349,0.03771285392933275,-0.0169367613837087,9080099,0.042831350703255784,-0.4984575678301728
0,50001.0,250,343,-0.0013358372000319006,-0.1581873175098411,-0.32715098804345194,-0.041824546249777834,0.2636851409135552,-0.2837999453400197,0.036432804786097284,-0.017495550054200722,9080100,0.04433769232527833,-0.4984018743964508
0,50001.0,250,299,-0.5103648582565822,0.5308168307072587,0.19875245348845935,0.05700800959128712,0.1889121680201924,-0.1756073308532132,0.029739357247253437,0.5692124729751709,9080101,0.039381180636524606,-0.1346561738086579
0,50001.0,250,360,0.2335786200853629,-0.18053101364175853,-0.023269888992193143,-0.009589266616677123,-0.15840459939018384,0.1908713557747481,0.034431966164115715,0.11009347096905572,9080102,0.04291177371530137,-0.3607775667536714
0,50001.0,250,289,0.10347019642320048,-0.15601839171755452,-0.2493056046693275,-0.02435208492887776,-0.2203619210328056,-0.05044288152673399,0.038863040931421226,-0.15272352034114825,9080103,0.04915830304138757,-0.7950604022705836
0,50001.0,250,323,0.7477376419644801,-0.6130809477400335,0.18305180747921931,-0.04001569458521642,-1.5782195253869962,0.5493518111091729,0.03774864398830631,0.01315070547168779,9080104,0.04878582430078738,-0.5966081710990342
0,50001.0,250,381,-0.4493342468672412,0.3713894671706206,-0.10792814335971547,0.02475566689622689,-0.1717857229088109,-0.3241864671183543,0.03116675080001135,0.386854910066334,9080105,0.03959846488647696,-0.2091169633310978
0,50001.0,250,282,-0.6108989259610238,0.6486732868693837,0.5023083137987029,0.07184816157908219,-0.4167255488312551,-0.18680117135676186,0.03479329504397518,0.09750276688802656,9080106,0.0422817658789574,-0.4061119245070996
0,50001.0,250,270,0.05314934821225633,0.06457936215835627,0.3847916675767621,0.02576759622758941,-0.2974896377660638,0.2316010457653596,0.033510022742093325,0.3198413622496689,9080107,0.04165565487757481,-0.29575034237734066
0,50001.0,250,268,-0.5735515366347401,0.5045836463846348,-0.29281883970209643,0.039900730072360835,-0.20620785851556184,-0.3614223494535694,0.040516669929068765,-0.2889317813072309,9080108,0.04390540187866942,-0.5218094492806727
0,50001.0,250,279,-0.3549456916779911,0.324244575757933,-0.06683563002093272,0.027836412187216983,0.28872337465144376,-0.202213843490646,0.034489031394394784,0.13485109595706074,9080109,0.04741676382951162,-0.6252412640057893
0,50001.0,250,301,0.5316485702981173,-0.9059233955028868,-0.5984399553597286,-0.15251128899114885,0.7949738764929803,-0.4445165698494302,0.04174126437001308,-0.2589110473056544,9080110,0.05232117988081357,-0.8764578008787794
0,50001.0,250,318,0.40476603843792297,-0.4561311797222039,0.03262708410521982,-0.054409622404954894,-0.3643356863411481,0.0766683976870273,0.040280296814498164,-0.1833522278508049,9080111,0.04749219612705815,-0.6352372471170984
0,50001.0,250,297,0.12906093588402964,-0.1808549598126959,2.6127756200590385e-06,-0.026724499728621717,-0.1070825460393773,-0.03847012105439992,0.041625177422664535,-0.3225676174416613,9080112,0.058991096350210215,-1.1825620611797774
0,50001.0,250,273,0.01782067703539392,0.11554890578805073,0.8728354388243701,0.033477766190956715,1.3306356681814409,0.24470420835982415,0.03622323394962336,-0.2108751696095482,9080113,0.05609908617098669,-1.2277076322589158
0,50001.0,250,304,-0.4090418462442965,0.4440516645433471,1.204264601767628e-05,0.05058387879457294,0.07271392782834113,-0.10760685630932973,0.03532305941860008,-0.00025250538287379423,9080114,0.041321969907278884,-0.3399868932274239
0,50001.0,250,247,0.18468397939025613,-0.4681177082383443,-0.6028254303723642,-0.09397452504637126,0.344152148586815,-0.4278195438191635,0.034912660407834334,0.18990953836616148,9080115,0.048704304885576456,-0.7363945797429785
0,50001.0,250,253,-0.4920978213001228,0.12062743350300688,-0.553281028755954,-0.04852079254003466,0.03941715925380654,-0.8664635363100242,0.037913751781318825,-0.021269937260519012,9080116,0.045298869261690106,-0.4632638920485719
0,50001.0,250,315,-0.2353697328258947,0.16976516287545892,0.07160362399472417,0.0064828886530899675,-0.09807977086480554,-0.2142342258470946,0.03594372849951676,0.0014472530823961133,9080117,0.05209102984073835,-0.8566873291693962
0,50001.0,250,298,0.8774328437620821,-1.270440496385938,-1.0819360888515053,-0.19246365788688072,0.19993045447389726,-0.3342203826560075,0.03986330627168172,-0.2773609437728815,9080118,0.05275986846191661,-0.95799802881816
0,50001.0,250,413,0.4394501400764705,-0.3827463390981334,0.380524452646562,-0.02929603490283599,-0.9050920140667984,0.28215543439730595,0.036496434296069545,-0.006779134503993605,9080119,0.039856306056002204,-0.06328776192658564
0,50001.0,250,321,-0.562621826704391,0.3943428246765176,-0.4146733221026478,0.012473188617305305,0.19935858659672454,-0.5323396150020888,0.03644438258701764,0.033137596176615214,9080120,0.04439513492831039,-0.4147527635390341
0,50001.0,250,302,-0.16532666600261664,-0.2101850287481116,-0.8124182035215829,-0.08235983569001114,-0.0314617470408676,-0.7361239520073977,0.0424250386370562,-0.30492106616727577,9080121,0.04470686717091692,-0.5778703393226513
0,50001.0,250,291,-0.09084388352034148,0.22298625144609754,0.6432317775993851,0.04409054885207805,0.1493214166734924,0.19721562257435526,0.03252373355365972,0.3146441201149401,9080122,0.03722816395010549,-0.016871068239341903
0,50001.0,250,241,-0.4824892584873562,0.40105870192195137,-0.15770917634894988,0.027440645290726186,-0.273741314854924,-0.34630290290877097,0.03170072764174978,0.31594412774326697,9080123,0.04463062415841275,-0.5121987170645672
0,50001.0,250,327,0.4082449443306265,-1.066153325795663,-2.3629898793777726,-0.2144426381454064,0.7174960924795275,-0.9993328533740248,0.046366066984406214,-0.7140361646123415,9080124,0.05527384166132708,-1.3963440227090225
0,50001.0,250,257,-0.06208271255834845,-0.07630241901454476,-0.10320567116812764,-0.030373145303684394,0.5775083757304758,-0.2722234072523234,0.03760559127543959,0.11059829703856698,9080125,0.04469695851597488,-0.404446132510781
0,50001.0,250,304,0.14604847034698598,-0.4432910891176348,-0.8246846925915531,-0.0931744314517466,-0.1759975065608464,-0.4676790851565507,0.042949502640802384,-0.2886380547756046,9080126,0.047374444012609575,-0.5704374557227894
