#/home/enes/bim/BIM.py trees/ir8050046.trees,trees/ir8050047.trees,trees/ir8050048.trees,trees/ir8050049.trees,trees/ir8050050.trees,trees/ir8050051.trees 250 --stats=all --eta=etas/BC.json --out=outs/546858254.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FulD,bsfs,FayH,FerL,TajD,btree,Colless,path
0,2501.0,250,7,1.2134111092432946,-0.26412781878448416,1.6549338676674294,0.13374035771677653,-0.4938525892446753,2.1276824263422762,-2.8847414097347155,0.07091268299002462,ir8050046.trees
0,2501.0,250,2,-0.8636811334236832,2.7028011530673797,-4.167578474054706e-06,0.058900952118222445,0.6048143764123588,-1.0663029291771946,0.03854078193044369,0.033326855810338125,ir8050047.trees
0,2501.0,250,8,0.07372253720954028,1.1205475573559285,9.120471661981977e-07,0.006133814774130106,-0.03330144814770829,0.1213789374866283,-2.8294611785829717,0.08581098587899988,ir8050048.trees
0,2501.0,250,13,-0.8426315280623611,2.1025456070515136,-0.5487161726871885,0.08231587099189595,0.7378025657289013,-0.6324627987576187,-1.5124680221120856,0.05816815649695556,ir8050049.trees
0,2501.0,250,12,-0.3574978089552762,-1.1583576205662869,0.8930310569266127,0.053196809127820884,0.35621717216877674,-0.18434018996035642,-0.11688884136234132,0.0387679751263117,ir8050050.trees
0,2501.0,250,4,0.44690533781190045,-1.7193945226261713,0.8174126443440929,0.2517876237970599,0.10708612043184554,1.4213795616975973,-1.3966825026364023,0.06409509003756964,ir8050051.trees
