#/home/enes/bim/BIM.py trees/r8000014.trees,trees/r8000015.trees,trees/r8000016.trees,trees/r8000017.trees,trees/r8000018.trees,trees/r8000019.trees,trees/r8000020.trees 250 --stats=all --eta=etas/BC.json --out=outs/633736517.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FerL,FulD,bsfs,FayH,btree,Colless,path
0,2501.0,250,9,1.146204634506218,0.8876567867719677,-0.5507709983844716,-0.7089587510095278,0.6062903082428016,0.0035093931349599633,0.6753538940174537,0.030376883879604438,r8000014.trees
0,2501.0,250,5,-0.5769939326211879,1.1274779227511142,-1.7011113295528102,4.933308982427225,-1.3702611227903847,-0.5682732635041357,-0.6944723741445058,0.04854363691324438,r8000015.trees
0,2501.0,250,10,-1.5483215564562585,-1.4848218940211655,1.0972549920597183,0.4973207385797264,-1.105884448149621,0.07025395480009153,-0.15127111596825946,0.038274063997927196,r8000016.trees
0,2501.0,250,9,-0.49577336493532853,-0.87670724971431,0.8584580889527926,-0.7089587510095279,1.1085547122109732e-08,0.13686633226343795,0.004491061993030589,0.039987908623742276,r8000017.trees
0,2501.0,250,10,-0.5148065843554752,1.0894706269001002,-1.6261745934456338,1.875562105616439,-0.9968034375063459,-0.4041588579048884,-0.27774469138939845,0.04582442673921492,r8000018.trees
0,2501.0,250,3,-0.7650656471562217,-0.8342458044613192,0.6996737214127949,-1.5479634052244726,1.7886284734303187e-05,0.13111074294839423,0.2615557414245757,0.035156756056484,r8000019.trees
0,2501.0,250,9,0.19981105684858716,-0.11920695671620149,0.24879731638552754,-0.7089587510095278,0.46968424762639316,0.07754490372911496,0.019612361401998533,0.035259316837241435,r8000020.trees
