#/home/enes/bim/BIM.py trees/r8060056.trees,trees/r8060057.trees,trees/r8060058.trees,trees/r8060059.trees,trees/r8060060.trees,trees/r8060061.trees,trees/r8060062.trees 250 --stats=all --eta=etas/BC.json --out=outs/548868767.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FulD,ZngE,bsfs,FerL,TajD,Colless,btree,path
0,2501.0,250,2,0.20621533341600828,-1.3182224822321018,-0.5821619092396118,-4.167578474054706e-06,0.5676455728085342,-0.3717800998319734,0.029965021375825886,0.427395012474188,r8060056.trees
0,2501.0,250,10,0.05619938064379965,-0.8809206284569867,-0.4647365923635891,1.331586504129518e-05,0.42309274847323636,-0.32444322252765745,0.027621237638726953,0.4119352599623629,r8060057.trees
0,2501.0,250,12,0.05482209354300699,2.4353233333940723,0.4555064479231479,3.1787855933355793,-0.1502085014667733,0.8387475829888082,0.02738372846223604,0.653714039475218,r8060058.trees
0,2501.0,250,6,0.04461701452538326,4.027334623147056,-0.4595881632616708,-0.711103447997033,0.37470678371557964,-0.42551277015567346,0.031344733773804895,0.1815169913519271,r8060059.trees
0,2501.0,250,2,0.015376248552967544,6.72382478836686,-0.9340609394697013,-0.8843654518232558,0.6076735151511146,-1.2538861040673102,0.04948827568337868,-1.093310730337705,r8060060.trees
0,2501.0,250,6,0.004739536341524217,0.032958223794150206,-0.5639132047835326,-0.5520729797757856,0.3649450544351367,-0.7184337061082201,0.029051690633501742,0.46542686603918815,r8060061.trees
0,2501.0,250,5,-0.5503623009285162,-1.854344998188919,1.0930877071062233,-1.207615044233957,-1.648219503093666,-0.5572942889398284,0.03944811504080839,-0.6253375815786627,r8060062.trees
