#/home/enes/bim/BIM.py trees/r8110077.trees,trees/r8110078.trees,trees/r8110079.trees,trees/r8110080.trees,trees/r8110081.trees,trees/r8110082.trees,trees/r8110083.trees 250 --stats=all --eta=etas/BC.json --out=outs/576234260.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,ZngE,FerL,bsfs,TajD,FulD,btree,Colless,path
0,2501.0,250,8,0.03555695751878551,1.7285473818591672,-1.0126803613001982,3.725174397375688,2.373520585191819,-2.133690217292945,0.07481130162447391,0.030160966446430883,r8110077.trees
0,2501.0,250,14,0.1542294155064035,0.8157035350324261,-0.1107837345665198,1.6055814069836414,1.7971245752388745,-1.373242665914419,0.5559761912331715,0.026662204373047744,r8110078.trees
0,2501.0,250,12,0.06969969703586402,0.17808319439117376,0.06082316228230141,1.5518214805235209,0.565647073759328,2.4353233333940723,0.33338774683993744,0.03228073584661226,r8110079.trees
0,2501.0,250,6,0.07047200242983614,-0.3798101903331885,0.3733742301947573,-3.1178367348751664e-06,-0.2197301980637092,2.0301464234706033,0.10351607607177248,0.03235522736105713,r8110080.trees
0,2501.0,250,8,-0.2654072900509346,0.9291396876745783,-1.1537279623795882,9.120471661981977e-07,0.0342856020237364,-2.133690217292945,0.27405275496402676,0.03249692317657728,r8110081.trees
0,2501.0,250,9,0.0586449190143307,0.6053585409341634,-0.24955304819737342,1.9225576629755872,1.036736239318837,-0.7089587510095279,-0.059036705930485905,0.03434166774625383,r8110082.trees
0,2501.0,250,13,0.12302088946841255,0.8637557850551315,-0.2294400014441704,3.79509626976394,1.6909661458641418,-1.2721674407506367,-0.33847048153138337,0.034651509262857885,r8110083.trees
